@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC

@DATA
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.0037,0.0345,0.0032,0.0035,1892,0.0144,0.021,1.1042,0.0105,0.0581,0.0032,4237.3,0.0029,4244,4232,0.7665,0.008,0.0043,0.0258,4272,4060,4383,0.2023,1892,110,0.0227,0,0,110,4383,0.0016,0.6786,25,0.3744,25.295,25.427,2.9908,0.0509,21.008,0.0046,0.1908,25.295,0.0079,0.9627,25.493,3,4060,0.0026,0.2835,0.0564,0.1048,2,0.8669,0.1265,1.4537,0.0566,0.8503,0.0576,0.0195,2.7915,21,2.5543,0.1346,0.0486
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.0826,0.8297,0.0311,0.0371,335000,0.8667,0.6862,1.5063,0.2891,0.1357,0.0157,275.79,0.0048,280,175,0.5359,0.2076,0.307,0.5672,378,87,465,0.7155,264000,64686,0.6621,0.6432,0.8085,35768,540,0.7983,1.2918,11880,0.2902,8.8986,11.734,73.102,0.9095,10607,0.0765,0.7203,11.149,0.1922,3.2584,13.799,75,82,0.0004,1.2752,0.7619,?,71,1.2366,?,4.4893,?,0.9735,0.0006,0.5029,?,11777,3.133,1.3137,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,576,0,0.0182,1.1174,0.5831,0.4167,0.2295,4481.3,0.2295,4467,4427,0.0001,0.3333,0.2295,0.5832,4536,4422,4557,0.3806,576,240,0.5832,0.8333,0,240,4557,0.8333,0.9852,71,0.4764,36.883,37.854,4.9331,0.5832,62.123,0.5831,0.6406,36.883,0,0,40.167,5,4422,0.2294,0.4506,0.4472,0.3492,4,0.9298,0.4,1.062,0.8944,0.9014,0.0208,0.0112,0.4506,62,1.4902,0.0001,0.0191
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0,0.8497,0,0,132000,0.192,0.1903,0.2102,0.824,0.0113,0,422.44,0,288,223,0.0212,0.1814,0,0.8362,355,89,1654,0.1855,130000,1534,0.8367,0.9463,0.04,1475,1654,0.9463,0.0174,711,0.9959,46.142,47.434,3,0.8581,685.94,0.8122,0.9463,46.142,0.0414,2.8117,53.099,3,89,0,0.2246,1.6619,?,3,0.9991,?,35.91,?,0.9998,0.0044,1.0524,?,689,4.7382,5.0976,0.0015
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0.112,0.5864,0.0523,0.0786,488000,1.9902,1.5878,1.7515,0.3146,0.1523,0.0413,415.5,0.016,423,317,0.4023,0.1345,1,0.442,558,278,608,1.904,188000,164000,0.4774,0.2077,4.7251,28580,608,0.5821,0.7219,8180,0.5069,6.0922,6.4921,8.7722,0.6196,8125.3,0.1911,0.4732,6.0922,0.1257,2.9173,7.0343,10,278,0.0015,1.5573,0.3831,?,8,2.2771,?,3.7546,?,0.9155,0.0024,0.2698,?,8137.5,2.6354,0.9542,0
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.0447,0.0666,0.0308,0.0411,204000,0.5097,0.5183,1.0397,0.0002,0.172,0.0265,257.49,0.0224,232,200,1.8548,0.0194,0.2106,0.0776,286,167,353,0.4982,116000,48689,0.006,0.0826,1.4471,19897,980,0.5337,0.4374,3852,0.4085,4.9508,6.7243,13.201,0.366,3829.7,0,0.5303,6.2736,0.0385,0.8469,7.3194,14,89,0.0008,0.921,0.1873,0.2563,12,0.8112,0.5714,0.6636,0.4277,0.8431,0.0002,0.4559,3.7435,3833,2.3053,0.7226,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,0.0034,0.2074,0.0017,0.0022,2130,0.101,0.0125,0.8262,0.0715,0.0469,0.0015,4324.3,0.0009,4305,4285,0.6758,0.0725,0.0072,0.1505,4431,4267,4441,0.2086,2130,100,0.1339,0,0,100,4441,0,0.6485,24,0.3735,22.974,23.17,2.7273,0.2985,19.887,0.0342,0.1779,22.974,0.053,2.7909,23.651,3,4267,0.0005,0,0,0.1162,2,0.8735,0.1462,1.6107,0.0591,0.8607,0.0465,0.0153,4.1115,20,2.6664,0.6913,0.0441
SAT_Competition2009/CRAFTED/edgematching/all/em_7_3_6_all.cnf,1,0.0537,0.9702,0.0213,0.0326,30387,0.54,0.32,0.9623,0.8228,0.0482,0.0248,1715.4,0.0001,1779,1309,0.2513,0.7042,0.0819,0.8375,1975,1193,2480,0.4207,30387,1473,0.9391,0.6971,0.0055,1465,2480,0.9281,0.4178,639,0.7776,24.112,27.458,5.7022,0.9719,612.52,0.4085,0.8847,25.507,0.3079,2.2797,33.124,7,1072,0.0001,0.8464,0.5436,0.235,5,0.9908,0.5,6.9052,1.3598,0.9948,0.0029,0.2612,3.238,614,2.6253,1.0027,0.0002
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0007,0.9082,0.0003,0.0004,15466,0.1711,0,0.0881,0.8748,0.0226,0.0002,1785.7,0,1134,1047,0.0297,0.4804,0.0016,0.8911,2213,668,4588,0.2238,15106,360,0.8923,0.9742,0.0526,342,4588,0.9742,0.0128,167,0.9984,44.578,52.706,2,0.9222,155.22,0.8537,0.9742,44.578,0.092,2.7654,57.453,2,668,0,0.1531,1.5652,?,2,0.9988,?,21.853,?,0.9982,0.0226,0.7505,?,156,3.2979,1.0718,0.0226
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,0.005,0.2432,0.0027,0.0035,22000,0.102,0.0869,0.8276,0.0694,0.05,0.0023,38.185,0.0015,36,32,0.7014,0.0777,0.0128,0.1636,42,28,50,0.234,22000,1100,0.1432,0,0,1100,91,0,0.647,225,0.3744,45.667,56.308,3,0.3268,210.35,0.0293,0.1861,52.341,0.0597,2.9971,60.938,3,23,0.001,0,0,?,3,0.8566,?,1.0218,?,0.8401,0.0193,0.2725,?,210,2.8783,0.6617,0.0109
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1826325374-100.cnf,1,0.1806,0.5708,0.0908,0.1218,2125,0.2918,0.2876,0.7023,0.2164,0.2316,0.0762,3907.3,0.0464,3906,3882,0.5672,0.2266,0.3284,0.3957,3950,3844,4023,0.3851,2116,500,0.3838,0,0.0204,490,4023,0.9655,0.5897,118,0.4887,26.374,26.916,4,0.6988,107.92,0.0832,0.5076,26.374,0.1681,3.3468,27.325,4,3844,0.0273,0.15,0.0601,0.1077,4,0.856,0.2727,0.9285,0.2402,0.8451,0.025,0.0136,2.9486,108,2.3252,0.6737,0.0047
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.5,0.7998,0.4485,0.4999,8013,4.1837,1.5263,2.9418,0.6646,0.2231,0.4995,1275.2,0.4909,1305,581,0.2306,0.5352,1,0.6986,1740,249,2394,2.4873,6565,1587,0.748,0.0905,0.0833,1465,3067,0.0989,0.8986,78,0.289,11.554,13.808,4.444,0.8331,69.113,0.5308,0.1152,11.876,0.2063,2.8671,19.372,6,177,0.1345,2.5476,0.4259,?,4,0.9139,?,0.7999,?,0.9459,0.1796,0.6104,?,69,1.3243,0.3429,0.0002
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.0557,0.9529,0.0183,0.0116,161000,2.8046,1.7213,1.5002,0.734,0.0747,0.0012,931.75,0.0001,954,796,0.2896,0.3239,0.4734,0.7974,1111,552,1432,2.5229,154000,14628,0.9003,0.7671,0.2705,11514,1432,0.8811,0.7902,4876,0.5689,23.002,60.766,4.9269,0.9703,4418.6,0.4505,0.8747,23.002,0.215,4.0345,114.6,6,552,0,1.0423,1.1887,?,4,1.0083,?,4.6394,?,1.0021,0.013,0.2789,?,4847,3.755,2.621,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,0.176,0.5695,0.093,0.125,168000,0.2906,0.2945,0.7162,0.2039,0.2336,0.0797,3.5586,0.0474,3,2,0.577,0.2282,0.9175,0.3944,4,1,6,0.3987,167000,40000,0.3884,0,0.0264,38973,12,0.9634,0.5875,8500,0.4957,42,73.5,5.907,0.7052,8490.3,0.0887,0.4942,60,0.1708,3.3717,91,6,1,0.0282,0.1631,0.0655,0.102,5,0.853,0.4,0.6591,0.2447,0.8505,0.0005,0.5972,2.9675,8482.5,2.3307,0.6536,0
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.0483,0.0878,0.0312,0.0407,279000,0.6089,0.4885,1.0054,0.0001,0.1696,0.0291,271.1,0.0231,235,187,1.7491,0.0205,0.1579,0.0817,339,177,403,0.5914,158000,66892,0.0103,0.072,1.502,26735,638,0.5407,0.4122,5288,0.4057,4.7613,6.0339,12.798,0.3667,5284.5,0,0.5293,5.5467,0.0384,0.9694,6.8696,13,136,0.0001,0.9021,0.1823,0.2764,12,1.1265,0.4822,1.4734,0.4279,0.8591,0.0002,0.4256,3.7026,5279,2.0667,0.5775,0
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.0109,0.6735,0.0044,0.0088,13289,0.349,0.3179,0.9999,0.5808,0.0648,0.0012,2786,0.0005,2861,2799,0.1107,0.3456,0.0172,0.6283,2922,2187,3161,0.3555,13008,1124,0.6289,0,0.3333,843,3161,0.8448,0.4686,264,0.6621,41.662,45.11,6.4133,0.7238,249.62,0.5395,0.8448,41.662,0.0591,2.6708,46.455,7,2187,0.0001,0.4835,0.2498,0.1967,6,0.9672,0.3977,3.133,0.5777,0.9766,0.0034,0.1162,4.7035,250,2.3014,1.0254,0.0009
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0.0001,0.0856,0.0001,0.0001,6230,0.0307,0,1.0103,0.0301,0.0112,0.0001,4439,0,4412,4372,0.6836,0.0302,0.0001,0.0612,4512,4371,4592,0.1502,6230,70,0.0556,0,0,70,4592,0,0.6801,15,0.315,25.108,25.619,2,0.1245,12.067,0.0112,0.0648,25.108,0.0214,1.9822,25.669,2,4371,0,0,0,?,2,0.8794,?,2.0207,?,0.8731,0.0111,0.019,?,12,2.9598,0.3004,0.0111
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,0.1528,0.792,0.072,0.1104,77473,1.2147,1.1007,1.6977,0.2885,0.1436,0.0546,731.73,0.0144,705,646,0.5523,0.1907,0.434,0.5409,775,601,883,1.3194,32043,26173,0.588,0.1294,4.6885,4601,1082,0.5547,0.7321,1267,0.3574,10.226,14.847,6.4567,0.9177,1224.7,0.081,0.5246,13.535,0.1593,3.2018,19.063,8,563,0.002,1.5921,0.4419,?,5,0.874,?,0.8061,?,0.8986,0.0077,0.1646,?,1237,2.9329,1.0079,0.0002
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1313163883-027.cnf,1,0.005,0.2557,0.0027,0.0034,14000,0.0993,0.0765,0.8308,0.0739,0.05,0.0024,72.731,0.0015,69,62,0.6804,0.081,0.0119,0.1705,80,55,94,0.2371,14000,700,0.1557,0,0,700,147,0,0.649,147,0.3753,42.547,48.487,3,0.3362,133.74,0.0301,0.1829,45.654,0.0601,3.0148,50.114,3,44,0.001,0,0,?,3,0.8555,?,1.1091,?,0.8442,0.0265,0.2428,?,133,2.8546,0.6362,0.0169
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0064,0.5091,0.0064,0.0064,11058,0,0,0,0.509,0.0323,0.0064,3546.5,0.0064,3771,3322,0.0001,0.011,0.0064,0.509,3771,3322,3771,0,10602,456,0.509,0.0323,0.3333,342,3771,0.0323,0,94,1,28.167,28.167,2,0.5091,84.054,0.509,0.7581,28.167,0,0,38.182,2,3322,0.0064,0.6867,0.5928,?,2,0.9992,?,6.6825,?,0.9993,0.0322,0.0633,?,84,0,0.0002,0.0322
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0.1211,0.8409,0.0401,0.0541,890000,0.9596,0.7488,1.5838,0.221,0.1296,0.0146,104,0.0047,133,75,0.5928,0.2324,0.3217,0.5441,133,75,133,1.0149,676000,181000,0.626,0.6204,1.072,87587,133,0.7904,1.3182,27516,0.2687,9.9467,9.9467,82.543,0.9363,18434,0.0623,0.7078,9.9467,0.2054,3.4396,23.038,84,75,0.0013,1.3418,0.7966,?,81,1.4537,?,9.1309,?,1.0096,0.0002,0.2788,?,27516,3.2232,1.334,0
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,0.0907,0.4827,0.0403,0.0506,101000,0.7019,0.751,1.4675,0.0939,0.1807,0.0351,887.14,0.012,864,823,0.8481,0.1195,0.3867,0.2957,1008,765,1090,0.7699,36674,34678,0.2062,0.1667,4.232,6628,1090,0.7339,0.7329,1585,0.4681,9.593,13.17,8.8005,0.6943,1551.7,0.0315,0.4855,11.113,0.12,2.9628,17.193,11,581,0.0043,1.1709,0.2937,0.1767,7,0.8467,0.5714,0.6596,0.5652,0.8777,0.008,0.1524,4.21,1550.5,2.6194,0.9303,0.0001
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0,0.042,0.042,880,0,0.0273,0.5623,0,0.25,0.042,4415,0.042,4448,4360,0,0,0.042,0,4468,4330,4469,0.2996,880,220,0,0,0,220,4469,1,0.5774,57,0.5,26.756,27.128,6.0457,0,50.551,0,0.5068,26.756,0,0,28.708,7,4330,0.042,0,0,0.3076,6,0.9323,0.4286,1.2202,0.0109,0.876,0.0068,0.0132,0.1251,51,1.2904,0.0001,0.0057
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.0516,0.8583,0.0149,0.0099,93544,2.5107,1.0986,0.9494,0.818,0.0823,0.0039,1193.3,0.0017,1096,691,0.0612,0.3976,0.1681,0.8384,1498,611,1649,2.8529,61246,6664,0.826,0.209,0.3225,5039,2297,0.3925,0.5637,2194,0.7161,23.379,27.483,6.6721,0.905,1813.8,0.8049,0.9401,26.118,0.2025,1.5619,35.162,8,518,0.0008,1.9409,0.5982,?,5,1.0063,?,1.62,?,0.9958,0.006,0.4125,?,2164.5,2.0064,1.7206,0.0003
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.5,0.7998,0.4508,0.4999,7521,4.2361,1.5207,2.9219,0.6647,0.2217,0.4996,1469.6,0.4947,1360,1004,0.2349,0.5361,1,0.6983,2019,467,2609,2.4182,6058,1467,0.7471,0.0949,0.0923,1343,2846,0.1025,0.9249,76,0.2822,11.047,15.36,4.5216,0.8332,67.092,0.5377,0.1118,11.602,0.2023,2.9375,17.142,6,374,0.141,2.5446,0.4317,?,4,0.921,?,0.87,?,0.9538,0.1941,0.503,?,67,1.2842,0.3568,0.0002
SAT-Race-2010-CNF/mixed/grieu/vmpc_27.cnf,1,0,0.692,0,0,96849,0.0048,0.0821,0.676,0.692,0.0075,0,1224.3,0,1193,1095,0.0026,0.5246,0,0.6922,1387,1007,1602,0.0049,96849,729,0.692,0.3922,0,729,1602,0.9994,0.5482,365,0.5944,33.514,34.512,3,0.6965,349.93,0.6889,0.9994,33.514,0.0018,0.0208,36.352,3,1007,0,0.6742,0.288,?,3,0.9946,?,42.221,?,0.9997,0.0021,0.1526,?,349,0.7049,0,0.0011
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.0998,0.9418,0.098,0.0983,43605,0,0.2653,0.9001,0.9407,0.0444,0.0979,4879,0.0968,4879,4879,0.0011,0,0.1029,0.9409,4879,4879,4879,0.3507,43560,1980,0.941,0.955,0.0233,1935,4879,0.955,1.0146,948,0.4885,268.37,268.37,3,0.9421,912.2,0.9397,0.7147,268.37,0,0,268.37,3,4879,0.0964,0.1861,2.2639,?,3,0.9994,?,10.413,?,1.0125,0.0086,0,?,917.5,2.6164,0.0152,0.003
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,0.1466,0.5536,0.0552,0.0834,307000,1.4458,1.425,1.7997,0.2869,0.1738,0.0325,1154.9,0.0216,1099,1075,0.4508,0.1478,0.2116,0.4247,1242,780,1514,1.157,145000,103000,0.456,0.2785,3.0841,25127,1514,0.6664,0.7078,7134,0.5142,12.842,13.383,13.752,0.6831,7096.2,0.1311,0.4489,12.842,0.1406,2.8663,14.902,16,780,0.0016,1.5375,0.4267,?,10,1.0089,?,1.1957,?,0.9042,0.0013,0.1645,?,7087.5,2.2615,0.8883,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,0.0001,0.08,0.0001,0.0001,7120,0.0377,0,1.0126,0.0258,0.0112,0.0001,4397.4,0,4366,4360,0.7959,0.0278,0.0001,0.0562,4390,4316,4555,0.141,7120,80,0.0417,0,0,80,4555,0,0.6757,17,0.3165,28.339,28.529,2,0.1187,13.719,0.0101,0.0664,28.339,0.0231,1.9184,28.608,2,4316,0,0,0,?,2,0.8799,?,1.9776,?,0.8762,0.0111,0.0187,?,14,3.0137,0.3583,0.0111
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.0463,0.8842,0.0188,0.0352,1390000,0.7355,0.6547,1.4155,0.3533,0.1447,0.0091,3.7143,0.0018,2,0,0.4771,0.2267,0.0811,0.6413,3,0,3,0.8431,958000,260000,0.7791,0.512,0.8774,139000,34,0.8693,0.9082,51653,0.4003,0,1,115.74,0.9512,51653,0.1594,0.6907,1,0.1485,2.9701,9,117,0,0,1.1011,0.4363,?,115,3.3444,?,7.5302,?,0.9778,0.0001,2.2809,?,51653,2.7642,1.0016,0
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.1944,0.9676,0.054,0.0611,8702,0.4162,0.4248,0.5852,0.7439,0.0764,0.0145,0,0.0041,0,0,0.2588,0.5945,0.2848,0.8294,0,0,0,0.4328,8297,984,0.9237,0.8604,0.5521,634,0,0.9472,0.2487,266,0.9124,0,0,13.559,0.9776,251.05,0.5067,0.8678,0,0.217,2.5679,0,18,0,0.0031,0.5405,0.6063,0.171,10,0.9922,0.7,5.3583,1.7995,0.9921,0.0061,0,2.7778,251,2.2116,1.4095,0.0012
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/460/unif-k3-r4.25-v460-c1955-S1892788676-021.cnf,1,0.1676,0.5739,0.0886,0.114,1955,0.2704,0.2673,0.6882,0.1929,0.233,0.0725,3882,0.0477,3870,3824,0.5982,0.2301,0.3454,0.388,3936,3806,3968,0.4106,1931,460,0.3754,0,0.0222,450,3968,0.9741,0.5811,109,0.5113,24.633,26.35,4.0045,0.7015,99.382,0.0719,0.492,24.633,0.1662,3.2907,26.67,5,3806,0.0294,0.1202,0.0525,0.1099,4,0.8567,0.3111,0.9386,0.2379,0.8447,0.028,0.0148,2.9265,100,2.3331,0.6773,0.0041
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S172053238-003.cnf,1,0.1641,0.5609,0.0883,0.1146,1700,0.2694,0.2665,0.6223,0.2464,0.2333,0.0739,3942.4,0.0448,3937,3882,0.5352,0.2296,0.5332,0.4057,4072,3840,4085,0.3735,1689,400,0.4002,0,0.0152,394,4085,0.9858,0.5836,96,0.4898,22.404,22.909,4.0051,0.7013,87.407,0.1081,0.5003,22.404,0.1718,3.2662,23.408,5,3840,0.0258,0.0746,0.0393,0.1112,4,0.8556,0.2857,0.9594,0.2264,0.8447,0.029,0.0219,2.8786,87,2.249,0.7188,0.0047
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1708367663-03.UNSAT.shuffled.cnf,1,0.0001,0.0919,0.0001,0.0001,5340,0.0338,0,0.9994,0.0258,0.0112,0.0001,4464.3,0,4439,4425,0.7584,0.0341,0.0001,0.0684,4525,4385,4579,0.1367,5340,60,0.0595,0,0,60,4579,0,0.6782,14,0.3118,22.514,22.668,2,0.1553,10.582,0.0149,0.0584,22.514,0.0269,2.0716,22.938,2,4385,0,0,0,?,2,0.8854,?,2.1113,?,0.8796,0.011,0.0148,?,10,2.8657,0.3224,0.011
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.1761,0.8789,0.1705,0.176,2619,0,0.2063,1.1187,0.8683,0.1107,0.1703,4716.2,0.165,4740,4697,0.0058,0,0.1823,0.8736,4741,4512,4891,0.3584,2601,306,0.8739,0.8854,0.0625,288,4891,0.8854,1.0502,136,0.4615,50.149,53.062,3,0.879,124.92,0.8681,0.6713,50.149,0,0,54.814,3,4512,0.1649,0.3701,1.3212,0.1017,3,0.9963,0.1177,4.1452,1.3169,0.9963,0.0404,0.0258,0.5602,125,2.3366,0.0307,0.0188
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S1035441377-058.cnf,1,0.1587,0.5465,0.0834,0.1115,1870,0.2925,0.2838,0.7394,0.1862,0.2299,0.0717,3919.6,0.041,3899,3893,0.5881,0.2158,0.4253,0.3764,3997,3873,4014,0.3995,1857,440,0.3734,0,0.0304,427,4014,0.9558,0.585,102,0.5062,24.001,24.468,4,0.6849,93.644,0.086,0.4992,24.001,0.1679,3.2761,24.87,4,3873,0.0227,0.1839,0.0687,0.106,4,0.8584,0.25,0.9624,0.2445,0.8426,0.0275,0.013,2.9909,93,2.3367,0.6811,0.0043
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.4997,0.8263,0.4444,0.499,16016,1.1824,1.3887,2.5489,0.6662,0.1663,0.496,1817.4,0.4733,1820,1715,0.1899,0.6119,0.9999,0.7348,1988,1647,2148,2.3,14063,2435,0.7497,0.0809,0.041,2339,2254,0.0916,0.8766,133,0.3151,12.154,15.014,4.88,0.8537,121.92,0.617,0.157,14.23,0.1442,2.6814,16.358,6,1018,0.1552,2.0383,0.3826,?,4,0.8903,?,0.6962,?,0.9115,0.0198,0.1489,?,122,1.8655,0.3142,0.0001
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.032,0.9037,0.0314,0.0317,7050,0,0.263,0.9417,0.903,0.054,0.0315,3787.7,0.0311,4106,3197,0.0007,0.3091,0.0323,0.9034,4721,1598,4766,0.3665,6670,380,0.9034,0.9444,0.0556,360,4766,0.9444,1.0324,174,0.4772,55.165,55.317,3,0.9042,162.02,0.9027,0.6868,55.165,0,0,56.046,3,1598,0.0309,0.2211,1.3603,0.0954,3,0.9991,0.1066,9.5389,2.0448,0.9991,0.0202,0.278,0.9717,162,2.4477,0.0151,0.0082
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
