@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.7576,0,0.0303,0.6811,6.8892,0.0046,1,0.0303,0.2455,0.5919,0.5016,0.9962,0,0.5015,0.0003,33.9,6.6585,0.0044,0.5016,0.0043,4202,1,0.3333,0.5015,0.0044,33.9,?,0.5015,0.0044,0.0085,0.0057,33.9,0.0302,0,0.0103,0.0303,0,0.0103,0.0404,0.0103,0.0302,0.5017,0.5016,?,?,0.0044,0.0167,12051,4202,0.5018,0.0044,0.0342,0.9987,0.0302,33.9,0.9982,0.0001,0.0044,?,4202,11583,33.9,0,0
./SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0.7551,0,0.0205,0.6509,7.7862,0.0411,1,0.0205,0.1187,0.5872,0.4585,0.9537,0,0.4584,0.0007,30.3044,6.1139,0.0002,0.4585,0.0002,3673,1,0.3333,0.4585,0.0002,38.8228,?,0.4581,0.0002,0.0059,0.004,30.3044,0.0205,0,0.0069,0.0205,0,0.0069,0.0274,0.0069,0.0205,0.4586,0.4586,?,?,0.0002,0.0117,25200,3673,0.4587,0.0002,0.0238,0.9942,0.0205,30.3044,0.9943,0.0002,0.0002,?,3673,24528,38.8228,0.03,0
./SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.6253,0.4832,0.1112,1.0192,2.6966,1446.37,0.4311,0.7744,67.8,1.0846,0.7896,0.1567,1.0709,0.4192,0.9521,16.8137,4.0812,0.1195,0.9148,0,21,0,0.004,0.6291,0.1673,24.1075,?,0.0101,0.0442,0,0.0002,12.9121,0,2.8102,0.8462,0.0805,2.9304,0.6609,0.0006,0,0.0014,0.9587,0.9548,?,?,0.0206,0,155712,26,0.979,0.0737,0.008,1.0152,0.0012,19.7767,0.9335,0.3001,0.337,?,78,155623,145.381,0.3138,0.2403
./SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0.7352,1.0077,0.98,0.1198,36.237,10.5625,0.4941,0.98,9.0432,1.9496,0.9061,0.9515,0.8081,0.8885,4.8955,67.4886,34.3688,0,0.9064,0,110,0,0.0345,0.9009,0,74.378,?,0.852,0,0.0004,0.0024,67.4886,0.0122,2.9186,0.6012,0.0122,4.3147,0.4506,0.0126,0.2952,0.0122,0.9214,0.9141,?,?,0,0.0015,69964,110,0.9429,0,0.069,0.9996,0.0122,68.7259,0.9996,0.015,0,?,254,69094,99.9689,1.3871,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0.5,0,0,0,1.0291,18.3205,1,0,21.9975,0,0,0.5425,0,0,1.5397,29.3487,0.3684,0.0285,0,0.0003,3906,1,0,0,0.0301,30.1288,0.0189,0,0.0042,0.0009,0.0078,29.3487,0.0027,0,0,0.1135,3.0443,0,0,0,0.0185,0,0,0.1674,0.2069,0.002,0.0018,4492,3906,0,0.0101,0.0078,0.8399,0.0103,29.4252,0.8535,0,0.0827,0.0161,3907,4492,31.7665,0.0217,0.2775
./SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.5045,0.3924,0.0763,0.594,0.4517,90.7405,0.4807,0.172,89.5522,0.156,0.0897,0.6366,0.7691,0,0.5147,27.8036,0.1502,0.1039,0,0,589,0,0.7735,0,0.1393,40.0297,?,0,0.0572,0.0001,0.0008,27.8036,0.0003,0.7891,0.6667,0.1396,1.2878,0.0363,0.0238,0,0.009,0.2754,0.0014,?,?,0.0137,0.0004,18555,589,0.9332,0.1389,0.002,0.7565,0.0005,35.7241,0.7674,2.3696,0.1393,?,1102,18124,62.9139,0.4744,2.1024
./SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.5164,0.9228,0.5065,1.4978,6.0914,13.8978,0.4455,0.7477,12.5592,0.6143,0.8253,0.7966,1.7272,0.7359,1.8734,32.0271,3.5338,0.0934,0.874,0.0016,2808,0,0.1359,0.8274,0.0389,35.2076,0.0218,0,0.0106,0,0.0049,32.0271,0.0001,2.5441,1,0.0592,3.1732,0.6006,0.6884,0,0.049,0.8859,0.8811,1.1581,0.9673,0.0049,0.0001,11753,2808,1,0.0141,0.0291,0.9927,0.0105,33.6362,0.9905,0.1666,0.4728,0.0142,4301,6961,39.8714,0.171,0.8397
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.9554,0.0129,0.9554,0.1943,46.1257,61.7241,0.9972,0.9554,28.4211,1.8728,0.8376,0.8819,0.1826,0.723,12.2704,57.5415,55.8087,0,0.8619,0,42,0.75,0.0323,0.7976,0,64.7136,?,0.5453,0,0.0004,0.0009,56.8908,0.0008,2.7294,0.3235,0.0088,5.5384,0.1701,0.0118,0.0795,0.0027,0.9106,0.8911,?,?,0,0.0008,266431,48,0.9301,0,0.0262,0.9999,0.0018,61.8603,0.9994,0.0851,0,?,118,263328,83.25,0.3899,0.1879
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.0106,0.8063,0,0.0081,1.289,10.7641,0.245,0,11.6085,0.016,0.0818,0.648,1.349,0.005,0.0018,16.085,0.736,0.494,0.084,0.4912,1330,0,0,0.0256,0.4945,17.9864,?,0.0004,0.4938,0.0002,0.0333,16.085,0.0026,1.7367,0.0858,0.0026,1.727,0.0417,0,0.0013,0.0026,0.161,0.1323,?,?,0.4933,0.038,58358,1330,0.1618,0.494,0.0667,0.8622,0.0026,16.768,0.8842,0.727,0.495,?,1517,58358,22.0609,0.146,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.0753,0,0.0112,0.3344,24.4672,17.1252,1,0.9247,13.6928,1.1317,0.717,0.8055,0,0.6595,2.3448,41.0504,26.5645,0,0.6969,0,4538,1,0,0.6746,0,41.457,?,0.6368,0,0.0007,0.009,41.0504,0.0084,3.5563,0.8417,0.0085,5.0311,0.283,0,0.1273,0.0084,0.7859,0.733,?,?,0,0.009,26201,4538,0.984,0,0.0991,0.9972,0.0084,41.0504,0.9968,0.0966,0,?,4538,26201,41.7329,0.0102,0.0021
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0.1119,0,0,0.3506,13.681,16.2529,1,0.8881,13.1204,0.92,0.6502,0.8114,0,0.5892,2.1397,44.0871,13.9204,0,0.6083,0,4282,1,0,0.5977,0,49.6024,?,0.5745,0,0.0009,0.0126,44.0871,0.0116,2.9401,0.7744,0.0151,4.6626,0.2303,0,0.1243,0.0149,0.79,0.6688,?,?,0,0.0084,15812,4282,0.9697,0,0.0672,0.9943,0.0129,44.0871,0.991,0.1387,0,?,4282,15812,52.3671,0.023,0.0703
./SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,0.0114,0.8095,0,0.0082,1.5338,6.9102,0.2476,0,7.7246,0.0162,0.1372,0.7013,1.3609,0.0245,0.0014,17.6984,0.924,0.4942,0.1303,0.4929,1555,0,0,0.1199,0.4946,19.8055,?,0.0212,0.4939,0.0006,0.0476,17.6984,0.0026,1.4088,0.1387,0.0026,1.9103,0.0732,0,0.0109,0.0026,0.2403,0.172,?,?,0.4932,0.0551,40110,1555,0.2428,0.4942,0.0952,0.8682,0.0026,18.7718,0.8954,0.5129,0.4948,?,1686,40110,20.5406,0.1837,0
./SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0.5,0.5759,0,0,0.6532,1.1276,0.4832,1,2.807,0,0.0262,0.9633,0.5329,0.0007,0.047,24.444,0.3838,0.3201,0.0082,0.2214,3820,0.3333,0,0.0024,0.3256,27.5068,0.1538,0,0.3229,0,0.0155,24.444,0.0152,0.1725,0.3333,0.4874,0.2047,0.0138,0,0,0.0202,0.0745,0.0173,0.093,0.0678,0.315,0.0152,396,3820,0.2597,0.3241,0.0155,0.7961,0.0153,25.0828,0.8253,2.037,0.3259,0.0234,3946,396,30.862,0.0449,0.0403
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0.9793,0.0072,0.9793,0.1304,57.9307,650.414,0.9991,0.9793,178.667,2.1151,0.9084,0.9585,0.0877,0.88,6.5331,71.4537,52.2801,0,0.9102,0,20,0.9048,0.028,0.8965,0,94.0435,?,0.8343,0,0.0005,0.0016,71.4537,0.0075,3.1627,0.6682,0.0076,5.296,0.387,0.0078,0.2164,0.0075,0.9343,0.9216,?,?,0,0.0007,166723,20,0.9663,0,0.0576,1.1377,0.0075,77.9742,1.0047,0.0231,0,?,27,165438,109.7289,1.756,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,0.9259,0.0277,0.9259,0.2824,24.4985,23.006,0.9923,0.9259,17.7472,1.3838,0.7914,0.9199,0.2699,0.7695,5.6537,49.2732,28.3966,0,0.791,0,145,0.8182,0.0556,0.779,0,72.6552,?,0.7465,0,0.0016,0.0028,49.2732,0.0031,2.9039,0.3136,0.0168,4.5976,0.1784,0.0177,0.0756,0.008,0.8138,0.8042,?,?,0,0.0029,43649,145,0.8375,0,0.0486,0.9996,0.0057,51.3353,0.9991,0.0217,0,?,334,42889,73.5446,0.9884,0.1609
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.0104,0.8062,0,0.0083,1.2817,9.9479,0.2464,0,10.9302,0.0162,0.095,0.66,1.3541,0.0064,0.0019,16.1936,0.6667,0.4942,0.1106,0.4921,1077,0,0,0.0972,0.4947,17.7511,?,0.0052,0.4936,0.0003,0.0333,15.5136,0.0026,1.3313,0.0689,0.0026,2.0084,0.047,0,0.0028,0.0026,0.1354,0.1236,?,?,0.4931,0.0379,56970,1137,0.1355,0.4941,0.0667,0.8716,0.0026,16.2285,0.8882,0.4844,0.4956,?,1234,56970,20.3417,0.1423,0
./SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.4086,0.8047,0.0805,0.8658,0.5539,44.5087,0.4183,0.3543,41.7216,0.1804,0.0911,0.9002,1.3808,0,0.5739,41.3719,0.236,0.089,0,0,4368,0,2.6674,0,0.1309,41.5885,0.0689,0,0.0275,0.0004,0.0023,41.3719,0.001,0.4872,0.4667,0.1692,1.6381,0.0261,1.0123,0,0.018,0.2859,0.0758,0.5632,0.485,0.0224,0.0016,10297,4368,0.7742,0.1204,0.0058,0.772,0.0016,41.3719,0.766,2.13,0.1379,0.0353,4368,5117,42.8755,0.0262,1.5064
./SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0.8667,0,0.8667,0.3927,3.2711,12.9404,1,0.8667,13.4627,1.1331,0.7362,0.8588,0,0.7361,0.0013,53.9894,2.5351,0.0334,0.7362,0.0333,4900,1,0,0.7361,0.0334,73.3852,0.0109,0.736,0.0334,0.0088,0.0102,53.9894,0.0959,0,0.037,0.1333,0,0.037,0,0.037,0.0959,0.7363,0.7363,1.0786,0.3222,0.0334,0.0184,1470,4900,0.7364,0.0334,0.0714,0.9794,0.0959,66.6082,0.9815,0.0001,0.0335,0.033,4901,1470,73.796,0.0009,0
./SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.7813,0,0.125,0.8688,2.638,0,1,0.125,0,0.6364,0.5758,1,0,0.5757,0,0,2.6292,0.3611,0.5758,0.3611,0,1,0.3333,0.5758,0.3611,0,0.0096,0.5757,0.3611,0.0299,0.0208,0,0.1237,0,0.0455,0.125,0,0.0455,0.1667,0.0455,0.1237,0.5758,0.5758,0.6983,0.6989,0.3611,0.0573,896,0,0.576,0.3611,0.125,1,0.1237,0,1,0.0001,0.3611,0.1179,0,768,0,0,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,0.956,0.0124,0.956,0.1903,52.8931,63.9545,0.9974,0.956,3150.06,1.9057,0.8534,0.9044,0.1806,0.6985,9.2119,61.0196,58.8584,0.0001,0.8998,0,63,0.8571,0.0313,0.85,0,67.1586,?,0.1774,0,0.0005,0.0008,59.2959,0.0008,2.6704,0.2857,0.0085,5.5455,0.1618,0.0112,0.0769,0.0026,0.9532,0.9354,?,?,0,0.0008,305320,74,0.9994,0,0.0242,0.9999,0.0016,61.2745,1.1234,0.1762,0,?,77,301942,75.7273,0.291,0.1963
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,0.7529,0,0.0114,0.6183,10.1197,43.403,1,0.0114,63.1223,0.5828,0.3936,0.7843,0,0.3932,0.0072,25.4438,7.844,0,0.3935,0,185,1,0.3333,0.3933,0,32.3029,?,0.3926,0,0.0034,0.0023,24.2695,0.0114,0,0.0038,0.0114,0,0.0038,0.0152,0.0038,0.0114,0.3939,0.3937,?,?,0,0.0068,78498,200,0.3956,0,0.0136,0.9931,0.0114,27.8261,1.016,0.001,0,?,259,77322,39.6532,1.5891,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.9405,0.0207,0.9405,0.2433,30.5551,32.7113,0.9949,0.9405,18.547,1.5477,0.821,0.8827,0.2317,0.8014,5.0476,41.6752,36.3194,0,0.8204,0,198,0.7143,0.0455,0.8099,0,46.2776,?,0.775,0,0.0011,0.0018,40.3952,0.0019,2.9779,0.381,0.0133,5.0931,0.1931,0.0181,0.0821,0.0055,0.8424,0.8316,?,?,0,0.0018,84314,221,0.874,0,0.0391,0.9997,0.0034,44.5146,0.999,0.0193,0,?,286,82811,63.2926,0.2803,0.2012
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.987,0.0035,0.987,0.0929,131.404,21234.2,0.9996,0.987,15601.2,2.7455,0.9779,0.9507,0.0613,0.9507,1.505,108.3636,109.661,0.0232,0.9938,0,1,0.9474,0.0167,0.9732,0.0356,147.3333,?,0.1015,0.001,0.0001,0.0006,86.1667,0.0002,3.4963,0.6164,0.0039,6.4525,0.3791,0.004,0.1233,0.0039,1,0.9992,?,?,0,0.0002,926696,2,1,0.0082,0.034,0.909,0.0038,117.9615,1.1429,0.0519,0.061,?,3,923045,176.6,1.0399,0.1226
./SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.1382,0.884,0.0712,2.1405,0.6236,53.422,0.3059,0.0881,42.9407,0.3789,0.7371,0.538,2.605,0.6212,0.3226,15.9059,0.0715,0.448,0.7778,0.0001,1337,0,0.0331,0.6668,0.499,18.6863,?,0,0.478,0,0.0007,13.264,0.0001,2.6646,1,0.1721,3.3933,0.6058,0.121,0,0.0204,0.8546,0.8293,?,?,0.1486,0.0001,18718,1538,1,0.496,0.0045,0.9056,0.0031,17.1733,0.8822,0.2056,0.4997,?,1965,16697,20.864,0.1308,1.5123
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.9548,0.013,0.9548,0.1949,50.4158,1199.59,0.9972,0.9548,1891.56,1.8771,0.8371,0.8956,0.184,0.7268,13.6186,57.8819,57.3366,0,0.8577,0,45,0.8182,0.0323,0.8001,0,63.0065,?,0.4863,0,0.0005,0.0009,48.9463,0.001,2.662,0.2795,0.0088,5.4654,0.1625,0.0114,0.0709,0.0029,0.9097,0.8882,?,?,0,0.0009,266431,51,0.9314,0,0.0258,1.0485,0.0018,58.6304,1.11,0.0834,0,?,93,263417,86.0566,0.396,0.1917
./SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.7612,1.0138,0.9893,0.0719,32.4504,11.5349,0.4921,0.9893,2.5883,1.6885,0.9345,0.9868,0.7656,0.9127,1.5442,60.1488,26.6016,0.0006,0.9371,0,102,0,0.0345,0.9302,0.0005,75.1534,?,0.8942,0.0001,0.0012,0.0046,58.2418,0.0155,2.765,0.8219,0.0155,3.4695,0.65,0.016,0.5,0.0155,0.9471,0.9425,?,?,0,0.0034,28508,150,0.9905,0.0002,0.1333,1.0061,0.0155,66.5459,0.9999,0.0169,0.0021,?,476,28058,105.5587,0.5022,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,0.5,0,0,0,0.9618,1693,1,0,1877,0,0,0.3361,0,0,0.3436,48.4,0.3763,0.2499,0,0.0529,1,1,0,0,0.3109,87,?,0,0.1814,0,0.0001,45.1667,0,0,0,0.0484,4.1179,0,0,0,0.0007,0,0,?,?,0.1468,0,708206,1,0,0.2357,0.0001,0.8584,0.0003,62.5,0.8715,0,0.3833,?,2,708206,167,0.6663,0.2795
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,0.9506,0.0144,0.9506,0.207,46.8651,599.912,0.9967,0.9506,1845.88,1.8118,0.827,0.9295,0.1971,0.7106,12.1045,62.4177,52.4599,0,0.8498,0,42,0.8824,0.0345,0.7882,0,72.28,?,0.558,0,0.0004,0.001,61.9048,0.0008,2.7149,0.2953,0.0095,5.3236,0.151,0.0099,0.0664,0.0035,0.9033,0.8798,?,?,0,0.0008,215164,51,0.9269,0,0.0281,1.0169,0.0022,64.5319,1.2524,0.0888,0,?,110,213064,92.451,0.3103,0.1953
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,0.9397,0.0208,0.9397,0.2459,29.9518,32.9006,0.9948,0.9397,16.9154,1.5475,0.8197,0.9099,0.235,0.8005,6.9718,46.223,36.2961,0,0.8189,0,143,0.75,0.0455,0.8093,0,55.0693,?,0.7749,0,0.0009,0.0018,45.2612,0.0019,2.786,0.3412,0.0133,5.1246,0.1851,0.018,0.0917,0.0057,0.8396,0.8296,?,?,0,0.0014,84314,269,0.8743,0,0.0391,0.9997,0.0034,48.0156,0.9989,0.0189,0,?,291,82823,89.1617,1.1421,0.2128
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.9834,0.004,0.9834,0.1076,169.254,544.25,0.9995,0.9834,19134,2.7515,0.9811,0.93,0.0787,0.9625,1.7504,107,157.463,0.0173,0.9966,0,3,0.9429,0.0166,0.9835,0.0229,113.4286,?,0.1897,0.0005,0.0001,0.0006,107,0.0031,3.1765,0.4195,0.0031,6.6172,0.2891,0.0032,0.1265,0.0031,1,0.9996,?,?,0,0.0002,1163952,3,1,0.0046,0.0338,1.0017,0.0031,112,1.0968,0.062,0.0495,?,7,1160280,149.6,0.4607,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0.2583,0.8136,0,0.824,1.5756,26.4657,0.3716,0,26.4137,0.135,0.0401,0.4732,1.6469,0.0008,0.1633,4.5071,1.0204,0.1022,0.013,0.0812,424,0,0,0.0074,0.1076,32.6617,0.3012,0,0.0899,0.0012,0.0118,4.5071,0.0025,0.7043,0.2,0.1403,1.2578,0.0222,0,0,0.0046,0.1684,0.0339,0.2602,0.1662,0.0844,0.0099,2416,424,0.3254,0.1009,0.0177,0.9634,0.0036,24.0249,0.9622,1.4754,0.1234,0.0206,1606,2416,42.293,0.4309,0.1136
./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.8316,0.5975,0.145,1.2398,7.3133,2544,0.5467,0.6174,4194.67,0.3581,0.6126,0.1148,1.5396,0.0915,1.5213,14.935,3.4122,0.0595,0.7567,0,510,0,0.4229,0.3815,0.0597,19.7604,?,0,0.0037,0,0.0001,14.935,0,3.3729,0.9642,0.0556,3.6152,0.3183,0.0618,0,0.0051,0.9013,0.831,?,?,0.0003,0,454832,510,0.9847,0.035,0.003,1.0118,0.0001,15.0157,1.0688,0.4934,0.1616,?,600,428369,25.546,0.492,1.4985
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.9134,0,0.9134,0.2947,2.7287,0.3374,1,0.9134,1.2624,1.5467,0.8398,0.9333,0,0.8397,0.0001,101.1227,2.1001,0.2226,0.8398,0.2225,4794,1,0,0.8398,0.2226,108.1849,0.0079,0.8397,0.2225,0.0066,0.0072,101.1227,0.0915,0,0.0435,0.1661,0,0.0435,0,0.0435,0.0981,0.8398,0.8398,1.4694,0.2751,0.2225,0.0138,1662,4794,0.8399,0.2226,0.0833,0.9876,0.0947,101.1227,0.9901,0,0.2226,0.0264,4794,1662,108.1849,0.0094,0.0261
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.7546,0,0.0184,0.6438,7.956,4.7159,1,0.0184,1.3685,0.5862,0.4464,0.9295,0,0.4463,0.0012,25.6255,8.3954,0.0001,0.4464,0.0001,243,1,0.3333,0.4464,0.0001,29.7628,?,0.4462,0.0001,0.0048,0.0033,24.642,0.0184,0,0.0062,0.0184,0,0.0062,0.0245,0.0062,0.0184,0.4466,0.4465,?,?,0.0001,0.0096,34235,299,0.4469,0.0001,0.0195,0.9936,0.0184,26.9901,0.9961,0.0003,0.0001,?,319,33415,37.2684,1.2559,0
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.1908,0.6786,0,0.2835,1.4423,6.93,0.3744,0.0016,7.9615,0.0564,0.0258,0.7382,1.1042,0.0046,0.1346,25.2953,1.0085,0.0032,0.0227,0.002,4060,0,0,0.0105,0.0035,25.4478,0.0836,0.0004,0.0029,0.0037,0.0273,25.2953,0.0486,0.9627,0.037,0.0581,1.4771,0.008,0,0,0.0576,0.0509,0.0345,0.0566,0.0625,0.0026,0.0428,1892,4060,0.1145,0.0032,0.0455,0.8493,0.0551,25.4066,0.8663,0.7665,0.0037,0.1062,4215,1892,25.9227,0.0208,0.021
./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.5507,0.9899,0.7141,1.24,2.745,15.9691,0.4569,0.7398,9.8856,0.7837,0.7976,0.9448,1.6398,0.4982,0.9923,0,1.3572,0.4023,0.8568,0.0003,0,0,2.0757,0.7276,0.8907,0,0.0208,0,0.0083,0,0.0039,0,0.0004,3.3326,1,0.2104,3.1456,0.6588,5.7757,0,0.0588,1,1,1.1763,0.5747,0.0033,0.0004,16587,0,1,0.4691,0.068,0.9818,0.0103,0,0.9683,0.2832,0.9908,0.013,0,2448,0,0,0.8789
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0.6256,0.6408,0.2953,1.4986,1.8015,24.9964,0.5954,0.5966,19.5275,0.3659,0.282,0.3999,1.5926,0.0369,0.3363,13.4095,0.5945,0.2785,0.2174,0,1636,0,1.7619,0.0974,0.3356,16.6277,?,0.0002,0.2661,0,0.0013,12.7164,0.0005,2.2862,0.9667,0.1329,2.1598,0.2858,0.6574,0,0.0306,0.6454,0.3738,?,?,0.1491,0.0004,19904,1936,0.975,0.3087,0.005,0.9705,0.0021,14.2902,0.9442,0.8819,0.3505,?,2459,12009,19.002,0.1634,1.8734
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.9523,0.0142,0.9523,0.2045,43.6323,53,0.9969,0.9523,628.333,1.8075,0.8299,0.9181,0.1921,0.7182,9.1212,54.2945,51.4803,0,0.8547,0,46,0.8,0.0345,0.7894,0,60.8018,?,0.5578,0,0.0005,0.001,50.5436,0.0009,2.694,0.3039,0.0096,5.3919,0.1681,0.0126,0.0634,0.0032,0.9057,0.8815,?,?,0,0.0008,215164,69,0.9296,0,0.0276,0.9999,0.002,57.0853,1.0181,0.0869,0,?,149,212478,74.6232,0.3398,0.1979
