@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC

@DATA
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0.177986
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,11.111111
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,6
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,8.571429
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,1.183857
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,25.247525
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0.174855
normalized-david-10.xml.mzn_AND_NODATA,1,0.214286
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,0.053632
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,1.035032
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,26.190476
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0.175516
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0.060579
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,1.5
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,15.245902
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,12
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,1.5
normalized-color.xml.mzn_AND_NODATA,1,0.040135
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,1.5
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.534137
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,27.272727
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,1.5
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,1.5
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,25.247525
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.699301
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0.182234
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.699301
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,1.5
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,20.246914
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,1.5
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.531915
normalized-circ-8-3.xml.mzn_AND_NODATA,1,0.082071
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,1.5
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0.834545
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,16.153846
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.276144
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301
normalized-data-6-3.xml.mzn_AND_NODATA,1,0.116732
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.699301
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,1.5
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,1.5
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.699301
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,21.176471
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.699301
normalized-david-9.xml.mzn_AND_NODATA,1,0.214286
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0.174216
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,1.5
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.699301
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,1.192053
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,1.5
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0.724014
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,22.222222
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.276898
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0.810345
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0.830904
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,26.190476
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.699301
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.536697
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.699301
normalized-david-8.xml.mzn_AND_NODATA,1,0.214286
normalized-elf-rf7.xml.mzn_AND_NODATA,1,0.401694
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0.817784
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.699301
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,1.135135
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,16.153846
normalized-f1000.xml.mzn_AND_NODATA,1,0.380952
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,0.397486
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.699301
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0.811975
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.699301
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,1.5
normalized-data-8-3.xml.mzn_AND_NODATA,1,0.082071
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,1.043956
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0.811975
normalized-f600.xml.mzn_AND_NODATA,1,0.380952
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.853448
normalized-f2000.xml.mzn_AND_NODATA,1,0.380952
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,27.272727
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.292165
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.818149
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.818149
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,1.115242
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.818264
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,0.354167
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0.177494
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.818149
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.818666
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0.712531
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0.811975
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0.811975
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.821334
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,0.363773
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0.811975
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.819821
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.824405
normalized-circ-10-3.xml.mzn_AND_NODATA,1,0.062689
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0.712531
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,0.354261
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.818551
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,1.114058
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0.811975
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0.742857
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,0.341107
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.819011
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.818264
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,1.042223
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,0.350501
normalized-elf-rf8.xml.mzn_AND_NODATA,1,0.364978
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.823211
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,1.13928
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.817858
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.817896
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.818281
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.818512
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.817858
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.81805
normalized-data-10-3.xml.mzn_AND_NODATA,1,0.062689
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.819519
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.820453
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.817858
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,1.08365
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.818744
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.822314
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.818177
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.818386
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.818596
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.819438
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.819017
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.819967
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.818317
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.818177
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.818386
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.818526
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,1.108394
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,1.154001
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.82261
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.818628
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0.809027
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0.809027
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.818036
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.818036
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0.809027
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.818036
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0.809027
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,1.029046
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0.809027
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.818305
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.818143
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0.809027
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.81998
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.818036
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.81933
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.818036
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,0.821624
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,0.208365
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,0.81816
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,0.81816
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,0.208365
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,0.208365
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,0.818211
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,0.81816
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,0.208365
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,0.818412
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,0.818817
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,0.819578
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,0.818211
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,0.818211
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,0.818261
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,0.060873
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,0.060873
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,0.392282
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,0.701863
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,0.701863
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,0.821975
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,0.818354
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,0.818354
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,0.818354
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,0.818354
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,0.820291
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,0.818426
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,0.818354
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,0.819564
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,0.818985
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,0.818696
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,0.350518
normalized-elf-rf9.xml.mzn_AND_NODATA,1,0.35053
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,0.36983
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,0.82263
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,0.817907
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,0.818568
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,0.817907
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,0.817907
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-BlackHole-4-7-e-8_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-fapp18-0350-9.xml.mzn_AND_NODATA,1,0.814493
normalized-BlackHole-4-7-h-4_ext.xml.mzn_AND_NODATA,1,0.031952
normalized-fapp08-0700-2.xml.mzn_AND_NODATA,1,0.818304
normalized-fapp18-0350-10.xml.mzn_AND_NODATA,1,0.814631
normalized-fapp16-0260-3.xml.mzn_AND_NODATA,1,0.817907
normalized-fapp16-0260-4.xml.mzn_AND_NODATA,1,0.817907
normalized-fapp16-0260-5.xml.mzn_AND_NODATA,1,0.817967
normalized-fapp16-0260-6.xml.mzn_AND_NODATA,1,0.817967
normalized-fapp16-0260-7.xml.mzn_AND_NODATA,1,0.818027
normalized-fapp16-0260-8.xml.mzn_AND_NODATA,1,0.818027
normalized-fapp17-0300-0.xml.mzn_AND_NODATA,1,0.818169
normalized-fapp16-0260-9.xml.mzn_AND_NODATA,1,0.818148
normalized-ehi-85-297-26_ext.xml.mzn_AND_NODATA,1,0.046623
normalized-cache-inv12-ucl.xml.mzn_AND_NODATA,1,0.336991
normalized-fapp17-0300-1.xml.mzn_AND_NODATA,1,0.818169
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,0.818304
normalized-fapp21-0500-10.xml.mzn_AND_NODATA,1,0.819051
normalized-fapp18-0350-8.xml.mzn_AND_NODATA,1,0.814458
normalized-fapp21-0500-0.xml.mzn_AND_NODATA,1,0.818598
normalized-fapp21-0500-1.xml.mzn_AND_NODATA,1,0.818598
normalized-fapp21-0500-2.xml.mzn_AND_NODATA,1,0.818598
normalized-ehi-85-297-4_ext.xml.mzn_AND_NODATA,1,0.046398
normalized-fapp17-0300-10.xml.mzn_AND_NODATA,1,0.818472
normalized-ehi-85-297-30_ext.xml.mzn_AND_NODATA,1,0.045779
normalized-fapp17-0300-2.xml.mzn_AND_NODATA,1,0.818169
normalized-fapp17-0300-3.xml.mzn_AND_NODATA,1,0.818169
normalized-ehi-85-297-33_ext.xml.mzn_AND_NODATA,1,0.045541
normalized-fapp17-0300-5.xml.mzn_AND_NODATA,1,0.818229
normalized-fapp17-0300-4.xml.mzn_AND_NODATA,1,0.818169
normalized-ehi-85-297-3_ext.xml.mzn_AND_NODATA,1,0.046179
normalized-fapp17-0300-6.xml.mzn_AND_NODATA,1,0.818229
normalized-fapp17-0300-8.xml.mzn_AND_NODATA,1,0.818351
normalized-fapp21-0500-3.xml.mzn_AND_NODATA,1,0.818598
normalized-fapp21-0500-5.xml.mzn_AND_NODATA,1,0.818639
normalized-fapp17-0300-7.xml.mzn_AND_NODATA,1,0.81829
normalized-fapp21-0500-6.xml.mzn_AND_NODATA,1,0.818639
normalized-fapp21-0500-7.xml.mzn_AND_NODATA,1,0.818639
normalized-fapp21-0500-8.xml.mzn_AND_NODATA,1,0.818722
normalized-fapp17-0300-9.xml.mzn_AND_NODATA,1,0.818412
normalized-fapp21-0500-4.xml.mzn_AND_NODATA,1,0.818598
normalized-fapp21-0500-9.xml.mzn_AND_NODATA,1,0.818804
normalized-fapp08-0700-0.xml.mzn_AND_NODATA,1,0.818304
normalized-fapp08-0700-6.xml.mzn_AND_NODATA,1,0.818519
normalized-ehi-85-297-97_ext.xml.mzn_AND_NODATA,1,0.046483
normalized-fapp08-0700-4.xml.mzn_AND_NODATA,1,0.818304
normalized-fapp20-0420-1.xml.mzn_AND_NODATA,1,0.818799
normalized-fapp20-0420-2.xml.mzn_AND_NODATA,1,0.818799
normalized-fapp08-0700-5.xml.mzn_AND_NODATA,1,0.81837
normalized-fapp20-0420-3.xml.mzn_AND_NODATA,1,0.818799
normalized-fapp20-0420-10.xml.mzn_AND_NODATA,1,0.819584
normalized-fapp20-0420-5.xml.mzn_AND_NODATA,1,0.818799
normalized-fapp20-0420-4.xml.mzn_AND_NODATA,1,0.818799
normalized-fapp20-0420-0.xml.mzn_AND_NODATA,1,0.818799
normalized-fapp08-0700-8.xml.mzn_AND_NODATA,1,0.819346
normalized-fapp08-0700-1.xml.mzn_AND_NODATA,1,0.818304
normalized-fapp08-0700-7.xml.mzn_AND_NODATA,1,0.818618
normalized-fapp08-0700-9.xml.mzn_AND_NODATA,1,0.82031
normalized-fapp31-0400-10.xml.mzn_AND_NODATA,1,0.819986
normalized-fapp31-0400-0.xml.mzn_AND_NODATA,1,0.818729
normalized-fapp31-0400-4.xml.mzn_AND_NODATA,1,0.819514
normalized-fapp31-0400-1.xml.mzn_AND_NODATA,1,0.818729
normalized-fapp19-0350-0.xml.mzn_AND_NODATA,1,0.817735
normalized-fapp19-0350-10.xml.mzn_AND_NODATA,1,0.81882
normalized-fapp19-0350-1.xml.mzn_AND_NODATA,1,0.817735
normalized-fapp20-0420-6.xml.mzn_AND_NODATA,1,0.818848
normalized-fapp19-0350-7.xml.mzn_AND_NODATA,1,0.818337
normalized-fapp31-0400-6.xml.mzn_AND_NODATA,1,0.819829
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,0.045612
normalized-ehi-85-297-55_ext.xml.mzn_AND_NODATA,1,0.045497
normalized-fapp31-0400-7.xml.mzn_AND_NODATA,1,0.819908
normalized-fapp20-0420-8.xml.mzn_AND_NODATA,1,0.818946
normalized-fapp19-0350-4.xml.mzn_AND_NODATA,1,0.817895
normalized-fapp20-0420-9.xml.mzn_AND_NODATA,1,0.819142
normalized-fapp19-0350-8.xml.mzn_AND_NODATA,1,0.818498
normalized-ehi-85-297-69_ext.xml.mzn_AND_NODATA,1,0.044774
normalized-fapp19-0350-2.xml.mzn_AND_NODATA,1,0.817735
normalized-fapp19-0350-9.xml.mzn_AND_NODATA,1,0.818538
normalized-fapp19-0350-5.xml.mzn_AND_NODATA,1,0.818015
normalized-fapp19-0350-3.xml.mzn_AND_NODATA,1,0.817815
normalized-fapp31-0400-5.xml.mzn_AND_NODATA,1,0.819711
normalized-fapp20-0420-7.xml.mzn_AND_NODATA,1,0.818848
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,0.819986
normalized-fapp31-0400-9.xml.mzn_AND_NODATA,1,0.819986
normalized-fapp31-0400-2.xml.mzn_AND_NODATA,1,0.818925
normalized-fapp31-0400-3.xml.mzn_AND_NODATA,1,0.819278
normalized-fapp19-0350-6.xml.mzn_AND_NODATA,1,0.818136
normalized-ehi-90-315-63_ext.xml.mzn_AND_NODATA,1,0.046577
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,0.046199
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,0.046125
normalized-ehi-90-315-20_ext.xml.mzn_AND_NODATA,1,0.044734
normalized-fapp07-0600-10.xml.mzn_AND_NODATA,1,0.822769
normalized-ehi-90-315-30_ext.xml.mzn_AND_NODATA,1,0.04515
normalized-fapp07-0600-1.xml.mzn_AND_NODATA,1,0.818088
normalized-fapp07-0600-9.xml.mzn_AND_NODATA,1,0.820458
normalized-fapp07-0600-0.xml.mzn_AND_NODATA,1,0.818088
normalized-fapp07-0600-5.xml.mzn_AND_NODATA,1,0.818193
normalized-fapp07-0600-7.xml.mzn_AND_NODATA,1,0.818507
normalized-fapp07-0600-2.xml.mzn_AND_NODATA,1,0.818088
normalized-fapp07-0600-3.xml.mzn_AND_NODATA,1,0.818088
normalized-fapp07-0600-4.xml.mzn_AND_NODATA,1,0.818115
normalized-fapp07-0600-6.xml.mzn_AND_NODATA,1,0.818402
normalized-fapp09-0800-10.xml.mzn_AND_NODATA,1,0.82279
normalized-fapp07-0600-8.xml.mzn_AND_NODATA,1,0.819032
normalized-fapp09-0800-8.xml.mzn_AND_NODATA,1,0.819362
normalized-fapp09-0800-0.xml.mzn_AND_NODATA,1,0.818236
normalized-fischer-2-6-fair.xml.mzn_AND_NODATA,1,1.056038
normalized-fischer-3-4-fair.xml.mzn_AND_NODATA,1,1.055375
normalized-fapp09-0800-7.xml.mzn_AND_NODATA,1,0.818864
normalized-fischer-4-3-fair.xml.mzn_AND_NODATA,1,1.055088
normalized-fischer-2-7-fair.xml.mzn_AND_NODATA,1,1.055886
normalized-fischer-10-2-fair.xml.mzn_AND_NODATA,1,1.053353
normalized-fischer-3-5-fair.xml.mzn_AND_NODATA,1,1.055088
normalized-fapp09-0800-3.xml.mzn_AND_NODATA,1,0.818236
normalized-fapp09-0800-1.xml.mzn_AND_NODATA,1,0.818236
normalized-fapp09-0800-2.xml.mzn_AND_NODATA,1,0.818236
normalized-fischer-4-4-fair.xml.mzn_AND_NODATA,1,1.054651
normalized-fischer-4-5-fair.xml.mzn_AND_NODATA,1,1.054377
normalized-fapp09-0800-9.xml.mzn_AND_NODATA,1,0.820444
normalized-fischer-3-7-fair.xml.mzn_AND_NODATA,1,1.054749
normalized-fischer-5-3-fair.xml.mzn_AND_NODATA,1,1.054537
normalized-fischer-6-2-fair.xml.mzn_AND_NODATA,1,1.054836
normalized-fischer-5-4-fair.xml.mzn_AND_NODATA,1,1.054117
normalized-fischer-3-8-fair.xml.mzn_AND_NODATA,1,1.054641
normalized-fischer-6-3-fair.xml.mzn_AND_NODATA,1,1.054085
normalized-fischer-11-2-fair.xml.mzn_AND_NODATA,1,1.053036
normalized-fischer-4-6-fair.xml.mzn_AND_NODATA,1,1.05419
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,0.818419
normalized-fischer-7-2-fair.xml.mzn_AND_NODATA,1,1.054417
normalized-fapp33-0650-10.xml.mzn_AND_NODATA,1,0.818896
normalized-fischer-5-5-fair.xml.mzn_AND_NODATA,1,1.053854
normalized-fischer-4-7-fair.xml.mzn_AND_NODATA,1,1.054054
normalized-fapp33-0650-1.xml.mzn_AND_NODATA,1,0.817905
normalized-fischer-10-3-fair.xml.mzn_AND_NODATA,1,1.052698
normalized-fapp33-0650-2.xml.mzn_AND_NODATA,1,0.817905
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,0.817901
normalized-ehi-90-315-95_ext.xml.mzn_AND_NODATA,1,0.045748
normalized-fapp09-0800-5.xml.mzn_AND_NODATA,1,0.818314
normalized-fapp33-0650-3.xml.mzn_AND_NODATA,1,0.817932
normalized-fapp09-0800-4.xml.mzn_AND_NODATA,1,0.818288
normalized-fischer-6-4-fair.xml.mzn_AND_NODATA,1,1.05368
normalized-fpga10-8-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1.132075
normalized-fpga-10-8.xml.mzn_AND_NODATA,1,1.132075
normalized-fpga11-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1.170213
normalized-fpga-11-10.xml.mzn_AND_NODATA,1,1.170213
normalized-fpga-11-9.xml.mzn_AND_NODATA,1,1.164063
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1.184211
normalized-fischer-8-2-fair.xml.mzn_AND_NODATA,1,1.054037
normalized-fpga-12-10.xml.mzn_AND_NODATA,1,1.184211
normalized-fischer-5-6-fair.xml.mzn_AND_NODATA,1,1.053674
normalized-fpga13-11-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,1.207865
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,1.207865
normalized-fischer-11-3-fair.xml.mzn_AND_NODATA,1,1.052402
