@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-003-shuffled,1,1.984335,6553,0.054383,4341,37.767857,0.526159,0.748263,0.571996,2797,0.977902,4230,4586,0.996613,5816,2.200321,20126,0.320904,8.540541,4.27027,0.412357,389.081081,0.108765,0.586242,0.958826,0.023552,111,344.604469,0.404452,0.054383,1,0.411647,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,2.440566,24069,0.064824,13065,69.247312,0.51017,0.749201,0.57169,10505,0.957736,12880,16354,0.979433,21380,2.192725,74446,0.327708,22.464865,11.232432,0.405371,1743.2,0.129648,0.586116,0.951175,0.027913,185,716.804899,0.400398,0.064824,1,0.411357,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,2.676058,72483,0.06941,35991,120.185185,0.503655,0.749572,0.571568,31907,0.948155,35695,48646,0.96962,64406,2.188702,224806,0.330348,45.297297,22.648649,0.402091,5958.641892,0.138819,0.585311,0.947826,0.029821,296,1277.699369,0.39861,0.06941,1,0.411886,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,2.748267,119519,0.070741,57835,154.892183,0.501827,0.749675,0.571535,52735,0.945298,57465,79934,0.966478,106210,2.187449,370966,0.331071,60.908108,30.454054,0.401122,10241.789189,0.141481,0.584965,0.946854,0.030375,370,1650.198772,0.39809,0.070741,1,0.412139,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,1,2.681284,76800,0.057153,38037,147.007782,0.503088,0.749009,0.571752,33825,0.957323,37781,51486,0.974896,68162,2.212761,238152,0.330516,45.695313,22.847656,0.404089,5202.164063,0.114305,0.585506,0.957044,0.02456,256,1105.701475,0.403688,0.057153,1,0.412189,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,1.588671,2714,0.045529,2295,20.06422,0.53401,0.761487,0.567702,1143,1.008074,2187,1947,1.016543,2502,2.222161,8434,0.313494,3.074074,1.537037,0.422183,176.074074,0.091059,0.584687,0.96533,0.019682,108,264.77037,0.412616,0.045529,1,0.413052,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,2.155031,9204,0.055619,5715,34.067485,0.513884,0.755027,0.569792,3997,0.979922,5553,6329,0.999081,8318,2.213219,28628,0.324537,8.45679,4.228395,0.412236,553.395062,0.111237,0.587385,0.958006,0.023928,162,536.501662,0.406281,0.055619,1,0.410454,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-009-shuffled,1,2.792484,144924,0.066565,69243,141.184805,0.499798,0.750948,0.571119,64129,0.949568,68757,96641,0.969758,129230,2.198521,450848,0.331656,52.967078,26.483539,0.402151,11561.156379,0.13313,0.585308,0.950013,0.028548,486,2190.229958,0.400332,0.066565,1,0.411987,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-005-shuffled,1,2.542839,17857,0.115635,9349,1513.166667,0.503302,0.750032,0.571418,7924,0.927673,9079,11965,0.962172,15848,2.102006,55469,0.333319,20.362963,10.181481,0.398862,51.37037,0.231271,0.585457,0.91327,0.049559,270,22.610333,0.379023,0.115635,1,0.409626,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,1,1.220938,7796,0,7183,7183,0.599495,0.683448,0.594019,2923,1,7183,5941,1,5846,2.179818,21602,0.294955,0,0,0.405981,0,0,0.594019,1,0,0,1.220938,0.405981,0,0,0.405981,0
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-002-shuffled,1,1.359384,1880,0.021311,1689,38.302326,0.57623,0.722922,0.580409,737,1.00601,1647,1406,1.01012,1558,2.2,5472,0.302049,2.47619,1.238095,0.422199,57.047619,0.042623,0.58203,0.983627,0.009503,42,94.581409,0.410088,0.021311,1,0.416928,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-009-shuffled,1,2.536948,51067,0.072795,26483,138.389474,0.508388,0.745666,0.572847,22269,0.943947,26294,34486,0.966222,44916,2.173129,157288,0.328287,52.253968,26.126984,0.401154,4445.269841,0.145591,0.584823,0.945195,0.031395,189,779.972058,0.395758,0.072795,1,0.412213,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,1,1.716683,4211,0.053165,3099,45.268657,0.54358,0.732984,0.577039,1729,0.973995,3033,3006,0.993221,3590,2.168174,12578,0.312658,8.909091,4.454545,0.413439,241.969697,0.106329,0.583739,0.959493,0.023374,66,184.492417,0.399587,0.053165,1,0.414267,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-002-shuffled,1,1.346722,1901,0.015498,1693,57.413793,0.583605,0.714286,0.583333,741,1.002694,1665,1431,1.005524,1538,2.200653,5472,0.302202,2.714286,1.357143,0.419914,42.571429,0.030995,0.582393,0.988095,0.006944,28,63.396338,0.409722,0.015498,1,0.416836,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,2.40303,22353,0.064094,12277,68.761364,0.51154,0.74806,0.572063,9717,0.958396,12102,15204,0.980173,19784,2.191306,68940,0.32693,21.771429,10.885714,0.405746,1584.457143,0.128188,0.586046,0.951696,0.027633,175,668.221634,0.400305,0.064094,1,0.411477,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,1.931449,5917,0.059011,3997,35.678899,0.528422,0.746182,0.572678,2501,0.975091,3889,4146,0.996802,5218,2.184553,18066,0.318761,8.574074,4.287037,0.413394,368.111111,0.118022,0.58528,0.955248,0.025628,108,330.099825,0.401694,0.059011,1,0.412534,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,1.523114,2337,0.053035,2055,16.878261,0.542173,0.76416,0.566842,967,1.010089,1941,1697,1.022326,2162,2.202556,7226,0.308946,2.912281,1.45614,0.42764,170.824561,0.10607,0.581699,0.959473,0.022973,114,275.577616,0.410185,0.053035,1,0.415881,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,2.095219,7839,0.067691,4999,28.069767,0.516708,0.756245,0.569396,3377,0.975057,4828,5412,0.999603,7096,2.186939,24324,0.322417,8.292398,4.146199,0.413817,563.649123,0.135383,0.586019,0.948809,0.029148,171,557.402881,0.401455,0.067691,1,0.411445,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-007-shuffled,1,2.675102,34830,0.151751,17347,2118.5,0.501541,0.750016,0.571423,15468,0.890407,16948,23274,0.934522,30936,2.029803,108277,0.333326,35.298246,17.649123,0.38808,123.929825,0.303502,0.584729,0.886184,0.065037,399,32.774947,0.36354,0.151751,1,0.408674,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-003-shuffled,1,1.637125,4028,0.037722,3103,62.346939,0.523387,0.729675,0.578143,1661,0.981973,3055,2775,0.995503,3418,2.195775,12042,0.313278,8.333333,4.166667,0.409469,155,0.075443,0.588681,0.971273,0.016609,48,120.507896,0.405248,0.037722,1,0.409844,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-006-shuffled,1,2.306727,21383,0.050159,12115,123.907216,0.505741,0.742455,0.573903,9251,0.964217,12019,14358,0.980288,18694,2.209863,65586,0.325854,29.666667,14.833333,0.405191,1219,0.100317,0.586661,0.962168,0.021712,96,351.508213,0.404385,0.050159,1,0.411324,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-008-shuffled,1,2.485384,41053,0.052765,21723,167.403101,0.50273,0.744772,0.573141,17911,0.960117,21595,27440,0.976224,36078,2.211755,126482,0.328148,45,22.5,0.404261,2560,0.105529,0.585893,0.960271,0.02277,128,510.846844,0.404089,0.052765,1,0.411954,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,1,2.448062,41223,0.059641,22055,172.669291,0.505357,0.74363,0.573516,17913,0.953917,21929,27640,0.971818,36078,2.195378,126598,0.327513,51.777778,25.888889,0.402771,2939.444444,0.119282,0.585549,0.955073,0.025767,126,497.800499,0.400717,0.059641,1,0.41199,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,1,2.207306,12724,0.051531,7583,61.677686,0.50721,0.746566,0.572552,5499,0.970826,7463,8583,0.988837,11238,2.210968,39158,0.324962,14.533333,7.266667,0.407292,692.066667,0.103061,0.58811,0.961106,0.022269,120,408.47712,0.405179,0.051531,1,0.4099,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-007-shuffled,1,2.596324,50824,0.05711,25949,121.985782,0.500827,0.748495,0.571921,22317,0.958629,25739,33903,0.976565,45054,2.210683,157382,0.329675,36.819048,18.409524,0.404055,3362.92381,0.11422,0.586249,0.957049,0.024564,210,868.451732,0.403515,0.05711,1,0.411454,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,1.992324,8020,0.064395,5211,55.043011,0.522971,0.740514,0.574543,3399,0.960904,5119,5555,0.984335,6982,2.168518,24402,0.319996,14.869565,7.434783,0.407854,546.304348,0.128789,0.585655,0.951213,0.02803,92,291.889848,0.397426,0.064395,1,0.411933,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,2.581318,60868,0.085862,31143,133.822511,0.505087,0.746897,0.572444,26643,0.93292,30913,40907,0.958909,53746,2.149821,188022,0.328967,60.469565,30.234783,0.398319,6314.704348,0.171725,0.584612,0.935391,0.036985,230,968.098128,0.390571,0.085862,1,0.41186,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,2.298831,14386,0.060657,8299,51.866242,0.508233,0.749803,0.571493,6255,0.965867,8143,9753,0.987348,12822,2.198749,44522,0.325951,14.923077,7.461538,0.407799,929.974359,0.121313,0.586975,0.954252,0.026144,156,560.084589,0.402363,0.060657,1,0.410723,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,1,2.637466,55453,0.068674,27967,101.072993,0.501852,0.749903,0.57146,24405,0.95026,27694,37116,0.972087,49356,2.189973,172124,0.329985,37.208791,18.604396,0.402748,4421.545788,0.137348,0.585687,0.948364,0.029508,273,1153.958701,0.399032,0.068674,1,0.411572,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,2.688829,75190,0.069886,37211,117.888179,0.500977,0.749918,0.571455,33143,0.947916,36899,50237,0.969622,66910,2.188496,233474,0.330511,44.923077,22.461538,0.401984,6203.974359,0.139771,0.585422,0.947474,0.030016,312,1350.826207,0.398528,0.069886,1,0.411761,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,1,2.72763,97951,0.070803,47799,134.795455,0.500329,0.749928,0.571452,43225,0.946146,47448,65358,0.96773,87152,2.187354,304232,0.330896,52.700855,26.350427,0.401407,8297.196581,0.141606,0.585208,0.9468,0.030401,351,1547.336492,0.398147,0.070803,1,0.411915,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,2.757931,123736,0.071521,59731,151.767263,0.49983,0.749936,0.571449,54651,0.944764,59341,82479,0.966234,110082,2.186445,384398,0.33119,60.523077,30.261538,0.400955,10701.574359,0.143042,0.585033,0.946272,0.030703,390,1743.577573,0.397848,0.071521,1,0.412042,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,1.375499,1869,0.04318,1755,22.413333,0.547215,0.746906,0.572441,755,1.00445,1681,1356,1.016476,1658,2.19209,5646,0.304681,2.891892,1.445946,0.422778,99.135135,0.08636,0.584075,0.966894,0.018951,74,158.433618,0.408608,0.04318,1,0.414039,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,1.933718,5862,0.059374,3983,34.571429,0.52257,0.748494,0.571921,2493,0.975725,3872,4075,0.998037,5208,2.18851,17992,0.319697,8.342342,4.171171,0.412673,356.306306,0.118748,0.586515,0.955005,0.025734,111,333.468993,0.402345,0.059374,1,0.411301,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,2.602547,48482,0.075033,24735,94.138462,0.504025,0.749563,0.571571,21285,0.945383,24476,32559,0.969408,43088,2.17595,150256,0.329499,37.428571,18.714286,0.401882,4215.930502,0.150067,0.585436,0.943562,0.032258,259,1083.520154,0.396171,0.075033,1,0.411577,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,2.12507,8481,0.058414,5341,32.3875,0.510661,0.755357,0.569685,3677,0.978868,5182,5796,1.000202,7672,2.207048,26376,0.323965,8.339623,4.169811,0.412397,512.792453,0.116828,0.587686,0.955876,0.025136,159,516.190788,0.405179,0.058414,1,0.410122,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,2.649269,52551,0.067441,26479,82.009404,0.501297,0.751715,0.570869,23171,0.95357,26161,35166,0.975632,46978,2.19541,163470,0.330306,29.754717,14.877358,0.40379,4024.150943,0.134882,0.586125,0.949303,0.028941,318,1339.293591,0.40019,0.067441,1,0.411224,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,2.736275,51396,0.133358,25045,2735.666667,0.499912,0.750011,0.571425,22843,0.900945,24621,34259,0.938854,45686,2.066599,159902,0.333328,43.108491,21.554245,0.389829,172.773585,0.266715,0.584782,0.89998,0.057154,424,37.9669,0.371421,0.133358,1,0.409423,1
BLOCKS3i.5.3-shuffled,1,12.594406,1989,0.049447,286,141,0.44018,0.647492,0.606983,1311,0.987626,282,1273,0.981458,1578,3.0861,9165,0.45332,60,35.75,0.37055,71.5,0.082988,0.622449,0.982563,0.010584,4,30.98951,0.377414,0.033541,1.474227,0.372994,1.474227
BLOCKS3ii.5.2-shuffled,1,9.592199,2044,0.052826,282,139,0.494644,0.569954,0.636961,1053,0.981715,278,1339,0.972729,1651,2.663835,7451,0.388992,60,35.75,0.328823,71.5,0.088659,0.661958,0.979562,0.013018,4,24.695035,0.343846,0.035833,1.474227,0.331892,1.474227
BLOCKS3iii.5-shuffled,1,4.996094,1679,0.077929,256,126,0.413624,0.421973,0.703248,258,0.959305,252,759,0.934031,1575,2.217984,4310,0.140599,60,35.75,0.267361,71.5,0.13079,0.713756,0.967997,0.022506,4,13.867188,0.263573,0.052861,1.474227,0.27378,1.474227
BLOCKS4ii.7.2-shuffled,1,13.602186,12262,0.117033,915,454,0.354157,0.442981,0.69301,4405,0.933241,908,5329,0.894509,10638,2.495248,40542,0.292749,428,251.571429,0.249751,503.142857,0.199109,0.720795,0.956044,0.030462,7,34.265574,0.263554,0.082076,1.425911,0.261811,1.425911
BLOCKS4iii.7-shuffled,1,7.433918,10635,0.155799,855,424,0.251172,0.307068,0.765071,1040,0.896603,848,2839,0.79601,10260,2.12855,27055,0.092011,428,251.571429,0.172923,503.142857,0.265062,0.782762,0.940335,0.045648,7,19.568421,0.169839,0.109263,1.425911,0.185977,1.425911
blocks_enc_2_b3_ser--opt-9_-shuffled,1,9.261161,4472,0.074396,448,222,0.466005,0.432458,0.698101,1461,0.963195,444,2255,0.941005,3375,2.711097,13743,0.301922,156,90,0.318801,180,0.128952,0.661212,0.972483,0.01921,4,23.845982,0.275704,0.054557,1.363636,0.328975,1.363636
blocks_enc_2_b4_ser--opt-26_-shuffled,1,11.868551,54618,0.103973,3043,1518,0.309172,0.309212,0.763818,11262,0.935317,3036,17663,0.871708,45864,2.497742,152916,0.197129,1460,848.571429,0.26273,1697.142857,0.17889,0.698604,0.963356,0.027989,7,29.962537,0.197337,0.074917,1.38785,0.28112,1.38785
c1_BMC_p1_k2048-shuffled,1,2.816883,4602842,0.033579,2202778,1101387,0.790047,0.950659,0.512647,1375872,0.970807,2202774,4372826,0.97973,4146984,2.233156,12731986,0.248582,92928,46464,0.47729,92928,0.067158,0.512835,0.971525,0.014598,4,8.324089,0.472755,0.033579,1,0.486907,1
c1_BMC_p2_k1024-shuffled,1,2.913312,2302874,0.066083,1112282,556139,0.77792,0.95266,0.512122,734400,0.944038,1112278,2187866,0.960638,2072040,2.229424,6641874,0.261124,92928,46464,0.468339,92928,0.132166,0.512471,0.94536,0.027982,4,8.489294,0.459896,0.066083,1,0.487031,1
c1_BMC_p2_k128-shuffled,1,4.088913,290402,0.431892,158098,79047,0.641429,0.969804,0.507665,173112,0.716922,158094,276026,0.776172,256464,2.187424,1313026,0.402277,92928,46464,0.381156,92928,0.863784,0.508929,0.721178,0.141548,4,10.503365,0.350787,0.431892,1,0.488555,1
c1_BMC_p2_k8-shuffled,1,5.669493,41747,0.783066,28659,14328,0.448856,0.984751,0.503841,56487,0.57441,28656,39950,0.624633,32421,2.113253,327480,0.634657,46464,23232,0.309174,46464,1.566132,0.505031,0.577595,0.212825,3,12.955232,0.283333,0.783066,1,0.491993,1
c2_Debug_s5_f1_e1_v3-shuffled,1,16.391092,38731,2.874489,64348,21446,0.101979,0.971799,0.507151,268504,0.245702,64338,28636,0.247231,11895,1.872267,2140076,0.956197,161433.6,80716.8,0.121353,308736,5.748978,0.509154,0.256301,0.377168,10,63.733605,0.115681,2.874489,1,0.464925,1
c3_BMC_p1_k256-shuffled,1,4.03651,73224,0.323326,49931,24963.5,0.634249,1.050977,0.487572,50544,0.774209,49927,87128,0.834956,83882,2.216507,393318,0.367935,22208,11104,0.429176,22208,0.646653,0.48599,0.76839,0.112926,4,10.77517,0.399501,0.323326,1,0.516874,1
c3_BMC_p2_k1024-shuffled,1,3.30486,290808,0.091591,184091,92043.5,0.714365,1.068689,0.483398,135552,0.924591,184087,346424,0.949507,337610,2.245338,1177686,0.279523,22208,11104,0.491135,22208,0.183181,0.482747,0.92198,0.037715,4,9.552661,0.478887,0.091591,1,0.518204,1
c3_BMC_p2_k2048-shuffled,1,3.170664,580920,0.046834,362971,181483.5,0.729838,1.072911,0.482413,248896,0.960059,362967,692152,0.973775,675914,2.250906,2223510,0.262448,22208,11104,0.504362,22208,0.093669,0.482055,0.958592,0.019976,4,9.328434,0.497611,0.046834,1,0.518446,1
c3_BMC_p2_k512-shuffled,1,3.562171,145752,0.175399,94651,47323.5,0.68539,1.06156,0.48507,78880,0.864368,94647,173560,0.906023,168458,2.234911,654774,0.311498,22208,11104,0.467523,22208,0.350798,0.483983,0.860156,0.067834,4,9.982599,0.447096,0.175399,1,0.517738,1
c3_Debug_s3_f2_e2_v2-shuffled,1,5.093693,3118513,0.007205,578132,289060.5,0.025715,0.476536,0.677261,2851883,0.995081,578121,80407,0.992458,274726,2.903736,9124477,0.912075,4096,2048,0.273501,4096,0.01441,0.72442,0.996354,0.002469,11,10.307226,0.32027,0.007205,1,0.27464,1
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,2.630282,1057,0.015983,568,278,0.638638,0.829539,0.546586,322,1.007321,556,919,1.010289,1117,2.257818,3295,0.223767,3.833333,1.916667,0.45481,3.833333,0.031967,0.549821,0.987229,0.00698,12,7.325704,0.446434,0.015983,1,0.449678,1
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,2.630931,1058,0.015961,569,278.5,0.639139,0.830744,0.546226,322,1.0073,557,921,1.010275,1119,2.25746,3299,0.223456,3.833333,1.916667,0.455197,3.833333,0.031922,0.549433,0.987236,0.006972,12,7.328647,0.446802,0.015961,1,0.450071,1
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,2.709949,1146,0.001289,593,296,0.640232,0.823258,0.548469,341,1.000563,592,993,1.000798,1210,2.29207,3559,0.219858,4,2,0.448758,4,0.002579,0.5516,0.998975,0.000562,1,7.583474,0.450969,0.001289,1,0.448358,1
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,2.710438,1147,0.001288,594,296.5,0.641339,0.824373,0.548134,341,1.000562,593,996,1.000856,1212,2.291693,3563,0.219575,4,2,0.452217,4,0.002576,0.54817,0.998976,0.000561,1,8.124579,0.451305,0.001288,1,0.451794,1
C499.blif_0.10_0.20_0_0_inp_exact,1,3.147903,1780,0.015643,906,89.4,0.754791,0.889582,0.529218,838,1.00004,894,1930,1.004614,1719,2.337896,6058,0.327728,6.666667,3.333333,0.472658,38.833333,0.031287,0.529513,0.987523,0.006603,12,59.174393,0.46418,0.015643,1,0.470244,1
C499.blif_0.10_0.20_0_0_out_exact,1,3.201671,1644,0.013372,838,413,0.749687,0.888705,0.529463,818,1.003141,826,1794,1.005571,1575,2.356038,5702,0.34183,5.333333,2.666667,0.470101,5.333333,0.026745,0.532504,0.9894,0.005612,12,8.650358,0.464925,0.013372,1,0.467226,1
C499.blif_0.10_0.20_0_1_out_exact,1,3.202864,1644,0.013372,838,413,0.749687,0.889331,0.529288,818,1.003141,826,1794,1.005574,1575,2.356038,5702,0.34183,5.333333,2.666667,0.470297,5.333333,0.026745,0.53231,0.989397,0.005612,12,8.653938,0.4651,0.013372,1,0.467421,1
C499.blif_0.10_1.00_0_0_inp_exact-shuffled,1,3.231803,1786,0.001547,893,446,0.7471,0.884462,0.530655,860,0.999819,892,1932,1.000195,1726,2.37471,6149,0.33256,8,4,0.469396,8,0.003094,0.530695,0.998774,0.000651,1,9.681971,0.468694,0.001547,1,0.469278,1
