@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,0.0102,86.957,23.8928,1691,0.0078,0.0078,1704,26.5574,24.2113,22.2673,0.016,87,86.788,0.003,4,25.3668,26.5574,0.3351,96,96,87,391,78,0.0794,0.004,3994,24.4159,0.3829,22.2673,12.6211,0.3867,0.0308
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.0005,2022.06,47.2222,41691,0.0003,0.0003,42000,78.65,53.3333,30.0526,0.0009,2146,2130.37,0,5,59.2105,64.4737,0.2415,2169,2167,2129,9742,2085,0.014,0.0002,22,53.5382,0.101,42.5,385.118,1.7478,0.0018
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,0.0086,128.214,29.1273,2540,0.0052,0.0052,2556,35.0284,30.6905,29.0922,0.011,128,128.775,0.002,4,34.004,35.0284,0.3065,139,139,129,584,118,0.063,0.0025,4013,31.3772,0.3059,29.0922,20.9955,0.3444,0.0224
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,0.0162,55.2093,17.2608,1063,0.0122,0.0122,1065,19.5284,17.5002,16.1388,0.0226,55,55.068,0.0047,4,18.3981,19.5284,0.3607,62,62,55,247,48,0.0975,0.0062,4118,17.7178,0.4977,16.1388,9.7989,0.403,0.0423
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,0.0116,76.7263,21.1207,1485,0.0088,0.0088,1491,23.279,21.6557,20.8942,0.0195,77,76.7786,0.0013,4,23.1896,23.279,0.3376,85,85,77,344,69,0.0825,0.0046,3946,21.9619,0.4137,20.8942,12.3161,0.3861,0.0343
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,0.0667,15.2177,18.4737,1597,0.0667,0.0667,1597,19.7641,18.7867,18.3045,0.082,15,15.2666,0.0488,2,19.0552,19.7641,0.5872,19,19,15,75,12,0.1874,0.0119,4498,18.8577,1.3313,18.3045,7.2005,0.4222,0.0463
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,0.0003,3538.33,68.6364,104344,0.0001,0.0001,105000,147.25,81,39,0.0004,5284,5299.17,0,5,95.8,114,0.2251,5284,5372,5281.5,24371,5238,0.0115,0.0001,8,81.7542,0.144,50.9167,1476.33,0.372,0.0007
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.0128,86.4966,23.9381,1695,0.0078,0.0078,1704,28.9345,24.3153,21.6334,0.0159,86,86.5795,0.0029,4,27.1845,28.9345,0.3328,95,96,87,390,77,0.0809,0.0037,4031,25.0119,0.3722,21.6334,14.6622,0.3889,0.0307
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,0.0875,13.67,28.185,7120,0.0875,0.0875,7120,28.9784,28.2442,28.123,0.0955,14,13.7078,0.0781,2,28.3946,28.9784,0.6752,17,17,14,80,10,0.2041,0.0057,4453,28.385,1.7553,28.123,9.6756,0.4243,0.0111
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,0.05,20.2748,22.6406,2130,0.05,0.05,2130,25.3549,23.5055,22.2676,0.0606,20,20.2583,0.0399,2,23.7566,25.3549,0.5695,25,25,20,100,16,0.1674,0.01,4341,23.4401,1.1925,22.2676,7.9162,0.4216,0.0465
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,0.0104,106.608,26.8496,2111,0.0064,0.0064,2130,30.6965,28.0243,25.6268,0.0185,107,106.557,0.0024,4,29.6004,30.6965,0.3285,116,116,106,481,97,0.0711,0.0031,3918,28.1771,0.3466,25.6268,16.0746,0.3827,0.0369
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,0.0079,138.712,31.7103,2742,0.0048,0.0048,2769,36.7992,32.2231,31.6993,0.0109,139,138.648,0.0018,4,36.769,36.7992,0.3046,150,150,139,630,128,0.0617,0.0023,3862,33.4392,0.2891,31.6993,24.0929,0.3532,0.0212
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,0.0068,163.249,29.06,3182,0.0041,0.0041,3195,45.0194,30.2593,26.1975,0.0101,163,162.655,0.0016,4,36.159,42.3432,0.3003,176,175,162,736,150,0.0593,0.0021,2643,32.0603,0.2684,26.5667,24.6381,0.3708,0.0195
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,0.0095,139.951,32.6969,2752,0.0048,0.0048,2769,40.3241,33.7166,31.3497,0.0105,140,140.283,0.0018,4,39.4885,40.3241,0.3097,151,152,140,632,129,0.063,0.0024,3879,34.9412,0.2942,31.3497,20.8806,0.3662,0.02
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,0.0058,150.576,33.4204,2968,0.0044,0.0044,2982,39.7428,34.8265,33.3335,0.0091,151,150.77,0.0017,4,39.3315,39.7428,0.3012,162,162,151,685,139,0.0593,0.0022,3733,35.7234,0.2774,33.3335,27.9305,0.364,0.0179
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1,0.0033,286.632,60.2609,30000,0.0033,0.0033,30000,107.3333,65.5,46.75,0.0047,288,287.744,0.002,3,73.55,78.32,0.4705,307,307,289,1500,271,0.1033,0.0006,28,66.7184,0.2992,57.04,80.5742,0.8051,0.016
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1,0.14,8.8739,19.6602,4450,0.14,0.14,4450,20.218,19.7066,19.361,0.1515,9,8.9038,0.1288,2,19.9094,20.218,0.705,12,12,9,50,6,0.2363,0.009,4598,19.771,1.9502,19.361,6.9226,0.4332,0.011
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,0.0137,65.4046,18.8334,1272,0.0103,0.0103,1278,20.805,19.2337,17.7927,0.0189,65,65.3066,0.0039,4,20.1418,20.805,0.3455,73,73,65,293,58,0.0918,0.005,4062,19.4101,0.4401,17.7927,12.5933,0.3974,0.0377
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,0.0165,53.8004,16.4292,1059,0.0126,0.0126,1065,16.8466,16.4959,16.1346,0.0246,54,53.7911,0.0009,4,16.6258,16.8466,0.3512,61,61,54,242,47,0.1003,0.0059,4131,16.4968,0.4928,16.1346,10.8104,0.4163,0.0453
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,0.0172,64.1323,19.4465,1267,0.0105,0.0105,1278,20.0929,19.6571,18.8645,0.0237,64,64.1649,0.0039,4,20.0293,20.0929,0.3475,72,72,64,290,57,0.0944,0.005,4063,19.6154,0.4511,18.8645,12.0077,0.4056,0.0442
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,0.14,8.8677,19.5626,4450,0.14,0.14,4450,19.906,19.7283,19.4877,0.1544,9,8.9047,0.129,2,19.737,19.906,0.7049,12,12,9,50,6,0.2316,0.0094,4589,19.6844,1.9672,19.4877,6.887,0.4273,0.011
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,0.009,98.3777,24.3266,1912,0.0068,0.0068,1917,29.8322,24.808,22.6823,0.0141,98,98.2432,0.0026,4,29.5185,29.8322,0.3201,108,108,98,444,89,0.0767,0.0033,3980,25.9773,0.3488,22.6823,17.1691,0.3662,0.0267
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,0.028,40.7991,47.9149,21250,0.028,0.028,21250,58.68,48.5123,46.1159,0.0312,41,41.3141,0.025,2,49.7924,51.6884,0.6239,48,48,41,250,35,0.131,0.0018,218,49.2665,1.1942,47.5667,21.9085,0.4428,0.0117
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,0.0002,6384,61.25,125175,0.0001,0.0001,126000,191,75.3333,41.75,0.0003,6384,6438.4,0,5,94.3333,131.5,0.2172,6384,6475,6449,29273,6372,0.0075,0.0001,7,82.7053,0.1999,51.2,802,0.5747,0.0006
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,0.0667,15.2049,18.5463,1597,0.0667,0.0667,1597,19.8891,18.9122,18.3825,0.0833,15,15.1949,0.0501,2,19.115,19.8891,0.589,19,19,15,75,12,0.1873,0.0124,4406,18.9309,1.334,18.3825,7.3695,0.4225,0.0463
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,0.0875,13.7501,28.4539,7120,0.0875,0.0875,7120,29.272,28.7461,27.92,0.0976,14,13.7918,0.082,2,29.0377,29.272,0.6705,17,17,14,80,10,0.1988,0.0056,4454,28.6859,1.7674,27.92,9.6261,0.4051,0.0111
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,0.0875,13.7333,28.2267,7120,0.0875,0.0875,7120,28.704,28.3466,28.065,0.0973,14,13.8089,0.0774,2,28.4475,28.704,0.6722,17,17,14,80,11,0.1959,0.0049,4455,28.3579,1.7434,28.065,9.7041,0.4194,0.0111
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0.1,12.1622,25.6189,6230,0.1,0.1,6230,25.7735,25.6632,25.1075,0.1085,12,12.1395,0.0928,2,25.6695,25.7735,0.6783,15,15,12,70,9,0.2093,0.0065,4512,25.5665,1.838,25.1075,8.8458,0.4188,0.0111
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,0.0467,25.1734,45.8837,12750,0.0467,0.0467,12750,47.6458,47.4671,45.5214,0.0517,25,24.8333,0.0415,2,47.6458,47.6458,0.6426,30,30,25,150,20,0.1512,0.0027,4357,46.6295,1.3881,45.5214,14.2168,0.4236,0.0117
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,0.0058,151.718,33.885,2970,0.0044,0.0044,2982,41.2414,35.1636,33.7056,0.0091,152,151.884,0.0017,4,37.8388,41.2414,0.3021,164,164,152,687,140,0.0601,0.0021,3878,36.0624,0.2802,33.7056,24.0714,0.3471,0.0178
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,0.0208,53.256,16.6392,1049,0.0127,0.0127,1065,17.8591,16.964,15.7299,0.0248,53,53.1393,0.0057,3,17.5026,17.8591,0.358,60,60,53,240,46,0.1009,0.0065,4160,16.9423,0.4901,15.7299,10.5867,0.4152,0.0467
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.0004,2785.62,55.3333,62579,0.0002,0.0002,63000,107,64.5714,34.3636,0.0005,3155.5,3183.64,0,5,73.5556,89.875,0.2285,3245,3220,3184,14630,3127,0.0174,0.0001,13,66.2212,0.1555,47.7917,576.125,1.7234,0.0012
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0667,15.2253,18.3511,1597,0.0667,0.0667,1597,20.1767,18.9595,18.1096,0.0827,15,15.2586,0.0445,2,19.1608,20.1767,0.5877,19,19,15,75,12,0.1875,0.0127,4420,18.8794,1.3306,18.1096,7.1388,0.4282,0.0463
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.0063,141.115,32.7772,2757,0.0047,0.0047,2769,39.3439,33.3249,32.5008,0.0091,141,141.129,0.0011,4,38.9713,39.3439,0.3113,152,152,141,638,130,0.0616,0.0023,3779,34.8757,0.2897,32.5008,22.2563,0.3516,0.017
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,0.0135,66.1755,18.8384,1276,0.0101,0.0101,1278,20.9887,19.4608,17.4011,0.0212,66,66.2738,0.0039,4,20.4213,20.9887,0.3405,74,74,66,297,59,0.0898,0.0049,4069,19.4291,0.4395,17.4011,12.563,0.4188,0.04
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,0.0004,2828.5,51.6,62573,0.0002,0.0002,63000,112.4,60.875,37.5,0.0007,3228,3178.82,0,5,70.1818,81.4444,0.2345,3247,3228,3172,14620,3120,0.0172,0.0001,14,61.8875,0.2151,45.7778,789.875,2.1566,0.0015
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,0.035,33.0202,56.5709,17000,0.035,0.035,17000,57.6753,57.5764,56.4246,0.0389,33,32.9251,0.0321,2,57.6753,57.6753,0.6293,39,38,33,200,28,0.1304,0.0022,4118,57.0618,1.2819,56.4246,17.8799,0.4227,0.0117
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,0.0004,3174.75,53.1875,62572,0.0002,0.0002,63000,108.25,60,33.1538,0.0007,3170,3157.58,0,5,69.3,83,0.2367,3227,3190,3154.5,14596,3106,0.0131,0.0001,13,62.0086,0.1243,46,496.75,1.3924,0.0015
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,0.1,10.435,13.6395,1065,0.1,0.1,1065,14.1458,14.0435,13.4923,0.1146,10,10.4358,0.0808,2,14.0849,14.1458,0.6215,13,13,10,50,8,0.2191,0.0195,4576,13.899,1.5223,13.4923,5.4193,0.4218,0.046
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,0.0165,53.7518,16.3455,1050,0.0126,0.0126,1065,17.8782,16.9151,15.7972,0.0257,54,53.6064,0.0048,4,17.4825,17.8782,0.3578,61,60,54,242,47,0.0998,0.0064,4171,16.9231,0.491,15.7972,9.9598,0.4149,0.0457
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,0.1167,10.5357,22.6156,5340,0.1167,0.1167,5340,22.8034,22.6569,22.5676,0.1264,10,10.4924,0.1086,2,22.7562,22.8034,0.691,14,13,10,60,8,0.2164,0.0069,4526,22.6799,1.8871,22.5676,7.7881,0.4265,0.011
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0.1167,10.4572,22.8055,5340,0.1167,0.1167,5340,23.1743,22.8625,22.4906,0.1287,10,10.4763,0.1064,2,23.073,23.1743,0.688,13,13,10,60,8,0.2123,0.0072,4552,22.8812,1.883,22.4906,7.7947,0.4218,0.011
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.0002,4315.5,67,166883,0.0001,0.0001,168000,284.5,91.4,40.375,0.0002,4315.5,8475.5,0,5,128.5,158.5,0.2301,0,8498,8477.5,39005,8428,0.0048,0,5,102.9543,0.562,57,9439,1.3061,0.0005
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,0.0136,65.44,17.3298,1272,0.0103,0.0103,1278,20.7992,17.7844,16.6916,0.0212,65,65.1348,0.0031,4,18.7509,20.7992,0.3319,73,73,65,294,58,0.0907,0.005,4099,18.1341,0.443,16.6916,13.1185,0.4058,0.0377
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,0.0175,66.1917,55.6344,34000,0.0175,0.0175,34000,67.6301,58.519,53.1795,0.0196,66,65.587,0.0156,2,61.4429,65.2823,0.5944,75,74,65,400,56,0.1083,0.0011,87,58.7361,0.9352,54.6479,33.7572,0.4584,0.0117
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,0.0093,120.795,29.5092,2333,0.0056,0.0056,2343,34.9125,30.1616,28.5678,0.0124,121,120.894,0.0017,4,34.6375,34.9125,0.3187,131,131,121,540,111,0.0716,0.0028,3964,31.2912,0.3204,28.5678,16.6051,0.3783,0.0231
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,0.1167,10.4863,22.7589,5340,0.1167,0.1167,5340,23.2027,22.8112,22.6772,0.1266,10,10.53,0.1071,2,22.8238,23.2027,0.6902,14,14,10,60,8,0.2174,0.0079,4548,22.8548,1.891,22.6772,7.8784,0.4195,0.011
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,0.0233,49.5859,50.8392,25500,0.0233,0.0233,25500,57.2759,53.2899,47.2457,0.0258,50,49.3483,0.0206,2,53.6563,55.5862,0.6123,57,58,49,300,42,0.1282,0.0015,153,52.4036,1.118,48.5943,25.9979,0.442,0.0117
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,0.0003,4261.75,57.5,83502,0.0002,0.0002,84000,130.75,66.4167,31.1875,0.0004,4262,4256.75,0,5,83.1667,90.625,0.2255,4272,4295,4272.5,19529,4178,0.0119,0.0001,12,70.5679,0.1546,49.2727,511,1.0083,0.0009
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,0.04,24.7284,26.9466,2662,0.04,0.04,2662,29.0392,27.4345,26.9448,0.0515,25,24.8304,0.0308,2,28.3189,29.0392,0.5516,30,30,25,125,20,0.154,0.0079,4286,27.6453,1.0953,26.9448,11.3635,0.4259,0.0466
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,0.0148,75.2882,21.3221,1478,0.0091,0.0091,1491,23.02,21.8014,20.3567,0.0169,75,75.2597,0.0034,4,22.8852,23.02,0.344,83,83,75,337,67,0.085,0.0045,4052,21.8966,0.4125,20.3567,10.7536,0.3872,0.0318
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,0.1167,10.5455,22.7933,5340,0.1167,0.1167,5340,23.0514,22.8576,22.3876,0.1285,10,10.4787,0.1077,2,22.9214,23.0514,0.6912,14,13,10,60,8,0.2199,0.0069,4518,22.8023,1.8616,22.3876,7.8786,0.4266,0.011
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,0.1167,10.5303,22.7381,5340,0.1167,0.1167,5340,23.1793,22.7499,22.4386,0.1275,10,10.504,0.109,2,23.0343,23.1793,0.6896,14,14,10,60,8,0.2134,0.0072,4530,22.828,1.8758,22.4386,7.776,0.4238,0.011
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,0.0085,129.117,29.0458,2545,0.0051,0.0051,2556,35.387,30.5273,26.8802,0.0118,129,129.274,0.0012,4,34.5511,35.387,0.3007,140,140,129,589,119,0.0639,0.0025,3889,31.0528,0.2991,26.8802,26.1164,0.3771,0.0232
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,0.0074,148.745,34.3883,2961,0.0045,0.0045,2982,41.6419,35.7073,34.2907,0.0122,149,148.842,0.0017,4,40.0778,41.6419,0.3099,160,160,149,678,137,0.0584,0.0021,3746,36.8412,0.2879,34.2907,23.1112,0.3476,0.0236
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,0.0004,2780.88,52.2857,62642,0.0002,0.0002,63000,98.1429,60.5294,40.9,0.0007,3155.5,2913.42,0,5,68.4545,77.7143,0.2275,3232,3221,3186,14672,3104,0.3153,0.0001,14,61.1773,0.2814,46.2,1315,2.5398,0.0014
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,0.0149,73.9117,20.8228,1472,0.0091,0.0091,1491,23.5907,21.5392,19.9297,0.019,74,73.7664,0.0041,4,22.2764,23.5907,0.3413,82,82,74,336,66,0.0878,0.0046,3984,21.538,0.4141,19.9297,14.3723,0.3939,0.0374
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,0.0021,527.622,32.7556,10419,0.0013,0.0013,10500,40.7167,33.6503,30.4406,0.0035,530,529.739,0.0004,4,35.25,36.9342,0.2676,550,549,530,2421,508,0.0293,0.0006,120,34.1208,0.1388,31.7885,77.245,0.3379,0.0069
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,0.0002,6356,66.75,125264,0.0001,0.0001,126000,182.6667,83.8,35.375,0.0003,6356,6400,0,5,98,131.5,0.2357,6322,6401,6400,29301,6343,0.0072,0.0001,7,87.4085,0.1624,52.125,892,0.2009,0.0006
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0068,131.283,30.4811,2540,0.0051,0.0051,2556,32.7559,31.0838,29.8159,0.011,131,131.074,0.002,4,32.4089,32.7559,0.3091,142,142,131,589,120,0.0652,0.0026,3862,31.3202,0.3026,29.8159,19.3645,0.3651,0.0213
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,0.0006,2112.24,46.2174,41695,0.0003,0.0003,42000,87.7,54.1,35.6667,0.0008,2115,2119.32,0,5,60.0833,66,0.2364,2139,2164,2120.5,9734,2070,0.0199,0.0002,23,54.1257,0.0776,41.9545,279.706,0.8532,0.0017
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,0.1,12.1034,25.5539,6230,0.1,0.1,6230,25.9134,25.6413,25.3447,0.1085,12,12.0995,0.0928,2,25.862,25.9134,0.6801,15,15,12,70,9,0.2075,0.0065,4521,25.663,1.8257,25.3447,8.9266,0.4166,0.0111
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,0.04,24.7375,26.9424,2662,0.04,0.04,2662,29.4269,27.8944,26.4503,0.0477,25,24.7861,0.0319,2,28.6682,29.4269,0.5527,30,30,25,125,20,0.1557,0.0079,4273,27.7997,1.1046,26.4503,10.9171,0.4233,0.0466
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.001,1043.89,39.4516,20877,0.0006,0.0006,21000,58.0455,42.2308,31.5758,0.0016,1059,1061.6,0.0001,5,45.5366,49.6667,0.2497,1084,1095,1062,4876,1022,0.0241,0.0003,48,42.5705,0.0918,35.7143,178.077,0.2475,0.0033
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0064,172.751,30.0532,3388,0.0039,0.0039,3408,41.7884,34.4781,26.8784,0.0089,173,172.411,0.0015,4,38.583,40.2646,0.3,185,185,173,781,160,0.0569,0.0019,2967,34.2356,0.2603,28.3832,25.3287,0.3616,0.0174
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,0.0073,149.873,34.3311,2964,0.0044,0.0044,2982,41.65,34.9095,32.8442,0.0094,150,150.241,0.0017,4,37.6752,41.65,0.3036,162,161,150,683,139,0.0593,0.0022,3789,35.9018,0.2747,32.8442,27.8309,0.3527,0.0192
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,0.0002,3684.5,65.1667,145983,0.0001,0.0001,147000,178.5,82.75,39.75,0.0003,3684.5,7472.25,0,5,112,134.25,0.225,0,7464,7456.5,34090,7436,0.0062,0,5,90.3857,0.1868,51,3256,0.1587,0.0006
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0467,24.8051,46.1431,12750,0.0467,0.0467,12750,48.1497,47.3248,45.8288,0.0518,25,24.9804,0.042,2,48.1497,48.1497,0.6426,30,30,25,150,20,0.1626,0.0031,4436,46.8616,1.4188,45.8288,14.1992,0.4204,0.0117
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,0.0054,162.732,36.8206,3184,0.0041,0.0041,3195,43.105,37.1051,33.7784,0.0091,163,162.597,0.0016,4,39.0598,43.105,0.2955,175,175,163,738,151,0.0643,0.002,3654,37.3495,0.2732,33.7784,26.0937,0.4998,0.0182
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,0.0079,138.868,32.2619,2752,0.0048,0.0048,2769,37.0249,33.2214,32.2006,0.0102,139,138.437,0.0018,4,36.048,37.0249,0.3053,150,149,139,633,128,0.062,0.0024,3769,33.8652,0.2906,32.2006,23.8057,0.3672,0.0189
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,0.1,10.3746,13.5067,1065,0.1,0.1,1065,14.0909,13.615,13.3198,0.1202,10,10.3585,0.0779,2,13.7078,14.0909,0.6166,13,13,10,50,8,0.2155,0.0197,4577,13.6355,1.5053,13.3198,5.8029,0.431,0.046
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,0.0778,15.3234,31.09,8010,0.0778,0.0778,8010,32.4942,31.3501,30.9457,0.0849,15,15.3326,0.071,2,31.4809,32.4942,0.6658,19,19,15,90,12,0.1911,0.0049,4404,31.4722,1.6887,30.9457,10.5424,0.4186,0.0111
