@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC

@DATA
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-6_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-7_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-7_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-8_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-8_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-9_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-4-e-9_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125
BlackHole-4-7-e-0_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-1_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-2_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-3_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-4_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-5_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-6_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-7_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-8_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-e-9_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-0_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-1_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-2_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-3_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-4_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-5_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-6_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-7_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-8_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
BlackHole-4-7-h-9_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929
bqwh-15-106-0_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-10_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-11_ext.xml.minion.converted.minion.gz,1,0,0,0.108895,106,106,106,606,0.014718,0.014718,1082,0.107868,335,8,0,0.431746,15.924528
bqwh-15-106-11_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.012827,0.012827,506,0.114632,993,13,0,0.455535,6.490566
bqwh-15-106-13_ext.xml.minion.converted.minion.gz,1,0,0,0.103324,106,106,106,575,0.014196,0.014196,1139,0.10235,913,225,0,0.415549,16.169811
bqwh-15-106-13_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-14_glb.xml.minion.conv.minion,1,0,0,0.115903,106,106,106,0,0.012567,0.012567,548,0.11481,991,0,0,0.456206,6.886792
bqwh-15-106-15_ext.xml.minion.converted.minion.gz,1,0,0,0.10602,106,106,106,590,0.013858,0.013858,1258,0.10502,335,6,0,0.418575,17.433962
bqwh-15-106-15_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011894,0.011894,698,0.114632,951,0,0,0.455535,8.301887
bqwh-15-106-17_ext.xml.minion.converted.minion.gz,1,0,0,0.106739,106,106,106,594,0.01385,0.01385,1269,0.105732,335,4,0,0.427939,17.575472
bqwh-15-106-18_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.01231,0.01231,597,0.114632,980,85,0,0.455535,7.349057
bqwh-15-106-19_ext.xml.minion.converted.minion.gz,1,0,0,0.104403,106,106,106,581,0.013709,0.013709,1282,0.103418,913,9,0,0.416137,17.575472
bqwh-15-106-19_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-1_ext.xml.minion.converted.minion.gz,1,0,0,0.103684,106,106,106,577,0.013703,0.013703,1275,0.102706,335,6,0,0.416096,17.471698
bqwh-15-106-1_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-20_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011978,0.011978,675,0.114632,969,130,0,0.455601,8.084906
bqwh-15-106-21_ext.xml.minion.converted.minion.gz,1,0,0,0.101168,106,106,106,563,0.013981,0.013981,1168,0.100214,243,14,0,0.410245,16.330189
bqwh-15-106-21_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-22_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-23_ext.xml.minion.converted.minion.gz,1,0,0,0.103863,106,106,106,578,0.013997,0.013997,1195,0.102884,243,5,0,0.4176,16.726415
bqwh-15-106-23_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-24_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-25_ext.xml.minion.converted.minion.gz,1,0,0,0.106918,106,106,106,595,0.013975,0.013975,1236,0.10591,243,0,0,0.423463,17.273585
bqwh-15-106-25_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-26_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011849,0.011849,711,0.114632,963,97,0,0.455535,8.424528
bqwh-15-106-27_ext.xml.minion.converted.minion.gz,1,0,0,0.103145,106,106,106,574,0.013836,0.013836,1230,0.102172,883,4,0,0.412876,17.018868
bqwh-15-106-28_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011915,0.011915,692,0.114632,960,26,0,0.455535,8.245283
bqwh-15-106-29_ext.xml.minion.converted.minion.gz,1,0,0,0.105301,106,106,106,586,0.014155,0.014155,1171,0.104308,882,10,0,0.42709,16.575472
bqwh-15-106-29_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-2_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-30_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.01163,0.01163,782,0.114632,977,49,0,0.455601,9.09434
bqwh-15-106-31_ext.xml.minion.converted.minion.gz,1,0,0,0.108176,106,106,106,602,0.014108,0.014108,1215,0.107156,793,7,0,0.430103,17.141509
bqwh-15-106-31_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-32_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-33_ext.xml.minion.converted.minion.gz,1,0,0,0.104223,106,106,106,580,0.014083,0.014083,1177,0.10324,904,0,0,0.421113,16.575472
bqwh-15-106-33_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-34_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011912,0.011912,693,0.114632,962,19,0,0.455535,8.254717
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,0,0,0.112129,106,106,106,624,0.013571,0.013571,1423,0.111072,335,5,0,0.444315,19.311321
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,0,0,0.100988,106,106,106,562,0.013901,0.013901,1187,0.100036,335,25,0,0.405607,16.5
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,0,0,0.109434,106,106,106,609,0.013757,0.013757,1329,0.108402,243,0,0,0.436741,18.283019
bqwh-15-106-39_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011723,0.011723,750,0.114632,982,16,0,0.455535,8.792453
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,0,0,0.107457,106,106,106,598,0.013998,0.013998,1236,0.106444,335,3,0,0.428388,17.301887
bqwh-15-106-3_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.012004,0.012004,668,0.114632,972,19,0,0.455601,8.018868
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,0,0,0.103324,106,106,106,575,0.013862,0.013862,1225,0.10235,335,2,0,0.409754,16.981132
bqwh-15-106-41_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011959,0.011959,680,0.114632,975,214,0,0.455535,8.132075
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,0,0,0.105301,106,106,106,586,0.013973,0.013973,1218,0.104308,870,255,0,0.419717,17.018868
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,0,0,0.110153,106,106,106,613,0.013799,0.013799,1325,0.109114,335,3,0,0.445996,18.283019
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,0,0,0.104942,106,106,106,584,0.014139,0.014139,1171,0.103952,335,3,0,0.42258,16.556604
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,0,0,0.106199,106,106,106,591,0.013909,0.013909,1246,0.105198,962,35,0,0.425322,17.330189
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,0,0,0.108715,106,106,106,605,0.013957,0.013957,1262,0.10769,243,4,0,0.435756,17.613208
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,0,0,0.107098,106,106,106,596,0.014151,0.014151,1192,0.106088,243,16,0,0.428081,16.867925
bqwh-15-106-53_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.012177,0.012177,626,0.114632,992,18,0,0.455535,7.622642
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,0,0,0.108895,106,106,106,606,0.013911,0.013911,1277,0.107868,335,7,0,0.430498,17.764151
bqwh-15-106-55_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011883,0.011883,701,0.114632,982,19,0,0.455535,8.330189
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,0,0,0.106379,106,106,106,592,0.013435,0.013435,1396,0.105376,811,6,0,0.42915,18.754717
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,0,0,0.108895,106,106,106,606,0.013768,0.013768,1319,0.107868,243,0,0,0.430434,18.160377
bqwh-15-106-59_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011745,0.011745,743,0.114632,978,6,0,0.455535,8.726415
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,0,0,0.105481,106,106,106,587,0.013684,0.013684,1303,0.104486,987,20,0,0.431513,17.830189
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,0,0,0.107817,106,106,106,600,0.013409,0.013409,1424,0.1068,853,2,0,0.429157,19.09434
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,0,0,0.105481,106,106,106,587,0.013903,0.013903,1239,0.104486,876,8,0,0.421897,17.226415
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,0,0,0.104762,106,106,106,583,0.013927,0.013927,1224,0.103774,513,12,0,0.43177,17.04717
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,0,0,0.105121,106,106,106,585,0.014037,0.014037,1199,0.10413,335,0,0,0.414869,16.830189
bqwh-15-106-67_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.0121,0.0121,644,0.114632,979,144,0,0.455535,7.792453
bqwh-15-106-68_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-69_ext.xml.minion.converted.minion.gz,1,0,0,0.109254,106,106,106,608,0.013651,0.013651,1360,0.108224,223,1,0,0.432962,18.566038
bqwh-15-106-69_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-6_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-70_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.012151,0.012151,632,0.114632,954,4,0,0.455535,7.679245
bqwh-15-106-71_ext.xml.minion.converted.minion.gz,1,0,0,0.109973,106,106,106,612,0.014221,0.014221,1206,0.108936,324,0,0,0.433252,17.150943
bqwh-15-106-71_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.012186,0.012186,624,0.114632,981,33,0,0.455601,7.603774
bqwh-15-106-72_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-73_ext.xml.minion.converted.minion.gz,1,0,0,0.103504,106,106,106,576,0.013884,0.013884,1221,0.102528,335,12,0,0.411261,16.95283
bqwh-15-106-73_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-74_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-75_ext.xml.minion.converted.minion.gz,1,0,0,0.110692,106,106,106,616,0.013813,0.013813,1327,0.109648,335,6,0,0.438657,18.330189
bqwh-15-106-75_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011751,0.011751,741,0.114632,961,9,0,0.455535,8.707547
bqwh-15-106-76_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-77_ext.xml.minion.converted.minion.gz,1,0,0,0.106559,106,106,106,593,0.014662,0.014662,1070,0.105554,694,42,0,0.421499,15.688679
bqwh-15-106-77_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-78_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-79_ext.xml.minion.converted.minion.gz,1,0,0,0.10584,106,106,106,589,0.013981,0.013981,1222,0.104842,940,32,0,0.423599,17.084906
bqwh-15-106-79_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-7_ext.xml.minion.converted.minion.gz,1,0,0,0.104582,106,106,106,582,0.014083,0.014083,1181,0.103596,243,5,0,0.419787,16.632075
bqwh-15-106-7_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-80_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011783,0.011783,731,0.114632,959,65,0,0.455535,8.613208
bqwh-15-106-81_ext.xml.minion.converted.minion.gz,1,0,0,0.106199,106,106,106,591,0.013956,0.013956,1233,0.105198,767,11,0,0.420299,17.207547
bqwh-15-106-81_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011989,0.011989,672,0.114632,978,128,0,0.455535,8.056604
bqwh-15-106-83_ext.xml.minion.converted.minion.gz,1,0,0,0.108356,106,106,106,603,0.014063,0.014063,1229,0.107334,243,0,0,0.428577,17.283019
bqwh-15-106-83_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-84_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-85_ext.xml.minion.converted.minion.gz,1,0,0,0.10602,106,106,106,590,0.01389,0.01389,1249,0.10502,335,5,0,0.418286,17.349057
bqwh-15-106-85_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011926,0.011926,689,0.114632,965,44,0,0.455535,8.216981
bqwh-15-106-86_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011717,0.011717,752,0.114632,968,2,0,0.455535,8.811321
bqwh-15-106-87_ext.xml.minion.converted.minion.gz,1,0,0,0.104043,106,106,106,579,0.013626,0.013626,1303,0.103062,335,4,0,0.416355,17.754717
bqwh-15-106-87_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-88_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.011783,0.011783,731,0.114632,949,9,0,0.455535,8.613208
bqwh-15-106-89_ext.xml.minion.converted.minion.gz,1,0,0,0.107817,106,106,106,600,0.013856,0.013856,1280,0.1068,335,3,0,0.428707,17.735849
bqwh-15-106-89_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-8_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-90_glb.xml.minion.conv.minion,1,0,0,0.115723,106,106,106,0,0.012212,0.012212,618,0.114632,978,15,0,0.455535,7.54717
bqwh-15-106-91_ext.xml.minion.converted.minion.gz,1,0,0,0.109973,106,106,106,612,0.014166,0.014166,1220,0.108936,335,7,0,0.434757,17.283019
bqwh-15-106-92_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-93_ext.xml.minion.converted.minion.gz,1,0,0,0.108356,106,106,106,603,0.01412,0.01412,1214,0.107334,243,2,0,0.430809,17.141509
bqwh-15-106-93_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-94_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-95_ext.xml.minion.converted.minion.gz,1,0,0,0.107457,106,106,106,598,0.013848,0.013848,1278,0.106444,793,14,0,0.426205,17.698113
bqwh-15-106-95_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-96_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-97_ext.xml.minion.converted.minion.gz,1,0,0,0.107996,106,106,106,601,0.014143,0.014143,1204,0.106978,882,5,0,0.430533,17.028302
bqwh-15-106-97_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
