@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.009,99.2951,26.0143,1912,0.0068,0.0068,1917,35.1634,26.6694,24.8125,0.0162,99,99.4098,0.0026,4,31.4702
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,0.0067,143.199,49.5357,15000,0.0067,0.0067,15000,62.6333,51.5238,42.7667,0.0085,143,143.454,0.0048,3,54.3061
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,0.0113,98.39,26.0057,1907,0.0069,0.0069,1917,28.9744,26.5029,24.8563,0.0136,98,98.1997,0.0026,4,28.576
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,0.035,33.222,57.6211,17000,0.035,0.035,17000,58.6205,57.6773,56.6678,0.0394,33,33.0029,0.0299,2,58.6205
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,0.0204,54.9558,16.2597,1060,0.0123,0.0123,1065,17.0462,16.6749,15.7281,0.0245,55,55.0969,0.0047,3,16.8104
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.005,191.49,52.3409,20000,0.005,0.005,20000,73.8,56.2558,42.4783,0.0066,192,190.653,0.0037,3,60.0263
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,0.0025,379.279,65.2143,40000,0.0025,0.0025,40000,100.9,73.1429,50.75,0.0034,382,386.301,0.0017,3,79.8696
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,0.028,41.3419,47.433,21250,0.028,0.028,21250,59.296,48.9261,43.2624,0.0308,41,40.914,0.0242,2,49.8571
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,0.1,12.146,25.6696,6230,0.1,0.1,6230,26.2613,25.9225,25.6545,0.11,12,12.0946,0.092,2,26.0047
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,0.0021,532.906,32.9196,10419,0.0012,0.0012,10500,42.4809,33.9558,30.016,0.0029,533,531.181,0.0003,4,35.5938
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0064,173.818,26.9359,3397,0.0038,0.0038,3408,43.9318,30.4198,26.2251,0.0085,174,173.998,0.0006,4,39.3327
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.0073,150.854,33.434,2951,0.0045,0.0045,2982,39.4109,35.3037,33.3358,0.0112,151,150.585,0.0007,4,39.0944
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,0.0068,130.254,30.4264,2549,0.0051,0.0051,2556,38.0201,31.0612,29.3076,0.0098,130,130.427,0.0012,4,35.5898
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,0.004,237.264,55.9286,25000,0.004,0.004,25000,82.9,60.5357,47.9355,0.0054,238,237.938,0.0028,3,65.9048
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,0.0875,13.6797,28.4262,7120,0.0875,0.0875,7120,28.8711,28.534,27.8465,0.0956,14,13.6443,0.0787,2,28.5502
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.002,534.768,32.5912,10451,0.0012,0.0012,10500,42.1227,34.3441,29.1474,0.0029,534,535.695,0.0005,4,35.5584
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.0086,129.201,29.9447,2539,0.0052,0.0052,2556,37.1425,30.4117,29.6776,0.0122,129,129.358,0.0016,4,36.5116
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.0136,65.5118,18.0214,1272,0.0103,0.0103,1278,19.9063,18.3687,17.1604,0.022,66,65.3068,0.0039,4,19.0224
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,0.14,8.8298,19.6784,4450,0.14,0.14,4450,19.8499,19.7769,19.5364,0.1546,9,8.8609,0.1227,2,19.818
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.0085,130.588,30.9963,2545,0.0051,0.0051,2556,38.0003,31.6788,29.9076,0.0106,131,130.584,0.002,4,37.2601
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0001,10678,71.75,208521,0.0001,0.0001,210000,256,98,18,0.0002,10678,10603,0,6,131.6667
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,0.0875,13.7458,28.3618,7120,0.0875,0.0875,7120,28.8604,28.4248,27.8047,0.0972,14,13.8452,0.0806,2,28.5303
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,0.0078,140.838,33.0101,2756,0.0048,0.0048,2769,40.3583,33.7156,31.338,0.0098,141,140.714,0.0018,4,39.9772
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0102,108.239,26.9171,2111,0.0062,0.0062,2130,29.7685,27.6183,25.9709,0.0161,108,108.291,0.0024,4,29.5334
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,0.0136,65.3668,18.2687,1272,0.0102,0.0102,1278,20.2036,19.6241,17.8176,0.0197,65,65.2815,0.0047,4,19.807
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,0.0064,171.461,27.9331,3383,0.0039,0.0039,3408,43.4395,30.9281,26.7143,0.0101,171,171.727,0.0015,4,39.2768
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,0.0012,1046.6,38.6129,20886,0.0006,0.0006,21000,55.1923,40.9706,32.9643,0.0018,1059.5,1044.96,0.0001,5,43.8696
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,0.0001,10647,72,208679,0.0001,0.0001,210000,292,96.5,3,0.0002,10647,10596.3,0,6,114
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,0.0025,381.312,65.2,40000,0.0025,0.0025,40000,111.5833,73.2222,50.1364,0.0035,383,377.225,0.0015,3,82.6364
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,0.0778,15.4029,31.2116,8010,0.0778,0.0778,8010,32.0131,31.2134,30.0979,0.0855,15,15.3672,0.0718,2,31.3419
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.0102,86.3363,23.0941,1698,0.0077,0.0077,1704,25.3381,23.7846,22.4459,0.0147,86,86.429,0.0029,4,25.0622
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.005,191.114,53.383,20000,0.005,0.005,20000,76.4706,57.2041,44.0625,0.0066,191,190.494,0.0036,3,60.5909
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,0.0085,129.149,30.9531,2545,0.0052,0.0052,2556,36.1555,31.7767,30.173,0.0118,129,129.05,0.002,4,35.9624
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,0.0175,65.6786,55.8784,34000,0.0175,0.0175,34000,68.4362,58.6575,52.7253,0.0193,65,66.0723,0.0156,2,60.4697
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0.14,8.8965,19.7677,4450,0.14,0.14,4450,20.2483,19.7818,19.5757,0.1506,9,8.8747,0.131,2,19.8136
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,0.0129,86.0264,23.5092,1689,0.0079,0.0079,1704,25.8189,23.6441,23.0923,0.0166,86,86.2175,0.0024,4,25.7612
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,25.0953,46.5139,12750,0.0467,0.0467,12750,47.928,47.3746,45.3699,0.0521,25,25.0119,0.0416,2,47.928
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.001,1048.51,38.3684,20870,0.0006,0.0006,21000,55.5309,41.2989,33.0303,0.0016,1066,1065.35,0.0001,5,45.3929
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,0.0002,7579.5,64.25,146043,0.0001,0.0001,147000,255,86.8571,41,0.0002,7579.5,7442.25,0,5,104
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.05,19.9148,22.6919,2130,0.05,0.05,2130,24.389,23.6124,22.6342,0.0638,20,19.9838,0.0394,2,24.2096
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,0.004,238.192,57.7143,25000,0.004,0.004,25000,76.5556,61.6296,47,0.0054,238,240.938,0.0026,3,66.3519
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,0.0065,170.773,28.2537,3362,0.0039,0.0039,3408,41.578,30.7209,26.4544,0.0092,171,170.725,0.0015,4,40.131
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,0.14,8.923,19.7203,4450,0.14,0.14,4450,19.8597,19.755,19.6575,0.1519,9,8.8961,0.1279,2,19.7839
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,0.0875,13.6854,28.1934,7120,0.0875,0.0875,7120,28.7742,28.2937,27.9356,0.0942,14,13.6604,0.0792,2,28.4411
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,0.0079,139.451,32.1048,2751,0.0048,0.0048,2769,39.3655,33.2233,31.4558,0.0098,139,139.623,0.0007,4,35.4739
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,0.0074,118.485,28.7132,2328,0.0056,0.0056,2343,32.9948,28.9828,26.9442,0.0125,118,118.325,0.0021,4,31.7656
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,0.0778,15.3116,31.2543,8010,0.0778,0.0778,8010,31.5505,31.4991,30.7335,0.083,15,15.4111,0.0718,2,31.5505
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,0.0333,29.7301,30.9095,3195,0.0333,0.0333,3195,33.2256,31.8139,30.7344,0.0444,30,29.6186,0.0241,2,32.6424
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,0.0091,98.124,25.5049,1908,0.0069,0.0069,1917,29.0253,25.5477,23.4101,0.0142,98,98.0798,0.0026,4,28.6821
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,0.0079,139.375,31.8061,2748,0.0048,0.0048,2769,39.2592,32.8296,30.9962,0.0091,139,139.71,0.0018,4,38.2465
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0667,15.2214,18.403,1597,0.0667,0.0667,1597,19.6801,18.9076,18.313,0.082,15,15.222,0.0463,2,19.3929
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,0.0175,65.5625,56.7963,34000,0.0175,0.0175,34000,67.8248,58.8539,52.8488,0.0194,66,65.6831,0.0152,2,60.7349
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.0113,97.9389,25.8077,1908,0.0069,0.0069,1917,28.8118,26.3316,24.6385,0.0157,98,98.048,0.0026,4,27.5872
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0.14,8.941,19.9324,4450,0.14,0.14,4450,19.9324,19.9324,19.9324,0.1524,9,8.8934,0.1265,2,19.9324
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,0.0067,143.892,49.2778,15000,0.0067,0.0067,15000,62.54,51.3788,42.434,0.0087,144,144.003,0.0049,3,53.2632
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,286.293,62.35,30000,0.0033,0.0033,30000,92.125,68.8,46.3333,0.0046,287,288.234,0.002,3,73.381
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,0.0116,76.1915,21.102,1483,0.0088,0.0088,1491,23.889,21.176,20.8622,0.0223,76,76.3169,0.004,4,23.4443
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0129,86.1168,21.891,1692,0.0078,0.0078,1704,27.6458,23.414,21.3637,0.0148,86,86.1207,0.0035,4,25.9183
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,0.0002,3683,67.3333,146049,0.0001,0.0001,147000,237.5,86.8,36.3333,0.0003,3683,7434.75,0,5,106
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,0.0333,29.6801,30.5269,3195,0.0333,0.0333,3195,34.5754,31.5535,30.0653,0.0413,30,29.7281,0.0272,2,33.2028
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,0.1167,10.4493,22.6836,5340,0.1167,0.1167,5340,22.8464,22.6849,22.4842,0.126,10,10.4481,0.1054,2,22.685
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.1,10.3885,13.534,1065,0.1,0.1,1065,13.762,13.691,13.4763,0.1315,10,10.3603,0.0789,2,13.7055
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0102,107.435,26.8442,2119,0.0062,0.0062,2130,32.7991,28.4405,26.0716,0.0137,107,107.254,0.0024,4,30.8083
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,0.0003,3383.4,52.8,83511,0.0002,0.0002,84000,137.4,66.5556,39.375,0.0004,4216,4273,0,5,79.6
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,0.0286,34.6527,34.4151,3727,0.0286,0.0286,3727,37.2123,35.5302,34.3941,0.0368,34,34.5472,0.0212,3,37.049
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,0.1,10.3731,13.4931,1065,0.1,0.1,1065,13.9167,13.7027,13.4584,0.1268,10,10.4027,0.0808,2,13.7613
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,0.0102,107.807,26.6091,2119,0.0062,0.0062,2130,30.5275,27.9488,25.9893,0.0132,108,107.85,0.0024,4,28.998
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,0.0067,143.503,48.1,15000,0.0067,0.0067,15000,61.3158,50.6901,42.6324,0.0085,143,143.676,0.0049,3,53.36
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,0.0093,118.712,27.4074,2331,0.0056,0.0056,2343,32.3801,28.8643,27.179,0.012,119,118.524,0.0021,4,30.7139
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,0.0064,171.458,27.7637,3387,0.0039,0.0039,3408,41.0066,30.2538,25.957,0.01,171,171.634,0.0015,4,32.1076
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.0081,110.279,26.3118,2115,0.0061,0.0061,2130,34.0058,28.7884,26.155,0.0132,110,110.175,0.0024,4,32.977
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,0.028,41.29,47.6761,21250,0.028,0.028,21250,60.2039,48.598,42.6609,0.0312,41,41.444,0.0248,2,49.7262
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,0.0073,151.795,34.1192,2969,0.0044,0.0044,2982,40.7378,34.7088,32.1921,0.0098,152,151.878,0.0017,4,39.4923
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,0.0073,150.785,34.9885,2964,0.0044,0.0044,2982,42.511,35.9634,34.2001,0.0105,151,150.998,0.002,4,41.1594
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,0.0115,96.2159,25.2518,1898,0.007,0.007,1917,27.9095,25.991,24.4832,0.0163,96,96.1651,0.0026,4,26.9597
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,0.0001,10597,79,208561,0.0001,0.0001,210000,252,96.8,26,0.0002,10597,10665.7,0,6,122.5
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,0.0033,286.809,59.8571,30000,0.0033,0.0033,30000,93.8696,65.5,47.6667,0.0044,288,287.024,0.0023,3,71.2609
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.14,8.9615,19.6852,4450,0.14,0.14,4450,19.8649,19.6872,19.6003,0.1508,9,8.9255,0.1303,2,19.8308
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,0.14,8.914,19.7299,4450,0.14,0.14,4450,20.2943,19.7567,19.6367,0.1494,9,8.8483,0.1283,2,19.9532
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,0.0103,107.296,26.9098,2116,0.0063,0.0063,2130,33.6511,27.8787,25.552,0.0147,107,107.457,0.0014,4,31.4883
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,0.0102,86.5149,22.9985,1698,0.0077,0.0077,1704,26.5071,23.6382,21.7081,0.0159,87,86.5962,0.0018,4,25.6545
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,0.0002,5305.5,58.5,104378,0.0001,0.0001,105000,150.5,74.4286,31.875,0.0003,5305.5,5345,0,5,91.25
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,0.0004,2789.88,55.0741,62606,0.0002,0.0002,63000,92,61.9091,41.125,0.0006,3193.5,3211.91,0,5,70.2143
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0.0778,15.3677,30.9739,8010,0.0778,0.0778,8010,31.871,31.3073,30.8016,0.0863,15,15.3009,0.0693,2,31.3259
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,0.0002,7463,64.1429,145973,0.0001,0.0001,147000,184.5,81.1429,33.25,0.0003,7463,7457.5,0,5,105.75
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,0.0058,150.256,32.7768,2959,0.0044,0.0044,2982,40.8236,34.0631,32.4847,0.0084,150,150.007,0.0017,4,39.8975
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,0.0102,87.7048,22.8545,1696,0.0077,0.0077,1704,27.9121,23.2415,22.109,0.0165,88,87.4864,0.0018,4,25.9661
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,0.004,238.837,58.6,25000,0.004,0.004,25000,80.9583,61.5652,44.8919,0.0057,239,240.424,0.0028,3,65.6
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0286,34.818,35.0293,3727,0.0286,0.0286,3727,38.8148,35.1796,34.323,0.0357,35,34.5714,0.0223,3,37.7043
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,0.0333,29.9309,31.0787,3195,0.0333,0.0333,3195,34.1867,31.342,30.386,0.0413,30,29.8245,0.025,2,33.3485
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,0.0467,24.8926,45.5776,12750,0.0467,0.0467,12750,47.7333,47.1244,45.5655,0.0521,25,24.8278,0.0416,2,47.7333
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,0.1,12.1239,25.6994,6230,0.1,0.1,6230,26.5392,25.9065,25.3018,0.1069,12,11.9996,0.0925,2,25.9743
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.0146,76.3198,27.1056,1482,0.0089,0.0089,1491,27.1056,27.1056,27.1056,0.0189,76,76.1465,0.0034,4,27.1056
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,0.0081,109.693,27.6028,2121,0.0062,0.0062,2130,31.7083,28.0448,25.9961,0.0132,110,109.815,0.0024,4,30.8925
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0778,15.3643,31.1664,8010,0.0778,0.0778,8010,31.5975,31.254,30.4648,0.0831,15,15.3118,0.0714,2,31.4978
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,0.0286,34.7167,35.081,3727,0.0286,0.0286,3727,38.0767,36.1178,34.7464,0.037,35,34.8939,0.0228,3,37.7433
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.0114,97.6376,24.793,1909,0.0069,0.0069,1917,29.5071,25.5925,24.6355,0.0141,98,97.576,0.0026,4,27.5125
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,0.1167,10.5461,22.4347,5340,0.1167,0.1167,5340,23.1503,22.7488,22.2258,0.1288,10,10.5298,0.1069,2,22.8496
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.0095,138.96,32.2644,2741,0.0048,0.0048,2769,36.7356,33.1923,30.2825,0.0113,139,138.707,0.0018,4,36.6136
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,0.0067,143.034,49.1897,15000,0.0067,0.0067,15000,60.3478,51.697,43.629,0.0089,143,143.056,0.0049,3,54.3333
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,0.0175,65.8403,56.8171,34000,0.0175,0.0175,34000,62.9348,59.6279,51.9041,0.0195,66,66.7257,0.0157,2,61.5974
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.0667,15.3332,18.6817,1597,0.0667,0.0667,1597,19.9078,18.8786,18.5106,0.0802,15,15.2599,0.0526,2,19.2329
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,0.0467,25.0056,46.7041,12750,0.0467,0.0467,12750,47.3816,46.872,45.9141,0.0519,25,24.8481,0.0405,2,47.3816
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,0.0068,162.486,29.6677,3178,0.0041,0.0041,3195,41.8817,35.8568,28.0555,0.0076,162,162.241,0.0003,4,36.428
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,0.0116,76.3275,19.9213,1486,0.0087,0.0087,1491,22.6914,20.85,19.6584,0.0155,76,76.6478,0.002,4,22.4333
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,0.0068,129.046,30.5724,2531,0.0052,0.0052,2556,35.5855,31.2313,30.4792,0.0122,129,129.173,0.002,4,34.3332
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,0.0778,15.3917,31.5993,8010,0.0778,0.0778,8010,31.8373,31.685,30.8852,0.0844,15,15.2669,0.0702,2,31.8373
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,0.0003,4231.5,54.1667,83374,0.0002,0.0002,84000,129.5,67.0909,32.8125,0.0004,4236,4250.38,0,5,80.7273
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,0.001,1064.86,37.6739,20865,0.0006,0.0006,21000,59.7551,41.463,31.4576,0.0017,1067.5,1060.05,0.0001,5,44.4444
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.04,24.9321,26.8111,2662,0.04,0.04,2662,29.5846,27.506,26.7188,0.0481,25,24.9705,0.0327,2,28.9146
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0.0067,144.23,48.6508,15000,0.0067,0.0067,15000,60.9492,51.4314,42.9688,0.0091,144,143.517,0.0045,3,53.4194
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,0.04,25.084,26.7441,2662,0.04,0.04,2662,30.5424,28.1314,26.5742,0.0496,25,25.096,0.0297,2,29.0444
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,0.0001,10716,74.5,208696,0.0001,0.0001,210000,286,102,0,0.0002,10716,10668.7,0,6,134
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,0.0144,77.2566,20.5267,1488,0.0087,0.0087,1491,22.5346,20.8072,20.3661,0.0168,77,77.2292,0.0027,4,21.5801
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,0.0004,2783.38,48.125,62533,0.0002,0.0002,63000,102.1667,60.2308,32.625,0.0006,3172.5,3179.08,0,5,69.7143
