@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,1.5383,0.0975,0,0,0,0,0.0015,0.6266,0.0142,11.0512,0.5101,0.5186,0.0035,0,0,34.4539
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,6.955,0.1898,0.0069,0.0064,0.006,0.0072,0.8221,0.9981,0.0972,1.2007,0.1911,0.0001,0.0227,0,0.0076,43.7532
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,1.2419,0.0175,0.2687,0.2685,0.2681,0.2691,0,0.9947,0.0174,0.834,0.2932,0,0.0251,0.005,0.3072,34.7528
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,24.2664,0.7698,0.1131,0.1022,0.0901,0.1312,1.6104,1.6062,0.1721,1.5791,0.2682,0,0.0273,0,0.1703,8.2371
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,231.901,0.6919,0.0337,0.011,0.0107,0.0366,0.7311,1.0987,1.2059,6.3258,0.6825,0,0.0011,0.8555,0.1769,22.1611
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,5.4467,0.1227,0,0,0,0,0.0217,0.8149,2.6608,38.6652,0.7464,0.8552,0.0071,0.0124,0.0003,64.6269
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,894,1.2654,0.0651,0.0283,0.0041,0.1792,0.5228,1.5652,1.4969,11.3153,0.815,0,0.0081,0.0714,0.3634,12.6386
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,381.339,0.6008,0,0,0,0,0.0608,0,0,16.5566,0.7518,0.2658,0.0043,0.0095,0,24.3441
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,1.8297,1.54,0.4675,0.4293,0.361,0.4824,0.4894,2.402,0.2276,7.662,0.0446,0.0088,0.2934,0.1312,0.4996,10.1159
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,15.4951,0.3469,0,0,0,0,0.1024,0,2.3077,22.4421,0.0782,0.6213,0.0291,0,0,36.5443
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,14.663,2.5695,0.4999,0.4998,0.4984,0.5,0.2528,2.9444,0.357,0.8446,0.1137,0,0.5561,0.2515,1,14.7314
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,3121,0.5468,0.1785,0.1431,0.1152,0.2056,1.149,1.2909,0.2929,1.2211,0.3528,0,0.0016,0.0222,0.264,18.4045
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,3.0112,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.1946,0.8333,0.583,0.0179,0,0.2296,27.7831
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,10.6667,0.0081,0.4945,0.494,0.4938,0.495,0.727,1.349,0.0018,1.3212,0.0106,0.0004,0.1071,0,0.496,16.5315
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,2,0.5281,0.2006,0.1925,0.185,0.2009,0.0152,1.0987,0.0479,2.9668,0.6424,0.7776,0.0333,0.0182,0.2198,29.0587
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,14.6895,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1605,0.4893,0,0.0107,0,0.042,32.469
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,4.3383,1.1922,0.0484,0.0293,0.0239,0.0973,2.4373,1.6338,1.0528,1.2878,0.3662,0,0.0808,0.1313,0.3135,16.9175
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,13.426,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1817,0.488,0,0.012,0,0.042,28.7972
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,18.6261,1.5594,0.3415,0.3064,0.2437,0.3701,0.8553,1.6272,0.3744,1.5339,0.6326,0.001,0.2187,0.5242,0.9037,14.0461
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,71.5679,0.4848,0.0076,0.0009,0.0001,0.0097,0.0998,1.057,1.1198,3.2797,0.4436,0.4283,0.0093,0.0206,0.0174,30.0677
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,49.689,0.4852,0.0083,0.001,0.0001,0.0103,0.1203,1.0041,1.1344,3.4215,0.8423,0.4603,0.0136,0.0205,0.0186,30.2186
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,2.8028,0,0.3832,0.3831,0.3831,0.3832,0,0.9999,0.0001,1.1076,0.2911,0,0.0286,0,0.3832,22.5259
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,15.1362,2.613,0.4999,0.4997,0.4979,0.5,0.265,3.0218,0.3929,0.9178,0.1305,0,0.6255,0.234,1,15.168
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,71.484,0.4848,0.0076,0.0009,0.0001,0.0097,0.0998,1.057,1.1198,3.3304,0.4436,0.4283,0.0093,0.0206,0.0174,30.0677
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,13.3142,1.4162,0.1569,0.0904,0,0.255,1.0318,2.1011,1.2742,11.347,0.4051,0,0.0657,0.7753,1,14.4375
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,43.901,0.1562,0,0,0,0,0.0153,0.8556,2.5197,36.2933,0.7195,0.8478,0.0071,0.0132,0,54.5587
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,9.0808,0.0836,0,0,0,0,0.6782,0,0.3269,4.6116,0.0164,0.0016,0.2638,0,0,17.3258
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,10.0636,0.0083,0.4947,0.4941,0.4936,0.4956,0.4844,1.3541,0.0019,1.2754,0.0104,0.0052,0.0983,0,0.4961,15.9336
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,58.4792,0.1949,0,0,0,0,0.0834,0.184,13.6186,45.3942,0.9548,0.4863,0.0023,0.0114,0,58.0489
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,46.3295,1.3431,0.1687,0.0763,0.0233,0.336,0.706,1.6144,1.0513,1.253,0.669,0.0001,0.048,0.2073,0.4369,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,2.6651,0.0118,0.1109,0.1109,0.1109,0.1109,0.0737,0.5818,0.0231,0.8565,0.504,0.0063,0.0159,0.0048,0.1424,32.8345
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,12.3905,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1923,0.4783,0,0.013,0,0.042,27.4371
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,52.8468,0.4827,0.0078,0.0009,0.0001,0.0097,0.1033,1.0475,1.1035,3.4949,0.4178,0.4456,0.0146,0.0202,0.015,23.1129
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,49.485,0.1686,0,0,0,0,0.0173,0.8673,6.0433,38.9673,0.7289,0.8414,0.0062,0.012,0,58.1121
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,1.0829,0,0.3225,0.3217,0.314,0.3237,1.6635,0,0.0597,0.8256,0.5,0.0001,0.0508,0,0.3245,16.0966
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,89.7926,0.2642,0,0,0,0,0.019,0.2474,3.7597,27.0111,0.933,0.7668,0.0055,0.0156,0,54.2475
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,34.9439,0.0958,0.0654,0.0389,0.0197,0.106,0.5707,0.6539,0.8106,0.9761,0.5106,0.0031,0.0089,0.0023,0.2235,28.8724
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,2.9682,1.0423,0.0656,0.0613,0.0071,0.0675,0.0642,1.5309,0.7234,9.111,0.5161,0.7646,0.0383,0.0365,0.0755,23.3893
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.25,0,0.5,0.5,0.4996,0.5,0,0,0.0035,12.7085,0.5,0,0.1818,0,0.5,0
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,23.4996,0.4159,0.1729,0.1071,0.0541,0.2451,0.6238,0.9319,0.8697,0.7904,0.4777,0.0004,0.0092,0.0812,0.9364,23.8517
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,1,0.1573,0.0141,0.0139,0.0137,0.0141,0.0003,0.8832,0.0164,14.5256,0.729,0.923,0.0035,0.0363,0.0143,68.195
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,17.9931,1.3966,0,0,0,0,0.3394,2.1245,0.7768,3.1694,0.2022,0.0234,0.0219,0.0395,0.0001,27.8536
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,14.4943,0.8001,0.0097,0.0002,0.0001,0.153,0.1957,1.1488,2.0729,8.1627,0.6068,0.0247,0.0021,0.1566,0.282,17.8061
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,10.9392,1.5123,0.357,0.1456,0.0036,0.3684,0.932,2.111,1.0139,7.4601,0.4795,0.0039,0.0973,1.4921,1,13.2289
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,104.574,0.7741,0.137,0.13,0.06,0.139,2.4564,1.3388,0.4828,0.4243,0.382,0,0.0319,0.0241,0.2519,33.7403
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,1,1.1049,0,0.3244,0.3226,0.3163,0.325,1.6501,0,0.0469,0.7439,0.5,0.0001,0.0308,0,0.3253,18.4258
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,2,0.3797,0.0445,0.0433,0.042,0.0447,0.0026,1.0377,0.0298,5.5119,0.7042,0.8341,0.0275,0.1099,0.0452,26.9732
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,4911.43,1.0838,0.206,0.1553,0.0612,0.2437,0.1685,1.1674,0.5929,3.7088,0.5887,0.0054,0.0021,0,0.367,26.75
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,1,1.1103,0,0.3245,0.3231,0.3169,0.3249,1.673,0,0.0472,0.7449,0.5,0.0001,0.03,0,0.3255,17.7711
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1,536.684,0.1903,0,0,0,0,0.1762,0.1806,9.2119,48.3221,0.956,0.1774,0.0021,0.0112,0.0224,61.2745
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,14.4642,0.1183,0.1212,0.0788,0.0509,0.1771,0.5608,0.6649,0.6066,0.8943,0.5262,0.0013,0.0099,0.0051,0.298,30.5214
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,1.1042,0,0.3246,0.3231,0.317,0.3251,1.682,0.5658,0.0449,0.7248,0.5,0.0001,0.0285,0,0.3256,20.7423
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,50.275,0.8998,0.0709,0.0676,0.0459,0.1423,1.0803,1.4236,0.7943,0.6009,0.4333,0,0.0157,0.1566,0.3125,20.4905
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,7.6465,0.0375,0.4604,0.4604,0.4604,0.465,2.679,0.9683,0.0115,0.5523,0.3091,0,0.0048,5.0495,0.4665,6.4703
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,673.9,1.2653,0.0654,0.0281,0.0042,0.1838,0.5227,1.5651,1.4975,2.556,0.8151,0,0.0081,0.0718,0.364,11.4021
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,52.2011,2.1369,0.499,0.4959,0.4766,0.4997,0.2049,2.5972,0.3244,0.6348,0.1264,0,0.0203,0.1321,0.9999,15.2283
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,32.561,0.1024,0,0,0,0.0004,0.0997,0.0801,4.6063,72.1061,0.9818,0.445,0.0021,0.006,0.0244,85.3636
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_10gates_u2_autoenc.cnf,1,9.2686,1.3003,0.0064,0.0018,0,0.0134,0.9586,2.086,2.0099,12.7924,0.3415,0.0005,0.0482,0.5475,0.0659,11.3588
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,269.253,1.3248,0.0693,0.0356,0.0083,0.2564,0.5835,1.6172,1.4073,1.8864,0.7811,0,0.0141,0.1021,0.3675,15.5509
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,1.6708,0.0889,0.0629,0.0629,0.0629,0.063,0,0,0.0006,12.55,0.9823,0.9374,0.0048,0.0434,0.063,0
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,1.6749,0.1914,0.0008,0.0008,0.0008,0.0008,0.0237,0,0.0034,3.682,0.0476,0.0787,0.3228,0,0.0008,17.3431
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2_restricted.cnf,1,65.7895,1.3159,0.0011,0.0007,0.0005,0.0096,1.8321,1.7338,5.7252,4.1037,0.3877,0,0.0373,17.0731,1,16.2329
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,11.6652,0,0.042,0.042,0.042,0.0421,0,0.5623,0.0007,1.2184,0.5071,0,0.0143,0,0.0421,24.195
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,3242,0.5468,0.0805,0.0759,0.0619,0.0847,1.1224,1.2909,0.1737,1.0855,0.3528,0,0.0016,0.0222,0.1045,15.5812
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,3.8401,1.2058,0.0488,0.029,0.0242,0.0996,2.503,1.7066,1.0915,1.3077,0.3411,0,0.1014,0.1397,0.3031,23.0199
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07.cnf,1,9187,0.6339,0.0686,0.0039,0,0.1918,0.4011,1.2634,1.7835,86.6058,0.5846,0.0004,0.0004,0.0072,0.5,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,16.1024,1.5261,0.4976,0.0597,0.0314,0.4995,0.2205,1.73,0.898,5.1171,0.3278,0,0.0279,0.4271,0.9773,33.6588
SAT_Competition2007/crafted/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,15.9737,0,0.0846,0.0784,0.0692,0.0886,0.9563,0.5537,0.1454,0.7597,0.5023,0,0.0069,0,0.0975,35.5037
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.1769,0.1528,0.1491,0.1491,0.149,0.1491,0.0001,0,0.0005,5.0044,0.9647,0.9062,0.0029,0,0.1491,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,22.3571,0.2854,0,0,0,0,0.0198,0.2696,3.6683,24.2027,0.926,0.7463,0.0069,0.0177,0,45.4611
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,9181,0.6128,0.1604,0.0552,0.0059,0.2884,0.2677,1.2349,1.1875,60.4707,0.6515,0.0001,0.0007,0.0258,0.5,0
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,1,23.9517,0.281,0,0,0,0,0.0238,0.2663,4.7653,24.1769,0.9284,0.742,0.0068,0.0227,0,42.3524
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,24.3591,0.7595,0.1113,0.1022,0.0911,0.1295,1.509,1.5974,0.1594,1.5827,0.2555,0,0.0237,0,0.1662,4.7211
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-02-S818962541.sat05-492.reshuffled-07.cnf,1,4.2898,1.143,0.0483,0.0293,0.0246,0.0955,2.462,1.5333,1.0263,1.2823,0.3333,0,0.0808,0.1313,0.2672,24.1812
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,7.9983,0.1118,0.0001,0,0,0.0004,0.03,0.0223,1.3865,26.1947,0.9871,0.7885,0.0071,0.0187,0.0007,59.4328
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,71.4571,0.8756,0.0697,0.067,0.0454,0.1344,1.2075,1.4049,0.7472,0.5297,0.4239,0,0.0124,0.1573,0.3135,20.2555
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,36.8367,1.1396,0.0062,0.0002,0.0001,0.2155,0.3157,1.2568,1.9372,3.7403,0.7658,0.0053,0.0041,0,0.2867,29.6649
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0.3647,0.3353,0.2446,0.2446,0.2446,0.2447,0,0,0.0001,2.4227,0.8953,0.8159,0.0199,0,0.2447,77.4231
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,194.423,0.6185,0.0697,0.0665,0.0548,0.0698,1.3532,1.2812,0.2277,0.4454,0.3644,0,0.0071,0.1141,0.096,36.6705
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1,15.8966,0.237,0,0,0,0,0.0382,0.1769,4.5829,31.1948,0.9669,0.7183,0.0065,0.0157,0.0001,52.37
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,17.0289,0.1647,0,0,0,0,0.0201,0.8655,6.4453,38.5129,0.6839,0.8235,0.0057,0.012,0.0001,57.7585
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,60.3945,0.2755,0,0,0,0,0.0253,0.26,4.1341,23.9199,0.9315,0.7467,0.0065,0.0238,0,45.7404
SAT_Competition2011/SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1,3966,0.6065,0.1627,0.0568,0.0073,0.292,0.2687,1.2318,1.1746,26.2397,0.6449,0,0.0013,0.0259,0.5,0
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,71.6804,0.7652,0.0904,0.028,0.0243,0.091,0.6159,1.2377,0.634,0.8127,0.3576,0.0034,0.045,0.1062,0.1076,29.5374
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,22.3959,0.2904,0,0,0,0,0.0905,0,2.4937,27.86,0.077,0.6559,0.0237,0,0,48.8276
SAT_Competition2009/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,14.3553,0.1592,0.0001,0,0,0.0001,0.0238,0.104,1.5649,24.6951,0.9725,0.8389,0.0086,0.0194,0.0005,48.1419
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,1192.25,0.1502,0,0,0,0,0.1398,0.0992,5.8258,98.1917,0.9787,0.3765,0.002,0.0049,0.0063,71.067
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,5.806,1.1839,0.0487,0.0288,0.0239,0.0843,2.5038,1.5494,1.1048,1.2018,0.3776,0,0.069,0.1276,0.2764,24.5282
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,1.1075,0,0.3241,0.3227,0.3201,0.3246,1.7615,0.5372,0.0561,0.7665,0.5072,0,0.0435,0,0.325,19.0545
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,184.407,1.2935,0.077,0.0449,0.0096,0.2617,0.6369,1.6265,1.2978,1.5953,0.751,0,0.0197,0.1281,0.369,18.7463
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,3.6826,0.0045,0.1109,0.1109,0.1109,0.1109,0.0386,0.5554,0.0139,0.5956,0.5021,0.1084,0.0052,0.001,0.1199,29.0293
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,2.089,0.2701,0.2043,0.2043,0.2043,0.2043,0,0,0.0001,3.1281,0.9235,0.8576,0.0105,0,0.2043,132.982
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,1.3656,0.0672,0,0,0,0,0,0.6053,0,15.9036,0.5099,0.499,0.0015,0,0,52.1064
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,40.2348,0.9806,0.0493,0.0179,0,0.0718,0.2412,1.0946,1.0885,5.8801,0.8851,0.0095,0.0043,0,0.1819,19.3216
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,53.8056,0.2043,0,0,0,0,0.082,0.1919,12.1838,41.5259,0.9523,0.6041,0.0026,0.0128,0,53.2021
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n170-s56409011-unsat.cnf,1,1.1174,0,0.325,0.3236,0.3217,0.3253,1.7821,0.543,0.0432,0.6869,0.4888,0,0.0253,0,0.3257,21.4828
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,4.0621,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.1004,0.8333,0.583,0.0125,0,0.2296,34.088
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,1567,0,0.4873,0.4771,0.4662,0.4939,0,0,0.0293,0.7841,0.5,0,0.0004,0,0.5,54.375
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,50.0946,0.2785,0,0,0,0,0.023,0.263,4.1679,24.2903,0.9304,0.7418,0.0079,0.0234,0,41.8429
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-115-100.cnf,1,1.0913,0,0.3226,0.3213,0.3155,0.3239,1.5284,0,0.0502,0.8197,0.5,0,0.0369,0,0.3245,15.5514
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,32.3568,0.2459,0,0,0,0,0.0189,0.235,7.0135,30.593,0.9397,0.7799,0.0047,0.018,0,45.5537
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1,20.0167,0.6323,0,0,0,0,0.0002,0,0.0011,11.7538,0.7538,0.425,0.0082,0.0202,0,24.1433
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,20.5486,1.8528,0.4983,0.4841,0.0078,0.4996,0.2017,2.0719,0.7463,3.8274,0.4253,0,0.0366,0.623,0.9994,31.5492
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,14.0769,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1605,0.4944,0,0.0111,0,0.042,31.1524
