@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1869766438-024.UNKNOWN.cnf,1,0.0169,65.6208,18.9747,1273,0.0102,0.0102,1278,22.3901,19.69,18.2385,0.0196,66,65.7542,0.0008,4,21.6365,22.3901,0.3492,73,73,66,295,58,0.0891,0.0051,4050,20.1429,0.4482,18.2385,11.4905,0.3983,0.0353,300,4003.8571,3929,3929,9.5384,3941,4066,4010,4066,0.0913,0.0118,0.652,0.0102,1.0181,58,0.0196,0.0675,0.0016,0.2317,0.0422,2.6038,0.045,0.0119,4.0102,0.2037,0.8624,0.2733,0.5995,0.0897,5,0.0452,0.0756
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,0.0002,6405.5,64.25,125227,0.0001,0.0001,126000,168,79,38.1429,0.0003,6405.5,6388.4,0,5,98.5,121,0.2125,6347,6412,6388,29267,6336,0.0067,0.0001,8,83.1979,0.164,51.75,1425,0.2233,0.0006,29999,5.9432,2,1,676.6,3,11,5,15,0.0129,0.0002,0.2939,0.0001,1.0017,6347,0.0002,0.3303,0,0.2337,0.0056,2.7118,0.0613,0.5383,5.5636,0.691,0.8847,0.0951,0.8126,0.0924,6,0.0473,0.0791
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,0.0073,151.459,34.5611,2970,0.0044,0.0044,2982,40.5037,34.9964,33.2303,0.0135,151,151.259,0.0017,4,38.9151,40.5037,0.3005,163,163,151,688,139,0.0611,0.0022,3734,36.0361,0.2785,33.2303,27.2708,0.3417,0.0266,700,3689.7143,3577,3577,21.256,3629,3826,3699,3826,0.0592,0.0051,0.4964,0.0044,0.8813,140,0.0087,0.0675,0.0034,0.2316,0.0291,2.6785,0.0315,0.0206,4.0116,0.2034,0.8537,0.1979,0.33,0.0838,5,0.04,0.0689
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,0.0114,97.6287,25.1837,1908,0.0069,0.0069,1917,29.0817,25.3925,24.795,0.0152,98,97.5881,0.0016,4,27.3746,29.0817,0.3257,107,107,97.5,439,88,0.0755,0.0034,3980,26.2126,0.3609,24.795,15.5148,0.396,0.0288,450,3891.4286,3774,3774,12.6888,3805,4003,3893,4003,0.0757,0.0073,0.5864,0.0068,0.9521,88,0.0136,0.0545,0.0031,0.2301,0.0363,2.731,0.219,0.0202,4,0.2131,0.86,0.266,0.418,0.0893,4,0.0463,0.0722
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2088689288-085.SATISFIABLE.cnf,1,0.0114,97.7286,24.8321,1907,0.0069,0.0069,1917,30.9341,25.5448,24.3399,0.0168,98,97.8403,0.0031,4,29.6933,30.9341,0.3271,107,107,98,439,88,0.0791,0.0033,4036,26.7516,0.367,24.3399,14.2136,0.4254,0.0336,450,3908.7143,3743,3743,11.8271,3845,4050,3875,4050,0.077,0.01,0.5683,0.0068,0.9558,88,0.0136,0.0886,0.0058,0.2302,0.1552,2.6943,0.0398,0.0259,4,0.2047,0.8583,0.4255,0.3099,0.0937,4,0.0443,0.0836
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,0.0002,5315.33,63.5,104349,0.0001,0.0001,105000,161.25,79.8333,33.8,0.0004,5319,5328.33,0,5,92,111.7143,0.2386,5319,5354,5339,24381,5260,0.0076,0.0001,9,81.0534,0.1271,49.9091,992.333,0.0709,0.0008,25000,6.7813,3,2,506.833,4,11,6,22,0.0028,0.0002,0.2656,0.0001,0.8153,5299,0.0003,0.2973,0,0.2336,0.0062,2.7217,0.0482,0.5175,5.375,0.7214,0.8696,0.0599,0.8468,0.0928,6,0.0467,0.079
SAT11/random/large/unif-k5-r20-v1500-c30000-S1305346115-067-UNKNOWN.cnf,1,0.0033,287.095,60.0417,30000,0.0033,0.0033,30000,93.2,66.2632,51.4643,0.0045,289,284.396,0.0023,3,71.12,76.0588,0.4711,307,304,286.5,1500,268,0.0996,0.0006,29,65.762,0.2863,55.7391,80.7,0.8477,0.0148,1500,25.181,18,15,64.4104,21,34,24,43,0.086,0.0011,0.5764,0.0033,0.9644,268,0.0117,0.1222,0.0085,0.05,0.0573,3.6854,0.052,0.24,3,0.2441,0.8599,0.2668,0.0139,0.0028,3,0.0015,0.0023
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,0.04,24.8409,27.3432,2662,0.04,0.04,2662,29.7435,28.1858,26.915,0.0496,25,24.8983,0.0316,2,28.6993,29.7435,0.5522,30,30,25,125,20,0.152,0.0072,4336,28.0695,1.0878,26.915,10.4917,0.4311,0.0466,125,4224.1429,4132,4132,9.4589,4163,4362,4192,4362,0.1518,0.0124,0.7065,0.04,1.548,20,0.0452,0.0319,0.0421,0.047,0.0708,3.5032,0.0711,0.0194,2.9677,0.2447,0.8719,0.2783,0.0054,0.0018,3,0.0011,0.0016
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,0.0667,15.197,18.5709,1597,0.0667,0.0667,1597,19.7982,19.1001,18.5133,0.0808,15,15.1587,0.0551,2,19.2159,19.7982,0.5869,19,19,15,75,12,0.1897,0.0119,4483,19.0161,1.3218,18.5133,7.3937,0.4228,0.0463,75,4394.5714,4321,4321,6.4198,4335,4504,4358,4504,0.1875,0.0182,0.7174,0.0667,1.7352,12,0.0463,0.0215,0.0451,0.047,0.0913,3.3805,0.0907,0.0155,2.1081,0.271,0.8823,0.3295,0.0048,0.0018,3,0.001,0.0016
SAT11/random/large/unif-k7-r85-v250-c21250-S1116436500-050-UNKNOWN.cnf,1,0.028,41.5316,47.0904,21250,0.028,0.028,21250,60.0109,48.0049,44.3925,0.0317,41,41,0.0248,2,49.8137,51.1828,0.6217,48,48,41,250,35,0.132,0.0017,214,48.6555,1.2054,46.4354,21.6302,0.4533,0.0117,250,223.9286,158,142,22.1167,178,240,199,921,0.1258,0.0025,0.7144,0.028,1.5412,35,0.0117,0.0582,0.0117,0.0118,0.086,4.3206,0.0551,0.6263,2,0.2525,0.8655,0.2515,0.0003,0.0001,2,0.0001,0.0001
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,0.0003,5268,55.3333,104285,0.0001,0.0001,105000,132.3333,72.875,39.6667,0.0004,5247,5314.5,0,5,89.2,103.4,0.2235,5247,5336,5300.5,24383,5280,0.0071,0.0001,8,74.6257,0.1453,47.7143,749.333,0.3674,0.0008,24999,6.3725,3,1,541,4,10,6,16,0.0109,0.0002,0.2793,0.0001,0.661,5224,0.0003,0.2866,0,0.2338,0.0074,2.7213,0.0089,0.4508,5.3924,0.2562,0.845,0.1353,0.7596,0.0918,6,0.0463,0.0781
SAT11/random/large/unif-k5-r20-v750-c15000-S64285713-004-UNKNOWN.cnf,1,0.0067,143.194,47.25,15000,0.0067,0.0067,15000,59.7333,50.9516,41.1167,0.0086,143,142.95,0.0048,3,52.7209,55.8182,0.485,156,155,143,750,130,0.0692,0.0012,68,50.5573,0.3979,45.5441,42.0714,0.3759,0.0251,750,64.4494,49,45,34.8528,54,86,60,124,0.079,0.0021,0.5935,0.0067,1.0949,131,0.0207,0.0799,0.0159,0.05,0.0304,3.6514,0.0448,0.2475,3,0.2284,0.8582,0.1765,0.0127,0.0027,3,0.0015,0.0022
SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,0.0875,13.7451,28.4063,7120,0.0875,0.0875,7120,28.88,28.4205,28.0547,0.0931,14,13.835,0.0808,2,28.69,28.88,0.6706,17,17,14,80,10,0.1989,0.0054,4472,28.4903,1.7599,28.0547,9.6793,0.4177,0.0111,80,4413.6,4338,4338,9.4727,4377,4475,4406,4475,0.1982,0.0069,0.7556,0.0875,1.9544,10,0.0111,0.0098,0.0111,0.0112,0.0917,3.7775,0.0944,0.0121,2,0.3017,0.8772,0.26,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,0.1,12.1619,25.5571,6230,0.1,0.1,6230,26.0076,25.8168,25.0936,0.1071,12,12.0252,0.0912,2,25.8362,26.0076,0.6786,15,15,12,70,9,0.2096,0.0063,4480,25.6623,1.8019,25.0936,8.8384,0.4229,0.0111,70,4454.4,4360,4360,8.571,4410,4577,4445,4577,0.2082,0.0091,0.7675,0.1,2.0613,9,0.0111,0.0124,0.0111,0.0112,0.1049,3.8251,0.1006,0.0164,2,0.3152,0.8853,0.2762,0.0002,0.0001,2,0,0.0001
SAT11/random/large/unif-k5-r20-v750-c15000-S957625236-045-UNKNOWN.cnf,1,0.0067,143.701,48.28,15000,0.0067,0.0067,15000,60.1032,51.0213,43.8261,0.0087,144,143.345,0.0045,3,54.1982,55.8542,0.4836,156,156,144,750,130,0.0679,0.0012,69,51.0479,0.4171,46.3077,41.4089,0.4551,0.0258,750,65.2614,49,44,33.9111,55,84,62,127,0.0786,0.0021,0.5894,0.0067,1.0988,132,0.0207,0.0719,0.0155,0.05,0.0295,3.6546,0.0397,0.2504,3,0.2245,0.859,0.176,0.0149,0.0028,3,0.0016,0.0023
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S901912629-090-UNKNOWN.cnf,1,0.0012,1062.74,38.925,20886,0.0006,0.0006,21000,52.7363,41.7018,33.5333,0.0016,1061,1064,0.0001,5,44.9429,48.0588,0.2484,1085,1102,1064,4874,1023,0.0271,0.0003,54,42.0619,0.098,36.4615,141.585,0.2785,0.0034,5000,47.7909,33,26,90.2,38,66,44,103,0.0217,0.0009,0.3548,0.0006,0.6072,1035,0.0013,0.1036,0.0002,0.2334,0.012,2.7088,0.0152,0.3251,5,0.2293,0.8452,0.1248,0.5417,0.0915,5,0.0462,0.0805
SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,0.004,238.557,57.3824,25000,0.004,0.004,25000,76.9545,61.2308,50.3939,0.0054,240,239.385,0.0024,3,67.8571,72.5574,0.47,256,253,239,1250,225,0.05,0.0007,35,62.5204,0.3021,53.8095,68.7036,0.335,0.0178,1250,32.011,24,18,53.1366,27,41,31,71,0.0832,0.0015,0.5794,0.004,1.034,222,0.0137,0.1105,0.0092,0.05,0.0239,3.6995,0.0819,0.256,3,0.2742,0.86,0.131,0.0232,0.0028,3,0.0015,0.0023
SAT11/random/large/unif-k7-r85-v250-c21250-S381985918-018-UNKNOWN.cnf,1,0.028,41.4695,48.1209,21250,0.028,0.028,21250,58.9761,49.4682,45.7053,0.031,41,41.3307,0.0244,2,50.7773,53.3141,0.6215,49,49,41,250,34,0.1344,0.0017,245,49.6914,1.197,46.3158,21.7964,0.4152,0.0117,250,239.3929,173,151,21.9315,187,313,198,794,0.138,0.0027,0.7165,0.028,1.5386,35,0.0117,0.0571,0.0117,0.0118,0.056,4.4204,0.0615,0.5141,2,0.2546,0.8658,0.2059,0.0003,0.0001,2,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,0.0115,96.0299,25.0392,1901,0.007,0.007,1917,30.0567,25.4252,23.7679,0.0153,96,96.2443,0.0026,4,29.5908,30.0567,0.327,105,106,96,434,87,0.0759,0.0034,4021,26.4906,0.3625,23.7679,15.6735,0.3767,0.0279,450,3925.5714,3827,3827,12.8297,3842,4052,3920,4052,0.075,0.0089,0.5746,0.0069,0.9572,87,0.0139,0.0837,0.0053,0.2283,0.0348,2.7174,0.0373,0.021,4,0.2048,0.8583,0.2624,0.3206,0.0882,4,0.0455,0.0777
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1110880865-004.SATISFIABLE.cnf,1,0.0286,34.7645,34.5153,3727,0.0286,0.0286,3727,39.0749,35.031,33.5832,0.0365,35,34.8097,0.0217,3,37.7006,39.0749,0.5324,41,41,35,175,29,0.1312,0.0051,4239,35.9378,0.9292,33.5832,13.2272,0.4206,0.0456,175,4103.1429,3988,3988,11.9206,3994,4391,4037,4391,0.1314,0.008,0.6748,0.0286,1.4357,29,0.0425,0.0508,0.0392,0.047,0.0603,3.6706,0.063,0.0346,3,0.2365,0.8647,0.2665,0.0091,0.0019,3,0.0009,0.0017
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.05,20.0789,22.8011,2130,0.05,0.05,2130,25.2968,23.3401,22.7919,0.0596,20,20.0454,0.039,2,23.8163,25.2968,0.568,24,25,20,100,16,0.1687,0.0093,4316,23.5531,1.1989,22.7919,8.7535,0.4281,0.0465,100,4283.1429,4222,4222,7.846,4239,4430,4258,4430,0.1638,0.015,0.7245,0.05,1.6039,16,0.0459,0.0342,0.0437,0.0469,0.0798,3.4117,0.0797,0.0153,2.6566,0.2578,0.8732,0.308,0.006,0.0017,3,0.0009,0.0014
SAT11/random/medium/unif-k7-r89-v60-c5340-S1831136826-075.UNKNOWN.cnf,1,0.1167,10.4062,22.5398,5340,0.1167,0.1167,5340,23.0966,22.5671,22.2968,0.1262,10,10.4551,0.1058,2,22.7132,23.0966,0.6903,13,13,10,60,8,0.2183,0.0074,4502,22.6427,1.9006,22.2968,7.8964,0.4248,0.011,60,4503.4,4418,4418,7.6137,4485,4619,4493,4619,0.2187,0.0101,0.7728,0.1167,2.0809,8,0.011,0.0116,0.011,0.0112,0.1078,3.7534,0.1084,0.0144,2,0.3212,0.883,0.2786,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,0.0074,119.094,28.8798,2323,0.0056,0.0056,2343,32.6095,29.4887,28.1707,0.0116,119,119.005,0.0013,4,32.4091,32.6095,0.3148,129,129,119,538,109,0.0676,0.0027,3887,30.1399,0.3204,28.1707,19.0946,0.3739,0.0232,550,3809.5714,3634,3634,15.4512,3773,3906,3838,3906,0.0683,0.0069,0.537,0.0056,0.9176,109,0.0111,0.0533,0.0022,0.2316,0.0327,2.7047,0.0339,0.0225,4.0037,0.206,0.8571,0.2414,0.5045,0.0917,5,0.0457,0.0752
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,0.0286,34.508,34.2444,3727,0.0286,0.0286,3727,36.9425,35.5456,33.9285,0.0346,34,34.5415,0.0196,3,36.8459,36.9425,0.5333,41,41,34,175,29,0.1337,0.0053,4237,35.4899,0.9443,33.9285,14.0357,0.4329,0.0453,175,4099.5714,4032,4032,12.8424,4038,4258,4045,4258,0.1357,0.008,0.6859,0.0286,1.4399,29,0.0426,0.0301,0.0373,0.047,0.0829,3.5662,0.0637,0.0229,3,0.2323,0.8641,0.2747,0.0134,0.0019,3,0.001,0.0014
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S224791863-033.UNKNOWN.cnf,1,0.0085,130.664,30.5134,2544,0.0051,0.0051,2556,36.1614,31.568,29.7649,0.0106,130,130.429,0.002,4,34.998,36.1614,0.311,142,141,131,588,120,0.0653,0.0025,3907,32.1957,0.3001,29.7649,21.6727,0.3483,0.0216,600,3815.4286,3686,3686,16.7594,3770,3915,3810,3915,0.0689,0.0055,0.5186,0.0051,0.8982,120,0.0102,0.0699,0.0039,0.2311,0.0323,2.6459,0.0393,0.0191,4,0.2026,0.8506,0.236,0.321,0.0844,4,0.0424,0.0715
SAT11/random/medium/unif-k7-r89-v80-c7120-S474185167-033.SATISFIABLE.cnf,1,0.0875,13.7232,28.3487,7120,0.0875,0.0875,7120,29.3166,28.372,28.2105,0.0958,14,13.6838,0.0781,2,28.6203,29.3166,0.6703,17,17,14,80,10,0.2003,0.0055,4456,28.5736,1.7922,28.2105,9.8338,0.4134,0.0111,80,4416.4,4338,4338,9.7005,4358,4545,4385,4545,0.1933,0.0074,0.7484,0.0875,1.9939,10,0.0111,0.0138,0.0111,0.0112,0.0928,3.8445,0.0948,0.0171,2,0.3027,0.88,0.2486,0.0002,0.0001,2,0,0.0001
SAT11/random/medium/unif-k7-r89-v70-c6230-S2045410966-069.SATISFIABLE.cnf,1,0.1,12.1403,25.6296,6230,0.1,0.1,6230,26.182,25.6631,25.5792,0.1103,12,12.0567,0.0888,2,25.6641,26.182,0.6795,15,15,12,70,9,0.2076,0.0061,4512,25.7436,1.7996,25.5792,8.815,0.4178,0.0111,70,4433.2,4355,4355,8.5197,4384,4522,4393,4522,0.2058,0.008,0.7608,0.1,2.0518,9,0.0111,0.0086,0.0111,0.0112,0.0997,3.8423,0.0991,0.0157,2,0.3091,0.8829,0.266,0.0002,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,0.0085,129.178,29.9869,2546,0.0051,0.0051,2556,37.217,30.3663,28.9764,0.0122,129,129.622,0.002,4,36.8109,37.217,0.3068,140,140,130,589,119,0.068,0.0025,3902,32.3752,0.2983,28.9764,24.6545,0.3828,0.0224,600,3779.4286,3670,3670,19.2836,3710,3959,3723,3959,0.0651,0.0055,0.5365,0.0051,0.8944,119,0.0101,0.0972,0.0039,0.2313,0.0337,2.636,0.034,0.0268,4,0.2062,0.8509,0.2144,0.3463,0.0822,4,0.042,0.0678
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1744841484-003.SATISFIABLE.cnf,1,0.0073,151.66,34.025,2969,0.0044,0.0044,2982,42.4387,34.4658,33.9806,0.0101,152,151.452,0.001,4,38.2725,42.4387,0.3053,163,163,151,686,140,0.0616,0.0022,3714,36.1473,0.2793,33.9806,22.2332,0.3541,0.0199,700,3648.7143,3435,3435,17.8645,3563,3765,3695,3765,0.0596,0.0064,0.5178,0.0044,0.8796,140,0.0088,0.0812,0.002,0.2311,0.0284,2.7453,0.0301,0.0287,4.0248,0.2133,0.856,0.2325,0.5595,0.0943,5,0.0469,0.078
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.0003,2794.88,50.5714,62563,0.0002,0.0002,63000,105.0909,57.625,34.3846,0.0006,3173,3200.64,0,5,67.6875,78.1429,0.2336,3226,3243,3193,14604,3162,0.0112,0.0001,15,59.6007,0.0794,43.125,640.625,0.1602,0.0012,15000,12.217,7,4,257.182,8,19,11,33,0.4043,0.0003,0.2891,0.0002,0.7861,0,0.0004,0.2276,0.0001,0.2334,0.0065,2.7181,0.2093,0.4284,5.0263,0.7026,0.9134,0.0791,0.8181,0.0918,6,0.0467,0.0787
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S690749326-001.UNKNOWN.cnf,1,0.0128,86.1355,23.1007,1694,0.0078,0.0078,1704,25.4919,24.1292,21.327,0.0159,86,86.0802,0.0035,4,25.0661,25.4919,0.3315,95,95,86,390,77,0.0818,0.0039,3960,23.8191,0.3744,21.327,15.5977,0.4142,0.0319,400,3916.5714,3862,3862,12.6254,3870,3964,3918,3964,0.0803,0.0094,0.6311,0.0077,0.9562,77,0.0153,0.0538,0.0059,0.2302,0.0511,2.6658,0.0429,0.0101,4,0.2034,0.8549,0.3095,0.3092,0.0848,4,0.041,0.0731
SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,0.0025,379.756,66.4706,40000,0.0025,0.0025,40000,109.1875,71.5625,49.2857,0.0034,381,382.2,0.0017,3,78.875,87.8462,0.4634,403,401,381,2000,362,0.0399,0.0005,20,73.3461,0.2254,60.4545,111.21,0.2948,0.0122,2000,18.2727,13,9,79.9176,15,24,18,36,0.0996,0.0008,0.5527,0.0025,0.9712,364,0.0091,0.1518,0.0063,0.05,0.0185,3.6921,0.3658,0.2464,3,0.4608,0.885,0.1151,0.0164,0.0028,3,0.0015,0.0024
SAT11/random/medium/unif-k7-r89-v90-c8010-S1475406203-080.UNKNOWN.cnf,1,0.0778,15.3228,31.2588,8010,0.0778,0.0778,8010,32.0622,31.3308,30.6324,0.0871,15,15.3914,0.072,2,32.0622,32.0622,0.6623,19,19,15,90,12,0.1895,0.005,4499,31.3211,1.692,30.6324,10.6857,0.4087,0.0111,90,4381.25,4280,4280,10.455,4295,4499,4451,4499,0.1913,0.0066,0.7588,0.0778,1.9196,12,0.0111,0.0162,0.0111,0.0112,0.0871,3.8298,0.0907,0.0218,2,0.2953,0.8743,0.2417,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,0.0093,118.109,27.3653,2330,0.0057,0.0057,2343,33.0964,27.8994,26.8871,0.012,118,117.815,0.0021,4,32.593,33.0964,0.3062,129,128,118,536,108,0.0675,0.0028,4016,29.303,0.3174,26.8871,19.7899,0.3741,0.0232,550,3850.5714,3715,3715,16.2036,3723,4037,3852,4037,0.0689,0.0069,0.5169,0.0056,0.9132,108,0.0112,0.0817,0.0043,0.23,0.0333,2.7964,0.0342,0.0318,4,0.2095,0.8538,0.2492,0.444,0.0908,4,0.0439,0.0743
SAT11/random/medium/unif-k7-r89-v70-c6230-S1960545292-083.UNKNOWN.cnf,1,0.1,12.0776,25.6508,6230,0.1,0.1,6230,26.0301,25.7323,25.5096,0.1133,12,12.1497,0.091,2,25.872,26.0301,0.6802,15,15,12,70,9,0.207,0.0065,4476,25.759,1.8176,25.5096,8.7236,0.4154,0.0111,70,4441.8,4360,4360,8.4507,4390,4582,4401,4582,0.208,0.0091,0.7563,0.1,2.0343,9,0.0111,0.007,0.0111,0.0112,0.0994,3.8423,0.1011,0.018,2,0.312,0.8805,0.266,0.0002,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,0.0078,140.704,32.5426,2758,0.0047,0.0047,2769,38.9903,33.0278,30.6554,0.0105,141,140.519,0.0018,4,37.7324,38.9903,0.3019,152,152,141,639,129,0.0619,0.0023,3835,34.1957,0.2888,30.6554,24.7669,0.3537,0.0196,650,3738.5714,3603,3603,19.3754,3682,3943,3684,3943,0.0614,0.0058,0.5166,0.0047,0.8879,130,0.0094,0.0814,0.0036,0.2317,0.0311,2.6737,0.0318,0.0284,4.0031,0.2069,0.8527,0.2102,0.3644,0.0865,5,0.0429,0.0721
SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf,1,0.1167,10.4927,22.6794,5340,0.1167,0.1167,5340,23.2204,22.6887,22.3918,0.126,10,10.5034,0.1062,2,22.796,23.2204,0.6925,13,14,10,60,8,0.2176,0.0077,4544,22.7553,1.8627,22.3918,7.7583,0.4234,0.011,60,4521.4,4464,4464,7.2822,4484,4605,4510,4605,0.2193,0.0105,0.7737,0.1167,2.1107,8,0.011,0.0118,0.011,0.0112,0.1079,3.8546,0.1067,0.011,2,0.3187,0.8855,0.2904,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,0.0051,174.318,29.0426,3393,0.0039,0.0039,3408,40.5682,33.7156,27.5865,0.0085,174,173.654,0.0015,4,38.1813,40.4099,0.2994,187,185,174,785,162,0.0552,0.0019,2962,33.708,0.2657,28.4388,24.8952,0.3647,0.0165,800,1845.9286,822,786,19.8817,922,3186,1716,3582,0.0612,0.0047,0.5045,0.0038,0.8646,162,0.0077,0.1437,0.0029,0.2314,0.0265,2.7142,0.034,0.5536,4.0191,0.2178,0.8561,0.2254,0.3464,0.0932,5,0.0463,0.0793
