@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,7.7257,0.4293,0.0415,0.0415,0.0414,0.0415,0.0001,0,0.001,2.7285,0.8462,0.7086,0.0246,0,0.0416,46.2762,1,0.8462,2.0951,0.7086,936,1.0197,0,48.1652,0.7088,0.7087,0,1,46.2762,0.0415,3,0.0118
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-127-100.cnf,1,1.0934,0,0.3237,0.3225,0.3157,0.3248,1.5741,0,0.0494,0.7952,0.5,0.0002,0.0336,0,0.3252,17.4313,1,0,0.4653,0.0014,268,0,0.2727,17.4645,0.0526,0.004,0,1,17.004,0.3166,6,0.0112
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,10.967,0.3961,0.0001,0,0,0.0003,0.1774,0,1.9621,9.8656,0.1352,0.5173,0.0368,0,0.0009,30.8131,1,0,9.5175,0.531,7308,0.7857,4.2434,30.9697,0.6339,0.5437,0,1,30.8131,0.0001,2.9874,0.0018
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,3.1834,0,0.3832,0.3831,0.3831,0.3832,0,0.9882,0.0001,1.0537,0.2922,0,0.025,0,0.3833,21.3289,0,0,0.4868,0,640,0,0,22.1489,0,0,0.9265,0.3656,20.6901,0.3831,8.2453,0.0031
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,1.7708,1.8677,0.4741,0.4335,0.372,0.4919,0.4412,2.5647,0.2234,5.3458,0.0744,0.015,0.2644,0.0903,0.4979,10.3527,0,0.0009,4.7626,0.2114,9322,0.2214,4.4017,11.966,0.7594,0.3487,0.7124,0.3176,8.6238,0.4067,4.0568,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,5.2557,0.0847,0.0218,0.0216,0.0215,0.0219,0.0001,0,0.0081,14.5318,0.9834,0.9293,0.0036,0.037,0.0221,0,1,0.9834,14.5478,0.9294,23548,2.4435,0,0,0.9296,0.9294,0,1,0,0.0216,2,0.0024
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,37.1034,0.8881,0.0256,0.0142,0.0031,0.0406,0.325,0.9764,0.9193,8.4804,0.8706,0.0005,0.0021,0,0.0826,19.8297,0,0.6731,6.6669,0.2221,108164,0.6771,2.8181,22.6912,0.9797,0.9412,0.4033,0.7784,15.2727,0.0169,5.5011,0
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,26.47,0.2638,0,0,0,0,0.0167,0.2488,3.2224,27.4461,0.9326,0.7669,0.0049,0.0156,0,46.9743,0.8462,0.9326,32.2185,0.7871,61409,1.4701,4.6526,49.1953,0.8153,0.7961,0.0239,0.9937,45.1651,0,3,0.0015
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,1.0437,0,0.3177,0.3132,0.3095,0.3191,1.2847,0,0.061,1.0508,0.5,0,0.0608,0,0.3195,11.5139,1,0,0.6512,0.0007,148,0,0.4138,11.5694,0.0697,0.0036,0,1,11.5139,0.307,5,0.0203
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,20.4406,1.8528,0.4983,0.4841,0.0078,0.4996,0.2017,2.0719,0.7463,3.8525,0.4253,0,0.0366,0.623,0.9994,31.5492,0,0.4326,1.0871,0.599,13020,0.7021,3.6675,37.5308,0.8436,0.7197,0.9149,0.4322,31.5492,0.3311,4.6592,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,37.4176,0.2317,0,0,0,0,0.0187,0.222,5.0278,33.5871,0.944,0.7832,0.0041,0.0161,0,43.9733,0.8,0.944,39.9654,0.8115,111739,1.6249,5.3811,47.5902,0.8429,0.8217,0.0184,0.9956,42.5825,0,3.1818,0.0008
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,38.3819,0.2772,0,0,0,0,0.0242,0.261,3.5867,24.3055,0.9309,0.733,0.0068,0.0241,0,42.7593,0.6,0.9309,28.445,0.7755,43649,1.3778,4.8523,45.2607,0.814,0.787,0.027,0.9928,42.7593,0,3.0097,0.0015
SAT_Competition2009/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,1,34.1775,0.9584,0.0289,0.0168,0.004,0.0426,0.3358,1.0674,0.8989,6.4903,0.8459,0.0865,0.0034,0,0.0797,16.682,0,0.6285,4.7722,0.2618,51668,0.627,2.8371,19.3376,0.9734,0.9322,0.4419,0.7423,15.8453,0.0198,5.7241,0.0001
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,1196.89,0.5853,0.3482,0.2671,0.1964,0.4046,0.3413,0,0.4481,34.0197,0.751,0.0026,0.0024,0.0051,0.5,29.4734,1,0.0038,35.1854,0.3387,661080,0.5792,0,29.4734,0.8139,0.5804,0,1,29.4734,0.2625,2,0.0012
SAT_Competition2009/CRAFTED/Hard/contest04/others/CompositeRSA576.sat05-509.reshuffled-07.cnf,1,25940,0.6615,0.5,0.5,0.3798,0.5,1.7068,1.3113,0.3057,20.3712,0.2793,0,0.0035,0.0124,0.5,0,0,0.098,2.5354,0,1654558,0.2273,0.9184,0,0.1429,0,0.7211,0.3999,0,0.4216,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,1.0778,0.6438,0.0001,0.0001,0.0001,0.0001,0.0003,0,0.0012,7.9812,0.7546,0.4462,0.0096,0.0245,0.0001,23.8678,1,0.0184,8.4352,0.4463,34235,0.5862,0,24.5962,0.4465,0.4464,0,1,23.5546,0.0001,2,0.0048
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,22.4579,0.2764,0,0,0,0,0.0257,0.2611,7.3712,24.2979,0.9304,0.7448,0.006,0.024,0.0001,61.9951,0.7143,0.9304,27.9837,0.7736,43649,1.3773,4.769,61.9951,0.8121,0.7846,0.027,0.9928,61.9951,0,3.0709,0.0012
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-030.sat05-1307.reshuffled-07.cnf,1,6.6269,0.0975,0,0,0,0,0,0.6262,0.0004,11.0297,0.4998,0.5267,0.0035,0,0,37.5582,0,0.0175,8.9367,0.5267,24825,0.3031,0,41.579,0.5268,0.5267,0.5881,0.5002,26.9224,0,3,0.0011
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,15.6859,0.3319,0,0,0,0,0.1147,0,2.3225,20.085,0.0913,0.601,0.0339,0,0,34.2231,1,0.0035,21.3419,0.6164,16458,1.033,4.7775,34.2231,0.7086,0.6319,0,1,34.2231,0,2.104,0.0012
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,332.134,1.3288,0.0693,0.0352,0.008,0.2554,0.586,1.6226,1.4004,1.7855,0.7836,0,0.0139,0.101,0.3602,16.687,0,0.1922,0.7385,0.0791,63935,0.3197,3.5339,17.0189,0.8266,0.1756,0.6558,0.5163,16.687,0.0695,6.1183,0
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,11.3172,0,0.0384,0.0369,0.0223,0.039,0,0.5708,0.3341,0.9799,0.5,0,0.0093,0,0.0404,29.6801,0.3333,0,0.4002,0,1722,0,0.9839,30.1484,0,0,0.5772,0.5052,29.6801,0.0294,4.7841,0.0035
SAT_Competition2009/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,114.661,0.8605,0.0249,0.0003,0.0001,0.0425,0.2756,0.9573,1.3461,8.4074,0.8734,0.0153,0.0031,0,0.0826,26.7436,0,0.6948,6.5873,0.4601,62900,0.599,2.8557,27.4327,0.9771,0.9343,0.3974,0.7883,25.8527,0.0144,5.7302,0.0001
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,4.2344,0.1663,0,0,0,0,0.0216,0.845,3.9795,35.3847,0.7307,0.8408,0.0083,0.0135,0.0001,57.4828,0,0.9642,32.8646,0.8559,40510,1.7708,3.9417,58.3737,0.8958,0.8635,1.0233,0.4856,57.4765,0,3,0.001
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,1.4118,0.0921,0.0408,0.0406,0.0404,0.041,0.0001,0,0.0073,13.0061,0.9815,0.9322,0.0045,0.0416,0.0413,0,1,0.9815,13.0351,0.9323,16900,2.3032,0,0,0.9325,0.9323,0,1,0,0.0406,2,0.003
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0.0009,0.0961,0.0623,0.0623,0.0623,0.0623,0,0,0.0006,11.8019,0.9805,0.9331,0.0055,0.0464,0.0624,0,1,0.9805,11.8153,0.9331,12397,2.1956,0,0,0.9332,0.9332,0,1,0,0.0623,2,0.0037
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_3vars_7gates.cnf,1,12.761,1.3963,0.4602,0.1594,0.0028,0.4621,1.2961,2.0155,0.8862,14.3579,0.4588,0,0.0807,1.2242,1,15.9327,0,0.0236,15.2731,0.0001,118394,0.3084,3.5717,18.5427,0.7681,0.0003,0.5631,0.4192,15.9327,0.2283,3.3989,0
SAT_Competition2007/crafted/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,18.0425,1.3966,0,0,0,0,0.3394,2.1245,0.7768,3.1751,0.2022,0.0234,0.0219,0.0395,0.0001,27.8536,0,0.0132,2.4194,0.037,9559,0.1939,0,29.7318,0.075,0.0453,0.7739,0.362,27.8536,0,2,0.0008
SAT_Competition2011/SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,796.235,0.2315,0.0034,0.0031,0.0027,0.0037,0.0916,0,0.1614,8.6845,0.9647,0.028,0.0003,0,0.0042,7.9048,1,0.9658,1.7485,0.7566,284829,0.5154,3.6096,12.3,0.8931,0.8182,0,1,4,0.0031,6.7397,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,1.1199,0,0.3253,0.3238,0.3217,0.3257,1.8056,0.5623,0.0418,0.6672,0.5376,0,0.0242,0,0.3262,22.4748,0.3333,0,0.3966,0.0009,372,0,0.2137,22.5579,0.0171,0.0027,0.5774,0.5,22.1561,0.3198,6.3556,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,12.1606,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.2251,0.5068,0,0.0136,0,0.042,26.7559,0.3333,0,0.4804,0,880,0,0,27.1285,0,0,0.5774,0.5,26.7559,0.042,6.0457,0.0034
SAT_Competition2009/CRAFTED/edgematching/all/em_12_2_4_all.cnf,1,50.1111,0.6289,0.0013,0.0003,0.0002,0.0227,0.232,0.6581,1.9119,18.3392,0.92,0.0001,0.0007,0.0001,0.0663,41.1852,0,0.8103,18.4875,0.9589,729136,0.7754,3.023,67.2295,0.99,0.9886,0.2871,0.8786,34.2198,0.0049,5.25,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,4.5414,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.0681,0.8333,0.583,0.0109,0,0.2296,34.609,1,0.8333,0.5493,0.5831,552,0.4472,0,35.7377,0.5832,0.5831,0,1,34.609,0.2295,4.8559,0.0072
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,8.0027,0.6419,0.0001,0.0001,0.0001,0.0001,0.0002,0,0.0009,8.8152,0.7545,0.443,0.0097,0.0238,0.0001,23.9542,1,0.0179,8.6483,0.4431,35088,0.5859,0,27.0681,0.4432,0.4431,0,1,23.675,0.0001,2,0.0049
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,19.1633,1.1172,0.1492,0.0218,0.0119,0.2345,0.4244,1.2069,1.1273,1.5696,0.698,0.0045,0.0099,0,0.3397,15.0561,0,0.2051,0.8977,0.1091,11563,0.5989,2.7799,17.488,0.95,0.6406,0.6183,0.4161,12.5036,0.0813,5.7022,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,48.7458,2.039,0.499,0.4958,0.4719,0.4997,0.1873,2.5306,0.3296,0.7627,0.1602,0,0.0204,0.1283,0.9999,15.0051,0,0.0848,0.0894,0.6228,15960,0.3857,3.0672,16.1376,0.826,0.6662,0.8811,0.314,11.3517,0.4382,4.8618,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-035-034.sat05-1235.reshuffled-07.cnf,1,3.0495,0.1382,0.0099,0.0099,0.0098,0.01,0.0002,0.8447,0.0124,17.0014,0.7479,0.9295,0.0026,0.0307,0.01,78.655,0,0.9698,17.0441,0.9297,39900,1.8863,0,79.1803,0.9301,0.9298,1.0166,0.4886,78.1379,0.0098,3,0.0006
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.0043,0,0.4988,0.4988,0.4988,0.4988,0,0,0,7.1352,0.5,0,0.2667,0,0.4988,0,1,0,6.8378,0,75600,0,0,0,0,0,0,1,0,0.4988,2,0.1333
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0,0,0.4997,0.4997,0.4997,0.4997,0,0,0,2.2279,0.5,0,0.3333,0,0.4997,0,1,0,2.0935,0,15120,0,0,0,0,0,0,1,0,0.4997,2,0.1667
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,47.6222,2.0383,0.499,0.496,0.4733,0.4997,0.1899,2.5489,0.3142,0.6975,0.157,0,0.0129,0.1389,0.9999,14.2297,0,0.0809,0.0885,0.617,16016,0.3826,3.1852,15.0143,0.8263,0.6662,0.8766,0.3151,12.1542,0.4444,4.8809,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,1.006,0.251,0.3791,0.3741,0.3677,0.3804,0,1.1751,0.0592,1.4676,0.3017,0,0.069,0,0.3813,16.7215,0,0,1.2356,0,232,0.0645,0.5004,17.0317,0,0,0.9751,0.3621,16.7033,0.3649,5,0.0086
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.0061,0.676,0.003,0.003,0.003,0.003,0.0001,0,0.0002,7.6112,0.7571,0.4947,0.014,0.0381,0.003,0,1,0.0286,7.6055,0.4948,15260,0.591,0,0,0.4948,0.4948,0,1,0,0.003,2,0.0071
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,1.0954,0,0.3231,0.3223,0.3157,0.3241,1.5509,0.5534,0.0503,0.7955,0.5238,0,0.0357,0,0.3248,19.1468,0.3333,0,0.4831,0.0014,252,0,0.2852,19.3295,0.0581,0.0045,0.5772,0.4947,17.6681,0.3159,5.9417,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-7x39.cnf,1,33.0045,0.6243,0,0,0,0,0.0001,0,0.0008,12.2036,0.7532,0.4078,0.0073,0.0173,0,23.8227,1,0.013,10.5251,0.408,64155,0.5836,0,24.9049,0.4081,0.408,0,1,22.701,0,2,0.0036
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i8_pp.cnf,1,526.259,1.3044,0.0684,0.0296,0.0057,0.2557,0.5387,1.5922,1.4498,2.1626,0.7991,0,0.0105,0.0829,0.3654,15.5466,0,0.17,0.7549,0.0701,152722,0.3306,3.6347,15.5669,0.8446,0.3317,0.628,0.5316,12.9215,0.0671,6.3112,0
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-philo.used-as.sat04-988.sat05-4195.reshuffled-07.cnf,1,4261,0.6075,0.1626,0.0576,0.007,0.2899,0.2671,1.2297,1.1702,21.6649,0.6494,0,0.0013,0.0267,0.5,0,0,0.8587,9.6726,0.4958,1711065,0.8254,5.5801,0,0.9864,0.7927,1.0218,0.467,0,0.1056,6.5,0
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,8.6,0.204,0.1075,0.1057,0.1041,0.1077,0.0015,0.9599,0.0182,9.2343,0.709,0.9309,0.0026,0.0013,0.1115,234.6801,0,0.9495,9.6103,0.9337,30460,2.1263,0,234.6801,0.9363,0.9339,1.0234,0.4825,234.6801,0.1058,3,0.0004
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-103-100.cnf,1,1.0854,0,0.3218,0.3208,0.3151,0.3227,1.4431,0,0.0523,0.8594,0.5,0.0004,0.0409,0,0.3236,15.424,1,0,0.5196,0.0024,220,0,0.3145,15.8666,0.0597,0.0069,0,1,15.424,0.3141,5.6635,0.0136
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,13.2162,0.8029,0.0095,0.0003,0.0001,0.1537,0.1961,1.1561,2.0749,8.1468,0.6207,0.0035,0.0022,0.1581,0.2776,14.1189,0,0.6776,4.0631,0.6461,87747,0.4045,3.7505,16.4004,0.9959,0.9183,0.9849,0.4609,14.1189,0.0292,16.7265,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,4.976,0.4506,0.2295,0.2295,0.2295,0.2296,0.0001,0,0.0001,1.0411,0.8333,0.5829,0.0096,0,0.2296,38.6778,1,0.8333,0.5164,0.5831,624,0.4472,0,39.7072,0.5832,0.5831,0,1,38.6778,0.2295,4.9614,0.0064
SAT_Competition2009/CRAFTED/edgematching/all/em_7_3_6_all.cnf,1,31.0232,0.8464,0.0326,0.0248,0.0001,0.0537,0.2513,0.9623,1.0027,6.9052,0.8847,0.2345,0.0043,0,0.0819,25.5075,0,0.6971,5.7439,0.4085,30387,0.5437,2.9688,27.4583,0.9702,0.8228,0.4178,0.7776,24.1123,0.0213,5.7022,0.0001
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_m3.used-as.sat04-900.sat05-4186.reshuffled-07.cnf,1,3336,0.6441,0,0,0,0,0.9961,1.2669,8.4885,48.7917,0.5837,0.0118,0.0007,0.0098,0.1026,0,0,0.7744,50.2536,0.0389,1018562,0.7695,5.9083,0,0.3082,0.0627,1.0314,0.4482,0,0.0004,9.25,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,8.9409,0.2162,0.0037,0.0034,0.0032,0.0039,0.8514,1.043,0.1059,1.3198,0.1925,0.0005,0.0294,0,0.0043,35.0743,0,0,0.8205,0.0036,2924,0.0467,1.2942,35.4918,0.034,0.0077,0.6696,0.3779,35.0743,0.0035,3,0.0021
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,2.6713,0.0118,0.1109,0.1109,0.1109,0.1109,0.0737,0.5818,0.0231,0.8559,0.504,0.0063,0.0159,0.0048,0.1424,32.8345,0,0.0016,0.3649,0.2579,632,0.0133,0.0916,34.3478,0.258,0.258,0.5791,0.5045,32.8345,0.1109,7.5532,0.0032
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2.cnf,1,404.786,1.2705,0.4941,0.4918,0.111,0.4951,1.643,1.9955,0.6751,47.1158,0.4233,0,0.053,0.9279,1,12.7617,0,0.0107,43.9286,0.0007,720410,0.3765,4.2458,14.5812,0.1131,0.0045,0.5833,0.4035,12.7617,0.324,3.7037,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,24.0107,1.7352,0.4979,0.4867,0.0232,0.4994,0.204,1.9614,0.6559,4.1345,0.3465,0,0.0251,0.3237,0.4999,34.5094,0,0.2825,1.1137,0.6389,18089,0.5372,3.6224,34.8459,0.8557,0.7425,0.9243,0.3878,34.5094,0.3353,4.15,0
SAT_Competition2007/crafted/spence/hard/s109-100.cnf,1,1.0821,0,0.3222,0.3207,0.3148,0.3237,1.4681,0,0.0517,0.8618,0.5,0.0003,0.0395,0,0.3246,17.0957,1,0,0.5085,0.001,228,0,0.3066,17.4264,0.0589,0.0061,0,1,17.0957,0.3146,5.8426,0.0132
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,31.8182,0.2926,0.3382,0.3375,0.3358,0.3383,2.1823,0.9339,0.3145,0.2057,0.2734,0,0.0056,0.1087,0.3576,9.35,0,0.0168,0.0447,0.0002,14950,0.0859,0.9546,10.2296,0.0333,0.0014,0.9745,0.2664,5.3132,0.3037,133.7513,0.0001
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1,51.5333,2.135,0.499,0.496,0.4785,0.4997,0.2024,2.5935,0.3066,0.6413,0.1384,0,0.0203,0.1156,0.9999,15.1995,0,0.0727,0.078,0.6176,18473,0.3791,3.4024,16.0999,0.827,0.6668,0.878,0.3077,7.129,0.4456,4.8469,0
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,44.5799,0.8658,0.1309,0.1204,0.0275,0.1379,2.13,1.3808,0.5739,0.553,0.4086,0,0.0594,1.0123,0.1868,41.3719,0,0.0805,0.2367,0,10297,0.1804,1.6381,41.3719,0.0758,0,0.8047,0.4183,41.3719,0.089,8.2451,0.0004
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_9gates_u2_autoenc.cnf,1,8.743,1.3499,0.0073,0.0021,0,0.0153,0.986,2.1042,2.0254,11.0766,0.3438,0.0001,0.0514,0.6133,0.0733,13.6413,0,0.0201,8.1832,0.0141,92955,0.3762,4.554,14.2964,0.8249,0.0182,0.6051,0.4001,9.9555,0.0068,3.2545,0.0004
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,21.2834,0.8401,0.1226,0.1069,0.0955,0.1348,1.4264,1.639,0.1698,1.5732,0.252,0,0.0304,0,0.1642,4.6202,0,0,1.0765,0.0008,1972,0.1322,1.3854,26.438,0.0407,0.0094,0.7998,0.3648,4.6202,0.11,6.0074,0.0015
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,5.7261,1.2332,0.0485,0.0283,0.0246,0.073,2.6844,1.7012,1.0878,1.1995,0.3685,0,0.0731,0.1253,0.2759,22.5289,0,0.0209,0.9112,0.0001,1078,0.2773,2.0746,23.664,0.0245,0.0006,0.7546,0.4238,22.5289,0.0482,5.4573,0.001
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,28.1943,0.2642,0,0,0,0,0.0219,0.2427,4.5025,27.2205,0.9349,0.7414,0.0058,0.021,0,38.1165,0.5,0.9349,32.0691,0.7867,61409,1.4658,5.0481,40.5628,0.8224,0.7964,0.0238,0.9939,37.2403,0,3.0148,0.0012
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,5.567,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,1.0972,0.0001,1.0117,0.6361,0.5831,0.0083,0,0.2295,42.2709,0,0.8333,0.4854,0.5831,720,0.4472,0,42.2841,0.5832,0.5832,0.9873,0.4778,42.2709,0.2295,5,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,45.9508,0.1366,0,0,0,0,0.0253,0.1062,4.4658,54.2948,0.9742,0.832,0.0035,0.0088,0.0001,73.6742,0.9231,0.9742,43.6318,0.8639,148400,2.1832,4.7775,76.4333,0.9138,0.8796,0.0079,0.9988,73.6742,0,2,0.0006
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,22.8658,0.3211,0,0,0,0,0.0921,0,2.4452,27.3218,0.073,0.6365,0.0234,0,0,44.3904,1,0.0098,31.0008,0.6677,34289,1.1667,5.2412,44.3904,0.7394,0.6805,0,1,44.3904,0,2.1621,0.0005
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,1,20.5948,0.2994,0,0,0,0,0.0956,0,2.4657,25.4678,0.08,0.6427,0.026,0,0,52.2301,1,0.0027,29.39,0.6542,28991,1.1402,5.0918,52.2301,0.7247,0.6667,0,1,52.2301,0,2.1039,0.0008
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,1.0496,0,0.3183,0.3176,0.3114,0.3195,1.3545,0,0.0604,0.9922,0.5,0,0.0577,0,0.3209,13.6317,1,0,0.6335,0.0004,156,0,0.3995,13.8296,0.0711,0.0023,0,1,13.6317,0.3081,5,0.0192
