@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0.0153,0.102,0.2331,0,0,24.055,24.055,0,0.822,2.9266,24.916,0.8591,0.5598,4150,4150,0.0431,0.7119,4400,0.0469,0.2,0.6374,25.197,0,0.0009,0.1559,4373,4273,25.206,4278.3,110,0.0092,8.7547
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.3677,0.4995,0.446,0,0.7132,24.108,24.108,0.51,0.9164,5.7608,28.799,0.9988,0.2737,418,418,0.0001,0.2341,3372,0.0416,0,0.3917,31.955,0.8213,0,0.8459,3355,3298,30.339,2642.8,1673,0.0012,59.191
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.4531,0.1969,0.3157,0.3226,0.3412,8.7391,16.903,0.4226,1.3728,19.189,21.097,0.8278,0.237,554,542,0.0005,0.903,1491,0.2222,0,0.9124,22.999,1.1452,0.0095,0.1193,1073,849,21.778,843.35,2111,0.0005,47.457
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.9753,1.179,1.259,1.3653,0.1273,32.196,32.196,0.3347,0.9448,10.727,32.735,0.8457,0.1774,2796,2796,0.0006,0.8521,3845,0.1752,0,0.5176,33.911,1.0757,0.012,0.2515,3845,3551,35.357,3419.3,1804,0.0009,101.01
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,1.2043,1.2442,1.2849,1.5823,0.1924,0,0,1.1862,1.3062,8,0,0.9497,0.0828,0,0,0,0.9095,0,0.1847,0,0.7365,0,1.1228,0.0333,0.2965,0,0,0,0,115000,0,11444
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.7561,0.8045,0.9456,0.6937,0.6633,0,0,1.0765,1.1292,8.5205,0,0.952,0.2507,0,0,0.0001,0.3302,0,0.2405,0,1.5565,0,0.9808,0.0216,0.7575,0,0,0,0,13336,0.0002,973.89
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,0,0.038,0.1361,0,0,22.455,22.455,0,1.0119,2,22.66,0.8757,0.693,4439,4439,0.011,0.7213,4572,0.0112,0.1429,0.6777,22.809,0,0.0001,0.0764,4515,4460,22.787,4480.7,60,0.0079,7.3339
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.2962,0.2922,0.4002,0.0071,0,33,58.8,0.0659,0.7206,5.907,67.5,0.9677,0.2142,1,1,0,0.5851,9,0.2336,0,0.5881,88.25,0.1644,0.047,0.3905,5,3,97.159,3.479,38975,0,2120
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,0.2883,0.2879,0.3833,0.0044,0,28.208,29.731,0.0563,0.6923,4.7922,30.197,0.8316,0.2688,121,90,0.0007,0.5934,419,0.2348,0,0.5868,31.775,0.1251,0.0456,0.3878,153,142,32.053,153.11,1964,0.0008,42.781
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,0.2883,0.291,0.4144,0.0067,0,24.779,24.779,0.0671,0.7292,4,25.943,0.8436,0.3248,3758,3758,0.0051,0.5479,4056,0.2302,0,0.59,26.648,0.17,0.0464,0.4099,3976,3898,26.756,3900.5,447,0.0032,11.915
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0,0.1473,0.1713,0.0258,0.9792,0,0,2.1201,0.0552,2,0,0.9984,0.9839,0,0,0.0248,0.0092,0,0.0248,0.9091,0.007,0,0.1255,0.0004,0.9085,0,0,0,0,702,0.0028,9.0986
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,2.2483,3.6102,3.3286,0.0024,0.2303,18.329,18.49,0.3463,1.2715,8.2809,20.226,0.9866,0.1847,443,433,0.0002,0.3192,916,0.1549,0,0.7312,23.068,1.0617,0.0302,0.6088,799,720,23.886,674.75,4709,0.0002,283.38
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,0.6419,0.7045,0.8682,0.6673,0.6039,20.435,20.435,0.4781,1.4502,17.213,24.6,1.1197,0.2258,7,7,0,0.6006,577,0.1646,0,0.9302,41.036,1.0735,0.0021,0.5361,41,28,60.11,115.17,49462,0,6802.3
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.2769,0.2855,0.3872,0.0057,0,16.041,16.041,0.0642,0.706,3.9917,16.33,0.8445,0.352,3949,3949,0.0104,0.5664,4157,0.2295,0,0.59,16.459,0.1669,0.0378,0.3758,4126,4118,16.675,4085.3,243,0.006,9.7228
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.0315,0,0.3372,0,0.8333,24.071,24.071,0.4472,1.1149,4,24.614,0.906,0.7135,4568,4568,0.0382,0.0001,4714,0.4167,0,0.9858,25.128,0.4506,0.2295,0.5832,4647,4641,25.048,4630,120,0.012,2.6621
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_12_2_4_fbc.cnf,1,0.2362,2.1932,2.1078,0.0004,0.318,33.571,34.908,1.0661,1.2043,5.0423,37.25,2.2366,0.2809,19,14,0,0.2281,94,0.0618,0,0.5356,44.108,1.1396,0.0006,0.9104,84,72,63.883,63.741,12534,0.0002,973.19
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,0.2816,0.2862,0.3967,0.0034,0,24.212,24.212,0.0482,0.6594,4.0148,26.199,0.8435,0.3195,3775,3775,0.002,0.5797,4039,0.2327,0,0.5846,26.983,0.1044,0.0473,0.4026,4016,3842,27.27,3880.7,473,0.0031,12.544
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1104692480-03.SAT.shuffled.cnf,1,0.3057,0.3072,0.4039,0.0075,0,30.757,30.757,0.0799,0.761,4,31.185,0.8456,0.3125,3660,3660,0.0032,0.591,3913,0.2286,0,0.5964,31.366,0.2175,0.0469,0.3972,3824,3721,31.665,3742.6,580,0.0027,16.516
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1317485140-08.UNSAT.shuffled.cnf,1,0.009,0.0861,0.1958,0,0,18.991,18.991,0,0.8537,2.3418,19.392,0.8621,0.581,4271,4271,0.0446,0.6321,4458,0.0469,0.2,0.6518,19.938,0,0.0011,0.1673,4412,4333,19.737,4348.4,80,0.0125,6.7474
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0.2101,0.2241,0.2128,0.0236,0.9299,40.101,40.101,1.3783,0.2608,3,41.002,0.9995,0.72,406,406,0.0026,0.0248,4030,0.0169,0.7143,0.027,44.771,0.2767,0,0.7983,3770,636,48.449,1655.2,720,0.0026,24.515
SAT_Competition2009/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0,0,0,0,0,0,0,0,2,0,0.9161,0.9977,0,0,0.0006,0,0,0.0006,1,0,0,0,0.4988,0,0,0,0,0,45,0.1333,0.0199
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.5111,0.5444,0.5373,0.6035,0.5856,0,0,0.4831,1.3793,15.778,0,0.9698,0.1165,0,0,0,0.5735,0,0.1739,0,0.9814,0,1.0378,0.0051,0.5673,0,0,0,0,129000,0,12090
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.0257,0.0121,0.1899,0,0,35.074,35.074,0.0467,1.043,3,35.492,0.8461,0.5539,3901,3901,0.0455,0.8514,4277,0.0581,0,0.6696,35.549,0.2162,0.0032,0.0249,4158,4077,36.012,4059.6,170,0.0056,8.9409
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0.0747,0.0034,0.0035,0,0.3937,35.966,35.966,0.2919,0.6745,3,46.364,0.9998,0.7519,248,248,0.0007,0.0017,1852,0.006,0,0.5473,48.556,0.6733,0,0.6918,1852,1506,45.235,1231.3,1156,0.0023,26.106
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g6.cnf,1,0.1641,0.1472,0.1396,0.0125,0.9416,53,54.287,1.6356,0.2255,3,55.336,0.9998,0.8435,150,85,0.0019,0.0162,321,0.012,0.8571,0.0187,58.662,0.2365,0,0.8286,213,182,58.785,190.74,1320,0.0014,36.333
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-07.cnf,1,1.5269,1.552,2.0137,1.54,0.1826,24.152,24.152,1.263,1.4572,4.8821,24.152,0.9706,0.1263,2680,2680,0.0002,0.7104,2725,0.2195,0,0.6908,34.494,1.1609,0.0656,0.2541,2725,2725,29.323,2702.5,6708,0.0002,268.18
SAT_RACE2008/ibm-2002-30r-k85.cnf,1,0.7488,0.9596,1.0149,0.3169,0.6204,9.9467,9.9467,0.7966,1.5838,82.682,9.9467,1.0829,0.0793,75,75,0,0.5928,75,0.1296,0,1.3182,9.9467,1.3418,0.0047,0.5441,75,75,9.9467,75,87587,0,13272
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf,1,1.1417,1.2354,1.3564,1.4322,0.133,11.095,11.282,0.4502,1.7799,6.6041,11.771,0.9034,0.0706,553,475,0.0001,0.5306,825,0.134,0,0.752,13.562,1.6694,0.013,0.5568,663,605,14.531,620.13,6063,0.0003,245.91
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-09.cnf,1,2.354,3.3786,2.4764,0.0265,0.8296,0,0,2.8161,0.8933,4,0,1.0551,0.1462,0,0,0,0.4213,0,0.0178,0,0.3844,0,0.7387,0,0.804,0,0,0,0,81267,0,51644
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0.1169,0.2691,0.2099,0,0,4.7791,23.493,0.1328,1.617,6.0178,28.896,0.9642,0.2112,1206,421,0.0025,1.5449,3557,0.1423,0,0.8022,32.642,0.7996,0.0882,0.0371,3372,2674,30.558,2444,338,0.0034,26.692
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1,0.0252,0,0.3902,0,0.8333,29.071,29.071,0.4472,1.108,4.1321,29.37,0.9033,0.6872,4527,4527,0.0286,0.0001,4626,0.4167,0,0.8849,30.118,0.4506,0.2295,0.5832,4606,4595,30.363,4590.2,160,0.0085,3.3809
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1286605994-07-SAT.cnf,1,0.4341,0.4002,0.4872,0.1584,0.2572,24.596,27.578,0.2568,1.353,5.6815,28.942,0.8367,0.2272,723,713,0.0001,0.5954,1603,0.3236,0,0.7609,33.71,1.0882,0.1033,0.429,1304,1043,33.239,1074.8,2610,0.0006,36.729
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S418266958-049.cnf,1,0.264,0.2696,0.3662,0.0035,0,22.287,22.287,0.0514,0.6687,4,23.714,0.8518,0.3362,3838,3838,0.0059,0.5721,4166,0.2326,0,0.5891,24.873,0.1162,0.048,0.406,4046,3899,25.6,3953,394,0.0038,11.257
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,2.3827,2.717,1.7805,1.7476,0.4172,0,0,2.1383,1.5021,8,0,1.4546,0.16,0,0,0,0.447,0,0.1626,0,0.7429,0,1.2648,0.0022,0.7445,0,0,0,0,76414,0,18247
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,1.8082,1.3478,1.994,0.3577,0.1576,14.258,14.258,0.2305,1.2531,9.1209,14.258,0.8578,0.0405,1017,1017,0,0.8034,1559,0.2152,0,0.7076,21.019,1.0163,0.0267,0.2067,1559,1098,19.942,1224.7,33165,0,2602.6
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.1199,0.3387,0.2092,0,0,17.346,17.346,0.1543,1.7119,6.0101,25.666,0.9633,0.2219,1082,1082,0.0028,1.4477,3766,0.1369,0,0.8508,27.851,0.9131,0.0894,0.0384,3424,3043,28.203,2867.6,298,0.0036,23.193
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S906020180-093.cnf,1,0.2864,0.2832,0.3949,0.0068,0,31.057,35.127,0.0656,0.7138,5,37.172,0.8231,0.2578,42,30,0.0002,0.57,151,0.2336,0,0.5864,39.455,0.1583,0.0469,0.3938,64,55,39.76,58.299,3898,0.0004,91.861
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.4568,0.586,0.5355,0.3875,0.0616,5.0588,5.5691,0.1777,1.0578,21.067,6.8719,0.8542,0.0293,224,192,0,1.594,426,0.1745,0,0.454,8.176,0.8813,0.0227,0.0984,355,294,7.8576,304.28,28340,0.0001,2114.7
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.4914,0.5241,0.4105,2.2089,0.816,0,0,0.8084,0.9256,4.1233,0,0.9902,0.424,0,0,0.003,0.2331,0,0.087,0,0.2793,0,0.8357,0.0064,0.7976,0,0,0,0,147,0.0114,2.5158
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,1.1167,1.5018,2.3847,0.0045,0.0691,0,0,0.1557,0.4487,5.934,0,0.9502,0.2271,0,0,0,0.9655,0,0.043,0,2.8407,0,0.6269,0,0.2445,0,0,0,0,33122,0,846.33
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0,0.0378,0.1373,0,0,22.461,22.461,0,1.007,2,22.526,0.8734,0.6899,4411,4411,0.011,0.6653,4605,0.0112,0.1429,0.6738,22.714,0,0,0.0578,4533,4508,22.657,4493.3,60,0.0077,7.5393
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.2932,0.2977,0.4013,0.0042,0,28.886,28.886,0.0556,0.6805,4,29.777,0.8484,0.3156,3714,3714,0.0034,0.5409,4018,0.2321,0,0.5845,30.629,0.1294,0.0483,0.4108,3940,3853,30.978,3866.1,550,0.0027,15.731
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,1.5253,4.1778,2.5595,0.1882,0.0933,10.537,11.711,0.4362,2.9077,4.7581,15.083,0.9464,0.4171,488,114,0.0001,0.2343,3170,0.2162,0,0.9112,17.856,2.5732,0.4909,0.7002,1525,1238,17.814,1280,1506,0.0003,17.328
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.2403,2.2842,2.2415,0.0006,0.1112,12.912,17.636,1.0846,1.0709,5.0349,20.877,1.0283,0.0543,44,21,0,0.3001,126,0.0805,0,0.4832,24.405,1.0192,0.0442,0.7896,99,93,34.411,85.636,12534,0.0001,1479.3
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.2234,0.2208,0.2065,0.0202,0.9349,54.714,54.714,1.4622,0.2437,3.0756,65.446,1.0001,0.7521,196,196,0.0016,0.0243,3287,0.015,0.7143,0.0237,76.168,0.2593,0,0.8101,3287,3250,69.961,2375.5,900,0.0021,33.603
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.3308,0.3858,0.514,0.0204,0,41.73,41.73,0.2498,1.0565,5.8626,41.73,0.9774,0.2924,4609,4609,0.0016,0.0986,4614,0.0611,0.1429,0.5946,44.521,0.4834,0.0001,0.6199,4614,4614,43.125,4611.5,525,0.0026,46.204
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.7623,3.3383,4.0093,0.1326,0.9876,0,0,4.0055,0.7456,62.75,0,19.988,0.2847,0,0,0,0.3328,0,0.1467,0,1.2309,0,0.0857,0.0558,0.7892,0,0,0,0,501000,0,540000
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.0909,0,0.2818,0,0,18.939,19.519,0,0.9678,8.7207,20.199,0.7349,0.3,2275,1801,0.0069,0,3793,0.25,0,0.867,21.184,0,0.3831,0,2927,2767,23.45,2751.4,180,0.007,3.4828
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.1214,0.2983,0.2136,0,0,4.8478,16.145,0.1432,1.6738,6.0194,25.185,0.9645,0.2192,839,427,0.0027,1.4938,3771,0.1403,0,0.8157,30.868,0.8555,0.0892,0.0369,3342,3310,26.53,2575.2,311,0.0038,24.397
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.2931,0.2897,0.403,0.0064,0,36.231,47.625,0.0628,0.708,5.491,54.7,0.8339,0.2272,5,2,0,0.5829,25,0.2339,0,0.587,64.857,0.1534,0.0466,0.3911,9,7,67.962,7.8095,18543,0.0001,405.21
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,1.8787,1.1802,1.2442,0.0142,0.4972,6,23.688,1.7139,1.0885,4.0769,46.667,1.0073,0.1641,3,1,0,0.2889,20,0.0308,0,0.6168,59.5,0.8854,0.0006,0.7708,10,7,60.193,7.3333,30712,0.0001,1558.5
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.2783,0.2819,0.3999,0.0105,0,24.872,24.872,0.06,0.7033,4,25.189,0.8382,0.3207,3808,3808,0.0063,0.611,4036,0.2309,0,0.5881,25.55,0.1493,0.0406,0.3723,3974,3907,25.962,3892.4,438,0.0033,14.302
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.7572,0.8034,0.9445,0.6921,0.6627,0,0,1.0815,1.1314,8.4292,0,0.9466,0.261,0,0,0.0001,0.3319,0,0.2406,0,1.5537,0,0.9825,0.0216,0.7564,0,0,0,0,13382,0.0002,953.88
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0,0,0,0.1212,0.0909,0,0,0.6205,0,2,0,1,0.9998,0,0,0.0902,0,0,0.0909,1,0,0,0.8158,0.3528,0.5993,0,0,0,0,126,0.0231,0
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.0101,0.0882,0.2488,0,0,20.947,20.947,0,0.8222,2.5281,21.308,0.8595,0.5754,4232,4232,0.0443,0.7502,4501,0.0469,0.2,0.6476,21.563,0,0.001,0.1592,4439,4322,21.697,4331.3,90,0.0099,7.3714
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.6174,0.622,0.5613,1.5799,0.542,0,0,0.3713,1.291,15.074,0,0.9185,0.2396,0,0,0,0.6074,0,0.1508,0,1.0316,0,0.9742,0.0001,0.504,0,0,0,0,68985,0,2956
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.1782,0.4383,0.0128,0.9738,55,55,1.9851,0.8405,2,58.477,0.9997,0.7621,217,217,0.0123,0.0146,2922,0.0123,0,1.0026,61.007,0.1469,0,0.8936,1916,474,66.939,983.57,870,0.0016,14.638
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0111,0.0928,0.2088,0,0,21.25,21.25,0,0.826,2.4719,21.409,0.8604,0.5707,4280,4280,0.0443,0.7244,4428,0.0469,0.2,0.6498,21.705,0,0.0009,0.1426,4375,4350,21.736,4343.9,90,0.0102,7.9485
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,1.3969,1.2917,2.393,0.1072,0.075,14.231,15.615,0.3829,2.6066,4.7623,16.56,0.9033,0.2319,1426,762,0.0001,0.2011,2062,0.1681,0,0.8811,17.836,2.148,0.4765,0.7353,1910,1744,17.363,1699.6,2847,0.0002,52.868
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.5197,0.5124,0.5014,0.7468,0.0807,5.1929,6.1667,0.1864,1.0359,13.306,6.7563,0.8428,0.0351,167,104,0,1.9015,504,0.171,0,0.4341,7.7703,0.9174,0.0222,0.0753,310,241,8.236,261.58,20577,0.0001,1782.8
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.0225,0,0,0,0.8333,31.874,31.874,0.4472,0,4.2402,32.375,0.9025,0.6784,4482,4482,0.0255,0.0001,4609,0.4167,1,0,33.022,0.4506,0.2295,0.5832,4568,4531,33.038,4536.5,180,0.0093,3.6915
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.1627,0.1338,0.1321,0.0177,0.9258,42.334,44.742,1.3926,0.2692,3,46.544,1.0028,0.8267,244,228,0.0034,0.02,3383,0.0168,0.8,0.0276,48.074,0.2866,0,0.7908,433,308,49.898,498.73,720,0.0026,37.059
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.069,0.1053,0.4635,0,0,16.721,16.891,0.0645,1.1751,5,17.032,0.7847,0.9973,2770,2616,0.0216,0,4193,0.2586,0,0.9751,17.617,0.251,0.3677,0,3542,2987,18.243,3200.5,60,0.0194,1.0048
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.0021,0.2403,0.357,0,0.0112,41.05,41.05,1.1317,0,2.1719,41.05,1.0003,0.6683,4538,4538,0.0084,0.0966,4643,0.0085,1,0,41.457,0.3344,0,0.717,4643,4632,41.413,4604.3,222,0.0074,19.4
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,1.1611,1.2239,1.4553,1.335,0.1379,8.388,9.2024,0.4037,1.854,7.3213,9.5171,0.906,0.0472,207,171,0.0001,0.4793,624,0.1345,0,0.734,10.387,1.699,0.018,0.5454,300,255,10.557,271.45,12806,0.0001,510.81
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,1.3877,1.7537,2.012,0.0713,0.1575,17.229,17.229,0.3452,1.5703,6.0132,20.11,1.0478,0.0873,913,913,0,0.5242,1478,0.0636,0,0.6201,21.283,1.2695,0.004,0.603,1321,1285,20.92,1219.2,15300,0.0002,1997.1
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.8088,0.9094,1.0783,0.1548,0.235,0,0,0.2963,1.5959,5.9509,0,0.9276,0.2158,0,0,0.0009,0.7063,0,0.1384,0,0.7461,0,1.2905,0.0116,0.4437,0,0,0,0,1100,0.0019,91.482
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.086,0.0058,0.2364,0,0.3914,35.845,35.845,0.2856,1.0494,3,35.845,0.9996,0.7991,1361,1361,0.0013,0.0033,2594,0.0085,0,0.771,47.091,0.6749,0,0.6935,2594,1895,43.981,1950,576,0.0026,18.386
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.453,0.7001,0.7891,0.0045,0.063,24.037,24.234,0.8248,1.393,3.0667,25.322,0.9979,0.619,1802,509,0.0062,0.0402,4808,0.0503,0,0.6522,26.49,0.8253,0.0221,0.761,2248,1993,27.162,2218.4,226,0.0056,1.9766
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,1.4523,1.6275,1.7789,0.5577,0.1544,26.532,26.532,0.7063,1.5391,5.6023,26.532,0.8778,0.0981,2311,2311,0.0001,0.886,3189,0.1827,0,0.6827,34.916,1.3838,0.0547,0.2662,3189,2922,36.888,2807.3,7780,0.0002,247.64
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.3976,0.9092,0.8985,0.2145,0.0371,8.6826,9.5839,0.1226,1.0749,36.93,10.707,0.7222,0.2289,723,438,0.0031,1.3536,3837,0.3177,0,0.9523,12.014,0.4854,0.3418,0.1128,1269,1064,15.075,1208.3,616,0.0017,8.4398
