@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0,0.3239,4.0345,0.0002,0.215,624.818
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,0,0.1339,2.9096,0.0006,0.1005,146.446
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0,0.2087,3.1963,0.0003,0.1524,274.079
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562,0.0001,0.0427,2135.38
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0,0.0194,0.8461,0.0001,0.0385,1792.06
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0,0.166,1.9511,0.0001,0.0815,591.909
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,0,0.2353,2.8812,0,0.1491,1812.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0,0.1553,2.4576,0,0.16,26008
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,0,0.4017,4.2557,0.0003,0.3113,731.222
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663,0.0002,0.1526,901.706
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0,0.0194,0.8464,0.0001,0.0385,1783.25
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.0003,0.1359,2.5999,0.0007,0.1054,83.4885
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0,0.1689,2.778,0,0.1471,2307.6
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.0142,0.3678,1.0465,0.0006,0.228,7119
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475,0.0011,0.0901,67.0152
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,0,0.1854,3.3902,0,0.1587,2344.4
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,0,0.2488,3.5669,0,0.2154,3101.5
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,0,0.511,3.1594,0.0004,0.3005,158.463
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0,0.514,4.0561,0,0.3271,50635
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,0,0.2501,3.0549,0,0.1591,2472.33
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,0.0001,0.3766,2.5706,0,0.1695,5934.29
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,0,0.1963,2.9966,0,0.2092,1688.75
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0,0.1821,2.3597,0.0001,0.1525,938.333
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,0,0.1831,3.4071,0,0.1524,6726
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0,0.0458,1.3709,0.0004,0.0597,278.236
SAT_RACE2008/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281,0,0.151,2389
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,0,0.0251,1.0554,0.0001,0.0425,3878.12
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0,0.2489,3.7437,0.0007,0.1637,98.2697
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0,0.138,1.6324,0.0001,0.0648,1994.33
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0,0.57,4.2266,0,0.2828,24308
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017,21.1955
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,0,0.1025,1.6669,0.0001,0.1557,837.474
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.0001,0.1823,2.3592,0.0002,0.152,906.909
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0,0.0654,1.7903,0.0015,0.0957,85.3529
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,0.0002,0.1593,3.1926,0.0001,0.1542,1380.9
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606,9045
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,0,0.1791,2.794,0,0.1482,2153
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,0,0.2171,3.6383,0,0.1582,2653.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0,0.2274,2.8329,0,0.1468,2324
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,0,0.2453,3.0907,0,0.1592,38069
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0,0.2527,3.8107,0.0001,0.2514,3546
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0,0.2707,2.8848,0,0.1602,6128
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0,0.1365,2.2925,0,0.1573,60446
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,0,0.1818,2.7419,0,0.1566,3146.6
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,0,0.0248,1.0513,0.0001,0.042,4623.17
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,0,0.177,2.965,0.0001,0.1562,669.789
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0,0.0938,1.5733,0,0.0966,1487.33
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.0529,0.427,3.1155,0.0008,0.279,12.9062
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,0,0.1964,2.3742,0.0001,0.2407,276.632
SAT_RACE2008/manol-pipe-f9b.cnf,1,0,0.198,2.9372,0.0001,0.1487,1529.17
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0,0.173,2.3888,0.0002,0.2442,85.4615
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0,0.3775,4.1025,0.0008,0.2891,358
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0,0.2339,2.9386,0,0.1447,10628.5
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072,552.957
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0,0.2019,2.9581,0.0001,0.1506,1050.6
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,0,0.2516,3.0844,0,0.1576,2224.67
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.0013,0.2678,2.4871,0.0028,0.2899,101.5
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0,0.0932,2.2492,0.0007,0.1146,185.127
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756,0.0001,0.0709,633.455
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,0.0562,0.6275,1.7802,0.0124,0.1926,0
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,0.0002,0.3748,2.666,0,0.1749,1414.09
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0,0.1711,2.621,0,0.1479,14862.7
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,0,0.0249,1.0521,0.0001,0.0419,4238.29
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0,0.2256,2.8433,0,0.1468,9059.5
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,0,0.3185,1.9619,0,0.1586,46812
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0,0.1626,3.001,0,0.1209,46300
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0,0.0291,1.3606,0.0023,0.0554,24.7781
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0,0.0102,1.0256,0.0001,0.0186,440.07
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578,1026.25
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,0.0002,0.189,3.3079,0.0001,0.1578,466.148
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017,22.1348
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,0,0.1988,2.3275,0.0001,0.2424,366.25
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0,0.188,2.225,0,0.1645,3529
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0,0.0955,1.633,0,0.0978,2228.2
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0,0.0194,0.8469,0.0001,0.0385,1734.07
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,0,0.0956,1.5411,0.0001,0.1509,846.895
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.0003,0.425,1.7796,0,0.3246,360804
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0,0.2659,2.8874,0,0.1619,9284
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921,4.2176,0.0003,0.3374,799.75
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,0.0003,0.2572,3.3519,0.0013,0.2186,10.7876
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222,313.893
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0,0.3849,3.2613,0.0001,0.3206,948.154
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0001,0.0909,2.544,0.0009,0.0928,97.9362
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.6881,0.528,0.2756,0.002,0.0012,487.462
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475,0.0011,0.0901,67.0157
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,0,0.1969,2.8303,0,0.1523,3646.33
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,0,0.1945,3.2532,0.0004,0.15,156.992
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0,0.1197,2.7463,0.0006,0.1553,182.424
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385,2734.1
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0,0.2446,3.0942,0,0.1586,2124.33
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0,0.4036,4.2532,0.0003,0.3096,852.5
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0,0.1338,1.4903,0.0028,0.2281,24.0325
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.008,0.3625,0.9299,0.0005,0.2308,7807
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,0,0.171,2.6359,0,0.1472,3559
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,0,0.2446,3.0942,0,0.1586,2363.5
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0,0.2707,2.8848,0,0.1602,2861
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0,0.025,1.0543,0.0001,0.0428,2225.91
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,0.0001,0.1829,2.3674,0.0001,0.1527,977.75
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0,0.1642,3.0197,0,0.122,37092
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,0,0.2465,3.1057,0,0.1577,1101.67
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.8451,0,0,0.007,0,4.0769
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0,0.2398,3.1007,0,0.1584,11443.2
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.0014,0.3856,3.9795,0.0001,0.2971,2630
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,0,0.3221,1.7972,0,0.1574,119323
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,0,0.1761,2.9427,0.0001,0.1541,678.647
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.236,3.8257,0.0002,0.2327,1040.4
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563,0,0.1616,9977
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0,0.0497,1.455,0.0002,0.0626,495.377
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,0,0.2062,3.3927,0.0007,0.1738,98.3193
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065,1517.75
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474,0.0001,0.1052,1075.89
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0,0.1877,2.9157,0.0001,0.137,483.643
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1807.35
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,0.0001,0.1844,2.3684,0,0.1616,4827.67
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0,0.0194,0.8471,0.0001,0.0386,1834.36
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,0.0003,0.3302,2.2991,0,0.1787,4825
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0,0.025,1.0543,0.0001,0.0428,2134.38
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,0,0.2349,2.9164,0,0.1486,1384.25
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,0.0001,0.1953,3.2514,0.0004,0.1659,163.621
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0,0.346,4.2501,0,0.2614,1047220
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0001,0.0793,2.0738,0.0028,0.0918,26.5689
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0001,0.0793,2.0738,0.0028,0.0918,26.534
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,0.0001,0.1868,3.0595,0.0002,0.1546,377.268
SAT_RACE2008/fuhs-aprove-16.cnf,1,0,0.04,1.3141,0.0001,0.065,1374
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0,0.343,4.2313,0,0.2636,73686
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578,2613
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,0.0017,0.1566,3.0229,0.0082,0.1196,9.5917
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0,0.1664,1.7742,0.0002,0.0709,247.056
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0,0.0623,1.7047,0.0003,0.0713,98.8829
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,0.0067,0.2355,3.1368,0.0006,0.2467,79.8812
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.7857,0,0,0.0048,0,10
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0,0.2076,2.1964,0,0.246,1011.78
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0,0.2446,3.1041,0,0.1571,5167.67
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,0.0001,0.3538,3.2118,0.0003,0.1631,303.727
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0,0.1714,2.8021,0.0001,0.1552,1339
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072,513.28
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015,23.4679
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0,0.3466,4.2401,0,0.2583,1587930
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429,0.0002,0.0712,283.383
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,0,0.1404,2.8292,0,0.172,9778
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0,0.244,3.1268,0,0.1567,1899
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,0,0.1964,3.1568,0.0003,0.1602,252.171
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0,0.4795,2.6029,0,0.3246,47384.5
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.0004,0.2323,2.2258,0.0018,0.3258,139.429
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0,0.0761,0.8607,0.0007,0.1432,88.4231
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0,0.5671,4.2264,0,0.2966,79171
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442,0,0.1445,4716.43
SAT_RACE2008/een-pico-prop05-75.cnf,1,0,0.2005,3.0109,0.0001,0.2001,816.333
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0,0.206,2.2121,0.0001,0.2457,805.3
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0,0.2634,2.8392,0,0.163,9968
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0,0.1658,2.5111,0.0003,0.1758,273.608
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,0,0.1593,2.0978,0.0001,0.182,1077.5
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0,0.2382,3.154,0,0.1577,2956
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.0001,0.355,3.1876,0.0002,0.1632,320.346
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0,0.1759,3.0241,0,0.1451,3731
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0,0.1716,2.2763,0.0001,0.1153,609.364
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222,301.927
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0,0.3617,3.1575,0.0002,0.1635,375.733
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621,4.2307,0.0005,0.2997,513.889
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225,0.0001,0.0382,1905.8
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0.6863,0.5255,0,0.0031,0.0016,21.9371
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,0,0.1641,2.2615,0,0.1816,11106
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0,0.2447,3.0606,0,0.1602,1655.5
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0,0.148,2.4188,0.0003,0.1084,213.632
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0,0.0283,1.3434,0.0007,0.0537,68.5563
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,0.0037,0.26,2.7663,0.0376,0.2119,2.2626
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,0,0.3185,1.9619,0,0.1586,12919
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0,0.2618,2.8471,0,0.1639,29475
SAT_RACE2008/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385,2375.4
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,0,0.1261,2.783,0.0009,0.1686,104.704
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434,321.862
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.008,0.2747,1.3217,0,0.2887,757.211
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,0,0.3658,3.1041,0.0002,0.1635,422.146
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563,0,0.1616,6009
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,0,0.1838,2.3814,0.0001,0.1536,985.925
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.0002,0.225,3.69,0,0.164,2627.25
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,0,0.3595,3.1618,0.0002,0.1634,349.755
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0,0.1395,2.8824,0.0001,0.1238,1194.83
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0,0.1619,2.2935,0,0.1872,9569.5
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0,0.0767,2.0668,0.0009,0.0855,80.4596
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385,2236.38
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,0,0.1867,3.2998,0.0001,0.1555,493.935
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0,0.0756,2.0783,0.0001,0.0879,1652.05
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184,6369.5
