@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,0,0.177,2.965,0.0001,0.1562
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0,0.0938,1.5733,0,0.0966
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.0529,0.427,3.1155,0.0008,0.279
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,0,0.1964,2.3742,0.0001,0.2407
SAT_RACE2008/manol-pipe-f9b.cnf,1,0,0.198,2.9372,0.0001,0.1487
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,0,0.173,2.3888,0.0002,0.2442
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0,0.3775,4.1025,0.0008,0.2891
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0,0.2339,2.9386,0,0.1447
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0,0.2019,2.9581,0.0001,0.1506
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,0,0.2516,3.0844,0,0.1576
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.0013,0.2678,2.4871,0.0028,0.2899
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0,0.0932,2.2492,0.0007,0.1146
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756,0.0001,0.0709
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,0.0562,0.6275,1.7802,0.0124,0.1926
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,0.0002,0.3748,2.666,0,0.1749
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0,0.1711,2.621,0,0.1479
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,0,0.0249,1.0521,0.0001,0.0419
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0,0.2256,2.8433,0,0.1468
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,0,0.3185,1.9619,0,0.1586
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0,0.1626,3.001,0,0.1209
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0,0.0291,1.3606,0.0023,0.0554
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0,0.0102,1.0256,0.0001,0.0186
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,0.0002,0.189,3.3079,0.0001,0.1578
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,0,0.1988,2.3275,0.0001,0.2424
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0,0.188,2.225,0,0.1645
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0,0.0955,1.633,0,0.0978
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0,0.0194,0.8469,0.0001,0.0385
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,0,0.0956,1.5411,0.0001,0.1509
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.0003,0.425,1.7796,0,0.3246
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0,0.2659,2.8874,0,0.1619
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921,4.2176,0.0003,0.3374
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,0.0003,0.2572,3.3519,0.0013,0.2186
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0,0.3849,3.2613,0.0001,0.3206
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0001,0.0909,2.544,0.0009,0.0928
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.6881,0.528,0.2756,0.002,0.0012
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475,0.0011,0.0901
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,0,0.1969,2.8303,0,0.1523
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,0,0.1945,3.2532,0.0004,0.15
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0,0.1197,2.7463,0.0006,0.1553
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,0,0.2446,3.0942,0,0.1586
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,0,0.4036,4.2532,0.0003,0.3096
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,0,0.1338,1.4903,0.0028,0.2281
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.008,0.3625,0.9299,0.0005,0.2308
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,0,0.171,2.6359,0,0.1472
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,0,0.2446,3.0942,0,0.1586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0,0.2707,2.8848,0,0.1602
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0,0.025,1.0543,0.0001,0.0428
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,0.0001,0.1829,2.3674,0.0001,0.1527
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0,0.1642,3.0197,0,0.122
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,0,0.2465,3.1057,0,0.1577
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.8451,0,0,0.007,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0,0.2398,3.1007,0,0.1584
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.0014,0.3856,3.9795,0.0001,0.2971
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,0,0.3221,1.7972,0,0.1574
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,0,0.1761,2.9427,0.0001,0.1541
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.236,3.8257,0.0002,0.2327
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563,0,0.1616
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0,0.0497,1.455,0.0002,0.0626
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,0,0.2062,3.3927,0.0007,0.1738
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474,0.0001,0.1052
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0,0.1877,2.9157,0.0001,0.137
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,0.0001,0.1844,2.3684,0,0.1616
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0,0.0194,0.8471,0.0001,0.0386
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,0.0003,0.3302,2.2991,0,0.1787
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0,0.025,1.0543,0.0001,0.0428
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,0,0.2349,2.9164,0,0.1486
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,0.0001,0.1953,3.2514,0.0004,0.1659
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0,0.346,4.2501,0,0.2614
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0001,0.0793,2.0738,0.0028,0.0918
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0001,0.0793,2.0738,0.0028,0.0918
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,0.0001,0.1868,3.0595,0.0002,0.1546
SAT_RACE2008/fuhs-aprove-16.cnf,1,0,0.04,1.3141,0.0001,0.065
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0,0.343,4.2313,0,0.2636
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,0.0017,0.1566,3.0229,0.0082,0.1196
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0,0.1664,1.7742,0.0002,0.0709
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0,0.0623,1.7047,0.0003,0.0713
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,0.0067,0.2355,3.1368,0.0006,0.2467
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.7857,0,0,0.0048,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0,0.2076,2.1964,0,0.246
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0,0.2446,3.1041,0,0.1571
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,0.0001,0.3538,3.2118,0.0003,0.1631
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0,0.1714,2.8021,0.0001,0.1552
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0,0.3466,4.2401,0,0.2583
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429,0.0002,0.0712
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,0,0.1404,2.8292,0,0.172
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0,0.244,3.1268,0,0.1567
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,0,0.1964,3.1568,0.0003,0.1602
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0,0.4795,2.6029,0,0.3246
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.0004,0.2323,2.2258,0.0018,0.3258
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0,0.0761,0.8607,0.0007,0.1432
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0,0.5671,4.2264,0,0.2966
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442,0,0.1445
SAT_RACE2008/een-pico-prop05-75.cnf,1,0,0.2005,3.0109,0.0001,0.2001
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0,0.206,2.2121,0.0001,0.2457
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0,0.2634,2.8392,0,0.163
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0,0.1658,2.5111,0.0003,0.1758
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,0,0.1593,2.0978,0.0001,0.182
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0,0.2382,3.154,0,0.1577
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,0.0001,0.355,3.1876,0.0002,0.1632
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0,0.1759,3.0241,0,0.1451
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0,0.1716,2.2763,0.0001,0.1153
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0,0.3617,3.1575,0.0002,0.1635
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621,4.2307,0.0005,0.2997
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225,0.0001,0.0382
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0.6863,0.5255,0,0.0031,0.0016
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,0,0.1641,2.2615,0,0.1816
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0,0.2447,3.0606,0,0.1602
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0,0.148,2.4188,0.0003,0.1084
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0,0.0283,1.3434,0.0007,0.0537
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,0.0037,0.26,2.7663,0.0376,0.2119
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,0,0.3185,1.9619,0,0.1586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0,0.2618,2.8471,0,0.1639
SAT_RACE2008/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,0,0.1261,2.783,0.0009,0.1686
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.008,0.2747,1.3217,0,0.2887
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,0,0.3658,3.1041,0.0002,0.1635
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563,0,0.1616
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,0,0.1838,2.3814,0.0001,0.1536
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.0002,0.225,3.69,0,0.164
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,0,0.3595,3.1618,0.0002,0.1634
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0,0.1395,2.8824,0.0001,0.1238
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0,0.1619,2.2935,0,0.1872
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0,0.0767,2.0668,0.0009,0.0855
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,0,0.1867,3.2998,0.0001,0.1555
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0,0.0756,2.0783,0.0001,0.0879
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0,0.229,3.2103,0,0.2239
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0,0.3847,3.041,0,0.2925
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0,0.0282,1.3382,0.0005,0.0535
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.0001,0.2496,2.5099,0.0013,0.3089
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0,0.3389,1.3245,0,0.2278
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0,0.5096,4.249,0.0001,0.2785
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,0,0.2539,3.0361,0,0.1568
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0,0.5892,4.2548,0,0.278
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0,0.1751,2.0934,0.0001,0.103
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,0,0.1422,2.8387,0,0.174
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0,0.2468,3.0789,0,0.1591
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,0.0001,0.1434,3.0191,0.0001,0.1249
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.236,3.8257,0.0002,0.2327
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0,0.2683,2.8486,0,0.1607
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0,0.1039,2.6337,0.0001,0.1198
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0,0.0884,2.2025,0.0009,0.0801
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.0556,0.3065,2.6588,0.0041,0.2784
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,0,0.1264,1.9426,0.0008,0.0756
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0.0001,0.1884,2.3914,0,0.1651
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0,0.1757,2.9405,0.0001,0.1548
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0,0.1716,2.2763,0.0001,0.1153
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0,0.4074,4.2501,0.0003,0.3093
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,0,0.1197,2.7463,0.0006,0.1553
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0,0.2076,3.2584,0.0001,0.1922
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0,0.4049,4.253,0.0003,0.3097
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0,0.2341,3.8206,0.0002,0.2312
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0,0.2488,3.1053,0,0.1562
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.687,0.5267,0.2999,0.0025,0.0014
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0,0.1345,2.9173,0,0.1257
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0,0.0194,0.8469,0.0001,0.0385
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0,0.2683,2.8486,0,0.1607
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0,0.4943,3.2216,0,0.3148
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0,0.1388,2.3207,0,0.1585
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0,0.1821,2.3597,0.0001,0.1525
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0,0.1528,3.0313,0,0.1727
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.0001,0.4264,1.7113,0,0.3263
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,0,0.1584,2.7548,0.0001,0.1239
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,0,0.1798,2.5283,0,0.1818
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0,0.486,3.9377,0,0.352
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0,0.1891,2.7329,0,0.162
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,0.0003,0.1771,2.5402,0,0.1795
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,0,0.1828,2.3671,0.0001,0.1533
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,0,0.025,1.0535,0.0001,0.0435
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0,0.2639,2.8798,0,0.1632
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0,0.2213,2.8611,0,0.1481
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,0,0.2388,3.1522,0,0.1578
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,0,0.1962,3.4167,0,0.1668
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0,0.3239,4.0345,0.0002,0.215
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0,0.0595,1.6204,0.0001,0.1137
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,0,0.1711,2.621,0,0.1479
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,0,0.1047,2.1412,0.0002,0.148
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,0,0.1641,2.2615,0,0.1816
