@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC

@DATA
3-insertions-5-5.xml.watchless.minion.gz,1,0,0,0.009816,1406,1406,1406,0,0.001422,0.001422,9695,0.009809,184,0,0,0,13.790896,184,0.006401,0,0.199858,0.01138,0.221368,0.007218,0.199858,184,5,184,184,13.790896,5,184,5,0.018979,0,20,17,0.003556,16,0,0,281,21,23,5,10.148279,16,5,23,5,0.148324,0,0,0,281,5,2,9,0,0,2,0,0,2,2
3-insertions-5-6.xml.watchless.minion.gz,1,0,0,0.009816,1406,1406,1406,0,0.001422,0.001422,9695,0.009809,169,0,0,0,13.790896,169,0.006401,0,0.199858,0.01138,0.221368,0.007218,0.199858,169,6,169,169,13.790896,6,169,6,0.017432,0,16.666667,14,0.003556,13,0,0,281,18,20,6,10.148279,16,6,19,6,0.153623,0,0,0,281,5,2,9,0,0,2,0,0,2,2
4-fullins-3-6.xml.watchless.minion.gz,1,0,0,0.083993,114,114,114,0,0.017544,0.017544,541,0.083256,169,0,0,0.044685,9.491228,169,0.061404,0,0.201754,0.061404,0.289676,0.043477,0.201754,169,6,169,169,9.491228,6,169,6,0.312384,0,16.666667,14,0.035088,13,0,0,23,18,20,6,4.956381,7,6,19,6,0.153623,0,0,0,23,4,2,7,0,0,2,0,0,2,2
4-fullins-3-7.xml.watchless.minion.gz,1,0,0,0.083993,114,114,114,0,0.017544,0.017544,541,0.083256,154,0,0,0.044685,9.491228,154,0.061404,0,0.201754,0.061404,0.289676,0.043477,0.201754,154,7,154,154,9.491228,7,154,7,0.284658,0,14.285714,13,0.035088,12,0,0,23,13,19,7,4.956381,7,7,16,7,0.15748,0,0,0,23,4,2,7,0,0,2,0,0,2,2
4-fullins-4-6.xml.watchless.minion.gz,1,0,0,0.027976,690,690,690,0,0.002899,0.002899,6650,0.027935,169,0,0,0.011068,19.275362,169,0.018841,0,0.172464,0.021739,0.170563,0.019555,0.172464,169,6,169,169,19.275362,6,169,6,0.025414,0,16.666667,14,0.008696,13,0,0,119,18,20,6,13.493191,15,6,19,6,0.153623,0,0,0,119,6,2,13,0,0,2,0,0,2,2
4-fullins-4-7.xml.watchless.minion.gz,1,0,0,0.027976,690,690,690,0,0.002899,0.002899,6650,0.027935,154,0,0,0.011068,19.275362,154,0.018841,0,0.172464,0.021739,0.170563,0.019555,0.172464,154,7,154,154,19.275362,7,154,7,0.023158,0,14.285714,13,0.008696,12,0,0,119,13,19,7,13.493191,15,7,16,7,0.15748,0,0,0,119,6,2,13,0,0,2,0,0,2,2
4-fullins-4-8.xml.watchless.minion.gz,1,0,0,0.027976,690,690,690,0,0.002899,0.002899,6650,0.027935,136,0,0,0.011068,19.275362,136,0.018841,0,0.172464,0.021739,0.170563,0.019555,0.172464,136,8,136,136,19.275362,8,136,8,0.020451,0,12.5,9,0.008696,6,0,0,119,13,20,8,13.493191,15,8,20,8,0.401995,0,0,0,119,6,2,13,0,0,2,0,0,2,2
4-fullins-5-5.xml.watchless.minion.gz,1,0,0,0.008997,4146,4146,4146,0,0.000482,0.000482,77305,0.008995,184,0,0,0.003157,37.291365,184,0.00603,0,0.167631,0.007477,0.27407,0.008725,0.167631,184,5,184,184,37.291365,5,184,5,0.00238,0,20,17,0.00193,16,0,0,695,21,23,5,36.175725,31,5,23,5,0.148324,0,0,0,695,8,2,25,0,0,2,0,0,2,2
4-fullins-5-6.xml.watchless.minion.gz,1,0,0,0.008997,4146,4146,4146,0,0.000482,0.000482,77305,0.008995,169,0,0,0.003157,37.291365,169,0.00603,0,0.167631,0.007477,0.27407,0.008725,0.167631,169,6,169,169,37.291365,6,169,6,0.002186,0,16.666667,14,0.00193,13,0,0,695,18,20,6,36.175725,31,6,19,6,0.153623,0,0,0,695,8,2,25,0,0,2,0,0,2,2
4-fullins-5-7.xml.watchless.minion.gz,1,0,0,0.008997,4146,4146,4146,0,0.000482,0.000482,77305,0.008995,154,0,0,0.003157,37.291365,154,0.00603,0,0.167631,0.007477,0.27407,0.008725,0.167631,154,7,154,154,37.291365,7,154,7,0.001992,0,14.285714,13,0.00193,12,0,0,695,13,19,7,36.175725,31,7,16,7,0.15748,0,0,0,695,8,2,25,0,0,2,0,0,2,2
4-fullins-5-8.xml.watchless.minion.gz,1,0,0,0.008997,4146,4146,4146,0,0.000482,0.000482,77305,0.008995,136,0,0,0.003157,37.291365,136,0.00603,0,0.167631,0.007477,0.27407,0.008725,0.167631,136,8,136,136,37.291365,8,136,8,0.001759,0,12.5,9,0.00193,6,0,0,695,13,20,8,36.175725,31,8,20,8,0.401995,0,0,0,695,8,2,25,0,0,2,0,0,2,2
4-insertions-3-3.xml.watchless.minion.gz,1,0,0,0.050633,79,79,79,0,0.025316,0.025316,156,0.049992,324,0,0,0,3.949367,324,0.037975,0,0.164557,0.050633,0.450984,0.013793,0.164557,324,3,324,324,3.949367,3,324,3,2.076923,0,33.333333,32,0.037975,32,0,0,13,33,35,3,1.089637,4,3,35,3,0.037417,0,0,0,13,3,2,3,0,0,2,0,0,2,2
4-insertions-3-4.xml.watchless.minion.gz,1,0,0,0.050633,79,79,79,0,0.025316,0.025316,156,0.049992,263,0,0,0,3.949367,263,0.037975,0,0.164557,0.050633,0.450984,0.013793,0.164557,263,4,263,263,3.949367,4,263,4,1.685897,0,25,26,0.037975,20,0,0,13,27,27,4,1.089637,4,4,27,4,0.116619,0,0,0,13,3,2,3,0,0,2,0,0,2,2
4-insertions-4-3.xml.watchless.minion.gz,1,0,0,0.015945,475,475,475,0,0.004211,0.004211,1795,0.015911,324,0,0,0,7.557895,324,0.010526,0,0.166316,0.016842,0.331519,0.008453,0.166316,324,3,324,324,7.557895,3,324,3,0.180501,0,33.333333,32,0.008421,32,0,0,79,33,35,3,4.015013,8,3,35,3,0.037417,0,0,0,79,4,2,5,0,0,2,0,0,2,2
4-insertions-4-4.xml.watchless.minion.gz,1,0,0,0.015945,475,475,475,0,0.004211,0.004211,1795,0.015911,263,0,0,0,7.557895,263,0.010526,0,0.166316,0.016842,0.331519,0.008453,0.166316,263,4,263,263,7.557895,4,263,4,0.146518,0,25,26,0.008421,20,0,0,79,27,27,4,4.015013,8,4,27,4,0.116619,0,0,0,79,4,2,5,0,0,2,0,0,2,2
4-insertions-4-5.xml.watchless.minion.gz,1,0,0,0.015945,475,475,475,0,0.004211,0.004211,1795,0.015911,184,0,0,0,7.557895,184,0.010526,0,0.166316,0.016842,0.331519,0.008453,0.166316,184,5,184,184,7.557895,5,184,5,0.102507,0,20,17,0.008421,16,0,0,79,21,23,5,4.015013,8,5,23,5,0.148324,0,0,0,79,4,2,5,0,0,2,0,0,2,2
5-fullins-3-6.xml.watchless.minion.gz,1,0,0,0.067227,154,154,154,0,0.012987,0.012987,792,0.06679,169,0,0,0.039801,10.285714,169,0.051948,0,0.175325,0.045455,0.274114,0.038464,0.175325,169,6,169,169,10.285714,6,169,6,0.213384,0,16.666667,14,0.025974,13,0,0,27,18,20,6,5.923445,7,6,19,6,0.153623,0,0,0,27,4,2,8,0,0,2,0,0,2,2
5-fullins-3-7.xml.watchless.minion.gz,1,0,0,0.067227,154,154,154,0,0.012987,0.012987,792,0.06679,154,0,0,0.039801,10.285714,154,0.051948,0,0.175325,0.045455,0.274114,0.038464,0.175325,154,7,154,154,10.285714,7,154,7,0.194444,0,14.285714,13,0.025974,12,0,0,27,13,19,7,5.923445,7,7,16,7,0.15748,0,0,0,27,4,2,8,0,0,2,0,0,2,2
5-fullins-3-8.xml.watchless.minion.gz,1,0,0,0.067227,154,154,154,0,0.012987,0.012987,792,0.06679,136,0,0,0.039801,10.285714,136,0.051948,0,0.175325,0.045455,0.274114,0.038464,0.175325,136,8,136,136,10.285714,8,136,8,0.171717,0,12.5,9,0.025974,6,0,0,27,13,20,8,5.923445,7,8,20,8,0.401995,0,0,0,27,4,2,8,0,0,2,0,0,2,2
5-fullins-4-6.xml.watchless.minion.gz,1,0,0,0.019377,1085,1085,1085,0,0.001843,0.001843,11395,0.019359,169,0,0,0.008712,21.004608,169,0.013825,0,0.147465,0.013825,0.158896,0.014867,0.147465,169,6,169,169,21.004608,6,169,6,0.014831,0,16.666667,14,0.00553,13,0,0,160,18,20,6,16.13043,15,6,19,6,0.153623,0,0,0,160,6,2,15,0,0,2,0,0,2,2
5-fullins-4-7.xml.watchless.minion.gz,1,0,0,0.019377,1085,1085,1085,0,0.001843,0.001843,11395,0.019359,154,0,0,0.008712,21.004608,154,0.013825,0,0.147465,0.013825,0.158896,0.014867,0.147465,154,7,154,154,21.004608,7,154,7,0.013515,0,14.285714,13,0.00553,12,0,0,160,13,19,7,16.13043,15,7,16,7,0.15748,0,0,0,160,6,2,15,0,0,2,0,0,2,2
5-fullins-4-8.xml.watchless.minion.gz,1,0,0,0.019377,1085,1085,1085,0,0.001843,0.001843,11395,0.019359,136,0,0,0.008712,21.004608,136,0.013825,0,0.147465,0.013825,0.158896,0.014867,0.147465,136,8,136,136,21.004608,8,136,8,0.011935,0,12.5,9,0.00553,6,0,0,160,13,20,8,16.13043,15,8,20,8,0.401995,0,0,0,160,6,2,15,0,0,2,0,0,2,2
5-fullins-4-9.xml.watchless.minion.gz,1,0,0,0.019377,1085,1085,1085,0,0.001843,0.001843,11395,0.019359,96,0,0,0.008712,21.004608,96,0.013825,0,0.147465,0.013825,0.158896,0.014867,0.147465,96,9,96,96,21.004608,9,96,9,0.008425,0,11.111111,10,0.00553,7,0,0,160,11,15,9,16.13043,15,9,13,9,0.237908,0,0,0,160,6,2,15,0,0,2,0,0,2,2
abb313GPIA-10.xml.watchless.minion.gz,1,0,0,0.044047,1557,1557,1557,0,0.001285,0.001285,65390,0.044019,104,0,0,0.440231,83.994862,104,0.043674,0,0.076429,0.041105,1.089224,0.012787,0.096981,104,10,104,104,68.53693,10,104,10,0.00159,0,10,8,0,7,0,0,119,11,13,10,19.908705,64,10,12,10,0.2,0,0,0,151,0,2,68,0.000006,0,2,0,0,2,2
abb313GPIA-5.xml.watchless.minion.gz,1,0,0,0.044047,1557,1557,1557,0,0.001285,0.001285,65390,0.044019,184,0,0,0.440231,83.994862,184,0.043674,0,0.076429,0.041105,1.089224,0.012787,0.096981,184,5,184,184,68.53693,5,184,5,0.002814,0,20,17,0,16,0,0,119,21,23,5,19.908705,64,5,23,5,0.148324,0,0,0,151,0,2,68,0.000006,0,2,0,0,2,2
abb313GPIA-7.xml.watchless.minion.gz,1,0,0,0.044047,1557,1557,1557,0,0.001285,0.001285,65390,0.044019,154,0,0,0.440231,83.994862,154,0.043674,0,0.076429,0.041105,1.089224,0.012787,0.096981,154,7,154,154,68.53693,7,154,7,0.002355,0,14.285714,13,0,12,0,0,119,13,19,7,19.908705,64,7,16,7,0.15748,0,0,0,151,0,2,68,0.000006,0,2,0,0,2,2
abb313GPIA-8.xml.watchless.minion.gz,1,0,0,0.044047,1557,1557,1557,0,0.001285,0.001285,65390,0.044019,136,0,0,0.440231,83.994862,136,0.043674,0,0.076429,0.041105,1.089224,0.012787,0.096981,136,8,136,136,68.53693,8,136,8,0.00208,0,12.5,9,0,6,0,0,119,13,20,8,19.908705,64,8,20,8,0.401995,0,0,0,151,0,2,68,0.000006,0,2,0,0,2,2
abb313GPIA-9.xml.watchless.minion.gz,1,0,0,0.044047,1557,1557,1557,0,0.001285,0.001285,65390,0.044019,96,0,0,0.440231,83.994862,96,0.043674,0,0.076429,0.041105,1.089224,0.012787,0.096981,96,9,96,96,68.53693,9,96,9,0.001468,0,11.111111,10,0,7,0,0,119,11,15,9,19.908705,64,9,13,9,0.237908,0,0,0,151,0,2,68,0.000006,0,2,0,0,2,2
aim-100-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.071919,100,100,100,154,0.029935,0.029935,154,0.0712,273,100,0,0.300758,4.61,114,0.05,0,0.11,0.07,0.796046,0.016204,0.14,131.24026,2,121,136,7.12,2,121,2,0.852209,0,13.132506,11.25,0.05,6.833333,0,1,11,13,21.25,2,1.62037,7,2,14.75,2,0.223015,0,0,0,14,5,3,5,0.009422,0,3,1,0,3,3
aim-100-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.071717,100,100,100,156,0.029936,0.029936,156,0.071,260,100,0,0.291397,4.67,114,0.05,0,0.09,0.07,0.795805,0.013229,0.11,127.647436,2,121,128,7.1,2,114,2,0.818253,0,12.961821,11,0.04,7.333333,0,1,9,12.8,22,2,1.322876,7,2,14.75,2,0.226717,0,0,0,11,4,3,5,0.010256,0,3,1,0,3,3
aim-100-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.074141,100,100,100,156,0.03,0.03,156,0.0734,257,100,0,0.292261,4.68,114,0.05,0,0.09,0.07,0.795776,0.015951,0.12,126.884615,2,121,128,7.34,2,114,2,0.813363,0,12.936726,11,0.05,6.833333,0,1,9,13,23,2,1.595118,7,2,14.75,2,0.220589,0,0,0,12,5,3,5,0.009181,0,3,1,0,3,3
aim-100-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.073333,100,100,100,157,0.03,0.03,157,0.0726,273,0,0,0.283001,4.71,114,0.05,0,0.11,0.07,0.795656,0.01671,0.13,125.949045,2,121,128,7.26,2,114,2,0.802223,0,12.887589,11.25,0.04,6.333333,0,0,11,13,20.25,2,1.671048,7,2,14.75,2,0.192016,0,0,0,13,4,3,5,0.009472,0,3,1,0,3,3
aim-100-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.082828,100,100,100,157,0.03,0.03,157,0.082,273,0,0,0.256906,4.71,114,0.06,0,0.13,0.08,0.795656,0.019079,0.13,127.726115,2,121,136,8.2,2,114,2,0.813542,0,12.882089,11,0.04,6.333333,0,0,13,13,20.25,2,1.907878,8,2,14.75,2,0.219612,0,0,0,13,4,3,6,0.005145,0,3,1,0,3,3
aim-100-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.078788,100,100,100,150,0.029867,0.029867,150,0.078,273,0,0,0.244708,4.48,114,0.05,0,0.13,0.08,0.796552,0.019131,0.15,136.14,2,121,136,7.8,2,121,2,0.9076,0,13.83125,11.25,0.04,7.5,0,0,13,13.222222,26,2,1.913113,8,2,16,2,0.269996,0,0,0,15,4,3,5,0.00519,0,3,1,0,3,3
aim-100-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.080404,100,100,100,152,0.029934,0.029934,152,0.0796,273,0,0,0.262989,4.55,114,0.05,0,0.1,0.08,0.796287,0.017025,0.12,130.105263,2,121,136,7.96,2,121,2,0.855956,0,13.173119,11,0.04,6.833333,0,0,10,13,23,2,1.702469,8,2,14.8,2,0.256622,0,0,0,12,4,3,5,0.004967,0,3,1,0,3,3
aim-100-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.08202,100,100,100,157,0.029873,0.029873,157,0.0812,266,0,0,0.233664,4.69,114,0.06,0,0.12,0.08,0.79571,0.018126,0.14,130.146497,2,121,136,8.12,2,121,2,0.828959,0,12.959446,11,0.05,6.833333,0,0,12,13,22,2,1.812622,8,2,14.75,2,0.223952,0,0,0,14,5,3,6,0.005063,0,3,1,0,3,3
aim-100-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.090505,100,100,100,194,0.029948,0.029948,194,0.0896,257,0,0,0.256198,5.81,114,0.07,0,0.11,0.09,0.791291,0.011307,0.11,127.85567,2,121,128,8.96,2,121,2,0.65905,0,13.069333,11.833333,0.06,10,0,0,11,13,18.4,2,1.130664,9,2,14.166667,2,0.127183,0,0,0,11,6,3,7,0.007692,0,3,1,0,3,3
aim-100-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.093737,100,100,100,197,0.029898,0.029898,197,0.0928,260,0,0,0.266276,5.89,114,0.07,0,0.12,0.09,0.790977,0.011232,0.12,129.040609,2,121,136,9.28,2,121,2,0.655028,0,12.953833,11.833333,0.07,9.5,0,0,12,13,20.2,2,1.12321,9,2,14.166667,2,0.134034,0,0,0,12,7,3,7,0.007148,0,3,1,0,3,3
aim-100-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.089899,100,100,100,191,0.029948,0.029948,191,0.089,273,100,0,0.240865,5.72,114,0.06,0,0.1,0.09,0.791635,0.01253,0.12,132.303665,2,121,136,8.9,2,121,2,0.692689,0,13.306,11.833333,0.06,9.5,0,1,10,13,19.8,2,1.252996,9,2,14.2,2,0.150434,0,0,0,12,6,3,6,0.007716,0,3,1,0,3,3
aim-100-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.093131,100,100,100,195,0.03,0.03,195,0.0922,259,0,0,0.266799,5.85,114,0.07,0,0.12,0.09,0.79115,0.012048,0.12,127.6,2,121,136,9.22,2,121,2,0.654359,0,12.853667,11.666667,0.06,9.5,0,0,12,12.833333,20.25,2,1.204824,9,2,14.166667,2,0.145307,0,0,0,12,6,3,7,0.007402,0,3,1,0,3,3
aim-100-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.104444,100,100,100,196,0.03,0.03,196,0.1034,257,0,0,0.203524,5.88,114,0.07,0,0.12,0.105,0.791037,0.012347,0.12,128.943878,2,121,136,10.34,2,121,2,0.657877,0,12.880333,11.666667,0.07,9.5,0,0,12,12.833333,18.4,2,1.234666,10.5,2,14.166667,2,0.144368,0,0,0,12,7,3,7,0.004029,0,3,1,0,3,3
aim-100-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.102424,100,100,100,192,0.03,0.03,192,0.1014,273,0,0,0.210251,5.76,114,0.07,0,0.11,0.1,0.791492,0.012571,0.12,128.71875,2,121,136,10.14,2,114,2,0.67041,0,13.13225,11.833333,0.07,9.5,0,0,11,13,22,2,1.25714,10,2,14.166667,2,0.158616,0,0,0,12,7,3,7,0.004036,0,3,1,0,3,3
aim-100-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.099798,100,100,100,193,0.029896,0.029896,193,0.0988,266,0,0,0.213915,5.77,114,0.08,0,0.12,0.1,0.791431,0.01227,0.12,128.911917,2,121,136,9.88,2,114,2,0.667937,0,12.87625,11.666667,0.07,8.2,0,0,12,12.833333,19.8,2,1.227029,10,2,14.166667,2,0.151082,0,0,0,12,7,3,8,0.004642,0,3,1,0,3,3
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.100808,100,100,100,191,0.03,0.03,191,0.0998,264,0,0,0.208253,5.73,114,0.07,0,0.11,0.1,0.791607,0.01183,0.12,130.308901,2,121,136,9.98,2,114,2,0.682246,0,13.137917,11.833333,0.06,10,0,0,11,13,18.4,2,1.183047,10,2,14.2,2,0.138862,0,0,0,12,6,3,7,0.004188,0,3,1,0,3,3
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.150909,100,100,100,320,0.029969,0.029969,320,0.1494,260,100,0,0.223638,9.59,114,0.11,0,0.17,0.15,0.780003,0.015989,0.19,132.43125,2,121,136,14.94,2,121,2,0.413848,0,13.338859,12.1,0.11,9.181818,0,1,17,13.3,18.875,2,1.598875,15,2,14.4,2,0.127071,0,0,0,19,11,3,11,0.004859,0,3,1,0,3,3
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.151515,100,100,100,316,0.029905,0.029905,316,0.15,273,0,0,0.22448,9.45,114,0.12,0,0.18,0.15,0.780308,0.017263,0.19,136.14557,2,121,136,15,2,121,2,0.43084,0,13.526177,12.3,0.11,9.181818,0,0,18,13.3,20.571429,2,1.726268,15,2,14.4,2,0.136864,0,0,0,19,11,3,12,0.004461,0,3,1,0,3,3
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.149091,100,100,100,312,0.03,0.03,312,0.1476,273,0,0,0.229624,9.36,114,0.11,0,0.18,0.15,0.780538,0.019551,0.19,135.653846,2,121,136,14.76,2,114,2,0.434788,0,13.67394,12.2,0.08,10.181818,0,0,18,13.555556,19,2,1.955096,15,2,14.875,2,0.142061,0,0,0,19,8,3,11,0.004596,0,3,1,0,3,3
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.150505,100,100,100,317,0.029968,0.029968,317,0.149,266,0,0,0.224893,9.5,114,0.12,0,0.17,0.15,0.780208,0.014177,0.19,133.725552,2,121,136,14.9,2,114,2,0.421847,0,13.468298,12.2,0.1,9.181818,0,0,17,13.555556,21.5,2,1.417745,15,2,14.4,2,0.131283,0,0,0,19,10,3,12,0.004532,0,3,1,0,3,3
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.243838,100,100,100,559,0.029946,0.029946,559,0.2414,273,100,0,0.276498,16.74,114,0.2,0,0.26,0.24,0.769331,0.023496,0.29,135.445438,2,121,136,24.14,2,121,2,0.2423,0,13.446267,12.647059,0.18,10.5,0,1,26,13.375,18.4,2,2.349553,24,2,14.375,2,0.094056,0,0,0,29,18,3,20,0.003821,0,3,1,0,3,3
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.242222,100,100,100,559,0.029982,0.029982,559,0.2398,273,100,0,0.275169,16.76,114,0.19,0,0.25,0.24,0.769318,0.023874,0.28,134.50805,2,121,136,23.98,2,121,2,0.240623,0,13.468633,12.588235,0.17,10.777778,0,1,25,13.375,17.928571,2,2.387384,24,2,14.294118,2,0.092733,0,0,0,28,17,3,19,0.003764,0,3,1,0,3,3
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.249091,100,100,100,561,0.029964,0.029964,561,0.2466,273,100,0,0.270754,16.81,114,0.2,0,0.28,0.25,0.769267,0.020602,0.3,133.966132,2,121,136,24.66,2,121,2,0.238799,0,13.445787,12.705882,0.2,10.588235,0,1,28,13.4375,16.357143,2,2.060194,25,2,14.133333,2,0.08614,0,0,0,30,20,3,20,0.003552,0,3,1,0,3,3
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.243434,100,100,100,570,0.02993,0.02993,570,0.241,273,100,0,0.271467,17.06,114,0.2,0,0.26,0.24,0.769022,0.023043,0.3,132.085965,2,121,136,24.1,2,121,2,0.23173,0,13.173005,12.235294,0.19,10.777778,0,1,26,13.058824,16.5625,2,2.304344,24,2,13.882353,2,0.09179,0,0,0,30,19,3,20,0.003817,0,3,1,0,3,3
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.037186,200,200,200,315,0.014984,0.014984,315,0.037,257,200,0,0.265766,4.72,114,0.025,0,0.055,0.035,0.795331,0.008139,0.065,126.387302,2,121,128,7.4,2,121,2,0.40123,0,12.775321,10.5,0.02,6.333333,0,1,11,13,21.4,2,1.627882,7,2,14.75,2,0.216182,0,0,0,13,4,3,5,0.004469,0,3,1,0,3,3
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.037136,200,200,200,316,0.014984,0.014984,316,0.03695,259,200,0,0.274864,4.735,114,0.025,0,0.065,0.035,0.795271,0.008672,0.07,126.990506,2,121,136,7.39,2,114,2,0.401869,0,12.777976,11,0.02,6.333333,0,1,13,13,21.4,2,1.73433,7,2,14.75,2,0.203972,0,0,0,14,4,3,5,0.00442,0,3,1,0,3,3
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.036985,200,200,200,311,0.014984,0.014984,311,0.0368,273,200,0,0.264593,4.66,114,0.025,0,0.055,0.035,0.79557,0.007906,0.065,128.553055,2,121,136,7.36,2,121,2,0.413354,0,13.044914,11,0.02,6.833333,0,1,11,13,27,2,1.581265,7,2,14.75,2,0.23119,0,0,0,13,4,3,5,0.004522,0,3,1,0,3,3
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.037136,200,200,200,318,0.014937,0.014937,318,0.03695,257,200,0,0.270617,4.75,114,0.025,0,0.06,0.035,0.795191,0.008074,0.075,127.578616,2,121,136,7.39,2,121,2,0.401191,0,12.82675,10.5,0.02,6.333333,0,1,12,13,24.2,2,1.614899,7,2,14.75,2,0.229897,0,0,0,15,4,3,5,0.004524,0,3,1,0,3,3
