@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.2932,0.2977,0.4013,0.0042,0,28.886,28.886,0.0556,0.6805,4,29.777,0.8484,0.3156,3714,3714,0.0034
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,1.5253,4.1778,2.5595,0.1882,0.0933,10.537,11.711,0.4362,2.9077,4.7581,15.083,0.9464,0.4171,488,114,0.0001
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.2403,2.2842,2.2415,0.0006,0.1112,12.912,17.636,1.0846,1.0709,5.0349,20.877,1.0283,0.0543,44,21,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.2234,0.2208,0.2065,0.0202,0.9349,54.714,54.714,1.4622,0.2437,3.0756,65.446,1.0001,0.7521,196,196,0.0016
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.3308,0.3858,0.514,0.0204,0,41.73,41.73,0.2498,1.0565,5.8626,41.73,0.9774,0.2924,4609,4609,0.0016
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.7623,3.3383,4.0093,0.1326,0.9876,0,0,4.0055,0.7456,62.75,0,19.988,0.2847,0,0,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.0909,0,0.2818,0,0,18.939,19.519,0,0.9678,8.7207,20.199,0.7349,0.3,2275,1801,0.0069
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.1214,0.2983,0.2136,0,0,4.8478,16.145,0.1432,1.6738,6.0194,25.185,0.9645,0.2192,839,427,0.0027
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.2931,0.2897,0.403,0.0064,0,36.231,47.625,0.0628,0.708,5.491,54.7,0.8339,0.2272,5,2,0
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,1.8787,1.1802,1.2442,0.0142,0.4972,6,23.688,1.7139,1.0885,4.0769,46.667,1.0073,0.1641,3,1,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.2783,0.2819,0.3999,0.0105,0,24.872,24.872,0.06,0.7033,4,25.189,0.8382,0.3207,3808,3808,0.0063
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.7572,0.8034,0.9445,0.6921,0.6627,0,0,1.0815,1.1314,8.4292,0,0.9466,0.261,0,0,0.0001
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0,0,0,0.1212,0.0909,0,0,0.6205,0,2,0,1,0.9998,0,0,0.0902
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.0101,0.0882,0.2488,0,0,20.947,20.947,0,0.8222,2.5281,21.308,0.8595,0.5754,4232,4232,0.0443
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.6174,0.622,0.5613,1.5799,0.542,0,0,0.3713,1.291,15.074,0,0.9185,0.2396,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.1782,0.4383,0.0128,0.9738,55,55,1.9851,0.8405,2,58.477,0.9997,0.7621,217,217,0.0123
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0111,0.0928,0.2088,0,0,21.25,21.25,0,0.826,2.4719,21.409,0.8604,0.5707,4280,4280,0.0443
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,1.3969,1.2917,2.393,0.1072,0.075,14.231,15.615,0.3829,2.6066,4.7623,16.56,0.9033,0.2319,1426,762,0.0001
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.5197,0.5124,0.5014,0.7468,0.0807,5.1929,6.1667,0.1864,1.0359,13.306,6.7563,0.8428,0.0351,167,104,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.0225,0,0,0,0.8333,31.874,31.874,0.4472,0,4.2402,32.375,0.9025,0.6784,4482,4482,0.0255
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.1627,0.1338,0.1321,0.0177,0.9258,42.334,44.742,1.3926,0.2692,3,46.544,1.0028,0.8267,244,228,0.0034
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.069,0.1053,0.4635,0,0,16.721,16.891,0.0645,1.1751,5,17.032,0.7847,0.9973,2770,2616,0.0216
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.0021,0.2403,0.357,0,0.0112,41.05,41.05,1.1317,0,2.1719,41.05,1.0003,0.6683,4538,4538,0.0084
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,1.1611,1.2239,1.4553,1.335,0.1379,8.388,9.2024,0.4037,1.854,7.3213,9.5171,0.906,0.0472,207,171,0.0001
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,1.3877,1.7537,2.012,0.0713,0.1575,17.229,17.229,0.3452,1.5703,6.0132,20.11,1.0478,0.0873,913,913,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.8088,0.9094,1.0783,0.1548,0.235,0,0,0.2963,1.5959,5.9509,0,0.9276,0.2158,0,0,0.0009
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.086,0.0058,0.2364,0,0.3914,35.845,35.845,0.2856,1.0494,3,35.845,0.9996,0.7991,1361,1361,0.0013
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.453,0.7001,0.7891,0.0045,0.063,24.037,24.234,0.8248,1.393,3.0667,25.322,0.9979,0.619,1802,509,0.0062
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,1.4523,1.6275,1.7789,0.5577,0.1544,26.532,26.532,0.7063,1.5391,5.6023,26.532,0.8778,0.0981,2311,2311,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.3976,0.9092,0.8985,0.2145,0.0371,8.6826,9.5839,0.1226,1.0749,36.93,10.707,0.7222,0.2289,723,438,0.0031
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,0.2714,0.2797,0.381,0.0059,0,23.332,23.332,0.0614,0.7272,4,24.5,0.8421,0.3262,3839,3839,0.0032
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,2.8496,2.9341,2.9475,1.8173,0.2605,2.9375,2.9375,0.5803,1.4861,9.2252,3,0.9364,0.1147,12,12,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.2846,0.2917,0.3861,0.0071,0,21.364,21.364,0.0669,0.7374,4,22.861,0.8469,0.3285,3850,3850,0.0065
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.0167,0.0831,0.2176,0,0,26.719,26.719,0,0.8353,2.9839,26.811,0.857,0.5529,4107,4107,0.0432
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,1.2345,3.5238,4.0806,0.0099,0.0943,23.529,24.519,0.6135,0.5612,5.6765,25.325,1.1527,0.3373,509,426,0.0001
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0.5486,1.552,1.6283,0.0399,0.7751,30.632,31.201,1.0211,1.3864,5.8902,31.894,0.989,0.5127,426,327,0.0013
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0.2773,0.3019,0.3019,0,0,27.964,27.964,0,0,3.6929,28.895,0.8409,0.3445,3973,3973,0.0027
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0.0092,0.0836,0.217,0,0,20.726,20.726,0,0.8127,2.5393,21.053,0.8571,0.5731,4237,4237,0.0449
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.2462,2.7444,2.3832,0,0.3425,37.75,80,1.4019,1.1833,5.0882,104.19,0.9084,0.1225,3,2,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0.0849,0.102,0.241,0,0,47.38,50.622,0,0.8266,3,52.974,0.8407,0.4764,33,27,0.0126
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0,0.0386,0.1293,0,0,23.527,23.527,0,1.0077,2,24.004,0.874,0.6852,4399,4399,0.0111
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,1.4777,1.806,1.2668,1.6362,0.1794,18.623,18.623,0.4904,1.7862,8.8943,18.773,0.9245,0.0681,1589,1589,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0,0,0,0.0404,0.0303,33.9,33.9,0.5919,0,2,33.9,0.9983,0.9446,4202,4202,0.0302
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.4883,0.6085,0.5909,0.7748,0.0718,5.3143,5.8266,0.1822,1.0047,12.949,6.1107,0.8612,0.0326,167,141,0
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.2773,0.2806,0.3871,0.0117,0,28.444,28.444,0.0566,0.6836,4.0075,28.998,0.8377,0.3124,3696,3696,0.0043
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,1.51,3.9971,2.6098,0.2406,0.083,11.445,13.738,0.4457,2.9826,4.2586,16.815,0.9514,0.4128,281,270,0.0001
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1,0.6964,0.4774,0.3093,0.1342,0.0101,24.437,24.437,0.2894,1.6601,5.1077,24.642,0.8589,0.4866,4121,4121,0.0076
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,4.3846,6.9937,6.718,0.0053,0.9264,0,0,3.0953,0.5294,4,0,1.028,0.1987,0,0,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.0159,0,0,0,0.9356,171.32,171.32,1.8405,0,3,171.32,0.9923,0.9237,4872,4872,0.0855
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.4882,0.6084,0.5909,0.7751,0.0718,5.363,5.8244,0.1822,1.0045,12.764,6.3892,0.87,0.0333,206,135,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.753,0.7969,0.8751,0.6367,0.3237,115.87,115.87,0.3782,1.4496,13.386,115.87,0.8939,0.325,2995,2995,0.0007
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.3219,0,0.329,0.002,0.9329,177.77,177.77,1.822,1.0039,3,177.77,1.0087,0.9302,4677,4677,0.0055
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.0246,0,0.3081,0,0.8333,32.405,32.405,0.4472,1.1239,4.4774,34.891,0.9024,0.6715,4481,4481,0.0208
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.315,0.8909,0.8768,0,0.2355,13.54,14.309,0.5624,1.2366,5.8086,15.052,0.9709,0.1182,428,423,0.0004
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,0.2933,0.29,0.4007,0.0059,0,26.5,54.286,0.0611,0.7023,5.9464,69.6,0.8588,0.2288,1,1,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S502087726-095.cnf,1,0.2805,0.2824,0.3713,0.0069,0,21.372,21.372,0.0644,0.7267,4,22.325,0.839,0.331,3865,3865,0.0062
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,1.4628,3.4009,4.1381,0.9456,0.1883,15.847,15.847,0.3926,1.89,5.9401,15.986,0.9348,0.1233,2884,2884,0.0011
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.5184,0.5096,0.498,0.7653,0.0825,4.9913,5.3082,0.1872,1.0393,13.278,5.9087,0.8493,0.0354,152,84,0
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.3783,0.3563,0.4442,0.0614,0.1795,24.579,25.772,0.2034,1.1814,5.0006,26.949,0.8324,0.2522,702,688,0.0003
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,1.0416,1.2092,1.2791,0.8178,0.5212,5.6842,6,0.6685,1.9424,90.467,6.0526,0.9522,0.0162,19,19,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,3.2162,1.5687,2.6539,0.5253,0.1532,20.239,20.239,0.2305,1.1358,8.0263,20.239,0.8366,0.0607,481,481,0
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0,0.0381,0.1829,0,0,43.748,43.748,0,0.9988,2,43.945,0.8713,0.6411,4041,4041,0.0117
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0.1865,0.1289,0.1754,0.0119,0.9682,49.215,49.215,1.7983,0.1561,2.9317,52.046,0.9997,0.8684,125,125,0.0028
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0,0.1413,0.3199,0,0,17.462,17.48,0.016,1.3492,2,18.043,0.8867,0.5789,2286,2232,0.0025
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.8056,1.1694,0.8742,1.5214,0.3989,5.2904,6.5455,0.797,1.8608,11.273,7.3017,0.895,0.0539,251,164,0
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,1.2342,1.3211,1.6293,1.4484,0.1365,9.1045,9.6917,0.3924,1.847,7.3738,9.9956,0.9485,0.0386,222,114,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.7164,0.6113,0.6877,0.1556,0.0454,22.405,22.405,0.5753,1.5195,4.934,24.58,0.8568,0.5092,3803,3803,0.0041
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.2937,0.2906,0.4014,0.0067,0,26.636,41.818,0.0637,0.713,5.0416,48,0.8327,0.2312,9,7,0.0001
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,1.3038,13.374,9.189,0.0064,0.6352,0,0,3.795,1.2841,0,0,2.2416,0.3944,0,0,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.1981,0.4621,0.904,0.2126,0,21.166,21.166,0.4064,0.7256,3,21.552,0.9691,0.346,4174,4174,0.0076
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0.0714,0.2615,0.3715,0,0,47.987,48.723,1.0759,0,2.9948,49.325,0.9971,0.7077,276,271,0.0073
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.2631,2.0847,2.0587,0,0.1089,16.612,21.795,0.9943,1.067,5.115,24.326,1.0158,0.0752,43,20,0.0001
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,1.4497,1.5803,1.9724,1.5311,0.1277,9.2587,9.6704,0.397,1.8339,7.5714,12.076,0.972,0.0246,201,125,0
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.4531,0.1969,0.3157,0.3226,0.3412,8.7391,16.903,0.4226,1.3728,19.189,21.183,0.8284,0.2355,542,491,0.0005
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.2658,0,0.3131,0.0035,0.9189,78.063,78.063,1.6317,1.0078,3,95.813,0.9981,0.9261,1600,1600,0.0097
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.9857,1.259,1.4895,0.0113,0.9636,115.89,115.89,1.7785,0.896,14.4,121.07,0.9998,0.3513,6,6,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,1.5134,4.2179,2.8777,0.2051,0.0927,11.375,13.49,0.4378,3.0201,4.2575,16.316,0.9525,0.4377,675,56,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0,0.0819,0.2339,0,0,13.722,13.722,0,0.8308,2,13.731,0.8644,0.6197,4515,4515,0.046
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0,0.0376,0.1263,0,0,19.315,19.315,0,1.0046,2,19.659,0.8752,0.7044,4505,4505,0.011
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,1.687,1.9823,2.6952,0.6914,0.631,0,0,2.5726,1.695,19,0,0.9939,0.3745,0,0,0
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.3801,0.3554,0.476,0.0696,0.1852,30.189,30.189,0.217,1.2149,4.9313,30.189,0.8385,0.2245,3851,3851,0.0005
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.4721,0.5681,0.6731,0.1048,0.672,9.0446,9.5012,0.4054,1.1223,26.857,10.189,0.9956,0.2905,223,84,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0,0.0415,0.1327,0,0,22.594,22.594,0,0.9968,2,22.623,0.8758,0.6904,4444,4444,0.011
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,3.0724,1.6971,2.7371,0.3442,0.1172,0,0,0.2127,1.1591,16,0,1.2769,0.0376,0,0,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,1.7683,1.9589,2.3969,1.3483,0.1265,7.0256,7.0256,0.3815,1.7966,7.2222,10.871,0.9105,0.0187,32,32,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.0366,0,0.2871,0,0,32.469,32.469,0,0.5623,6.1398,33.838,0.8696,0.5688,4340,4340,0.0045
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.6422,0.7125,0.8655,0.6696,0.6068,2,2,0.4683,1.4475,19,2,0.9164,0.2969,4,3,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.0228,0,0,0,0.8333,43.793,43.793,0.4472,0,4.9967,44.528,0.9001,0.6415,4320,4320,0.0153
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.2701,0.2744,0.3776,0.0035,0,21.959,21.959,0.043,0.6628,4,22.474,0.846,0.3269,3805,3805,0.0053
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,1.7676,1.9909,2.3924,1.3679,0.1144,8.2,8.7763,0.3789,1.845,7.2857,10.678,1.0518,0.0276,88,45,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.004,0.0758,0.1843,0,0,13.611,13.611,0,0.8107,2.0408,13.826,0.8662,0.6225,4463,4463,0.0451
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0.179,0.1938,0.187,0.0239,0.9298,39.009,39.009,1.3804,0.2641,3,44.218,0.9967,0.7195,361,361,0.0026
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,1.4789,1.2286,2.4977,0.1054,0.0801,15.845,16.406,0.3885,2.5725,4.8,17.153,0.913,0.2346,1514,1356,0.0001
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0112,0.0983,0.2189,0,0,21.164,21.164,0,0.8203,2.5056,21.262,0.8588,0.5719,4258,4258,0.0438
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,2.2483,3.6102,3.3286,0.0024,0.2303,18.329,18.49,0.3463,1.2715,8.2708,20.226,0.8906,0.1809,443,433,0.0002
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.4118,0.3835,0.4533,0.0644,0.1826,38.81,38.81,0.2214,1.226,5,40.385,0.8366,0.235,2657,2657,0.0004
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,1.9615,2.2682,2.9525,0.3907,0.7799,0,0,3.2317,1.1718,10.679,0,0.9985,0.5066,0,0,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.2846,0.2861,0.3818,0.0059,0,26.878,27.694,0.0612,0.7129,4.0179,28.682,0.8398,0.2995,773,755,0.003
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.5504,1.5385,1.5995,0.0409,0.7723,29.174,29.928,1.0215,1.3838,5.8542,33.99,0.9891,0.5231,391,368,0.0013
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.2295,0.2591,0.0065,0.979,73.798,73.798,2.2519,0.0977,2,75.45,0.9999,0.843,22,22,0.0063
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,1.3877,1.7537,2.012,0.0713,0.1575,17.229,17.229,0.3452,1.5703,5.9362,19.823,0.959,0.0888,913,913,0
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.1038,0.2328,0.3999,0,0,12.301,12.301,0.0958,1.3935,4.35,12.854,0.8523,0.9908,2536,2536,0.0268
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.1433,0.1143,0.1158,0.0177,0.9253,45.143,46.462,1.3906,0.272,3,48.464,1.0027,0.8246,317,177,0.0033
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.1851,0.1542,0.1512,0.0156,0.9335,51.497,51.497,1.4759,0.2452,3,56.136,0.9996,0.8196,146,146,0.0025
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0.1947,0.2179,0.0134,0.9668,66.309,66.309,1.8272,0.1337,2,66.309,1.0077,0.8436,403,403,0.0129
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.8789,0.9856,1.1261,5.7757,0.714,0,0,0.7837,1.6398,5.0817,0,0.9819,0.2917,0,0,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0858,0.0971,0.2207,0,0,46.862,56.792,0,0.8279,3,62.818,0.8382,0.4686,18,14,0.0085
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.2943,0.2907,0.4005,0.0064,0,29.714,50.857,0.0633,0.712,5.4173,60.333,0.8788,0.2271,3,2,0
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0,0.0108,0.2276,0.0018,0.0018,32.215,32.215,0.0141,0.5582,8.1677,32.245,0.7434,0.1267,4318,4318,0.0071
