@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC

@DATA
mznc12-problems/train/train.mzn_AND_mznc12-problems/train/instance.7.dzn,1,0,1,0,1,1,0,0,0,0,0,0,0,100,0,1,1,2,3.209476,226,226,2,0.818512,2,24,1,10.606967,19.507593,0.495838,2.335753,0,1.374065,0.727768,10,3.61485,2850001,201,0,69,-1,0,4321052.986111,5,0.476541,10.209476,2.58121,117.045556,1,4.294264,0,0.506378,2850001,5868121,16.191916,0.504611,0.187032,0.915823,0.311577,1,14633.718204,2850001,0.577449,0,7.027173,0.442342
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_7_3_20_1.dzn,1,0,0,1,1,0,0,0,0,2,0,0,0,5,0,2,1,2,4.736721,328,348,3,0.496203,2,27,0.285714,2.866642,6.482982,0.537062,5.192405,0,0.91224,1.096203,28,3.415935,821,255,0.005063,841,41,0.02439,6457.783422,41,0.972249,7.295612,1.977121,189.766253,1,25.205543,0,0.512274,821,13124,18.777219,1.256492,1.988453,-18.25658,0.211117,0,30.309469,821,0.696755,40,3.208505,0.607592
mznc12-problems/train/train.mzn_AND_mznc12-problems/train/instance.12.dzn,1,0,1,0,1,1,0,0,0,0,0,0,0,100,0,1,1,2,3.219451,226,226,2,0.81982,2,24,1,10.606967,19.507593,0.493897,2.326126,0,1.38404,0.722523,10,3.631813,2850001,201,0,69,-1,0,4320992.766667,5,0.476541,10.209476,2.603237,117.045556,1,4.294264,0,0.510616,2850001,5868121,16.148415,0.507939,0.187032,0.93785,0.310612,1,14633.718204,2850001,0.576686,0,7.049724,0.442342
mznc12-problems/train/train.mzn_AND_mznc12-problems/train/instance.6.dzn,1,0,1,0,1,1,0,0,0,0,0,0,0,64,0,1,1,2,3.172691,137,137,2,0.824047,2,24,1,8.55969,19.520605,0.490018,2.316716,0,1.369478,0.730205,10,3.632018,2280001,129,0,47,-1,0,3451519.016667,4,0.477045,9.799197,2.724463,97.603023,1,4.200803,0,0.515784,2280001,4667581,16.302541,0.513883,0.208835,0.961643,0.31519,1,18745.305221,2280001,0.579931,0,7.134658,0.459845
mznc12-problems/train/train.mzn_AND_mznc12-problems/train/instance.3.dzn,1,0,1,0,1,1,0,0,0,0,0,0,0,100,0,1,1,2,3.204489,226,226,2,0.817851,2,24,1,10.606967,19.507593,0.496816,2.340619,0,1.369077,0.730419,10,3.608226,2850001,201,0,69,-1,0,4321084.680556,5,0.476541,10.209476,2.565001,117.045556,1,4.294264,0,0.504232,2850001,5868121,16.213905,0.503233,0.187032,0.899614,0.312062,1,14633.718204,2850001,0.577822,0,7.015774,0.442342
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/7ShipsMixedUnconst.dzn,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,1,1,3.046889,6817,6817,0,0.520924,2,14,0.012821,45.904142,15.818439,0.624301,2.641456,0,1.153488,0.866935,393,-1,408001,1752,0,675,-1,-1,635920.015094,-1,2.412772,8.708988,0.516456,126.54751,-1,6.853048,0,-1,408001,867849,4.810622,-1,0.085732,0.578711,-1,0,109.094783,-1,-1,7,1.890188,0.350123
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53702,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650274,0,1.537332,0.650478,4,1.397661,20000001,3201,0,80,40,0.025,26420001321,40,1.010018,76.18463,1.147392,994.393366,1,27.666354,0,0.336013,20000001,64020003201,40.024923,3.156528,0.024992,0.989393,0.394163,0,20000001,20000001,1.400088,0,24.253497,0.975041
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/7ShipsMixed.dzn,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,1,1,3.046889,6817,6817,0,0.520924,2,14,0.012821,45.97092,15.884779,0.624775,2.641456,0,1.153488,0.866935,393,-1,427201,1752,0,675,-1,-1,665186.68176,-1,2.412772,8.708988,0.516456,127.078236,-1,6.853048,0,-1,427201,907369,4.810983,-1,0.085732,0.578711,-1,0,114.062728,-1,-1,7,1.89033,0.350123
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53702,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650274,0,1.537332,0.650478,4,1.397661,20000001,3201,0,80,40,0.025,26420001321,40,1.010018,76.18463,1.147392,994.393366,1,27.666354,0,0.336013,20000001,64020003201,40.024923,3.156528,0.024992,0.989393,0.394163,0,20000001,20000001,1.400088,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53702,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650274,0,1.537332,0.650478,4,1.397661,20000001,3201,0,80,40,0.025,26420001321,40,1.010018,76.18463,1.147392,994.393366,1,27.666354,0,0.336013,20000001,64020003201,40.024923,3.156528,0.024992,0.989393,0.394163,0,20000001,20000001,1.400088,0,24.253497,0.975041
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model90-18-20.dzn,1,0,0,1,1,0,30,0,0,30,0,0,0,5,0,0,1,2,5.278203,3961,3961,0,0.38209,2,9,0.060606,69.311839,4.874947,0.542648,2.537214,0,2.080315,0.480697,60,-1,5100061,871,0.002985,180,-1,-1,5103555.869032,-1,1.279325,5.888843,0.521534,443.620154,-1,17.058166,0,-1,5100061,5113771,5.025886,-1,0.037466,1.341519,-1,0,1058.532602,-1,-1,0,1.719131,0.31766
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53702,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650274,0,1.537332,0.650478,4,1.397661,20000001,3201,0,80,40,0.025,26420001321,40,1.010018,76.18463,1.147392,994.393366,1,27.666354,0,0.336013,20000001,64020003201,40.024923,3.156528,0.024992,0.989393,0.394163,0,20000001,20000001,1.400088,0,24.253497,0.975041
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model100-21-12.dzn,1,0,0,1,1,0,34,0,0,34,0,0,0,5,0,0,1,2,5.321983,4897,4897,0,0.424779,2,11,0.090909,74.705763,5.056894,0.540863,2.589884,0,2.054912,0.486639,68,-1,6800069,713,0.00295,200,-1,-1,6804121.323771,-1,1.044891,5.654127,0.537781,510.746284,-1,23.344268,0,-1,6800069,6816525,5.472325,-1,0.035835,1.69721,-1,0,1215.283473,-1,-1,0,1.837974,0.326052
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53702,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650274,0,1.537332,0.650478,4,1.397661,20000001,3201,0,80,40,0.025,26420001321,40,1.010018,76.18463,1.147392,994.393366,1,27.666354,0,0.336013,20000001,64020003201,40.024923,3.156528,0.024992,0.989393,0.394163,0,20000001,20000001,1.400088,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.536707,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650071,0,1.537332,0.650478,4,1.396293,20000001,3201,0,80,40,0.025,26421667987.75,40,1.009887,76.185255,1.14605,994.393366,1,27.641987,0,0.335981,20000001,64020003201,40.019995,3.154918,0.024992,0.988051,0.394212,0,20000001,20000001,1.400258,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.573034,1,1,0,1,20000001,73,5000000.25,0,24.253497,0,1.634417,0,1.574282,0.63521,4,1.693447,20000001,801,0,40,20,0.05,6553333661,20,0.988801,36.126092,1.248695,509.323431,1,14.332085,0,0.342183,20000001,16020000801,39.640331,2.223857,0.049938,0.982931,0.388646,0,20000001,20000001,1.369748,0,24.253497,0.950308
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.573034,1,1,0,1,20000001,73,5000000.25,0,24.253497,0,1.634417,0,1.574282,0.63521,4,1.693447,20000001,801,0,40,20,0.05,6553333661,20,0.988801,36.126092,1.248695,509.323431,1,14.332085,0,0.342183,20000001,16020000801,39.640331,2.223857,0.049938,0.982931,0.388646,0,20000001,20000001,1.369748,0,24.253497,0.950308
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.573034,1,1,0,1,20000001,73,5000000.25,0,24.253497,0,1.634417,0,1.574282,0.63521,4,1.693447,20000001,801,0,40,20,0.05,6553333661,20,0.988801,36.126092,1.248695,509.323431,1,14.332085,0,0.342183,20000001,16020000801,39.640331,2.223857,0.049938,0.982931,0.388646,0,20000001,20000001,1.369748,0,24.253497,0.950308
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.573034,1,1,0,1,20000001,73,5000000.25,0,24.253497,0,1.634417,0,1.574282,0.63521,4,1.693447,20000001,801,0,40,20,0.05,6553333661,20,0.988801,36.126092,1.248695,509.323431,1,14.332085,0,0.342183,20000001,16020000801,39.640331,2.223857,0.049938,0.982931,0.388646,0,20000001,20000001,1.369748,0,24.253497,0.950308
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/13.dzn,1,0,1,0,1,0,0,0,0,0,0,0,0,169,0,1,1,1,5.135338,4056,4056,2,0.606977,2,9,0.028571,6.164847,8.816984,0.391243,4.154204,0,1.236179,0.808945,70,4.584811,451,1649,0,0,-1,-1,9327.343448,-1,1.605694,4.352941,1.259245,41.408405,-1,11.56789,0,-1,170,19045,4.471983,1.087741,0,2.188904,-1,1,4.211632,-1,-1,0,1.067608,0.646665
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.573034,1,1,0,1,20000001,73,5000000.25,0,24.253497,0,1.634417,0,1.574282,0.63521,4,1.693447,20000001,801,0,40,20,0.05,6553333661,20,0.988801,36.126092,1.248695,509.323431,1,14.332085,0,0.342183,20000001,16020000801,39.640331,2.223857,0.049938,0.982931,0.388646,0,20000001,20000001,1.369748,0,24.253497,0.950308
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/12.dzn,1,0,1,0,1,0,0,0,0,0,0,0,0,144,0,1,1,1,5.129433,3456,3456,2,0.60804,2,9,0.028571,5.712071,8.618386,0.397605,4.148869,0,1.236345,0.808836,70,4.646172,393,1415,0,0,-1,-1,7867.432418,-1,1.599829,4.353611,1.270189,39.426246,-1,11.518509,0,-1,145,15987,4.472167,1.089292,0,2.197405,-1,1,4.138493,-1,-1,0,1.069474,0.646312
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53702,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650274,0,1.537332,0.650478,4,1.397661,20000001,3201,0,80,40,0.025,26420001321,40,1.010018,76.18463,1.147392,994.393366,1,27.666354,0,0.336013,20000001,64020003201,40.024923,3.156528,0.024992,0.989393,0.394163,0,20000001,20000001,1.400088,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.52451,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655496,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59623336314.5,-1,1.017107,116.206221,1.106092,1479.463301,-1,40.98403,0,-1,20000001,144020007201,40.151563,-1,0.016664,0.990993,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_3.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_1.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
mznc12-problems/radiation/radiation.mzn_AND_mznc12-problems/radiation/m07_07_20.dzn,1,0,1,0,2,0,0,0,0,0,0,0,0,351,0,2,5.643856,12.273213,2.363443,590,590,2,1,50,26,5.555556,3.31787,8.581783,0.031727,3.227866,0,0.7322,1.365747,9,1.934608,7500,941,0,49,-1,0,35666.888889,2,0.70336,13.61424,1.653084,46.735812,1,7.683316,0,0.185568,7500,69006,19.073743,0.947801,0.054198,0.659221,0.423112,1,73.332625,7500,1.350047,0,5.99884,0.424702
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.532958,1,1,0,1,20000001,154,5000000.25,0,24.253497,0,1.647633,0,1.537332,0.650478,4,1.382454,20000001,3201,0,80,40,0.025,26441667988.75,40,1.009594,76.686348,1.129459,994.393366,1,27.418307,0,0.335826,20000001,64020003201,39.960852,3.142244,0.024992,0.971461,0.394795,0,20000001,20000001,1.401128,0,24.253497,0.975048
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.016934,116.205944,1.106772,1479.463301,-1,40.983475,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.017134,116.205944,1.106772,1479.463301,-1,40.986807,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524788,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655678,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59620002981,-1,1.016998,116.205666,1.107451,1479.463301,-1,40.999861,0,-1,20000001,144020007201,40.155981,-1,0.016664,0.992352,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_4.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.535145,1,1,0,1,20000001,154,5000000.25,0,24.253497,0,1.649055,0,1.537332,0.650478,4,1.390489,20000001,3201,0,80,40,0.025,26430001321.5,40,1.011327,2.371759,1.13925,994.393366,1,27.532646,0,0.335928,20000001,64020003201,39.995352,3.151253,0.024992,0.981251,0.394455,0,20000001,20000001,1.400526,0,24.253497,1.857889
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.53702,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.650274,0,1.537332,0.650478,4,1.397661,20000001,3201,0,80,40,0.025,26420001321,40,1.010018,76.18463,1.147392,994.393366,1,27.666354,0,0.336013,20000001,64020003201,40.024923,3.156528,0.024992,0.989393,0.394163,0,20000001,20000001,1.400088,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.536082,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.649665,0,1.537332,0.650478,4,1.393699,20000001,3201,0,80,40,0.025,26425001321.25,40,1.009842,76.185879,1.143349,994.393366,1,27.606998,0,0.335954,20000001,64020003201,40.010137,3.153105,0.024992,0.98535,0.394309,0,20000001,20000001,1.400409,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_2.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.535145,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.649055,0,1.537332,0.650478,4,1.390362,20000001,3201,0,80,40,0.025,26430001321.5,40,1.009378,76.185879,1.13925,994.393366,1,27.547017,0,0.335897,20000001,64020003201,39.995352,3.148827,0.024992,0.981251,0.394455,0,20000001,20000001,1.400739,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_5.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.016998,116.205944,1.106772,1479.463301,-1,40.996528,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_10.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.524649,1,1,0,1,20000001,233,5000000.25,-1,24.253497,0,1.655587,0,1.524927,0.655769,4,-1,20000001,7201,0,120,-1,-1,59621669647.75,-1,1.017001,116.205944,1.106772,1479.463301,-1,40.995973,0,-1,20000001,144020007201,40.153772,-1,0.016664,0.991673,-1,0,20000001,-1,-1,0,24.253497,0.983347
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/8ShipsUnconst.dzn,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,2,1,1,3.016186,8595,8595,2,0.526481,2,13,0.012821,51.038807,17.008236,0.640198,2.671834,0,1.128882,0.885832,383,-1,850001,2499,0,787,-1,-1,1301991.272304,-1,2.106632,9.303288,0.462543,153.074127,-1,8.523217,0,-1,850001,1759231,4.711354,-1,0.080425,0.545561,-1,0,177.969752,-1,-1,8,1.852848,0.372259
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_9.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.573034,1,1,0,1,20000001,73,5000000.25,0,24.253497,0,1.634417,0,1.574282,0.63521,4,1.693447,20000001,801,0,40,20,0.05,6553333661,20,0.988801,36.126092,1.248695,509.323431,1,14.332085,0,0.342183,20000001,16020000801,39.640331,2.223857,0.049938,0.982931,0.388646,0,20000001,20000001,1.369748,0,24.253497,0.950308
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_6.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.535458,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.649258,0,1.537332,0.650478,4,1.39109,20000001,3201,0,80,40,0.025,26428334654.75,40,1.010036,76.186504,1.140623,994.393366,1,27.566386,0,0.335929,20000001,64020003201,40.00028,3.151151,0.024992,0.982624,0.394406,0,20000001,20000001,1.400553,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.532958,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.647633,0,1.537332,0.650478,4,1.385045,20000001,3201,0,80,40,0.025,26441667988.75,40,1.009736,76.188379,1.129459,994.393366,1,27.432677,0,0.335852,20000001,64020003201,39.960852,3.143472,0.024992,0.971461,0.394795,0,20000001,20000001,1.401009,0,24.253497,0.975041
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_8.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.253497,24.253497,2.532958,1,1,0,1,20000001,153,5000000.25,0,24.253497,0,1.647633,0,1.537332,0.650478,4,1.382262,20000001,3201,0,80,40,0.025,26441667988.75,40,1.009216,76.188379,1.129459,994.393366,1,27.449547,0,0.335857,20000001,64020003201,39.960852,3.143928,0.024992,0.971461,0.394795,0,20000001,20000001,1.400978,0,24.253497,0.975041
