@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC

@DATA
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.5184,0.5096,0.498,0.7653,0.0825,4.9913
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.3783,0.3563,0.4442,0.0614,0.1795,24.579
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,1.0416,1.2092,1.2791,0.8178,0.5212,5.6842
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,3.2162,1.5687,2.6539,0.5253,0.1532,20.239
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0,0.0381,0.1829,0,0,43.748
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0.1865,0.1289,0.1754,0.0119,0.9682,49.215
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0,0.1413,0.3199,0,0,17.462
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.8056,1.1694,0.8742,1.5214,0.3989,5.2904
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,1.2342,1.3211,1.6293,1.4484,0.1365,9.1045
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.7164,0.6113,0.6877,0.1556,0.0454,22.405
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.2937,0.2906,0.4014,0.0067,0,26.636
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,1.3038,13.374,9.189,0.0064,0.6352,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.1981,0.4621,0.904,0.2126,0,21.166
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0.0714,0.2615,0.3715,0,0,47.987
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.2631,2.0847,2.0587,0,0.1089,16.612
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,1.4497,1.5803,1.9724,1.5311,0.1277,9.2587
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.4531,0.1969,0.3157,0.3226,0.3412,8.7391
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.2658,0,0.3131,0.0035,0.9189,78.063
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.9857,1.259,1.4895,0.0113,0.9636,115.89
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,1.5134,4.2179,2.8777,0.2051,0.0927,11.375
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0,0.0819,0.2339,0,0,13.722
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0,0.0376,0.1263,0,0,19.315
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,1.687,1.9823,2.6952,0.6914,0.631,0
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.3801,0.3554,0.476,0.0696,0.1852,30.189
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.4721,0.5681,0.6731,0.1048,0.672,9.0446
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0,0.0415,0.1327,0,0,22.594
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,3.0724,1.6971,2.7371,0.3442,0.1172,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,1.7683,1.9589,2.3969,1.3483,0.1265,7.0256
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.0366,0,0.2871,0,0,32.469
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.6422,0.7125,0.8655,0.6696,0.6068,2
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.0228,0,0,0,0.8333,43.793
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.2701,0.2744,0.3776,0.0035,0,21.959
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,1.7676,1.9909,2.3924,1.3679,0.1144,8.2
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.004,0.0758,0.1843,0,0,13.611
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0.179,0.1938,0.187,0.0239,0.9298,39.009
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,1.4789,1.2286,2.4977,0.1054,0.0801,15.845
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0112,0.0983,0.2189,0,0,21.164
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,2.2483,3.6102,3.3286,0.0024,0.2303,18.329
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.4118,0.3835,0.4533,0.0644,0.1826,38.81
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,1.9615,2.2682,2.9525,0.3907,0.7799,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.2846,0.2861,0.3818,0.0059,0,26.878
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.5504,1.5385,1.5995,0.0409,0.7723,29.174
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.2295,0.2591,0.0065,0.979,73.798
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,1.3877,1.7537,2.012,0.0713,0.1575,17.229
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.1038,0.2328,0.3999,0,0,12.301
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.1433,0.1143,0.1158,0.0177,0.9253,45.143
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.1851,0.1542,0.1512,0.0156,0.9335,51.497
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0.1947,0.2179,0.0134,0.9668,66.309
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.8789,0.9856,1.1261,5.7757,0.714,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0858,0.0971,0.2207,0,0,46.862
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.2943,0.2907,0.4005,0.0064,0,29.714
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0,0.0108,0.2276,0.0018,0.0018,32.215
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,1.3894,1.2391,2.4947,0.1253,0.074,13.94
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.2897,0.2867,0.3993,0.0067,0,31.8
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0,0,0,0.1053,0.0789,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.3176,1.2277,1.1771,0,0.4286,27.605
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.6325,0.7117,0.8427,0.5277,0.5497,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.0481,0,0,0,0.7619,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S108799362-035.cnf,1,0,0.0325,0.1302,0,0,22.647
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.8275,1.8208,2.1941,1.6688,0.381,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0,0,0,0,0.8182,32.772
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0,0.192,0.2484,0.006,0.9856,76.491
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.0382,0,0,0,0.8333,27.783
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.231,0,0.3559,0.0182,0.8121,29.059
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.0366,0,0.2871,0,0,32.469
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S528193823-041.cnf,1,0,0.0339,0.1688,0,0,22.63
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,2.0222,3.524,4.1046,0.5242,0.2721,11.438
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf,1,0,0.0374,0.1598,0,0,55.27
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,8.9522,10.317,13.748,0.7268,0.1646,0
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,0,0.0393,0.1493,0,0,46.84
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0.1382,0.3911,0.0132,0.9697,54.559
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S51132115-023.cnf,1,0.2937,0.2904,0.4059,0.0073,0,34.857
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.2698,0.271,0.3948,0.0044,0,32.258
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0,0.0382,0.1537,0,0,28.022
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.1686,0.1514,0.1433,0.0156,0.933,54.247
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.7244,0.9233,1.0879,1.3366,0.4138,11.682
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.4159,0.6359,0.715,0.0365,0.1741,23.389
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.3972,0.4029,0.4895,0.0812,0.0053,23.852
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.2476,2.7719,2.3773,0,0.2534,20.118
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S2065372010-022.cnf,1,0,0.0391,0.1473,0,0,22.319
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,2.9822,1.7705,1.782,0.0247,0.2256,4.3696
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,0.288,0.2947,0.4185,0.0047,0,25.732
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,0.2944,0.2919,0.4012,0.0082,0,30.039
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,0.2932,0.2894,0.4015,0.0071,0,6
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0.589,0.6511,0.6928,1.2404,0.4945,7.6
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf,1,0,0.0405,0.1873,0,0,26.303
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,1.6937,1.9419,2.6366,0.6395,0.6567,0
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2043900701-05.cnf,1,0,0.0408,0.1532,0,0,47.745
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0,0,0,0,0,17.343
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.569,0.2977,0.578,0.1759,0.2182,29.773
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.635,0.7118,0.8373,0.4956,0.5539,1.5
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.0115,0,0,0,0.9647,0
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,0.4606,0.4241,0.4868,0.1444,0.257,24.796
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S514014285-17-SAT.cnf,1,0.4046,0.3808,0.4742,0.0668,0.18,23.219
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0,0.0304,0.1503,0,0,25.027
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1375576340-029.cnf,1,0.284,0.2886,0.3799,0.0071,0,22.064
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.2958,0.2966,0.3961,0.0102,0,30.283
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0.2127,0.2037,0.1972,0.018,0.9396,45.261
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0.2112,0.1962,0.1837,0.0238,0.9315,45.74
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S688804305-073.cnf,1,0.2915,0.2883,0.3979,0.0075,0,27.917
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,1.5609,1.8329,1.9106,0.1062,0.104,29.537
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,1.0357,1.1716,1.3459,0.1281,0.1976,18.746
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.1724,0,0.0115,50.379
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.0025,0.2472,0.3575,0,0.0035,34.223
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,1.6773,2.6418,1.944,12.174,0.8742,42.067
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.2804,0.2855,0.4025,0.0079,0,24.676
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1966306571-20-UNSAT.cnf,1,0.3383,0.3273,0.4095,0.0184,0.0949,29.559
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,1.7683,1.9589,2.3969,1.3483,0.1265,7.0256
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S844931093-069.cnf,1,0.2713,0.2694,0.3902,0.0051,0,28.034
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0.49,0.4931,0.4839,1.5422,0.5939,2.0123
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1213077873-067.cnf,1,0.2906,0.2975,0.4089,0.0057,0,25.687
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.0729,0.0032,0.0032,0,0.394,42.718
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0.8275,1.8208,2.1941,1.6688,0.381,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,0.0904,0.0991,0.2306,0,0,46.2
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,0.3414,0.3376,0.4453,0.0223,0.0931,29.858
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,1.4052,1.5285,1.978,1.3947,0.1291,9.854
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.4858,0.604,0.5862,0.7787,0.0722,4.5313
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1370059435-05.UNSAT.shuffled.cnf,1,0.2736,0.2859,0.3787,0.02,0,20.667
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,8.9129,10.245,13.65,0.7268,0.1643,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,0.2939,0.2902,0.4002,0.0067,0,36.364
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0.5366,0.5301,0.4854,1.7871,0.5765,0
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,1.8787,1.1802,1.2442,0.0142,0.4972,6
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0.0251,0.0856,0.2323,0,0,30.982
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,1.2516,1.5381,1.7709,0.083,0.1699,13.009
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,0.8046,0.8902,1.0315,0.1582,0.2185,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S7007454-009.cnf,1,0.2955,0.2931,0.4083,0.0062,0,28.338
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,0.1989,0.1884,0.1817,0.0207,0.9359,48.7
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S2124311399-085.cnf,1,0.0796,0.0979,0.2318,0,0,43.118
SAT_RACE2008/fuhs-aprove-16.cnf,1,2.6617,1.402,2.2324,0.8615,0.1674,25.121
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.49,0.4931,0.4839,1.5422,0.5939,2.0123
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,0.2871,0.2891,0.3928,0.0088,0,35.747
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,0.297,0.3058,0.3956,0.0072,0,19.683
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,0.3176,0.3465,0.4834,0.0216,0,43.27
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2118640909-06.cnf,1,0.2927,0.2894,0.3985,0.006,0,34.366
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,1.4738,4.1534,2.5535,0.2079,0.1009,11.241
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,1.2148,0.4909,0.8366,5.0994,0.1013,4.4909
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.7817,1.0046,0.878,0.2995,0.5476,4
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,0.3018,0.2973,0.3996,0.0074,0,27.556
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0.8203,0.9978,1.1824,0.4903,0.5132,10.92
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1441840675-053.cnf,1,0.0812,0.0957,0.2308,0,0,48.098
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,0.29,0.2866,0.3932,0.0063,0,34.579
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,0.3126,0.3249,0.4664,0.0102,0,19.383
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.2063,0,0.3584,0.0069,0.8854,50.149
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0.4865,0.4744,0.4469,1.7585,0.5972,2.8636
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,0.0845,0.1001,0.23,0,0,42.564
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.0321,0,0,0,0.8333,29.748
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S254828838-055.cnf,1,0,0.0297,0.1369,0,0,23.762
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S1807135406-059.cnf,1,0.2636,0.2674,0.39,0.0025,0,21.914
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.9826,1.1688,1.2369,0.8234,0.5208,23.594
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,0,0.0317,0.159,0,0,25.583
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0,0.0086,0.2606,0.003,0,31.707
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,0.0707,0.0984,0.2338,0,0,40.446
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.2938,0.301,0.402,0.0047,0,17.16
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.2912,0.2881,0.3954,0.0059,0,31.576
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,2.9842,4.946,4.4253,0.0118,0.9501,49.111
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,0.2729,0.2757,0.4031,0.0045,0,27.24
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.773,0.8554,0.8279,0.8807,0.2386,9.2369
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1916972979-060.cnf,1,0.0103,0.0993,0.2059,0,0,21.062
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,1.687,1.9823,2.6952,0.6914,0.631,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.021,0.0144,0.2023,0,0,25.295
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.6862,0.8667,0.7155,0.2716,0.6432,8.8986
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.0182,0,0.3806,0,0.8333,36.883
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0.1903,0.192,0.1855,0.0156,0.9463,46.142
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,1.5878,1.9902,1.904,1.601,0.2077,6.0922
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.5183,0.5097,0.4982,0.7639,0.0826,4.9508
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,0.0125,0.101,0.2086,0,0,22.974
