@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S819692891-023.cnf,1,6675,6675,27.3622,0.0111,26.9987,0.0933,27.0189,27.3622,0.0111,27.3331,9.3947,8.972,13,10,75,12.9642,13,4533,12.9799,0.6731,4346,16,0.0933,0.0933,10,16,0.7559,4346,4430.8,4398,4359,0.0933,0.0111,4518,0.0863,0,0.1061,4533,0,0,0.0144,0.1972,0.0001,1.7949,0.0112,0.0001,0.0053,75,0.2,2,0.007,0.0001,2,0.0433,0.0661,0,2.0479,0.9909,0.0001,0,0.0268,0.009,0,2.0446
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,3526,3582,40.717,0.0011,37.6799,0.0064,37.6061,40.717,0.0062,39.7848,26.034,20.2177,205,192,935,204.688,205,3741,204.819,0.2859,1805,218,0.0032,0.0032,191,218,0.5107,1805,3141.7143,3363,3006,0.0021,0.019,3643,0.0006,0.0668,0.0094,3741,0.0369,0.097,0.0526,0.057,0.1225,0.2298,0.2652,0.1094,0.0016,990,0.0512,4.4593,0.0048,0.1674,5,0.3057,0.4126,0.3136,0.8067,0.9482,0.2286,0.1358,0.2103,0.0862,0.5417,3.1604
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,1679,1700,26.7879,0.006,24.4973,0.0131,23.986,26.7879,0.0158,26.475,13.6748,11.193,85,76,383,84.9997,85,4008,84.8677,0.3402,3854,94,0.008,0.008,77,93,0.5858,3854,3940,3943,3901,0.0078,0.0292,3980,0.003,0.0479,0.0149,4008,0.0298,0,0.064,0.0793,0.0917,0.3911,0.2281,0.0805,0.0039,400,0.078,4,0.0089,0.1242,4,0.2779,0.407,0.2745,0.9796,0.7504,0.1669,0.0754,0.2216,0.09,0.214,3.4016
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,2545,2556,38.0003,0.0039,32.9793,0.0085,32.1636,38.0003,0.0102,37.2601,20.6966,16.557,130,120,589,130.4,131,3886,130.384,0.3114,3641,141,0.0051,0.0051,119,141,0.5378,3641,3773.5,3767,3754,0.0051,0.0204,3849,0.002,0.0462,0.0106,3886,0.0247,0,0.0848,0.0678,0.0865,0.3047,0.2314,0.0746,0.0025,600,0.0644,4,0.0059,0.1176,4,0.2717,0.3944,0.2685,0.8961,0.6768,0.1623,0.0544,0.2087,0.081,0.1252,3.2702
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,125223,126000,209,0,82.6888,0.0002,78.4,121.5,0.0002,96.6667,946.5,2758.71,6397.5,6334,29275,5436.86,6362,8,6397.5,0.2275,2,6370,0.0001,0.0001,0,6334,0.2858,1,4.7482,4,3,0.0001,0.0007,6,0,0.0479,0.0003,11,0.0285,0,0.3354,0.014,0.0932,0.1268,0.2338,0.0801,0.0001,30000,0.4411,5.7857,0.0002,0.1249,6,0.2886,0.3952,0.292,0.6556,0.7119,0.176,0.063,0.2063,0.0867,0.1558,3.368
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,2662,2662,30.7177,0.0417,28.1514,0.04,27.9255,30.7177,0.0452,29.0103,9.7014,8.6685,25,20,125,25.0874,25,4367,25.0527,0.5541,4099,30,0.04,0.04,20,30,0.6906,4099,4234.1429,4198,4185,0.04,0.0466,4365,0.0323,0.0011,0.0492,4367,0.0007,0,0.0486,0.1528,0.002,1.0829,0.047,0.0017,0.0078,125,0.1536,2.9355,0.012,0.0027,3,0.0957,0.1905,0.0191,1.543,0.8244,0.0038,0,0.0808,0.0386,0,3.0776
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1,2973,2982,42.7725,0.0034,36.4054,0.0073,35.6602,42.7725,0.0087,39.8978,22.5126,17.6738,152,141,688,152.195,152,3684,152.384,0.3056,3558,164,0.0044,0.0044,140,164,0.5615,3558,3636,3659,3599,0.0044,0.0178,3680,0.0017,0.0425,0.0091,3684,0.0263,0,0.0828,0.0632,0.0897,0.2838,0.2314,0.0756,0.0021,700,0.0658,4.0029,0.0057,0.1263,5,0.2899,0.3967,0.2877,0.8779,0.6911,0.1732,0.0592,0.2261,0.0921,0.1281,3.319
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,2545,2556,35.387,0.0024,31.0528,0.0085,30.5273,35.387,0.0101,34.5511,25.5682,20.5025,129,119,589,129.468,129,3985,129.25,0.3015,3718,140,0.0051,0.0051,119,140,0.5076,3718,3828.1429,3840,3751,0.0051,0.0232,3889,0.0012,0.038,0.0118,3985,0.0217,0,0.0891,0.0637,0.0843,0.3006,0.2314,0.0667,0.0025,600,0.0633,4.0187,0.0067,0.1117,5,0.2855,0.3781,0.2809,0.9143,0.6819,0.1718,0.0551,0.2029,0.0926,0.1101,3.2785
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1112524719-021.cnf,1,1857,1870,25.7599,0.0054,24.1911,0.0141,24.1505,25.7599,0.0141,25.041,15.3033,12.6312,94,85,427,94.2871,94,4026,94.3491,0.3211,3873,104,0.0071,0.0071,85,104,0.5723,3873,3940.625,3947,3908,0.007,0.0366,3990,0.0027,0.0443,0.0188,4026,0.0235,0,0.0334,0.0777,0.0926,0.3575,0.2299,0.0819,0.0036,440,0.0776,4,0.0102,0.1244,4,0.3135,0.4008,0.3046,0.9458,0.7462,0.1821,0.0815,0.2163,0.0725,0.2081,3.284
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S650356257-052.cnf,1,50039,50400,99,0.0001,58.1435,0.0004,57.4,70.7778,0.0005,65,432.5,234.739,2552.5,2470,11682,2539.22,2531,20,2364.21,0.2401,9,2584,0.0003,0.0003,2504,2579,0.3107,6,14.1395,13,11,0.0003,0.0016,17,0,0.0469,0.0008,32,0.0278,0,0.1715,0.2882,0.0924,0.1378,0.2335,0.0789,0.0001,12000,0.0134,5.0346,0.0005,0.1246,6,0.2926,0.3937,0.2958,0.6497,0.7176,0.1758,0.0652,0.2047,0.0886,0.1643,3.369
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,20000,20000,72.4333,0.0119,57.1003,0.005,57.0244,63.54,0.0165,60.2143,53.7224,44.5358,191,177,1000,191.279,191,57,191.7,0.474,32,207,0.005,0.005,178,207,0.5845,27,42.4123,41,35,0.005,0.0216,45,0.0033,0.0015,0.0069,80,0.001,0,0.0938,0.061,0.0029,0.3618,0.05,0.0023,0.0009,1000,0.0868,3,0.0018,0.0036,3,0.1017,0.1735,0.085,1.0547,0.8349,0.0051,0,0.0761,0.0299,0,3.0529
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,12000,12000,54.6351,0.019,47.3918,0.0083,47.4557,51.6047,0.0243,49.5149,34.0797,28.0362,115,105,600,115.132,115,112,115.258,0.4945,73,127,0.0083,0.0083,104,126,0.6248,59,93.2973,88,81,0.0083,0.0296,100,0.0058,0.0015,0.0109,188,0.001,0,0.0622,0.074,0.0028,0.4533,0.05,0.0023,0.0016,600,0.0773,3,0.0028,0.0035,3,0.0999,0.1666,0.0727,1.1445,0.8312,0.0049,0,0.0654,0.0294,0,2.9861
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,21250,21250,60.5242,0.0117,48.907,0.028,48.5285,51.8478,0.0117,49.9957,21.7953,22.0776,41,35,250,41.6614,42,251,41.2177,0.6192,164,49,0.028,0.028,35,48,0.7054,135,228.8947,198,179,0.028,0.0117,231,0.0246,0.0001,0.0313,889,0.0001,0,0.0553,0.1279,0.0001,1.1558,0.0118,0.0001,0.0017,250,0.1349,2,0.0024,0.0001,2,0.0396,0.068,0,1.5302,1.0024,0.0002,0,0.028,0.0121,0,2.1267
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,2328,2343,32.9948,0.0043,29.8472,0.0074,28.9828,32.9948,0.011,31.7656,24.0121,19.2121,118,108,539,118.42,118,4039,118.127,0.3076,3779,129,0.0056,0.0056,108,128,0.5231,3779,3869.1429,3843,3793,0.0056,0.0253,3951,0.0021,0.0401,0.0125,4039,0.0227,0,0.0645,0.0703,0.0839,0.3185,0.2315,0.0704,0.0027,550,0.0663,4.0037,0.0064,0.1131,5,0.2936,0.3705,0.2902,0.9291,0.6555,0.1679,0.0498,0.1746,0.068,0.1102,3.2704
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,1944,1955,31.2547,0.0041,26.9642,0.0089,26.9309,31.2547,0.0134,29.1938,13.1467,11.0115,100,91,448,99.778,100,4138,99.8806,0.3299,3784,109,0.0068,0.0068,90,110,0.5718,3784,3886.75,3864,3801,0.0067,0.0319,3952,0.0021,0.0498,0.0159,4138,0.0286,0,0.0823,0.075,0.0937,0.3569,0.2305,0.0827,0.0033,460,0.0773,4,0.0067,0.1265,4,0.2762,0.4183,0.2746,0.9367,0.7095,0.1766,0.0642,0.2541,0.1225,0.1667,3.3399
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,21250,21250,60.7759,0.0117,49.1892,0.028,48.9554,51.4703,0.0117,50.4589,21.7645,22.3873,41,35,250,41.4119,41,271,41.0161,0.621,173,48,0.028,0.028,35,48,0.7211,138,243.6563,215,192,0.028,0.0117,249,0.0249,0.0001,0.0307,879,0.0001,0,0.0617,0.1248,0.0001,1.1995,0.0118,0.0001,0.0018,250,0.1376,2,0.0025,0.0001,2,0.039,0.0649,0,1.5345,1.0108,0.0002,0,0.0252,0.0074,0,2.0601
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1137823545-077.cnf,1,2284,2295,34.456,0.0044,29.6025,0.0095,29.2184,34.456,0.0113,30.834,19.1984,15.3372,116,106,529,116.618,117,3998,116.392,0.3143,3757,127,0.0057,0.0057,107,127,0.5556,3757,3871.5,3891,3795,0.0057,0.0285,3964,0.0022,0.0485,0.0153,3998,0.027,0,0.0717,0.0702,0.0925,0.3248,0.2316,0.079,0.0029,540,0.0666,4.0038,0.0079,0.1236,5,0.292,0.3881,0.2851,0.9262,0.6926,0.1757,0.0592,0.1994,0.07,0.1438,3.2893
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S622482268-08-UNKNOWN.cnf,1,4155,4234,44.2421,0.0005,30.6485,0.0045,28.7061,42.5666,0.0053,31.6199,34.7205,26.6429,239,224,1099,237.967,238,2792,238.521,0.2662,810,253,0.0027,0.0027,223,253,0.4882,758,1229.6,963,892,0.0018,0.0152,1355,0.0005,0.0598,0.007,2921,0.0344,0.0958,0.1622,0.0478,0.1204,0.2021,0.2645,0.1072,0.0014,1170,0.0493,4.7386,0.0048,0.1657,5,0.3258,0.4039,0.3327,0.7726,0.9635,0.221,0.1384,0.2188,0.0994,0.5636,3.1745
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,62631,63000,119.2,0.0001,61.4837,0.0004,60.6154,78.1429,0.0004,72.1667,1004.33,264,3189,0,14668,3198.19,3187,15,2841.11,0.2271,7,3255,0.0002,0.0002,3126,3244,0.2763,5,10.2255,10,8,0.0002,0.0011,12,0,0.0474,0.0005,28,0.0285,0,0.2129,0.3754,0.093,0.1032,0.2342,0.0802,0.0001,15000,0.0153,5.014,0.0003,0.1254,6,0.2875,0.3932,0.2906,0.9252,0.7006,0.1755,0.0611,0.2032,0.0864,0.1449,3.3651
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf,1,4888,5177,40.8458,0.0004,33.2674,0.0055,33.0757,40.154,0.004,34.3599,33.5139,26.9339,311,295,1452,311.154,311,2188,311.145,0.2483,1331,328,0.002,0.002,296,328,0.4799,1188,1720.8462,1689,1391,0.0014,0.0106,1994,0.0002,0.0824,0.0055,2198,0.048,0.1806,0.1098,0.0427,0.1519,0.1649,0.2971,0.1386,0.001,1665,0.0412,5.0145,0.0035,0.2077,6,0.3563,0.4203,0.3726,0.6972,1.1546,0.2666,0.1981,0.219,0.0936,0.8426,3.0369
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S688769362-007.cnf,1,2356,2380,34.6383,0.0042,30.1669,0.0092,29.2564,34.6383,0.0112,33.4848,19.7035,16.1215,120,109,542,119.422,119,3948,119.573,0.3121,3686,130,0.0056,0.0056,109,130,0.5584,3686,3840.625,3843,3800,0.0055,0.0242,3944,0.0021,0.0442,0.0127,3948,0.0265,0,0.0791,0.07,0.0889,0.326,0.2301,0.0734,0.0027,560,0.0685,4.0037,0.0072,0.1191,5,0.2883,0.3899,0.2856,0.9204,0.7415,0.1702,0.0682,0.1972,0.0822,0.182,3.289
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1036996799-006.cnf,1,1607,1615,26.6424,0.0068,23.9264,0.0136,23.6568,26.6424,0.0162,26.1666,12.3751,10.0821,82,74,369,82.6059,82,4057,82.5433,0.3415,3865,91,0.0082,0.0082,74,91,0.6262,3865,3943.625,3960,3886,0.0081,0.0305,4027,0.0037,0.0471,0.0156,4057,0.0268,0,0.0641,0.0818,0.0888,0.3914,0.2296,0.0778,0.0041,380,0.0814,4,0.01,0.1195,4,0.2724,0.4051,0.2675,0.9696,0.6916,0.1622,0.0672,0.1965,0.0864,0.1574,3.354
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1804335510-002.cnf,1,1603,1615,25.5907,0.0037,22.6141,0.0134,22.4257,25.5907,0.0158,23.3835,12.837,10.7822,83,75,373,83.2452,83,4180,83.0862,0.3339,3789,92,0.0081,0.0081,75,92,0.5691,3789,3954.125,3937,3878,0.008,0.0331,4115,0.0019,0.0446,0.0181,4180,0.0247,0,0.0561,0.0822,0.0923,0.3928,0.2327,0.0827,0.0039,380,0.0803,4,0.01,0.1206,4,0.2889,0.3983,0.2835,0.9703,0.645,0.1738,0.0662,0.1963,0.0865,0.1276,3.288
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,22000,22000,81.3429,0.0109,60.1845,0.0045,60.9375,67.6571,0.0152,63.7692,61.2559,49.3402,210,195,1100,210.352,210,50,210.691,0.4724,28,225,0.0045,0.0045,196,226,0.5725,23,38.1846,36,32,0.0045,0.0193,42,0.0031,0.0015,0.006,91,0.001,0,0.0991,0.0569,0.0027,0.33,0.05,0.0023,0.0008,1100,0.0555,3,0.0015,0.0035,3,0.102,0.1635,0.0869,1.0218,0.8276,0.005,0,0.0694,0.0293,0,2.9971
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S187076430-06.cnf,1,13600,13600,49.9838,0.0117,48.6146,0.0437,49.0618,49.9838,0.0117,49.9838,14.9294,15.0191,26,21,160,26.5309,26,4388,26.4366,0.6389,4032,32,0.0437,0.0437,21,32,0.7369,4032,4187.75,4251,4080,0.0437,0.0117,4388,0.0393,0.0001,0.049,4388,0.0001,0,0.0199,0.1523,0.0001,1.3793,0.0118,0.0001,0.0027,160,0.1531,2,0.004,0.0001,2,0.0408,0.0634,0,1.6519,1.0012,0.0002,0,0.0258,0.0138,0,2.0586
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1223878722-065.cnf,1,5785,5785,24.459,0.0111,24.1835,0.1077,24.2144,24.459,0.0111,24.3602,8.4612,7.9626,11,8,65,11.3157,11,4590,11.271,0.6866,4417,14,0.1077,0.1077,8,14,0.7638,4417,4470.6667,4442,4432,0.1077,0.0111,4506,0.0978,0,0.1184,4590,0,0,0.0081,0.2149,0.0001,1.8509,0.0112,0.0001,0.0068,65,0.209,2,0.009,0.0001,2,0.0355,0.0578,0,2.1037,1.0002,0.0001,0,0.0216,0.0104,0,1.9739
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S116991008-16.SAT.shuffled.cnf,1,2769,2769,30.8393,0.0401,28.7835,0.0385,28.6214,30.8393,0.045,29.5169,10.7459,9.8506,26,21,130,25.9668,26,4437,25.8344,0.5494,4116,31,0.0385,0.0385,21,31,0.6946,4116,4221.625,4187,4171,0.0385,0.0466,4353,0.0267,0.001,0.0466,4437,0.0006,0,0.0334,0.1508,0.0019,1.0807,0.0469,0.0015,0.0077,130,0.1522,2.9922,0.0134,0.0023,3,0.0957,0.1723,0.0206,1.511,0.8395,0.0037,0,0.0748,0.0444,0,2.9144
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S326477539-068.cnf,1,1600,1615,0,0.0056,0,0.0107,0,0,0.0158,0,12.6361,10.5131,83,74,374,82.7771,83,0,82.7028,0.3391,0,92,0.0081,0.0081,74,91,0.6139,0,0,0,0,0.008,0.0387,0,0.0031,0.0477,0.0206,0,0.0295,0,0,0.0812,0.0965,0.3901,0.2338,0.0806,0.0038,380,0.0799,4,0.0094,0.1276,4,0.2811,0.3954,0.2752,0.9715,0.6505,0.1864,0.0449,0.1984,0.0798,0.0931,3.2938
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,33418,33600,76.9333,0.0001,50.3385,0.0006,49.2083,59.9787,0.0008,55.0769,277,121.789,1710,1659,7809,1711.66,1712,34,1652.1,0.2447,16,1738,0.0004,0.0004,1688,1747,0.3198,12,24.9076,23,19,0.0004,0.0021,30,0.0001,0.0477,0.001,54,0.0287,0,0.1472,0.1865,0.0936,0.0756,0.2337,0.0806,0.0002,8000,0.0125,5.0036,0.0006,0.1258,6,0.293,0.3949,0.2967,0.6545,0.7087,0.1771,0.0635,0.2052,0.0859,0.1581,3.3781
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1771223975-021.cnf,1,2343,2343,27.665,0.0427,25.4895,0.0455,25.4502,27.665,0.0455,26.1478,9.1162,8.1174,22,18,110,22.1211,22,4421,22.1134,0.5609,4139,27,0.0455,0.0455,18,27,0.7256,4139,4262.75,4227,4214,0.0455,0.0465,4391,0.0324,0.001,0.0576,4421,0.0008,0,0.0411,0.1612,0.0019,1.1411,0.0469,0.0015,0.009,110,0.1599,2.8899,0.0132,0.0024,3,0.095,0.1763,0.0158,1.5668,0.8192,0.0031,0,0.0785,0.0473,0,2.9379
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,41704,42000,86.4,0,53.6791,0.0005,52.6429,66.15,0.0006,60.1622,253.6,167.269,2123.5,2074,9738,2126.19,2122.5,26,2123.6,0.2398,11,2163,0.0003,0.0003,2084,2152,0.3213,8,17.6359,17,14,0.0003,0.0018,21,0,0.0482,0.0008,42,0.028,0,0.1728,0.0124,0.0937,0.1202,0.2335,0.0805,0.0002,10000,0.0162,5.1091,0.0005,0.1269,6,0.2909,0.3957,0.2945,0.5713,0.7173,0.1774,0.0651,0.2041,0.0868,0.1632,3.3756
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,25009,25200,61.8636,0.0002,45.3728,0.0009,45.5143,51.4545,0.0011,48.4333,158.736,99.4483,1265,1238,5839,1275.76,1275.5,45,1269,0.247,24,1305,0.0005,0.0005,1242,1296,0.3436,18,33.7514,32,27,0.0005,0.0026,40,0.0001,0.0478,0.0013,64,0.0292,0,0.1132,0.0187,0.0931,0.0886,0.2335,0.0805,0.0003,6000,0.0234,5.0013,0.0008,0.1237,6,0.2884,0.39,0.2917,0.594,0.7245,0.1758,0.0676,0.2004,0.0773,0.1714,3.3444
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,2756,2769,39.2316,0.0029,34.4643,0.0079,33.6065,39.2316,0.0095,37.4362,22.002,17.4839,140,129,635,140.279,140,3947,140.311,0.3086,3666,152,0.0048,0.0048,129,152,0.5384,3666,3774.375,3760,3735,0.0047,0.0203,3835,0.0015,0.0465,0.0109,3947,0.0273,0,0.0687,0.0629,0.0897,0.2961,0.2304,0.0777,0.0023,650,0.0617,4.0079,0.0058,0.117,5,0.285,0.3997,0.284,0.8915,0.7291,0.1691,0.0665,0.2038,0.0904,0.1562,3.3233
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1933199449-033.cnf,1,16681,16800,48.549,0.0004,39.3422,0.0015,38.8409,44.1731,0.0016,41.8947,109.254,67.3684,849,823,3890,850.421,848.5,74,842.864,0.2581,40,876,0.0008,0.0008,828,877,0.3719,32,58.625,56,49,0.0008,0.0042,64,0.0002,0.0497,0.002,154,0.0298,0,0.091,0.0959,0.0941,0.1119,0.2332,0.0816,0.0004,4000,0.0248,4.9988,0.0013,0.1255,5,0.2866,0.4015,0.2903,0.6506,0.731,0.1743,0.0679,0.2145,0.0874,0.1692,3.3881
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,34000,34000,66.4595,0.0117,59.1003,0.0175,59.2024,64.1786,0.0117,61.6512,33.0777,33.3432,66,57,400,65.4719,65,102,66.1529,0.6038,64,75,0.0175,0.0175,57,74,0.7034,54,83.5,80,70,0.0175,0.0117,86,0.0155,0.0001,0.0201,162,0.0001,0,0.0592,0.0993,0.0001,0.9563,0.0118,0.0001,0.0011,400,0.1038,2.0702,0.0016,0.0001,3,0.039,0.0674,0.0006,1.413,1.0019,0.0002,0,0.0299,0.0111,0,2.1192
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1504426817-07.UNSAT.shuffled.cnf,1,6230,6230,26.034,0.0111,25.6399,0.1,25.5223,26.034,0.0111,25.9457,8.8318,8.501,12,9,70,12.1,12,4555,12.1131,0.6788,4358,15,0.1,0.1,9,15,0.7635,4358,4445.1667,4443,4417,0.1,0.0111,4458,0.0926,0,0.1087,4555,0,0,0.0099,0.2058,0.0001,1.8121,0.0112,0.0001,0.0061,70,0.2057,2,0.0088,0.0001,2,0.0368,0.0578,0,2.0298,0.9879,0.0001,0,0.0259,0.0103,0,1.9446
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,2545,2556,36.1555,0.0039,32.3445,0.0085,31.7767,36.1555,0.0102,35.9624,23.9601,18.9474,129,118,587,129.004,129,3903,128.866,0.3105,3708,140,0.0052,0.0052,119,140,0.5061,3708,3786.75,3768,3732,0.0051,0.0244,3885,0.002,0.0442,0.0118,3903,0.0253,0,0.0702,0.0693,0.0823,0.3051,0.2306,0.0689,0.0025,600,0.0628,4,0.0063,0.1119,4,0.2744,0.3793,0.2707,0.903,0.6956,0.1562,0.0601,0.1916,0.0834,0.139,3.2852
