@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,1.4935,2.0667,2.2279
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,1.484,1.2868,1.3956
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0.7729,0.7737,0.8663
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,0.2959,0.2919,0.3993
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,1.4204,1.2237,2.6733
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,0.2954,0.2917,0.3998
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.1214,0.2983,0.2136
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S2094099432-08.SAT.shuffled.cnf,1,0.016,0.0952,0.2155
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,0.2713,0.2793,0.4207
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,1.5622,0.7776,1.3396
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1293537826-039.cnf,1,0.2656,0.2713,0.3967
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.0019,0.2491,0.3597
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.7771,3.6006,4.3249
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,3.4327,3.6838,3.8095
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0.0799,0.1231,0.437
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,0.4547,0.585,0.534
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_8_all.cnf,1,0.363,0.524,0.4567
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1211704640-033.cnf,1,0.0124,0.0932,0.1891
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S266028630-005.cnf,1,0,0.0429,0.1577
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0.0857,0.1315,0.4339
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S2045682869-15.cnf,1,0.2953,0.2918,0.4003
SAT_Competition2009/CRAFTED/edgematching/compact/em_9_3_5_cmp.cnf,1,0.275,1.5123,1.5038
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,1.1089,2.5291,2.8796
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,0.4511,0.4451,0.4571
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0.0174,0,0.4266
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1018943457-089.SATISFIABLE.cnf,1,0,0.0393,0.1529
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-1.sat05-2158.reshuffled-07.cnf,1,0.0229,0,0.2789
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.2773,0.2828,0.2931
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,0.3136,0.3057,0.42
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.2685,0.2717,0.3951
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,1,0.2908,0.5431,0.3762
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.4883,0.6085,0.5909
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.1531,0.1278,0.1265
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0,0.173,0.1972
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,0,0.033,0.1654
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,0.2967,0.2929,0.4007
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.4245,0.4014,0.424
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.0356,0,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0.1822,0.1859,0.1754
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,1.6158,2.1893,1.7912
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0.114,0.275,0.1864
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.9599,1.308,2.322
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,0.2937,0.298,0.3824
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0,0,0
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0,0.1973,0.4081
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0.1779,0.1587,0.1559
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0,0.1409,0.181
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.2663,0.2676,0.3836
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1909130260-19-SAT.cnf,1,0.4475,0.4184,0.5016
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,1.0814,1.1171,0.8362
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.0721,0.2614,0.3679
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,2.1164,2.8108,2.2581
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S104085281-076.cnf,1,0.2909,0.2946,0.4109
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,0.0817,0.1021,0.2388
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0.3691,0.7553,0.7258
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0.2133,0.2318,0.2213
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,2.3481,3.3795,2.4635
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0.1982,0.1906,0.1859
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,1.1015,1.3182,1.538
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.3051,0.3379,0.7305
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0,0,0
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.4859,0.6042,0.5864
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,0.0108,0.095,0.2142
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,3.6897,5.0083,4.8421
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S859578263-029.cnf,1,0.2938,0.2908,0.4005
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,0,0.0399,0.1411
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2919,1.0956,1.0811
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,0,0.0401,0.1729
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0,0,0
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,0,0.037,0.1469
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.0213,0,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.8931,1.1569,1.4463
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,0.2932,0.2894,0.3977
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.2886,0.289,0.4204
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.2953,0.3436,0.7372
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,1.1045,1.1161,1.6003
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,1.8478,2.1343,2.445
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0,0.0357,0.1702
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.2914,0.2884,0.3936
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0,0.1525,0.3653
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.0244,0,0.3554
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,0.056,0.1609,0.2364
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0.9909,1.0653,1.1917
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,1.1875,1.0031,1.3508
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2919,1.0956,1.0811
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.8107,0.8485,0.9735
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.471,1.3545,1.6938
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_11_3_4_fbc.cnf,1,0.2607,2.0022,1.9336
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf,1,0.0261,0,0.2887
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1610649331-094.cnf,1,0,0.039,0.1416
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0085,0.1028,0.2163
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1,1.3171,1.1941,2.0884
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,0.0016,0.2425,0.3562
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1755163742-08.SAT.shuffled.cnf,1,0,0.0387,0.1764
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1573578038-005.cnf,1,0.0816,0.1003,0.2378
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.8599,0.8489,0.6156
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0,0.2345,0.259
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.8505,0.9067,1.1395
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.006,0.1029,0.2339
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.0745,0.0666,0.2145
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,1.3969,1.2917,2.393
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S2131244303-19-SAT.cnf,1,0.3502,0.3452,0.4269
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.1849,0.1645,0.1582
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,1.4307,1.2378,2.2033
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,1.0311,1.0662,0.7924
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-10p1.cnf,1,0.6533,0.7411,0.8457
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S680239195-053.cnf,1,0.2853,0.2896,0.3881
SAT_Competition2007/crafted/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,1.6799,0.6817,0.9468
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.0189,0,0
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1283500452-05.cnf,1,0.0746,0.0967,0.2258
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1540921235-015.cnf,1,0.3021,0.3047,0.4355
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.469,0.4687,0.4721
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1141213963-005.cnf,1,0.2912,0.2877,0.3967
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1516934767-080.cnf,1,0.2758,0.2785,0.3817
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0.2364,0.2301,0.2122
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,1.3286,1.2324,2.4745
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,1.5123,1.265,2.5002
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,12.484,10.628,15.776
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.7595,0.9423,0.8578
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.6447,0.7304,0.8378
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.2948,0.2912,0.4005
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1107,0.2685,0.2431
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0833,0.1014,0.2261
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,1.51,3.9971,2.6098
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,1.0157,1.1783,1.2256
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0.0537,0.1549,0.2267
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.0846,0.0054,0.0054
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0,0.0379,0.1574
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0,0.1734
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.4882,0.6084,0.5909
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,0.2762,0.2777,0.3929
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.7071,0.4925,0.5809
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.2382,0,0.3235
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.2949,0.2909,0.401
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.3985,1.2736,1.9362
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S406284248-03.cnf,1,0.0819,0.097,0.2263
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,1.7667,2.9581,4.0643
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1262395962-18.UNSAT.shuffled.cnf,1,0,0.0365,0.1345
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,0.2872,0.2908,0.4123
SAT_Competition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,1.04,1.659,1.8399
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,0.271,0.2746,0.3712
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,5.2702,18.306,23.694
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S702278147-14-UNSAT.cnf,1,0.3325,0.3272,0.4266
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0.6135,0.7758,0.8597
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,2.1611,2.8267,2.5655
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.7383,8.1967,6.4741
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.9208,0.5437,0.9093
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0,0.2623,0.2856
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1260745628-20.UNSAT.shuffled.cnf,1,0.01,0.0956,0.2464
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,1.0383,1.637,1.0609
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,1.1323,1.3093,1.3177
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.701,5.0609,4.3539
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1085782051-01.UNSAT.shuffled.cnf,1,0.2764,0.2829,0.3775
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,1.6184,1.7985,2.1584
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,4.916,21.513,27.829
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.9034,0.5339,0.8765
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S145251364-05.UNSAT.shuffled.cnf,1,0,0.0365,0.1392
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,3.157,4.4743,3.8463
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.8254,0.8492,0.9566
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,0.0759,0.097,0.2318
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.2949,0.2909,0.3994
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,2.9842,4.946,4.4253
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,0.2967,0.2936,0.4089
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.7973,0.3301,0.3725
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1510966387-018.cnf,1,0.2928,0.2893,0.4003
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,1.6516,0.8429,1.4648
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0,0.0399,0.1595
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0.1144,0.3459,0.2024
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0.0018,0.2415,0.3562
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,1.7768,1.3667,1.8316
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,1.6949,1.83,2.4602
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1189233705-10.cnf,1,0.2969,0.2931,0.4022
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf,1,0,0.0385,0.164
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,4.0963,0.1032,0.2646
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.3823,0.3844,0.4528
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,2.1287,3.6771,2.6317
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.2406,0.6114,0.3469
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1119543818-13.UNSAT.shuffled.cnf,1,0,0.0393,0.1561
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0,0.0372,0.1626
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,1.6799,0.6817,0.9468
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,0.0601,0.1711,0.2535
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S669431406-04.cnf,1,0.2916,0.289,0.3959
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,1.312,2.0669,2.8388
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,2.7875,3.1498,4.4282
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S287307030-088.cnf,1,0.2831,0.2848,0.4017
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,1.3433,1.5223,1.7432
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,1.5053,4.1643,2.4581
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.4211,1.269,1.5104
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.2932,0.2931,0.4275
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,2.1574,2.8213,2.569
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.0846,0.0054,0.0054
