@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC

@DATA
normalized-aim-200-6-0-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.202917,2,0,800,0,0,9.87,2.850542,3.4625,0.288809,1,0.608483,0,0,3,0.573851,0,2.850542,0,17.75,0.125078,0,1
normalized-aim-200-6-0-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.201653,2,0,800,0,0,9.9275,2.85273,3.48,0.287356,1,0.602966,0,0,3,0.380518,0,2.85273,0,17.855,0.124223,0,1
normalized-aim-200-3-4-sat-4_ext.xml.mzn_AND_NODATA,1,0,0,0.371402,0,0.333333,0.666667,0,0.628598,0,0.553623,2,0,1200,0,0,4.715,2.626741,1.795,0.557103,1,0.953142,400,677,3,1.355202,0,2.626741,0,7.59,0.184133,0,1
normalized-army10-14bt.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.203979,2,0,632,0,0,11.518987,5.306122,2.170886,0.460641,1,2.251027,0,0,100,2.92837,0,5.306122,0,83.221519,1.075521,0,1
normalized-2-fullins-4-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.396645,5,0,1060,0,0,15.292453,4.643856,7.646226,0.130783,2.321928,0,0,0,4.643856,3.879839,0,2,0,15.292453,0,-1,2.321928
normalized-aim-200-2-0-sat-4_ext.xml.mzn_AND_NODATA,1,0,0,0.500626,0,0.333333,0.666667,0,0.499374,0,0.668056,2,0,1200,0,0,3.325,2.496871,1.331667,0.750939,1,0.999972,400,399,3,0.982926,0,2.496871,0,5.136667,0.200247,0,1
normalized-aim-200-6-0-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.202278,2,0,800,0,0,9.8975,2.850252,3.4725,0.287977,1,0.609209,0,0,3,0.476871,0,2.850252,0,17.885,0.12519,0,1
normalized-aim-50-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,0,0,0.555556,0,0.333333,0.666667,0,0.444444,0,0.737333,2,0,300,0,0,2.926667,2.438889,1.2,0.833333,1,0.989197,100,80,3,1.687307,0,2.438889,0,4.306667,0.203474,0,1
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,0,0,0.251731,0,0.333333,0.666667,0,0.748269,0,0.468185,2,0,1200,0,0,7.266667,2.743864,2.648333,0.377596,1,0.820859,400,1189,3,1.239471,0,2.743864,0,12.613333,0.159081,0,1
normalized-aim-100-3-4-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.328905,2,0,400,0,0,6.095,2.770455,2.2,0.454545,1,0.777218,0,0,3,0.513648,0,2.770455,0,10.31,0.151795,0,1
normalized-aim-100-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0,0,0.5,0,0.333333,0.666667,0,0.5,0,0.666667,2,0,600,0,0,3.333333,2.5,1.333333,0.75,1,1,200,200,3,0.918296,0,2.5,0,5.206667,0.2,0,1
normalized-aim-200-3-4-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.329464,2,0,800,0,0,6.0875,2.770193,2.1975,0.455063,1,0.777674,0,0,3,0.576335,0,2.770193,0,10.36,0.15187,0,1
normalized-aim-200-2-0-unsat-4_ext.xml.mzn_AND_NODATA,1,0,0,0.5,0,0.333333,0.666667,0,0.5,0,0.6675,2,0,1200,0,0,3.328333,2.49625,1.333333,0.75,1,0.999959,400,400,3,0.960777,0,2.49625,0,5.2,0.200295,0,1
normalized-aim-200-3-4-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.328935,2,0,800,0,0,6.095,2.770455,2.2,0.454545,1,0.777218,0,0,3,0.522467,0,2.770455,0,10.415,0.151795,0,1
normalized-aim-50-1-6-2.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.604,2,0,200,0,0,3.4,2.615385,1.3,0.769231,1,0.961237,0,0,3,1.153399,0,2.615385,0,5.6,0.186016,0,1
normalized-aim-50-1-6-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.602333,2,0,200,0,0,3.4,2.615385,1.3,0.769231,1,0.961237,0,0,3,1.082921,0,2.615385,0,5.68,0.186016,0,1
normalized-aim-50-1-6-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.607333,2,0,200,0,0,3.38,2.6,1.3,0.769231,1,0.970951,0,0,3,1.127169,0,2.6,0,5.48,0.188422,0,1
normalized-anna-9.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,3.387482,9,0,1242,0,0,7.144928,6.33985,3.572464,0.279919,3.169925,0,0,0,6.33985,3.71276,0,2,0,7.144928,0,-1,3.169925
normalized-army9-12ls.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.287301,2,0,532,0,0,7.481203,4.962594,1.507519,0.663342,1,2.100949,0,0,81,1.888089,0,4.962594,0,61.902256,1.194911,0,1
normalized-aim-200-6-0-2.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.201125,2,0,800,0,0,9.95,2.851003,3.49,0.286533,1,0.607325,0,0,3,0.289811,0,2.851003,0,17.975,0.124898,0,1
normalized-bibd-6-50-25-3-10_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.795918,2,0.714286,2100,0,0,3.428571,4.384896,0.781905,1.278928,1,0.500372,0,0,50,-5.958841,0,4.384896,0,53.285714,1.693352,0,1
normalized-aim-200-1-6-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.60675,2,0,800,0,0,3.39,2.607692,1.3,0.769231,1,0.966273,0,0,3,1.159711,0,2.607692,0,5.59,0.18724,0,1
normalized-bibd-6-60-30-3-12_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.795918,2,0.714286,2520,0,0,3.428571,4.40367,0.778571,1.284404,1,0.479337,0,0,60,-6.146723,0,4.40367,0,63.285714,1.874375,0,1
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.328255,4,0,4864,0,0,12.901316,4,6.450658,0.155023,2,0,0,0,4,3.443623,0,2,0,12.901316,0,0,2
normalized-army9-12bt.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.20725,2,0,532,0,0,11.157895,5.179756,2.154135,0.464223,1,2.254488,0,0,81,2.92331,0,5.179756,0,68.105263,0.971727,0,1
normalized-22s-smv.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.397666,1.879031,0,11246,0.173542,0,7.934002,3.56741,2.203509,0.453822,0.989657,1.283164,0,0,15,2.737918,0.53214,3.600622,0,12.895572,1.061404,0.057976,1
normalized-aim-200-2-0-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.500417,2,0,800,0,0,3.9975,2.665,1.5,0.666667,1,0.919953,0,0,3,0.025212,0,2.665,0,6.73,0.177107,0,1
normalized-aim-100-2-0-sat-2_ext.xml.mzn_AND_NODATA,1,0,0,0.5,0,0.333333,0.666667,0,0.5,0,0.667778,2,0,600,0,0,3.326667,2.495,1.333333,0.75,1,0.999928,200,200,3,0.972158,0,2.495,0,5.166667,0.200391,0,1
normalized-bibd-7-42-18-3-6_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.8125,2,0.75,2352,0,0,3.5,4.323529,0.809524,1.235294,1,0.450352,0,0,42,-6.527198,0,4.323529,0,45.5,1.528797,0,1
normalized-aim-100-3-4-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.328964,2,0,400,0,0,6.095,2.770455,2.2,0.454545,1,0.777218,0,0,3,0.525895,0,2.770455,0,10.4,0.151795,0,1
normalized-5-fullins-4-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.387044,6,0,6510,0,0,21.004608,5.169925,10.502304,0.095217,2.584963,0,0,0,5.169925,3.541915,0,2,0,21.004608,0,0,2.584963
normalized-army13-24ls.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.269517,2,0,980,0,0,8.208163,5.457259,1.504082,0.664858,1,2.055656,0,0,169,1.778284,0,5.457259,0,130.681633,1.682355,0,1
normalized-aim-200-1-6-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.605083,2,0,800,0,0,3.3975,2.613462,1.3,0.769231,1,0.962529,0,0,3,1.157509,0,2.613462,0,5.64,0.186326,0,1
normalized-bibd-6-40-20-3-8_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.795918,2,0.714286,1680,0,0,3.428571,4.357035,0.786905,1.270802,1,0.529767,0,0,40,-5.728893,0,4.357035,0,43.285714,1.490892,0,1
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,0,0,0.500626,0,0.333333,0.666667,0,0.499374,0,0.667778,2,0,1200,0,0,3.326667,2.498123,1.331667,0.750939,1,0.99999,400,399,3,0.972158,0,2.498123,0,5.146667,0.200149,0,1
normalized-bibd-6-70-35-3-14_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.795918,2,0.714286,2940,0,0,3.428571,4.417178,0.77619,1.288344,1,0.463471,0,0,70,-6.305575,0,4.417178,0,73.285714,2.039554,0,1
normalized-aim-200-6-0-sat-3_ext.xml.mzn_AND_NODATA,1,0,0,0.252685,0,0.333333,0.666667,0,0.747315,0,0.468796,2,0,1200,0,0,7.24,2.744157,2.638333,0.379027,1,0.820409,400,1183,3,1.324786,0,2.744157,0,12.513333,0.159005,0,1
normalized-aim-50-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0,0,0.5,0,0.333333,0.666667,0,0.5,0,0.666667,2,0,300,0,0,3.333333,2.5,1.333333,0.75,1,1,100,100,3,0.918296,0,2.5,0,5.146667,0.2,0,1
normalized-bibd-7-35-15-3-5_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.8125,2,0.75,1960,0,0,3.5,4.298246,0.814286,1.22807,1,0.476702,0,0,35,-6.329922,0,4.298246,0,38.5,1.375335,0,1
normalized-bibd-9-36-12-3-3_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.84,2,0.8,3240,0,0,3.6,4.235294,0.85,1.176471,1,0.381056,0,0,36,-7.549952,0,4.235294,0,39.8,1.396921,0,1
normalized-bibd-7-63-27-3-9_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.8125,2,0.75,3528,0,0,3.5,4.366337,0.801587,1.247525,1,0.40181,0,0,63,-6.96592,0,4.366337,0,66.5,1.917981,0,1
normalized-bibd-8-42-21-4-9_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.82716,2,0.777778,3024,0,0,3.555556,4.287081,0.829365,1.205742,1,0.398056,0,0,42,-7.168874,0,4.287081,0,45.666667,1.526836,0,1
normalized-bibd-16-16-6-6-2_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.896194,2,0.882353,4352,0,0,3.764706,3.953668,0.952206,1.050193,1,0.378336,0,0,16,-9.101168,0,3.953668,0,20.294118,0.857286,0,1
normalized-bibd-6-100-50-3-20_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.795918,2,0.714286,4200,0,0,3.428571,4.441703,0.771905,1.295497,1,0.432721,0,0,100,-6.673127,0,4.441703,0,103.285714,2.470072,0,1
normalized-ash958GPIA-4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.323664,4,0,7664,0,0,13.05428,4,6.52714,0.153206,2,0,0,0,4,3.501116,0,2,0,13.05428,0,0,2
normalized-army11-17bt.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.202985,2,0,740,0,0,11.775676,5.385661,2.186486,0.457355,1,2.233478,0,0,121,2.893584,0,5.385661,0,99.372973,1.176284,0,1
normalized-bf-2670-001.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.583881,1.879397,0,5236,0.173282,0,3.349964,2.226451,1.48995,0.671164,0.993736,0.843055,0,0,5,2.689019,0.531092,2.248374,0,4.313711,0.244353,0.047475,1
normalized-anna-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,3.011095,8,0,1104,0,0,7.144928,6,3.572464,0.279919,3,0,0,0,6,3.71276,0,2,0,7.144928,0,0,3
normalized-bibd-13-26-6-3-1_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.877551,2,0.857143,4732,0,0,3.714286,4.09697,0.906593,1.10303,1,0.347084,0,0,26,-8.824763,0,4.09697,0,30.142857,1.15653,0,1
normalized-bibd-7-77-33-3-11_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.8125,2,0.75,4312,0,0,3.5,4.382114,0.798701,1.252033,1,0.38232,0,0,77,-7.18305,0,4.382114,0,80.5,2.138834,0,1
normalized-bibd-7-28-12-3-4_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.8125,2,0.75,1568,0,0,3.5,4.26087,0.821429,1.217391,1,0.513185,0,0,28,-6.088476,0,4.26087,0,31.5,1.20313,0,1
normalized-aim-200-3-4-2.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.328601,2,0,800,0,0,6.1,2.772727,2.2,0.454545,1,0.773227,0,0,3,0.477794,0,2.772727,0,10.42,0.15114,0,1
normalized-bibd-8-28-14-4-6_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.82716,2,0.777778,2016,0,0,3.555556,4.226415,0.84127,1.188679,1,0.460638,0,0,28,-6.713903,0,4.226415,0,31.666667,1.203082,0,1
normalized-bibd-9-48-16-3-4_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.84,2,0.8,4320,0,0,3.6,4.270181,0.843056,1.186161,1,0.341961,0,0,48,-7.881982,0,4.270181,0,51.8,1.645565,0,1
normalized-bibd-6-80-40-3-16_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.795918,2,0.714286,3360,0,0,3.428571,4.427364,0.774405,1.291314,1,0.451035,0,0,80,-6.443178,0,4.427364,0,83.285714,2.192417,0,1
normalized-abb313GPIA-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.12892,8,0,12456,0,0,68.53693,6,34.268465,0.029181,3,0,0,0,6,5.720469,0,2,0,68.53693,0,0,3
normalized-bibd-11-22-10-5-4_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.861111,2,0.833333,2904,0,0,3.666667,4.101695,0.893939,1.118644,1,0.412649,0,0,22,-7.88397,0,4.101695,0,26,1.040863,0,1
normalized-3-fullins-5-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.20194,5,0,10150,0,0,33.252217,4.643856,16.626108,0.060146,2.321928,0,0,0,4.643856,4.858298,0,2,0,33.252217,0,-1,2.321928
normalized-bibd-10-90-27-3-6_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.85124,2,0.818182,9900,0,0,3.636364,4.290822,0.847475,1.179976,1,0.24989,0,0,90,-9.120812,0,4.290822,0,93.909091,2.314431,0,1
normalized-bibd-10-30-9-3-2_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.85124,2,0.818182,3300,0,0,3.636364,4.181185,0.869697,1.149826,1,0.379876,0,0,30,-7.824025,0,4.181185,0,33.909091,1.255795,0,1
normalized-bibd-8-56-21-3-6_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.82716,2,0.777778,4032,0,0,3.555556,4.318072,0.823413,1.214458,1,0.362513,0,0,56,-7.491681,0,4.318072,0,59.666667,1.794209,0,1
normalized-abb313GPIA-9.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.145035,9,0,14013,0,0,68.53693,6.33985,34.268465,0.029181,3.169925,0,0,0,6.33985,5.720469,0,2,0,68.53693,0,0.000001,3.169925
normalized-bibd-6-90-45-3-18_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.795918,2,0.714286,3780,0,0,3.428571,4.435318,0.773016,1.293634,1,0.441002,0,0,90,-6.564553,0,4.435318,0,93.285714,2.335354,0,1
normalized-bibd-16-24-9-6-3_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.896194,2,0.882353,6528,0,0,3.764706,4.042105,0.931373,1.073684,1,0.329569,0,0,24,-9.617311,0,4.042105,0,28.294118,1.105756,0,1
normalized-bibd-7-98-42-3-14_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.8125,2,0.75,5488,0,0,3.5,4.397436,0.795918,1.25641,1,0.362304,0,0,98,-7.443992,0,4.397436,0,101.5,2.433026,0,1
normalized-aim-100-1-6-sat-2_ext.xml.mzn_AND_NODATA,1,0,0,0.555556,0,0.333333,0.666667,0,0.444444,0,0.736333,2,0,600,0,0,2.93,2.441667,1.2,0.833333,1,0.990159,200,160,3,1.679572,0,2.441667,0,4.393333,0.20338,0,1
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,0.772727,0,0,0,1,0,102,0,0,2.97327,8.858491,0,939,0.347225,0.995722,2.962264,7.300251,1.245283,0.80303,3.092023,4.473942,0,0,27.554511,0.231813,3.43264,2.378788,0,12.169811,1.071182,0.1418,3.906891
normalized-bf-0432-007.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.487891,1.878846,0,3908,0.173674,0,4.813942,2.443013,1.940385,0.515362,0.989391,1.211194,0,0,6,3.552713,0.532668,2.480922,0,6.233654,0.263709,0.060714,1
normalized-bibd-15-21-7-5-2_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.890625,2,0.875,5040,0,0,3.75,4.028133,0.930952,1.074169,1,0.364343,0,0,21,-9.174678,0,4.028133,0,25.25,1.017685,0,1
normalized-bibd-7-70-30-3-10_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.8125,2,0.75,3920,0,0,3.5,4.375,0.8,1.25,1,0.391235,0,0,70,-7.079922,0,4.375,0,73.5,2.031386,0,1
normalized-bqwh-15-106-83_ext.xml.mzn_AND_NODATA,1,0.059133,0,0.227752,0,0.214141,0.785859,101,0.713115,0,0.69024,3.622222,0,1793,0.942265,1.106652,6.69697,2.579661,3.450505,0.289813,1.385775,1.933123,389,1218,4.807355,3.174494,1.468318,1.940867,0,6.492929,0.12153,0.489473,3.807355
normalized-bibd-12-22-11-6-5_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.869822,2,0.846154,3432,0,0,3.692308,4.082474,0.904429,1.10567,1,0.393776,0,0,22,-8.26847,0,4.082474,0,26.076923,1.042676,0,1
normalized-bibd-15-45-24-8-12_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.890625,2,0.875,10800,0,0,3.75,4.141104,0.905556,1.104294,1,0.24135,0,0,45,-10.136772,0,4.141104,0,49.25,1.589223,0,1
normalized-bf-1355-075.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.48366,1.835321,0,8002,0.202085,0,3.772936,2.347495,1.597936,0.625807,0.995885,1.078565,0,0,6,3.094453,0.645386,2.361131,0,4.948624,0.251123,0.036252,1
normalized-bqwh-18-141-15_glb.xml.mzn_AND_NODATA,1,0.790698,0,0,0,1,0,136,0,0,3.520095,10.524823,0,1484,0.355613,1.218992,2.964539,7.994046,1.219858,0.819767,3.328908,4.737148,0,0,30.190953,0.221079,3.797827,2.430233,0,13.702128,1.14602,0.152541,4.169925
normalized-BlackHole-4-4-e-2_ext.xml.mzn_AND_NODATA,1,0,0,0.053478,56,0.117216,0.882784,0,0.940308,306,0.284872,3,0.56044,1638,1.102777,0.33285,33.014652,2.182847,16.507326,0.060579,1.091423,0.346747,482,8475,8,-2.471831,0.716897,2,0,33.014652,0,0.337463,4
normalized-bibd-8-70-35-4-15_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.82716,2,0.777778,5040,0,0,3.555556,4.336883,0.819841,1.219748,1,0.339354,0,0,70,-7.742069,0,4.336883,0,73.666667,2.027017,0,1
normalized-aim-50-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0,0,0.555556,0,0.333333,0.666667,0,0.444444,0,0.737111,2,0,300,0,0,2.933333,2.444444,1.2,0.833333,1,0.991076,100,80,3,1.710509,0,2.444444,0,4.413333,0.203279,0,1
normalized-BlackHole-4-4-e-9_ext.xml.mzn_AND_NODATA,1,0,0,0.053478,56,0.117216,0.882784,0,0.940308,306,0.284872,3,0.56044,1638,1.102777,0.33285,33.014652,2.182847,16.507326,0.060579,1.091423,0.346747,482,8475,8,-2.471831,0.716897,2,0,33.014652,0,0.337463,4
normalized-bibd-10-60-18-3-4_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.85124,2,0.818182,6600,0,0,3.636364,4.262877,0.85303,1.172291,1,0.286985,0,0,60,-8.642206,0,4.262877,0,63.909091,1.8609,0,1
normalized-bqwh-18-141-23_glb.xml.mzn_AND_NODATA,1,0.793103,0,0,0,1,0,138,0,0,4.086288,12.234043,0,1725,0.311921,1.108996,2.978723,8.514029,1.234043,0.810345,3.550336,4.652724,0,0,32.684701,0.148549,3.66258,2.413793,0,13.702128,1.148913,0.133134,4.169925
normalized-bqwh-18-141-21_ext.xml.mzn_AND_NODATA,1,0.058697,0,0.22486,0,0.212991,0.787009,136,0.716444,0,0.748323,3.971299,0,2629,1.062863,1.181936,6.794562,2.635897,3.5,0.285714,1.418788,2.049852,521,1660,5.169925,3.140811,1.548528,1.941303,0,6.589124,0.121082,0.523288,4.169925
normalized-bqwh-18-141-14_ext.xml.mzn_AND_NODATA,1,0.059227,0,0.224034,0,0.21267,0.78733,138,0.716738,0,0.788505,4.126697,0,2736,1.086539,1.231659,6.820513,2.664309,3.514329,0.284549,1.436581,2.011677,522,1670,5.169925,3.156377,1.509244,1.940773,0,6.612368,0.121627,0.534125,4.169925
normalized-bqwh-18-141-22_ext.xml.mzn_AND_NODATA,1,0.052395,0,0.212575,1,0.198872,0.801128,140,0.734656,4,0.719138,4.098731,0.005642,2906,1.101407,1.187753,7.339915,2.647275,3.768688,0.265344,1.417549,1.919094,568,1963,5.169925,3.163107,1.442786,1.947605,0,7.142454,0.114409,0.534445,4.169925
normalized-bibd-9-108-36-3-9_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.84,2,0.8,9720,0,0,3.6,4.329621,0.831481,1.202673,1,0.265492,0,0,108,-8.817922,0,4.329621,0,111.8,2.55077,0,1
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,0,0,0.370714,0,0.333333,0.666667,0,0.629286,0,0.552734,2,0,1200,0,0,4.728333,2.629286,1.798333,0.55607,1,0.951218,400,679,3,1.278563,0,2.629286,0,7.606667,0.183698,0,1
normalized-bqwh-18-141-27_ext.xml.mzn_AND_NODATA,1,0.060432,0,0.229819,1,0.212991,0.787009,137,0.709307,2,0.798832,4.194864,0.003021,2777,1.101731,1.261885,6.641994,2.696197,3.424471,0.292016,1.456291,2.06357,521,1608,5.169925,3.011746,1.524509,1.939568,0,6.435045,0.122855,0.540384,4.169925
normalized-bqwh-18-141-29_ext.xml.mzn_AND_NODATA,1,0.055714,0,0.220008,0,0.206745,0.793255,137,0.724278,0,0.753197,4.1261,0,2814,1.116631,1.228897,7.010264,2.6593,3.605572,0.277349,1.428987,1.992433,541,1781,5.169925,3.053721,1.512591,1.944286,0,6.809384,0.11797,0.537529,4.169925
normalized-BlackHole-4-4-e-3_ext.xml.mzn_AND_NODATA,1,0,0,0.053478,56,0.117216,0.882784,0,0.940308,306,0.284872,3,0.56044,1638,1.102777,0.33285,33.014652,2.182847,16.507326,0.060579,1.091423,0.346747,482,8475,8,-2.471831,0.716897,2,0,33.014652,0,0.337463,4
normalized-bqwh-18-141-14_glb.xml.mzn_AND_NODATA,1,0.793103,0,0,0,1,0,138,0,0,4.008274,12,0,1692,0.331258,1.17912,2.978723,8.43134,1.234043,0.810345,3.515322,4.683938,0,0,31.311483,0.148549,3.720637,2.413793,0,13.702128,1.148913,0.136058,4.169925
normalized-4-fullins-5-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.296535,8,0,33168,0,0,37.291365,6,18.645683,0.053632,3,0,0,0,6,4.74906,0,2,0,37.291365,0,0,3
normalized-bqwh-18-141-23_ext.xml.mzn_AND_NODATA,1,0.054632,0,0.213381,1,0.207353,0.792647,138,0.731591,4,0.764266,4.122059,0.005882,2803,1.091246,1.189405,7.226471,2.638758,3.714706,0.2692,1.416652,1.921711,539,1848,7.813781,3.330136,1.467841,1.945368,0,7.023529,0.116821,0.534641,4.169925
normalized-bqwh-18-141-19_glb.xml.mzn_AND_NODATA,1,0.786982,0,0,0,1,0,133,0,0,3.834515,11.432624,0,1612,0.365101,1.184493,2.943262,8.37669,1.198582,0.83432,3.47057,4.777633,0,0,31.039644,0.314356,3.845593,2.455621,0,13.702128,1.141513,0.139184,4.169925
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.84,2,0.8,6480,0,0,3.6,4.305648,0.836111,1.196013,1,0.298244,0,0,72,-8.349952,0,4.305648,0,75.8,2.055649,0,1
