@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC

@DATA
pret-150-25_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100
pret-150-40_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100
pret-150-60_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100
pret-150-75_ext.xml.minion.converted.minion.gz,1,0,0,0.026846,150,150,150,100
pret-60-25_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40
pret-60-40_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40
pret-60-60_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40
pret-60-75_ext.xml.minion.converted.minion.gz,1,0,0,0.067797,60,60,60,40
qcp-10-67-0_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-1_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-2_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-3_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-4_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-5_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-6_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-7_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-8_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-10-67-9_ext.xml.minion.gz,1,0,0,0.166061,100,100,100,822
qcp-15-120-0_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519
qcp-15-120-1_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519
qcp-15-120-2_ext.xml.minion.gz,1,0,0,0.1,225,225,225,2520
qcp-15-120-3_ext.xml.minion.gz,1,0,0,0.1,225,225,225,2520
qcp-15-120-4_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519
qcp-15-120-5_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519
qcp-15-120-6_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519
qcp-15-120-7_ext.xml.minion.gz,1,0,0,0.1,225,225,225,2520
qcp-15-120-8_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519
qcp-15-120-9_ext.xml.minion.gz,1,0,0,0.09996,225,225,225,2519
qcp-20-187-0_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-1_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-2_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-3_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-4_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-5_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-6_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-7_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-8_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-20-187-9_ext.xml.minion.gz,1,0,0,0.069424,400,400,400,5540
qcp-25-264-0_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-1_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-2_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-3_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-4_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-5_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-6_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-7_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-8_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
qcp-25-264-9_ext.xml.minion.gz,1,0,0,0.05201,625,625,625,10142
queens-100.xml.minion.conv.minion,1,9900,0,0.000396,10000,10000,10000,0
queens-10.xml.minion.conv.minion,1,90,0,0.036364,100,100,100,0
queens-120.xml.minion.conv.minion,1,14280,0,0.000275,14400,14400,14400,0
queens-12.xml.minion.conv.minion,1,132,0,0.025641,144,144,144,0
queens-150.xml.minion.conv.minion,1,22350,0,0.000177,22500,22500,22500,0
queens-15.xml.minion.conv.minion,1,210,0,0.016667,225,225,225,0
queens-20.xml.minion.conv.minion,1,380,0,0.009524,400,400,400,0
queens-30.xml.minion.conv.minion,1,870,0,0.004301,900,900,900,0
queens-4.xml.minion.conv.minion,1,12,0,0.2,16,16,16,0
queens-50.xml.minion.conv.minion,1,2450,0,0.001569,2500,2500,2500,0
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,0,0,0.533333,25,25,25,160
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,0,0,0.533333,25,25,25,160
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,0,0,0.533333,25,25,25,160
queens-80.xml.minion.conv.minion,1,6320,0,0.000617,6400,6400,6400,0
queens-8.xml.minion.conv.minion,1,56,0,0.055556,64,64,64,0
qwh-10-57-0_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-1_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-2_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-3_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-4_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-5_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-6_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-7_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-8_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-10-57-9_ext.xml.minion.gz,1,0,0,0.152727,100,100,100,756
qwh-15-106-0_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-1_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-2_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-3_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-4_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-5_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-6_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-7_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-8_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-15-106-9_ext.xml.minion.gz,1,0,0,0.092222,225,225,225,2324
qwh-20-166-0_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-1_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-2_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-3_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-4_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-5_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-6_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-7_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-8_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-20-166-9_ext.xml.minion.gz,1,0,0,0.06381,400,400,400,5092
qwh-25-235-0_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-1_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-2_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-3_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-4_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-5_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-6_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-7_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-8_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
qwh-25-235-9_ext.xml.minion.gz,1,0,0,0.047692,625,625,625,9300
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,0,0,0.528736,30,30,30,230
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,0,0,0.487356,30,30,30,212
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,0,0,0.514943,30,30,30,224
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,0,0,0.508046,30,30,30,221
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,0,0,0.517241,30,30,30,225
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,0,0,0.501149,30,30,30,218
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,0,0,0.508046,30,30,30,221
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,0,0,0.503448,30,30,30,219
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,0,0,0.501149,30,30,30,218
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,0,0,0.517241,30,30,30,225
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,0,0,0.510345,30,30,30,222
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,0,0,0.526437,30,30,30,229
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,0,0,0.521839,30,30,30,227
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,0,0,0.524138,30,30,30,228
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,0,0,0.508046,30,30,30,221
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,0,0,0.521839,30,30,30,227
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,0,0,0.51954,30,30,30,226
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,0,0,0.524138,30,30,30,228
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,0,0,0.514943,30,30,30,224
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,0,0,0.521839,30,30,30,227
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,0,0,0.528736,30,30,30,230
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,0,0,0.487356,30,30,30,212
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,0,0,0.514943,30,30,30,224
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,0,0,0.508046,30,30,30,221
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,0,0,0.501149,30,30,30,218
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,0,0,0.508046,30,30,30,221
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,0,0,0.503448,30,30,30,219
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,0,0,0.501149,30,30,30,218
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,0,0,0.517241,30,30,30,225
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,0,0,0.510345,30,30,30,222
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,0,0,0.526437,30,30,30,229
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,0,0,0.521839,30,30,30,227
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,0,0,0.524138,30,30,30,228
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,0,0,0.508046,30,30,30,221
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,0,0,0.521839,30,30,30,227
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,0,0,0.51954,30,30,30,226
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,0,0,0.524138,30,30,30,228
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,0,0,0.512644,30,30,30,223
rand-23-23-253-131-46021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-47021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-48021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-49021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-50021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-51021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-52021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-53021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-54021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-23-23-253-131-55021_ext.xml.minion.gz,1,0,0,1,23,23,23,253
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0,0,0.530769,40,40,40,414
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0,0,0.320513,40,40,40,250
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0,0,0.107692,40,40,40,84
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0,0,0.429487,40,40,40,335
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0,0,0.425641,40,40,40,332
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0,0,0.439744,40,40,40,343
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0,0,0.430769,40,40,40,336
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0,0,0.45,40,40,40,351
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0,0,0.428205,40,40,40,334
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348
