@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC

@DATA
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.100808,100,100,100,191,0.03,0.03,191,0.0998,264,0,0,0.208253,5.73,114,0.07,0,0.11,0.1,0.791607,0.01183,0.12,130.308901,2,121,136,9.98,2,114,2
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.150909,100,100,100,320,0.029969,0.029969,320,0.1494,260,100,0,0.223638,9.59,114,0.11,0,0.17,0.15,0.780003,0.015989,0.19,132.43125,2,121,136,14.94,2,121,2
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.151515,100,100,100,316,0.029905,0.029905,316,0.15,273,0,0,0.22448,9.45,114,0.12,0,0.18,0.15,0.780308,0.017263,0.19,136.14557,2,121,136,15,2,121,2
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.149091,100,100,100,312,0.03,0.03,312,0.1476,273,0,0,0.229624,9.36,114,0.11,0,0.18,0.15,0.780538,0.019551,0.19,135.653846,2,121,136,14.76,2,114,2
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.150505,100,100,100,317,0.029968,0.029968,317,0.149,266,0,0,0.224893,9.5,114,0.12,0,0.17,0.15,0.780208,0.014177,0.19,133.725552,2,121,136,14.9,2,114,2
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.243838,100,100,100,559,0.029946,0.029946,559,0.2414,273,100,0,0.276498,16.74,114,0.2,0,0.26,0.24,0.769331,0.023496,0.29,135.445438,2,121,136,24.14,2,121,2
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.242222,100,100,100,559,0.029982,0.029982,559,0.2398,273,100,0,0.275169,16.76,114,0.19,0,0.25,0.24,0.769318,0.023874,0.28,134.50805,2,121,136,23.98,2,121,2
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.249091,100,100,100,561,0.029964,0.029964,561,0.2466,273,100,0,0.270754,16.81,114,0.2,0,0.28,0.25,0.769267,0.020602,0.3,133.966132,2,121,136,24.66,2,121,2
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.243434,100,100,100,570,0.02993,0.02993,570,0.241,273,100,0,0.271467,17.06,114,0.2,0,0.26,0.24,0.769022,0.023043,0.3,132.085965,2,121,136,24.1,2,121,2
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.037186,200,200,200,315,0.014984,0.014984,315,0.037,257,200,0,0.265766,4.72,114,0.025,0,0.055,0.035,0.795331,0.008139,0.065,126.387302,2,121,128,7.4,2,121,2
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.037136,200,200,200,316,0.014984,0.014984,316,0.03695,259,200,0,0.274864,4.735,114,0.025,0,0.065,0.035,0.795271,0.008672,0.07,126.990506,2,121,136,7.39,2,114,2
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.036985,200,200,200,311,0.014984,0.014984,311,0.0368,273,200,0,0.264593,4.66,114,0.025,0,0.055,0.035,0.79557,0.007906,0.065,128.553055,2,121,136,7.36,2,121,2
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.037136,200,200,200,318,0.014937,0.014937,318,0.03695,257,200,0,0.270617,4.75,114,0.025,0,0.06,0.035,0.795191,0.008074,0.075,127.578616,2,121,136,7.39,2,121,2
aim-200-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.04201,200,200,200,308,0.014984,0.014984,308,0.0418,273,0,0,0.203094,4.615,114,0.03,0,0.055,0.04,0.795749,0.008747,0.075,129.62987,2,121,136,8.36,2,114,2
aim-200-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.042111,200,200,200,302,0.014983,0.014983,302,0.0419,273,0,0,0.207924,4.525,114,0.03,0,0.085,0.04,0.796105,0.010423,0.09,131.463576,2,121,136,8.38,2,121,2
aim-200-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.040553,200,200,200,309,0.014968,0.014968,309,0.04035,266,4,0,0.224664,4.625,114,0.025,0,0.06,0.04,0.795703,0.008937,0.07,130.414239,2,121,136,8.07,2,121,2
aim-200-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.042663,200,200,200,316,0.015,0.015,316,0.04245,273,2,0,0.213373,4.74,114,0.03,0,0.06,0.04,0.795257,0.009513,0.095,125.993671,2,121,128,8.49,2,114,2
aim-200-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.046533,200,200,200,386,0.014987,0.014987,386,0.0463,259,200,0,0.221781,5.785,114,0.035,0,0.055,0.045,0.791154,0.005836,0.06,128.178756,2,121,136,9.26,2,121,2
aim-200-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.046482,200,200,200,382,0.014987,0.014987,382,0.04625,273,200,0,0.222263,5.725,114,0.035,0,0.055,0.045,0.791381,0.005868,0.06,129.712042,2,121,128,9.25,2,121,2
aim-200-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.046482,200,200,200,387,0.014987,0.014987,387,0.04625,273,1,0,0.223516,5.8,114,0.03,0,0.055,0.045,0.791097,0.00622,0.06,128.891473,2,121,136,9.25,2,121,2
aim-200-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.046533,200,200,200,389,0.014974,0.014974,389,0.0463,273,200,0,0.220676,5.825,114,0.035,0,0.06,0.045,0.790997,0.005684,0.06,128.282776,2,121,136,9.26,2,121,2
aim-200-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.05206,200,200,200,389,0.014987,0.014987,389,0.0518,266,0,0,0.175146,5.83,114,0.035,0,0.06,0.055,0.790984,0.006306,0.06,128.323907,2,121,136,10.36,2,121,2
aim-200-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.051658,200,200,200,383,0.014987,0.014987,383,0.0514,273,0,0,0.168009,5.74,114,0.04,0,0.06,0.05,0.791324,0.006268,0.06,130.506527,2,121,136,10.28,2,114,2
aim-200-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.051859,200,200,200,388,0.014974,0.014974,388,0.0516,273,0,0,0.170337,5.81,114,0.04,0,0.06,0.05,0.791054,0.005739,0.06,130.451031,2,121,136,10.32,2,121,2
aim-200-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.052462,200,200,200,392,0.014962,0.014962,392,0.0522,266,0,0,0.170823,5.865,114,0.04,0,0.06,0.055,0.790842,0.005887,0.06,128.561224,2,121,136,10.44,2,121,2
aim-200-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.077889,200,200,200,646,0.014985,0.014985,646,0.0775,273,0,0,0.164085,9.68,114,0.06,0,0.095,0.075,0.779643,0.008515,0.105,131.900929,2,121,136,15.5,2,121,2
aim-200-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.076985,200,200,200,636,0.015,0.015,636,0.0766,273,0,0,0.163052,9.54,114,0.06,0,0.09,0.075,0.779963,0.008059,0.1,133.382075,2,121,136,15.32,2,121,2
aim-200-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.077387,200,200,200,641,0.014984,0.014984,641,0.077,273,0,0,0.166277,9.605,114,0.06,0,0.085,0.075,0.77981,0.008322,0.1,132.792512,2,121,136,15.4,2,121,2
aim-200-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.077236,200,200,200,643,0.014984,0.014984,643,0.07685,273,0,0,0.16644,9.635,114,0.06,0,0.095,0.075,0.779743,0.009073,0.105,131.953344,2,121,136,15.37,2,121,2
aim-200-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.152261,200,200,200,1152,0.014965,0.014965,1152,0.1515,273,200,0,0.172551,17.24,114,0.12,0,0.165,0.1525,0.768757,0.012855,0.175,128.321181,2,121,136,30.3,2,114,2
aim-200-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.153467,200,200,200,1169,0.01497,0.01497,1169,0.1527,273,0,0,0.175753,17.5,114,0.12,0,0.16,0.155,0.768523,0.012112,0.175,128.079555,2,121,136,30.54,2,121,2
aim-200-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.153166,200,200,200,1152,0.014978,0.014978,1152,0.1524,273,200,0,0.172687,17.255,114,0.125,0,0.165,0.155,0.768748,0.011968,0.175,128.948785,2,121,136,30.48,2,114,2
aim-200-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.152261,200,200,200,1156,0.01497,0.01497,1156,0.1515,273,200,0,0.176531,17.305,114,0.12,0,0.16,0.155,0.768699,0.013105,0.18,128.551038,2,121,136,30.3,2,121,2
aim-50-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.14449,50,50,50,77,0.06,0.06,77,0.1416,257,50,0,0.337595,4.62,114,0.1,0,0.2,0.14,0.79658,0.0288,0.22,128.766234,2,121,136,7.08,2,114,2
aim-50-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.14449,50,50,50,76,0.06,0.06,76,0.1416,273,50,0,0.33219,4.56,114,0.1,0,0.14,0.14,0.796826,0.022214,0.18,130.631579,2,121,136,7.08,2,121,2
aim-50-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.142857,50,50,50,78,0.059487,0.059487,78,0.14,273,50,0,0.312619,4.64,114,0.1,0,0.18,0.14,0.796433,0.025298,0.2,133.833333,2,128,136,7,2,121,2
aim-50-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.140408,50,50,50,77,0.059481,0.059481,77,0.1376,257,50,0,0.325632,4.58,114,0.1,0,0.16,0.14,0.796679,0.026725,0.22,133.701299,2,121,145,6.88,2,121,2
aim-50-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.142041,50,50,50,69,0.05971,0.05971,69,0.1392,259,13,0,0.329455,4.12,114,0.1,0,0.16,0.14,0.798562,0.035091,0.22,138.681159,2,121,136,6.96,2,114,2
aim-50-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.155102,50,50,50,77,0.06,0.06,77,0.152,266,0,0,0.328612,4.62,114,0.1,0,0.2,0.16,0.79658,0.032,0.22,130.441558,2,121,136,7.6,2,121,2
aim-50-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.142857,50,50,50,70,0.059714,0.059714,70,0.14,273,13,0,0.307429,4.18,114,0.1,0,0.22,0.14,0.798329,0.040398,0.26,144.714286,2,121,136,7,2,121,2
aim-50-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.157551,50,50,50,76,0.06,0.06,76,0.1544,273,8,0,0.305962,4.56,114,0.1,0,0.22,0.14,0.796826,0.03465,0.24,132.526316,2,121,136,7.72,2,121,2
aim-50-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.177959,50,50,50,94,0.06,0.06,94,0.1744,257,50,0,0.299101,5.64,114,0.12,0,0.22,0.18,0.792436,0.026242,0.22,130.744681,2,121,128,8.72,2,121,2
aim-50-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.17551,50,50,50,96,0.059792,0.059792,96,0.172,257,0,0,0.303186,5.74,114,0.14,0,0.18,0.18,0.792021,0.021166,0.22,130.854167,2,121,136,8.6,2,114,2
aim-50-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.179592,50,50,50,96,0.06,0.06,96,0.176,273,0,0,0.308798,5.76,114,0.14,0,0.18,0.18,0.791967,0.021909,0.22,129.104167,2,121,128,8.8,2,121,2
aim-50-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.166531,50,50,50,94,0.059787,0.059787,94,0.1632,273,50,0,0.292651,5.62,114,0.12,0,0.18,0.16,0.79249,0.019333,0.2,134.297872,2,121,136,8.16,2,121,2
aim-50-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.201633,50,50,50,97,0.06,0.06,97,0.1976,257,0,0,0.266245,5.82,114,0.16,0,0.22,0.2,0.791735,0.0232,0.24,127.639175,2,121,128,9.88,2,114,2
aim-50-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.195918,50,50,50,94,0.06,0.06,94,0.192,266,1,0,0.291019,5.64,114,0.14,0,0.22,0.2,0.792436,0.032496,0.24,132.202128,2,121,136,9.6,2,114,2
aim-50-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.190204,50,50,50,92,0.06,0.06,92,0.1864,257,0,0,0.254244,5.52,114,0.14,0,0.22,0.18,0.79291,0.028408,0.24,134.902174,2,121,136,9.32,2,121,2
aim-50-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.190204,50,50,50,95,0.059579,0.059579,95,0.1864,260,0,0,0.284263,5.66,114,0.14,0,0.2,0.2,0.792302,0.029241,0.24,131.578947,2,121,136,9.32,2,121,2
aim-50-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.286531,50,50,50,156,0.06,0.06,156,0.2808,273,0,0,0.344264,9.36,114,0.24,0,0.3,0.28,0.780861,0.027701,0.34,136.141026,2,121,136,14.04,2,121,2
aim-50-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.28898,50,50,50,161,0.06,0.06,161,0.2832,266,0,0,0.343478,9.66,114,0.22,0,0.34,0.28,0.780167,0.033072,0.34,133.881988,2,128,136,14.16,2,121,2
aim-50-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.292245,50,50,50,161,0.06,0.06,161,0.2864,266,1,0,0.316866,9.66,114,0.22,0,0.32,0.28,0.780167,0.036538,0.38,130.869565,2,121,128,14.32,2,114,2
aim-50-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.277551,50,50,50,159,0.059748,0.059748,159,0.272,273,0,0,0.335023,9.5,114,0.22,0,0.3,0.26,0.780504,0.031241,0.34,134.855346,2,121,136,13.6,2,121,2
aim-50-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,0,0,0.453878,50,50,50,290,0.059931,0.059931,290,0.4448,257,50,0,0.466783,17.38,114,0.36,0,0.46,0.44,0.768922,0.04859,0.54,129.013793,2,121,136,22.24,2,114,2
aim-50-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,0,0,0.440816,50,50,50,284,0.059789,0.059789,284,0.432,273,50,0,0.451878,16.98,114,0.34,0,0.48,0.44,0.769284,0.045782,0.54,133.098592,2,121,136,21.6,2,121,2
aim-50-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,0,0,0.427755,50,50,50,268,0.059851,0.059851,268,0.4192,273,50,0,0.430054,16.04,114,0.34,0,0.44,0.42,0.770237,0.039992,0.5,139.238806,2,121,136,20.96,2,121,2
aim-50-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,0,0,0.441633,50,50,50,273,0.059927,0.059927,273,0.4328,363,50,0,0.453989,16.36,114,0.36,0,0.46,0.44,0.769912,0.043774,0.54,137.996337,2,121,136,21.64,2,121,2
ash331GPIA-3.xml.watchless.minion.gz,1,0,0,0.01911,662,662,662,0,0.003021,0.003021,4185,0.019081,324,0,0,0.040998,12.643505,324,0.018127,0,0.022659,0.019637,0.236166,0.004302,0.034743,324,3,324,324,12.63142,3,324,3
ash331GPIA-4.xml.watchless.minion.gz,1,0,0,0.01911,662,662,662,0,0.003021,0.003021,4185,0.019081,263,0,0,0.040998,12.643505,263,0.018127,0,0.022659,0.019637,0.236166,0.004302,0.034743,263,4,263,263,12.63142,4,263,4
ash608GPIA-3.xml.watchless.minion.gz,1,0,0,0.010618,1216,1216,1216,0,0.001645,0.001645,7844,0.01061,324,0,0,0.036705,12.901316,324,0.009868,0,0.009868,0.010691,0.232574,0.002198,0.016447,324,3,324,324,12.901316,3,324,3
ash608GPIA-4.xml.watchless.minion.gz,1,0,0,0.010618,1216,1216,1216,0,0.001645,0.001645,7844,0.01061,263,0,0,0.036705,12.901316,263,0.009868,0,0.009868,0.010691,0.232574,0.002198,0.016447,263,4,263,263,12.901316,4,263,4
ash958GPIA-3.xml.watchless.minion.gz,1,0,0,0.006817,1916,1916,1916,0,0.001044,0.001044,12506,0.006813,324,0,0,0.037053,13.05428,324,0.006785,0,0.007829,0.006785,0.230512,0.001466,0.012526,324,3,324,324,13.05428,3,324,3
ash958GPIA-4.xml.watchless.minion.gz,1,0,0,0.006817,1916,1916,1916,0,0.001044,0.001044,12506,0.006813,263,0,0,0.037053,13.05428,263,0.006785,0,0.007829,0.006785,0.230512,0.001466,0.012526,263,4,263,263,13.05428,4,263,4
bf-0432-007_ext.xml.minion.converted.minion.gz,1,0,0,0.006013,970,970,970,1942,0.002461,0.002461,1943,0.006007,501,32,0,0.290862,4.782474,38,0.006186,0,0.01134,0.006186,0.839212,0.002785,0.027835,266.301081,1,250,260,5.826804,2,237,2
bf-1355-075_ext.xml.minion.converted.minion.gz,1,0,0,0.002226,1818,1818,1818,2047,0.001477,0.001477,2049,0.002225,513,0,0,0.566259,3.026403,66,0.0044,0,0.006051,0.00165,0.816032,0.001586,0.006601,182.930698,1,121,250,4.045105,2,121,2
bf-1355-638_ext.xml.minion.converted.minion.gz,1,0,0,0.004439,532,532,532,339,0.004436,0.004436,339,0.004431,253,0,0,0.232331,1.503759,38,0.007519,0,0.009398,0.003759,0.773016,0.002872,0.011278,219.436578,2,253,253,2.357143,2,253,2
bf-2670-001_ext.xml.minion.converted.minion.gz,1,0,0,0.00222,1244,1244,1244,1354,0.001826,0.001826,1354,0.002218,487,0,0,0.202673,2.471865,26,0.003215,0,0.006431,0.001608,0.861272,0.001986,0.023312,353.213442,2,487,487,2.758842,2,136,2
BlackHole-4-13-e-0_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269,17,0.254808,0,0.490385,0.129808,0.704805,0.20237,0.5,75.241878,1,45,45,40.538462,26,28,13
BlackHole-4-13-e-1_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269,17,0.254808,0,0.490385,0.129808,0.704805,0.20237,0.5,75.241878,1,45,45,40.538462,26,28,13
BlackHole-4-13-e-2_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269,17,0.254808,0,0.490385,0.129808,0.704805,0.20237,0.5,75.241878,1,45,45,40.538462,26,28,13
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269,17,0.254808,0,0.490385,0.129808,0.704805,0.20237,0.5,75.241878,1,45,45,40.538462,26,28,13
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269,17,0.254808,0,0.490385,0.129808,0.704805,0.20237,0.5,75.241878,1,45,45,40.538462,26,28,13
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269,17,0.254808,0,0.490385,0.129808,0.704805,0.20237,0.5,75.241878,1,45,45,40.538462,26,28,13
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,0,0,0.195838,208,208,208,4216,0.009614,0.009614,4217,0.194896,936,0,0,0.434877,40.543269,17,0.254808,0,0.490385,0.129808,0.704805,0.20237,0.5,75.241878,1,45,45,40.538462,26,28,13
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-6_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-7_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-7_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-8_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-8_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-9_ext.xml.minion.converted.minion.gz,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-4-e-9_ext.xml.minion.conv.minion,1,0,0,0.213294,64,64,64,430,0.031214,0.031214,431,0.209961,759,0,0,0.428978,13.453125,58,0.265625,0,0.46875,0.140625,0.765547,0.191663,0.5,177.902552,1,119,119,13.4375,8,69,4
BlackHole-4-7-e-0_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929,27,0.258929,0,0.482143,0.133929,0.731359,0.198221,0.5,106.211737,1,53,53,22.5,14,39,7
BlackHole-4-7-e-1_ext.xml.minion.converted.minion.gz,1,0,0,0.202703,112,112,112,1260,0.01785,0.01785,1261,0.200893,868,0,0,0.432617,22.508929,27,0.258929,0,0.482143,0.133929,0.731359,0.198221,0.5,106.211737,1,53,53,22.5,14,39,7
