@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE CG_min NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-400.cnf,1,0,0.1403,2.8031,0,0.163,2759.3,0,0.1824,0,0.0001,0.0001,0.0001,30477,0.3834,0.372,7.5232,2.8308,0.4444,0.0002,0.2055,0.0004,0.4804,141426,0.4898,0.0004,0.2155,1,0.0005,0.0618,1,1.2217,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,0,0.3397,3.169,0.0003,0.2535,109.5,0.0001,0.8491,0,0.0006,0.0006,0.0003,6404,4.4161,0.9554,69.0141,3.1268,2.883,0.076,0.169,0.0926,0.4995,101640,4.5264,0.0187,0.063,0.9328,0.0176,0.071,0.9993,1.3418,?
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0,0.3978,4.037,0.0002,0.2954,10188.9,0,0.9496,0,0.0003,0.0003,0.0002,11639,2.1893,0.985,0.5216,4.6271,1.6158,0.0057,0.1985,0.0162,0.4999,289635,1.7912,0.0112,0.0402,0.9612,0.0113,0.0477,1,0.6874,?
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,0,0.1107,1.7922,0.0001,0.1608,1640,0,0.1245,0,0.0002,0.0002,0.0001,17342,2.1859,0.7826,1.6489,2.9998,1.7668,0.0023,0.1402,0.0069,0.2916,122585,1.3881,0.0039,0.1415,0.72,0.0021,0.0691,0.9948,1.404,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,0,0.1974,2.3483,0.0001,0.2415,314.697,0.0001,0.1577,0,0.0004,0.0004,0.0002,10123,1.7564,0.5418,1.5656,2.5211,1.5579,0.0019,0.2402,0.0053,0.2404,55718,1.9377,0.0071,0.1817,0.8904,0.0033,0.1022,0.9848,1.37,?
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0,0.0223,1.7163,0,0.0361,681.667,0,0.1002,0,0.0001,0.0001,0.0001,25957,1.308,0.341,0.004,5.1632,0.9599,0.0006,0.1005,0.0011,0.2793,742878,2.322,0.0007,0.0349,0.5,0.0002,0.0244,1,0.5907,?
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-26r-k45.cnf,1,0.0002,0.2369,3.4492,0,0.2391,8716.67,0,0.8207,0,0,0,0,88904,2.889,0.8951,1.5249,3.3368,1.9552,0.002,0.0773,0.0021,0.4749,901822,4.1127,0.0043,0.0986,0.9749,0.0006,0.038,0.9999,1.2223,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_12_UNKNOWN.cnf,1,0.0028,0.2424,2.2046,0.0023,0.3064,741.583,0.0001,0.3974,0.0001,0.0035,0.0035,0.0017,1205,1.0769,0.7247,0.5751,3.8425,0.968,0.0064,0.0251,0.0125,0.2005,117566,0.825,0.0056,0.0102,0.8908,0.0299,0.0066,0.9888,0.4552,?
SAT_RACE2008/ibm-2004-29-k25.cnf,1,0,0.1929,3.3525,0.0002,0.1604,435.884,0.0001,0.5349,0,0.0004,0.0004,0.0003,7791,0.8601,0.8073,1.2454,3.386,0.7651,0.0018,0.0927,0.0044,0.2987,52579,0.7422,0.0032,0.1482,0.6923,0.0023,0.0348,0.9896,1.4571,0.0001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-03.cnf,1,0,0.2564,3.4323,0.0004,0.2476,122.951,0,0.4925,0,0.0008,0.0008,0.0005,4444,2.3322,0.7621,12.3283,3.2312,1.9696,0.0484,0.2878,0.0631,0.9992,23783,3.2754,0.0558,0.1869,1,0.0432,0.1201,1,1.5955,?
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0,0.2452,3.1127,0,0.1573,1555,0,0.635,0,0,0,0,59617,0.5379,0.805,2.0774,2.8292,0.5205,0.0001,0.032,0.0001,0.2026,357793,0.5231,0.0001,0.1666,0.8095,0.0002,0.0151,0.9905,1.0226,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf,1,0,0.1582,2.1335,0.0001,0.1809,927.643,0.0001,0.5377,0,0.0002,0.0002,0.0001,20430,1.8918,0.5718,1.7349,2.1631,1.58,0.0015,0.1749,0.0043,0.2397,104196,1.7732,0.0035,0.1961,0.8723,0.0021,0.0813,0.9907,1.1507,?
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-50-h49-unsat.cnf,1,0,0.4212,4.1327,0.0004,0.3201,969.5,0,0.8996,0,0.0004,0.0004,0.0001,20526,2.1775,0.9766,29.2074,5.697,0.9341,0.0055,0.4508,0.0057,0.5,769676,2.5157,0.0023,0.0267,0.9423,0.0049,0.1419,1,2.3533,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0,0.4943,3.2353,0,0.3145,224,0,0.9512,0,0,0,0,124468,2.1803,0.9994,0.0446,3.3715,1.1339,0.0009,0.4978,0.0009,0.5,2494752,2.5403,0.0009,0.0499,1,0.0154,0.1654,1,0.1953,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,0,0.0405,1.1936,0,0.0665,2766.4,0,0.1282,0,0.0001,0.0001,0.0001,38102,1.5687,0.3601,1.4845,1.9084,3.2162,0.01,0.0608,0.011,0.3002,200032,2.6539,0.0105,0.1905,0.8462,0.0003,0.039,0.9984,1.0535,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7_i.cnf,1,0,0.2062,3.3927,0.0007,0.1738,100.684,0.0003,0.5947,0,0.0017,0.0017,0.0009,2345,1.1242,0.7854,4.5535,3.5237,0.9875,0.0097,0.1513,0.0187,0.4353,15894,1.1749,0.0127,0.1475,0.8909,0.0145,0.072,1,1.7118,0.0004
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0,0.1897,2.8613,0.0001,0.1564,1152.73,0,0.6486,0,0.0002,0.0002,0.0001,21350,1.3211,0.7704,5.4583,3.0606,1.2342,0.0011,0.1485,0.0022,0.4729,166748,1.6293,0.0022,0.128,0.9437,0.0009,0.0749,1,1.6954,?
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-15.cnf,1,0,0.0735,1.9442,0.0003,0.1129,452.767,0.0001,0.2087,0,0.0005,0.0005,0.0003,6232,0.7131,0.3782,2.3864,2.357,1.2355,0.0079,0.074,0.0112,0.2875,34035,1.0258,0.0074,0.1831,0.7143,0.0059,0.0377,0.9697,1.2175,0.0001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L100_coli.sat.cnf,1,0,0.3796,2.4475,0,0.1599,1869.5,0,0.6323,0,0.0001,0.0001,0,48547,2.3738,0.6915,5.5013,2.4733,2.8925,0.0012,0.1019,0.0016,1,506124,2.1941,0.0031,0.0959,1,0.0004,0.0613,1,1.1431,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,1,0,0.185,2.4951,0.0001,0.1617,151.214,0,0.915,0,0.0001,0.0001,0.0001,30161,1.2604,0.9362,2.1649,2.5028,0.735,0.0011,0.249,0.0011,0.5198,192101,1.6043,0.0019,0.157,1,0.0021,0.0776,1,0.2193,?
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1033.cnf,1,0,0.091,1.6293,0,0.0829,2675.5,0,0.156,0,0.0001,0.0001,0.0001,31223,3.4168,0.1919,2.8017,1.7813,2.1869,0.0039,0.0793,0.0272,1,143494,2.2459,0.0066,0.2176,1,0.0023,0.061,1,0.7984,?
SAT_RACE2008/mizh-md5-48-2.cnf,1,0,0.0205,0.9713,0.0001,0.0385,2308.22,0,0.0103,0,0.0001,0.0001,0.0001,26683,0.6084,0.0878,1.5069,2.3624,0.4882,0.0002,0.0485,0.0005,0.1579,157313,0.5909,0.0002,0.1696,0.3333,0.0002,0.0312,0.6755,0.9018,0
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-md5-47-03.cnf,1,0,0.0207,0.9811,0.0001,0.0385,2427.5,0,0.0107,0,0.0001,0.0001,0.0001,26131,0.604,0.0896,1.5106,2.3705,0.4858,0.0002,0.0485,0.0005,0.1579,153779,0.5862,0.0002,0.1699,0.3333,0.0002,0.0312,0.6755,0.9025,0
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0,0.0823,0.9825,0,0.0289,19220,0,0.1552,0,0,0,0,151831,1.7456,0.1922,0.8076,1.0642,1.6251,0.0009,0.0619,0.0023,0.4034,682329,1.7757,0.0008,0.2225,1,0.0004,0.0521,1,0.2317,?
SAT_RACE2008/manol-pipe-f7nidw.cnf,1,0,0.1888,2.8031,0,0.1536,4011.75,0,0.6556,0,0.0001,0.0001,0,45777,1.5803,0.77,5.7814,2.9467,1.4497,0.001,0.1515,0.0018,0.4512,364855,1.9724,0.0015,0.1255,0.9416,0.0008,0.0758,1,1.6816,?
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12070.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc909.cnf,1,0,0.0899,1.6402,0,0.0879,2597.57,0,0.156,0,0.0001,0.0001,0.0001,31328,5.4321,0.1919,2.5842,1.8742,2.8785,0.0161,0.1095,0.0562,1,148639,3.7653,0.0195,0.2108,1,0.0022,0.0657,1,0.9191,?
SAT_RACE2006/SAT-Race_TS_1/narai-vpn-10s.cnf,1,0,0.3423,2.0392,0,0.1631,188928,0,0.6149,0,0,0,0,624037,21.041,0.7506,2.6391,1.5685,5.7812,0.0038,0.5,0.0127,0.5,3193437,12.5048,0.0089,0.1954,0.9995,0.0008,0.3134,1,1.2829,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0,0.1837,3.1934,0.0001,0.1293,830.8,0.0001,0.4468,0,0.0002,0.0002,0.0001,16635,2.2849,0.6155,3.218,2.996,1.6796,0.0016,0.1372,0.0048,0.4333,99876,2.1075,0.0032,0.1666,0.7143,0.0007,0.0751,0.9972,1.689,?
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0,0.436,3.111,0,0.3087,8563.5,0,0.9015,0,0,0,0,56496,1.2586,0.9624,0.1213,3.2813,0.9885,0.0008,0.4295,0.0008,0.4918,932723,1.4882,0.0008,0.0606,0.9459,0.0096,0.0865,1,0.2302,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,0,0.1333,2.2022,0.0002,0.0961,319.613,0.0002,0.2205,0,0.0005,0.0005,0.0004,5436,1.4899,0.3399,1.0804,2.09,1.679,0.0093,0.0478,0.0197,0.3705,24515,1.7125,0.0172,0.2217,0.9273,0.0116,0.0338,0.9026,1.1605,0.0002
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,0,0.2256,2.9439,0,0.1483,13880,0,0.7772,0,0,0,0,137954,0.7411,0.8826,0.8793,3.0927,0.6533,0,0.0476,0.0001,0.092,956610,0.8457,0.0001,0.1442,0.84,0.0001,0.0191,1,1.093,?
SAT_Competition2011/SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2008/velev-vliw-uns-2.0-iq1.cnf,1,0,0.2912,3.9885,0.0001,0.2492,3267,0,0.8912,0,0.0002,0.0002,0.0001,16889,3.2113,0.9524,0.4568,4.2835,2.4185,0.0179,0.2028,0.0345,0.4654,244145,2.6766,0.0392,0.0692,0.9861,0.0043,0.0514,0.9998,0.7494,?
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,0,0.5142,4.0378,0,0.3272,57242,0,0.9995,0,0,0,0,81147,3.3795,1,0.7119,5.2312,2.3481,0.0011,0.3607,0.0043,0.5,4556085,2.4635,0.0033,0.0178,0.985,0.0043,0.0967,1,0.74,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_12_UNKNOWN.cnf,1,0.0036,0.2482,2.275,0.0023,0.3078,96,0.0001,0.4761,0,0.0036,0.0036,0.0017,1205,1.1242,0.7349,0.5751,3.876,0.9609,0.0063,0.0267,0.0123,0.2003,127840,0.863,0.005,0.0094,0.8937,0.0299,0.0068,0.988,0.4548,?
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,0,0.1969,2.8303,0,0.1523,2248.5,0,0.6814,0,0.0001,0.0001,0,56393,1.7985,0.8418,5.5414,2.9222,1.6184,0.0016,0.1481,0.0034,0.435,456317,2.1584,0.0019,0.1236,0.9699,0.0007,0.0721,1,1.7163,?
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf,1,0,0.3644,4.2382,0.0004,0.2985,536.3,0,0.8295,0,0.0007,0.0007,0.0002,8357,1.8731,0.9448,10.4181,5.473,1.5958,0.0076,0.4493,0.0082,0.5,267244,2.5162,0.0059,0.0313,0.9824,0.0482,0.1632,1,1.7495,?
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0,0.0189,0.8221,0.0001,0.0382,2084.33,0,0.0044,0,0.0002,0.0002,0.0001,20577,0.5124,0.061,1.4334,2.5577,0.5197,0.0002,0.0447,0.0005,0.2106,120346,0.5015,0.0002,0.171,0.4,0.0002,0.0308,0.7618,0.9174,0
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.0002,0.225,3.69,0,0.164,2881.5,0,0.6648,0,0.0001,0.0001,0,58468,1.1688,0.8312,2.2757,3.6679,0.9826,0.0003,0.0839,0.0007,0.34,432357,1.2369,0.0007,0.1352,0.7297,0.0004,0.0311,0.9956,1.643,?
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0,0.0877,1.47,0.0003,0.0676,239.83,0.0003,0.0917,0.0001,0.0006,0.0006,0.0004,4641,0.9161,0.1392,0.8373,1.5153,0.9752,0.0034,0.0466,0.0072,0.2787,19097,1.0609,0.0054,0.243,0.6,0.0078,0.0347,0.7477,0.9636,0.0004
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0,0.229,3.2103,0,0.2239,50564,0,0.9971,0,0,0,0,284996,3.6815,1,5.9733,3.376,2.3891,0.0008,0.3072,0.0026,0.5,1954958,2.7486,0.003,0.1458,0.9899,0.0034,0.0879,1,1.4866,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0,0.2634,2.8392,0,0.163,10557,0,0.7674,0,0,0,0,128393,0.5254,0.8448,0.9628,2.5717,0.4971,0,0.029,0.0001,0.1387,730398,0.5214,0.0001,0.1758,0.8095,0.0001,0.0158,0.9599,1.0368,0
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0,0.4314,3.997,0.0001,0.3097,1390.33,0,0.9916,0,0.0002,0.0002,0.0001,17101,2.6266,0.9998,0.5503,4.7182,1.7735,0.0028,0.4154,0.0118,0.5,514785,2.0275,0.008,0.0332,0.9552,0.0089,0.1218,1,0.6464,?
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0,0.0096,0.9854,0.0002,0.018,138.789,0.0002,0.0022,0.0001,0.0023,0.0023,0.0008,2400,0.9066,0.0362,0.17,2.8721,0.641,0.0007,0.1393,0.0061,0.1504,29288,0.7859,0.0011,0.0819,0.1,0.0033,0.0687,0.1877,1.6398,?
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0,0.1626,3.001,0,0.1209,39298,0,0.4495,0,0,0,0,134938,10.3165,0.5997,2.7759,2.976,8.9522,0.0109,0.1556,0.0144,0.3151,885495,13.7478,0.0117,0.1524,0.9989,0.0001,0.0902,0.9996,1.4231,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,0,0.1719,2.6279,0,0.1488,2351,0,0.6603,0,0.0001,0.0001,0,62957,1.9578,0.8234,5.3176,2.7076,1.7623,0.0037,0.1476,0.0074,0.4429,504250,2.3958,0.0042,0.1249,0.9477,0.0007,0.0759,1,1.6383,?
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0,0.2618,2.8471,0,0.1639,27372,0,0.7631,0,0,0,0,168138,0.5647,0.8451,0.9649,2.5876,0.5259,0,0.0291,0,0.138,980858,0.5529,0,0.1714,0.8261,0.0001,0.0156,0.962,1.0397,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf,1,0,0.1796,2.3336,0.0001,0.1507,1068.58,0.0001,0.851,0.0001,0.0002,0.0002,0.0001,14331,0.7964,0.9009,1.2435,2.4452,0.7602,0.0015,0.0555,0.0019,0.1714,59532,0.9287,0.002,0.2407,0.7778,0.0023,0.033,0.9673,0.9854,0.0001
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.1408,0.0023,0.0896,0.0001,0.0352,1114.35,0,0.4921,0,0.0004,0.0004,0.0002,8694,0.8492,0.6023,0.1567,4.8554,0.8254,0.0013,0.0148,0.002,1,269998,0.9566,0.0035,0.0322,1,0.0016,0.0123,1,0.6022,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,1,0,0.2298,2.8687,0,0.1466,7024.5,0,0.7404,0,0,0,0,85693,0.7119,0.8452,0.8984,2.9249,0.6332,0.0001,0.0536,0.0001,0.1581,546568,0.844,0.0001,0.1568,0.7895,0.0001,0.0194,0.9845,1.0898,?
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,0,0.5096,4.249,0.0001,0.2785,5216,0,0.9992,0,0.0001,0.0001,0.0001,30665,4.946,1,0.1435,4.8945,2.9842,0.0074,0.3415,0.0132,1,1317234,4.4253,0.0105,0.0233,1,0.0058,0.069,1,0.3747,?
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,0,0.2447,3.0893,0,0.1592,3371,0,0.6262,0,0,0,0,95380,0.6031,0.8116,1.9313,2.8707,0.5744,0,0.0313,0.0001,0.1967,604754,0.5686,0.0001,0.1577,0.8333,0.0001,0.0149,0.978,1.02,?
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,0.0032,0.3724,1.2131,0.0007,0.2278,945,0.0001,0.8757,0,0.0008,0.0008,0.0002,8988,3.6425,0.9186,0.1593,1.6143,1.2561,0.0162,0.0299,0.0163,0.2693,391407,4.0995,0.0013,0.023,0.9965,0.0059,0.0103,0.9998,2.2076,?
SAT_RACE2008/schup-l2s-bc56s-1-k391.cnf,1,0,0.1798,2.5283,0,0.1818,12829,0,0.1648,0,0,0,0,151801,1.1941,0.5453,2.6981,2.9253,1.2543,0.0002,0.252,0.0003,0.3176,813247,1.2468,0.0006,0.1867,0.8864,0.0024,0.1023,1,1.1519,?
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0,0.1842,2.3826,0.0001,0.1543,961.843,0.0001,0.8516,0.0001,0.0002,0.0002,0.0001,13864,0.7969,0.9007,1.2804,2.4796,0.7595,0.0015,0.0561,0.0018,0.1713,57628,0.9334,0.0021,0.2406,0.7778,0.0024,0.033,0.9719,0.9909,0.0001
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0,0.0207,0.9795,0.0001,0.0385,2541.7,0,0.0106,0,0.0001,0.0001,0.0001,26157,0.6042,0.0886,1.5081,2.37,0.4859,0.0002,0.0486,0.0005,0.1579,153907,0.5864,0.0002,0.17,0.3333,0.0002,0.0312,0.6755,0.9027,0
SAT_RACE2008/babic-dspam-vc1080.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0,0.0823,0.9825,0,0.0289,19448,0,0.1515,0,0,0,0,151831,1.7456,0.195,0.8076,1.0642,1.6251,0.0009,0.0634,0.0023,0.4034,682329,1.7757,0.0008,0.2225,1,0.0004,0.0543,1,0.2317,?
SAT_RACE2006/SAT-Race_TS_1/velev-fvp-sat-3.0-07.cnf,1,0.0014,0.3856,3.9796,0.0001,0.2971,3274.5,0,0.8079,0,0.0001,0.0001,0.0001,30712,1.1802,0.9971,0.1674,5.0022,1.8787,0.0012,0.4959,0.0022,0.5,998048,1.2442,0.0107,0.0308,0.9394,0.0046,0.1745,1,0.8854,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6ni_s.cnf,1,0,0.1808,2.9328,0.0001,0.1569,519.76,0,0.6148,0,0.0003,0.0003,0.0002,13032,1.3464,0.7381,5.0368,3.0873,1.2914,0.003,0.1459,0.0066,0.4939,100154,1.6689,0.0067,0.1301,0.9437,0.0013,0.0793,1,1.6657,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.2668,2.8563,0,0.1616,6185,0,0.7477,0,0,0,0,113985,0.4687,0.8383,1.0588,2.5645,0.4661,0,0.0304,0.0001,0.1302,628528,0.4743,0.0001,0.1814,0.7778,0.0001,0.0161,0.9456,1.0251,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-15-u.cnf,1,0,0.2652,2.8925,0,0.1624,2813,0,0.742,0,0,0,0,105677,0.4866,0.8344,1.0622,2.5651,0.4772,0,0.0319,0.0001,0.1412,590731,0.4875,0.0001,0.1789,0.7895,0.0001,0.0164,0.9365,1.0274,0
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0,0.0749,1.9997,0.0021,0.0886,34.7731,0.002,0.1728,0.0008,0.005,0.005,0.0033,604,0.2677,0.3028,0.4768,2.4408,0.5124,0.0072,0.0777,0.0096,0.3211,2507,0.5301,0.0104,0.2409,0.5,0.0315,0.0512,0.8235,0.9207,0.002
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-22.cnf,1,0,0.061,1.6455,0.0001,0.1052,1045.61,0,0.0635,0,0.0003,0.0003,0.0001,14271,1.2728,0.2249,8.085,2.6941,1.2705,0.0008,0.084,0.0022,0.26,98894,1.0073,0.0014,0.1443,0.9403,0.0046,0.037,0.9845,1.1992,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,0,0.339,1.2856,0,0.2287,1307240,0,0.9466,0,0,0,0,1060927,4.5219,0.9848,0.4847,1.297,0.773,0.0004,0.4052,0.0004,0.616,7333644,5.4251,0.0005,0.1447,1,0.0009,0.1553,1,0.0732,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,0,0.4033,4.2559,0.0003,0.3112,832.75,0,0.8566,0,0.0005,0.0005,0.0002,11671,1.8967,0.9516,12.0039,5.719,1.6996,0.0053,0.4538,0.0056,0.5,481437,2.5695,0.0044,0.0242,0.9909,0.0506,0.1511,1,1.6192,?
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h11-sat.cnf,1,0,0.1691,3.0732,0,0.1266,6854.5,0,0.4006,0,0.0001,0.0001,0,55259,7.2867,0.5364,2.7848,3.0387,6.3854,0.0138,0.1356,0.0187,0.187,365792,9.6874,0.0152,0.1511,0.998,0.0003,0.0748,0.9993,1.4274,?
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0,0.1649,2.3703,0.0001,0.1798,1119.82,0.0001,0.2633,0,0.0002,0.0002,0.0001,18463,1.6733,0.4871,1.7657,2.2062,2.1468,0.0017,0.134,0.0041,0.447,86170,1.2179,0.0044,0.2143,0.7333,0.0036,0.0609,0.8689,1.2467,?
