@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC

@DATA
normalized-bqwh-18-141-69_ext.xml.mzn_AND_NODATA,1,0.064867,0,0.238163,0,0.218944,0.781056,137
normalized-bqwh-18-141-97_glb.xml.mzn_AND_NODATA,1,0.791908,0,0,0,1,0,137
normalized-bqwh-18-141-20_ext.xml.mzn_AND_NODATA,1,0.051762,0,0.209251,0,0.198312,0.801688,141
normalized-bqwh-18-141-62_ext.xml.mzn_AND_NODATA,1,0.05618,0,0.218893,0,0.211394,0.788606,135
normalized-bqwh-18-141-49_ext.xml.mzn_AND_NODATA,1,0.054638,0,0.21816,0,0.202586,0.797414,139
normalized-bqwh-18-141-25_ext.xml.mzn_AND_NODATA,1,0.059389,0,0.228384,0,0.212349,0.787651,136
normalized-bqwh-18-141-89_ext.xml.mzn_AND_NODATA,1,0.055864,0,0.21355,0,0.207353,0.792647,141
normalized-bqwh-18-141-64_ext.xml.mzn_AND_NODATA,1,0.056712,0,0.21991,0,0.207353,0.792647,139
normalized-bibd-7-91-39-3-13_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-88_glb.xml.mzn_AND_NODATA,1,0.794286,0,0,0,1,0,139
normalized-bqwh-18-141-82_ext.xml.mzn_AND_NODATA,1,0.061242,0,0.230096,0,0.211394,0.788606,140
normalized-bqwh-18-141-84_glb.xml.mzn_AND_NODATA,1,0.795455,0,0,0,1,0,140
normalized-bqwh-18-141-59_glb.xml.mzn_AND_NODATA,1,0.786982,0,0,0,1,0,133
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,0.790698,0,0,0,1,0,136
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,0.793103,0,0,0,1,0,138
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,0.051988,0,0.212156,0,0.202586,0.797414,136
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,0.052732,0,0.213221,0,0.201717,0.798283,138
normalized-C2-2-15.xml.mzn_AND_NODATA,1,0,0,0.772727,0,0.092229,0.907771,0
normalized-bqwh-18-141-39_glb.xml.mzn_AND_NODATA,1,0.794286,0,0,0,1,0,139
normalized-C3-1-30.xml.mzn_AND_NODATA,1,0,0,0.77551,0,0.083041,0.916959,0
normalized-bibd-9-84-28-3-7_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C1-2-21.xml.mzn_AND_NODATA,1,0,0,0.76087,0,0.130827,0.869173,0
normalized-bqwh-18-141-47_glb.xml.mzn_AND_NODATA,1,0.794286,0,0,0,1,0,139
normalized-bqwh-18-141-32_glb.xml.mzn_AND_NODATA,1,0.789474,0,0,0,1,0,135
normalized-BlackHole-4-4-e-0_ext.xml.mzn_AND_NODATA,1,0,0,0.053478,56,0.117216,0.882784,0
normalized-chnl10-11-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl10-15-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-12-88-22-3-4_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-60_ext.xml.mzn_AND_NODATA,1,0.055533,0,0.221719,0,0.207353,0.792647,135
normalized-bqwh-18-141-88_ext.xml.mzn_AND_NODATA,1,0.053834,0,0.216886,0,0.201141,0.798859,139
normalized-C2-2-16.xml.mzn_AND_NODATA,1,0,0,0.772727,0,0.092229,0.907771,0
normalized-bqwh-18-141-61_glb.xml.mzn_AND_NODATA,1,0.795455,0,0,0,1,0,140
normalized-chnl-15-16.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl15-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-9-96-32-3-8_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C2-1-15.xml.mzn_AND_NODATA,1,0,0,0.772727,0,0.092229,0.907771,0
normalized-C2-1-16.xml.mzn_AND_NODATA,1,0,0,0.772727,0,0.092229,0.907771,0
normalized-blast-floppy1-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C4-2-60.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.048921,0.951079,0
normalized-bqwh-18-141-43_glb.xml.mzn_AND_NODATA,1,0.793103,0,0,0,1,0,138
normalized-abb313GPIA-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl15-16-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C4-1-60.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.048921,0.951079,0
normalized-C3-3-30.xml.mzn_AND_NODATA,1,0,0,0.77551,0,0.083041,0.916959,0
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,0,0,0.727273,0,0.04,0.96,0
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,0.061463,0,0.229699,1,0.215926,0.784074,137
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,0.055556,0,0.218599,0,0.20614,0.79386,138
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C4-1-61.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.048921,0.951079,0
normalized-C4-3-61.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.048921,0.951079,0
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,0,0,0.727273,0,0.04,0.96,0
normalized-C3-3-31.xml.mzn_AND_NODATA,1,0,0,0.77551,0,0.083041,0.916959,0
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C2-3-15.xml.mzn_AND_NODATA,1,0,0,0.772727,0,0.092229,0.907771,0
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,0,0,0.72,0,0.030769,0.969231,0
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,0,0,0.709677,0,0.019802,0.980198,0
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,0.064832,0,0.236007,1,0.217929,0.782071,139
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C3-2-30.xml.mzn_AND_NODATA,1,0,0,0.776316,0,0.080372,0.919628,0
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C4-2-61.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.048921,0.951079,0
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,0.054403,0,0.21409,0,0.204942,0.795058,139
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,0,0,0.714286,0,0.02439,0.97561,0
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,0.059247,0,0.224714,0,0.209821,0.790179,140
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,0,0,0.714286,0,0.02439,0.97561,0
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C3-2-31.xml.mzn_AND_NODATA,1,0,0,0.776316,0,0.080372,0.919628,0
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0.795455,0,0,0,1,0,140
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0,0,0.758621,0,0.138047,0.861953,0
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.057226,0,0.220551,0,0.210762,0.789238,137
normalized-circ-6-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.0556,0,0.216839,0,0.20524,0.79476,140
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.473186,0,0.476341,0,1,0,150
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.474576,0,0.477401,0,1,0,168
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.475827,0,0.478372,0,1,0,187
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0,0,0.157012,220,0.117845,0.882155,0
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0,0,0.1538,220,0.120413,0.879587,0
normalized-david-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0,0,0.154478,220,0.119863,0.880137,0
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0,0,0.053478,56,0.117216,0.882784,0
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0,0,0,44,1,0,0
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0,0,0,42,1,0,0
normalized-color.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0,0,0,56,1,0,0
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.46988,0,0.473896,0,1,0,117
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0,0,0,58,1,0,0
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0,0,0,100,1,0,0
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0,0,0.161367,220,0.114504,0.885496,0
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0,0,0,40,1,0,0
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0,0,0,52,1,0,0
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.471631,0,0.475177,0,1,0,133
normalized-circ-8-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0,0,0,48,1,0,0
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0,0,0.772727,0,0.092229,0.907771,0
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.055964,0,0.218546,0,0.20858,0.79142,137
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-data-6-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0,0,0,54,1,0,0
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0,0,0,60,1,0,0
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-david-9.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0,0,0.14518,0,0.166667,0.833333,0
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0,0,0,46,1,0,0
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0,0,0,50,1,0,0
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0,0,0.709677,0,0.019802,0.980198,0
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.055217,0,0.219651,0,0.206745,0.793255,136
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0.793103,0,0,0,1,0,138
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0,0,0.77551,0,0.083041,0.916959,0
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.46789,0,0.472477,0,1,0,102
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-david-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-elf-rf7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.048921,0.951079,0
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-f1000.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0,0,0.790323,0,0.033288,0.966712,0
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0,0,0.685315,0,0.1,0.9,0
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0,0,0,200,1,0,0
normalized-data-8-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0,0,0.790323,0,0.033288,0.966712,0
normalized-f600.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0,0,0.758621,0,0.138047,0.861953,0
normalized-f2000.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.059761,0,0.229748,0,0.213636,0.786364,135
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.018023,0,0.811661,0,0.583655,0.416345,200
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.018023,0,0.811661,0,0.583655,0.416345,200
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.018029,0,0.811773,0,0.583783,0.416217,200
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0,0,0.156506,220,0.118243,0.881757,0
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.018023,0,0.811661,0,0.583655,0.416345,200
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.018052,0,0.812167,0,0.584234,0.415766,200
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0,0,0.702703,0,0.013793,0.986207,0
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0,0,0.790323,0,0.033288,0.966712,0
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0,0,0.790323,0,0.033288,0.966712,0
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.018203,0,0.814781,0,0.587212,0.412788,200
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0,0,0.790323,0,0.033288,0.966712,0
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.018118,0,0.813298,0,0.585525,0.414475,200
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.018377,0,0.817789,0,0.590615,0.409385,200
normalized-circ-10-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0,0,0.702703,0,0.013793,0.986207,0
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.018046,0,0.812054,0,0.584105,0.415895,200
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0,0,0.790323,0,0.033288,0.966712,0
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0,0,0.72,0,0.030769,0.969231,0
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.018072,0,0.812506,0,0.58462,0.41538,200
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.018029,0,0.811773,0,0.583783,0.416217,200
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-elf-rf8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.015368,0,0.818601,0,0.586395,0.413605,250
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.015113,0,0.813324,0,0.580457,0.419543,250
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.015115,0,0.813362,0,0.5805,0.4195,250
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.015133,0,0.813741,0,0.580929,0.419071,250
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.015144,0,0.813969,0,0.581187,0.418813,250
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.015113,0,0.813324,0,0.580457,0.419543,250
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.015122,0,0.813513,0,0.580671,0.419329,250
normalized-data-10-3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.015192,0,0.814961,0,0.582308,0.417692,250
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.015236,0,0.815882,0,0.583346,0.416654,250
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.015113,0,0.813324,0,0.580457,0.419543,250
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.015155,0,0.814197,0,0.581445,0.418555,250
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.016669,0,0.816368,0,0.586014,0.413986,300
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.016455,0,0.812308,0,0.581417,0.418583,300
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.016465,0,0.812514,0,0.581651,0.418349,300
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.016476,0,0.81272,0,0.581885,0.418115,300
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.01652,0,0.813546,0,0.582824,0.417176,300
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.016498,0,0.813132,0,0.582354,0.417646,300
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.016547,0,0.814065,0,0.583412,0.416588,300
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.016462,0,0.812445,0,0.581573,0.418427,300
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.016455,0,0.812308,0,0.581417,0.418583,300
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.016465,0,0.812514,0,0.581651,0.418349,300
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.016473,0,0.812651,0,0.581807,0.418193,300
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.012842,0,0.818843,0,0.582037,0.417963,300
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.012683,0,0.814907,0,0.577648,0.422352,300
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0,0,0.792683,0,0.025227,0.974773,0
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0,0,0.792683,0,0.025227,0.974773,0
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.01266,0,0.814322,0,0.576993,0.423007,300
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.01266,0,0.814322,0,0.576993,0.423007,300
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0,0,0.792683,0,0.025227,0.974773,0
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.01266,0,0.814322,0,0.576993,0.423007,300
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0,0,0.792683,0,0.025227,0.974773,0
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0,0,0.792683,0,0.025227,0.974773,0
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.012671,0,0.814588,0,0.57729,0.42271,300
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.012664,0,0.814429,0,0.577112,0.422888,300
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0,0,0.792683,0,0.025227,0.974773,0
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.012737,0,0.816244,0,0.579144,0.420856,300
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.01266,0,0.814322,0,0.576993,0.423007,300
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.012711,0,0.815601,0,0.578425,0.421575,300
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.01266,0,0.814322,0,0.576993,0.423007,300
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,0.014011,0,0.817141,0,0.582363,0.417637,350
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,0.01386,0,0.813725,0,0.57853,0.42147,350
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,0.01386,0,0.813725,0,0.57853,0.42147,350
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
