@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC

@DATA
stmt19_177_302,1,3.472925,9309,0.163296,3675,3440,0.592175,0.753958
stmt1_919_920,1,3.749271,1843,0.159965,686,623,0.7057,0.830213
stmt19_214_309,1,3.474369,9748,0.156398,3843,3608,0.590988,0.752946
stmt19_217_250,1,3.422061,8562,0.141868,3445,3235,0.598147,0.76009
stmt19_2_180,1,3.400127,3829,0.209854,1572,1415,0.584281,0.756118
stmt19_261_266,1,3.434932,10222,0.124953,4088,3878,0.604367,0.763235
stmt19_2_83,1,3.384314,2445,0.232775,1020,913,0.572005,0.751906
stmt19_313_318,1,3.515282,12574,0.12654,4875,4640,0.591794,0.751425
stmt19_313_412,1,3.565701,14356,0.143866,5487,5207,0.585603,0.74667
stmt19_3_177,1,3.401163,4216,0.190848,1720,1563,0.580171,0.751735
stmt19_3_309,1,3.484141,7285,0.209194,2869,2634,0.58945,0.752031
stmt19_3_78,1,3.387842,2832,0.201561,1168,1061,0.567546,0.746041
stmt19_3_83,1,3.392308,2839,0.201611,1170,1063,0.568054,0.746754
stmt19_66_318,1,3.487643,8094,0.19571,3156,2921,0.584929,0.746946
stmt19_66_90,1,3.379501,3561,0.162881,1444,1339,0.570625,0.743223
stmt19_67_83,1,3.378018,2955,0.195567,1201,1094,0.567666,0.742089
stmt19_79_87,1,4.390881,33347,0.156071,10264,9814,0.707986,0.80128
stmt19_83_302,1,3.48224,7932,0.191597,3125,2890,0.589866,0.752507
stmt19_83_90,1,3.387164,3577,0.16211,1449,1344,0.571582,0.744313
stmt19_90_133,1,3.386179,4253,0.163014,1722,1590,0.577794,0.747277
stmt21_127_258,1,3.414724,7424,0.163887,3002,2792,0.599814,0.76176
stmt21_134_418,1,3.5579,10718,0.197132,4076,3795,0.575826,0.738654
stmt21_143_258,1,3.407542,7518,0.162282,3023,2813,0.598664,0.759213
stmt21_252_310,1,3.470814,11194,0.136708,4437,4202,0.600551,0.760081
stmt21_267_310,1,3.476786,11388,0.134737,4480,4245,0.597351,0.756484
stmt21_310_360,1,3.54099,13568,0.137133,5233,4973,0.589741,0.75002
stmt21_4_5,1,3.353018,1789,0.25348,762,676,0.563475,0.749487
stmt21_70_258,1,3.415627,6741,0.180491,2726,2516,0.598631,0.761138
stmt21_71_304,1,3.475319,7392,0.206437,2897,2662,0.588803,0.749832
stmt21_71_70,1,3.368729,2939,0.19486,1196,1089,0.566483,0.740761
stmt21_79_314,1,3.484829,7952,0.192121,3131,2896,0.590239,0.752898
stmt21_79_91,1,3.383552,3570,0.162425,1447,1342,0.571182,0.743734
stmt22_179_182,1,3.415646,6256,0.129171,2531,2374,0.587831,0.755286
stmt22_6_80,1,3.379175,2438,0.232804,1018,911,0.571429,0.751092
stmt22_92_259,1,3.407636,6839,0.178418,2750,2540,0.597966,0.758785
stmt23_66_76,1,4.3114,23113,0.17314,7219,6856,0.706218,0.802868
stmt24_148_149,1,2.845238,154,0.162562,84,72,0.773399,0.983539
stmt24_292_293,1,3.445736,1259,0.149301,516,473,0.709022,0.856042
stmt24_765_766,1,3.700549,1929,0.160338,728,658,0.709705,0.833282
stmt24_7_8,1,2.529412,29,0.297297,17,12,0.810811,1
stmt25_52_53,1,3.832669,5595,0.171162,2008,1779,0.705691,0.814305
stmt25_597_598,1,3.548387,2349,0.149828,930,850,0.724399,0.847675
stmt2_649_723,1,3.678756,1515,0.201285,579,512,0.720021,0.839574
stmt2_649_776,1,3.77424,1863,0.228546,691,599,0.71979,0.832429
stmt27_149_224,1,3.420767,6398,0.137455,2581,2403,0.587515,0.754229
stmt27_296_297,1,3.426966,1297,0.145062,534,491,0.711111,0.856341
stmt27_93_98,1,3.771818,6023,0.166255,2200,1959,0.712209,0.818424
stmt28_68_81,1,4.352417,27499,0.174783,8524,8103,0.707138,0.802041
stmt29_21_275,1,3.446352,6988,0.196935,2796,2577,0.599956,0.760777
stmt2_976_999,1,3.759731,30745,0.148917,11304,10161,0.747292,0.809786
stmt31_100_276,1,3.445386,7669,0.179479,3067,2848,0.600643,0.761037
stmt31_22_23,1,3.373894,2150,0.24093,904,811,0.572737,0.753086
stmt32_122_129,1,2.848485,117,0.139241,66,59,0.772152,1.016216
stmt32_153_277,1,3.444677,8364,0.164593,3344,3125,0.601051,0.761285
stmt32_228_277,1,3.448229,9217,0.149531,3670,3451,0.597204,0.757966
stmt3_639_640,1,3.631336,1109,0.156477,434,392,0.742358,0.852353
stmt37_941_942,1,3.778222,5441,0.164258,2002,1789,0.701897,0.821014
stmt38_943_942,1,3.785245,5392,0.165831,1979,1766,0.70193,0.820392
stmt39_34_107,1,3.400162,3004,0.215517,1237,1119,0.577586,0.751474
stmt3_969_973,1,3.756906,961,0.163283,362,324,0.734349,0.841064
stmt41_235_286,1,3.461067,9468,0.149682,3750,3529,0.594163,0.755208
stmt41_262_275,1,3.669938,2947,0.255519,1121,941,0.701987,0.830272
stmt41_336_385,1,3.570788,14616,0.133213,5573,5308,0.586106,0.746297
stmt41_36_37,1,3.393375,2326,0.227732,966,871,0.568352,0.747719
stmt44_107_108,1,2.772727,71,0.15,44,39,0.76,1.079646
stmt44_107_113,1,2.818182,94,0.170543,55,48,0.767442,1.040268
stmt44_252_301,1,3.476386,1198,0.149433,487,449,0.705137,0.854619
stmt44_40_162,1,3.4097,3837,0.201314,1567,1421,0.581043,0.752747
stmt44_40_41,1,3.398821,2461,0.218827,1018,921,0.566975,0.746816
stmt44_554_604,1,3.582106,2250,0.152384,883,808,0.721764,0.846401
stmt46_163_289,1,3.465003,8793,0.16408,3486,3262,0.595545,0.756687
stmt47_239_290,1,3.465671,9653,0.14962,3816,3592,0.592483,0.754034
stmt50_167_293,1,3.473133,8951,0.164067,3536,3311,0.593279,0.754778
stmt52_117_295,1,3.474072,8249,0.177977,3259,3034,0.592634,0.754247
stmt52_295_394,1,3.558586,13878,0.14445,5317,5047,0.586609,0.747186
stmt52_54_55,1,3.407197,2569,0.212552,1056,958,0.563943,0.743849
stmt53_208_245,1,3.431034,7247,0.125584,2900,2715,0.581953,0.749191
stmt5_731_730,1,3.73913,1847,0.159982,690,626,0.706479,0.831186
stmt6_13_14,1,2.705882,53,0.144737,34,29,0.789474,1.010989
stmt70_191_213,1,3.5,1171,0.147541,472,437,0.702186,0.851986
stmt70_495_501,1,3.596774,2223,0.151416,868,796,0.720407,0.844926
stmt72_696_721,1,3.730114,1881,0.1627,704,637,0.706188,0.831013
stmt7_33_34,1,3.687023,2462,0.220057,917,876,0.632705,0.786096
stmt82_224_225,1,3.453125,1251,0.14751,512,472,0.704981,0.854519
stmt85_64_122,1,3.387231,3506,0.195164,1441,1309,0.575474,0.749654
stmt86_889_890,1,3.7811,2269,0.189053,836,742,0.707958,0.826838
stmt9_350_351,1,3.611354,1167,0.153527,458,415,0.744122,0.851261
stmt9_445_446,1,3.422492,1577,0.143074,658,604,0.75632,0.87118
szymanski-10-s-shuffled,1,1.448442,11117,0.409074,15759,7529.5,0.795835,0.874727
szymanski-24-s-shuffled,1,1.491275,185935,0.417089,261599,128279.5,0.80258,0.882685
T-adeu-0,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945
T-adeu-1,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
T-adeu-2,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945
T-adeu-3,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
T-adeu-4,1,2.472234,11739,0.541445,4790,2315,0.622645,0.595674
T-adeu-5,1,2.472234,11739,0.541445,4790,2315,0.622645,0.595674
T-adeu-6,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945
T-adeu-7,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
T-adeu-8,1,2.462213,11691,0.539578,4790,2315,0.621108,0.596862
T-adeu-9,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
T-edau-0,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945
T-edau-1,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
T-edau-2,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945
T-edau-3,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
T-edau-4,1,2.472234,11739,0.541445,4790,2315,0.622645,0.595674
T-edau-5,1,2.472234,11739,0.541445,4790,2315,0.622645,0.595674
T-edau-6,1,2.482255,11787,0.543297,4790,2315,0.624169,0.5945
T-edau-7,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
T-edau-8,1,2.462213,11691,0.539578,4790,2315,0.621108,0.596862
T-edau-9,1,2.452192,11643,0.537695,4790,2315,0.619559,0.598065
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,4.011765,2648,0.006519,1020,505,0.618197,0.895993
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,3.893369,2844,0.006644,1116,92.083333,0.629285,0.899772
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,4.036004,2900,0.00155,1111,555,0.616378,0.896083
test1_quant2,1,3.071895,1583,0.319647,765,343.5,0.471933,0.868441
test1_quant3,1,3.179167,2050,0.312146,960,441,0.462348,0.875502
test1_quant_squaring2,1,3.071895,1583,0.319647,765,343.5,0.471933,0.868441
test1_quant_squaring3,1,3.144054,2517,0.359085,1194,346,0.455902,0.879981
test3_quant2-shuffled,1,3.127049,512,0.292379,244,112,0.482115,0.851563
test3_quant4,1,3.264535,750,0.290358,344,162,0.465872,0.866512
test3_quant_squaring4,1,3.196121,988,0.355777,464,101,0.455528,0.87441
test4_quant2,1,3.08589,690,0.260369,326,151,0.506912,0.836938
test4_quant4,1,3.224215,976,0.267442,446,211,0.48505,0.854935
test4_quant_squaring2,1,3.08589,690,0.260369,326,151,0.506912,0.836938
test4_quant_squaring4,1,3.169492,1262,0.333766,590,129.5,0.471429,0.86494
test5_quant5-shuffled,1,3.354749,789,0.315622,358,168,0.42933,0.896269
test5_quant_squaring5-shuffled,1,3.228417,1182,0.399857,556,93.6,0.426942,0.8975
texas.ifetch1^4.E-f4-shuffled,1,2.843781,6529,0.071206,3047,1473,0.54622,0.750087
texas.ifetch1^9.E-f4-shuffled,1,2.806594,6158,0.086593,2942,1417.5,0.548504,0.750091
TOILET10.1.iv.20-shuffled,1,3.086651,3250,0.069677,854,425,0.452341,0.454796
TOILET16.1.iv.32-shuffled,1,3.11257,9965,0.047699,2132,1064,0.384852,0.366792
TOILET7.1.iv.13-shuffled,1,2.907268,1340,0.056338,399,198,0.496311,0.495303
TOILET7.1.iv.14-shuffled,1,2.904651,1447,0.052239,430,213.5,0.497512,0.495046
toilet_a_02_01.2-shuffled,1,1.888889,28,0.205128,18,8,0.641026,0.653846
toilet_a_02_10.2-shuffled,1,1.777778,379,0.019608,90,44,0.237745,0.222841
toilet_a_04_10.2-shuffled,1,2.971429,812,0.143177,140,68,0.173378,0.25
toilet_a_06_01.4-shuffled,1,17.651163,244,1.775039,86,40,0.226502,0.885648
toilet_a_06_10.2-shuffled,1,8.989474,1329,0.668213,190,92,0.12355,0.44971
toilet_a_08_01.4-shuffled,1,84.321429,363,3.372581,112,52,0.079457,0.968417
toilet_a_08_10.2-shuffled,1,40.366667,1930,2.059326,240,116,0.068125,0.758534
toilet_a_10_01.11-shuffled,1,158.176796,1391,4.340454,362,176,0.057647,0.975618
toilet_a_10_01.5-shuffled,1,333.505882,629,4.696386,170,80,0.027701,0.989787
toilet_a_10_10.2-shuffled,1,196.206897,2615,3.987539,290,140,0.025623,0.930803
toilet_c_02_01.2-shuffled,1,1.529412,30,0.054054,17,8,0.621622,0.52
toilet_c_04_01.4-shuffled,1,2.413793,149,0.086486,58,28,0.518919,0.507246
toilet_c_04_10.2-shuffled,1,2,816,0.018824,138,68,0.176471,0.177835
toilet_c_06_01.5-shuffled,1,2.951456,304,0.170984,103,50,0.46114,0.504146
toilet_c_06_10.2-shuffled,1,2.331551,1324,0.047757,187,92,0.148336,0.169782
toilet_c_08_01.13-shuffled,1,2.979472,1210,0.065708,341,169,0.438056,0.438498
toilet_c_08_01.16-shuffled,1,2.968974,1492,0.053422,419,208,0.441291,0.438646
toilet_c_08_01.4-shuffled,1,3.102804,364,0.211921,107,52,0.399558,0.436842
toilet_c_08_05.10-shuffled,1,3.577677,4684,0.019382,663,330,0.23723,0.270591
toilet_c_08_05.6-shuffled,1,3.418546,2740,0.033046,399,198,0.229604,0.263422
toilet_c_08_05.7-shuffled,1,3.475269,3226,0.028095,465,231,0.232368,0.266008
toilet_c_08_05.8-shuffled,1,3.517891,3712,0.024434,531,264,0.234411,0.267929
toilet_c_08_05.9-shuffled,1,3.551089,4198,0.021617,597,297,0.235983,0.269412
toilet_c_08_10.2-shuffled,1,2.451064,1931,0.047952,235,116,0.129371,0.152381
toilet_c_10_01.11-shuffled,1,3.370787,1355,0.15006,356,176,0.39916,0.441014
toilet_c_10_01.15-shuffled,1,3.256198,1863,0.110522,484,240,0.405393,0.430483
toilet_c_10_01.20-shuffled,1,3.177019,2498,0.083139,644,320,0.409711,0.423077
toilet_c_10_01.4-shuffled,1,4.106061,466,0.401284,132,64,0.359551,0.503717
toilet_c_10_05.11-shuffled,1,3.800905,6959,0.034014,884,440,0.21619,0.255222
toilet_c_10_05.12-shuffled,1,3.807054,7614,0.031114,964,480,0.21705,0.255216
toilet_c_10_05.7-shuffled,1,3.758865,4339,0.05423,564,280,0.210195,0.255268
toilet_c_10_05.9-shuffled,1,3.78453,5649,0.041806,724,360,0.21388,0.25524
toilet_c_10_10.2-shuffled,1,2.957746,2579,0.092251,284,140,0.115867,0.162791
toilet_g_02_01.2-shuffled,1,1.636364,17,0.090909,11,5,0.772727,0.692308
toilet_g_04_01.2-shuffled,1,2.181818,38,0.307692,22,10,0.653846,0.666667
toilet_g_08_01.2-shuffled,1,3.72093,85,0.705882,43,20,0.492647,0.666667
toilet_g_20_01.2-shuffled,1,12.952381,159,2.068966,105,50,0.284483,0.971429
uclid-pipe2,1,2.807745,3327,0.165181,1472,678.5,0.735711,0.888244
uclid-pipe3a,1,2.846995,3361,0.153686,1464,677,0.739515,0.888889
Umbrella_tbm_05.tex.module.000011,1,3.016871,2977,0.494922,1956,167.6,0.49566,0.650535
Umbrella_tbm_05.tex.module.000015,1,3.009274,2950,0.494588,1941,166.1,0.495334,0.650808
Umbrella_tbm_05.tex.module.000025,1,2.961102,2788,0.492424,1851,157.1,0.493222,0.652578
Umbrella_tbm_05.tex.module.000030,1,2.91723,2653,0.490383,1776,149.6,0.491228,0.654249
Umbrella_tbm_05.tex.module.000039,1,2.859431,2491,0.487583,1686,140.6,0.488494,0.656544
Umbrella_tbm_05.tex.module.000043,1,2.817343,2383,0.48546,1626,134.6,0.486422,0.658284
Umbrella_tbm_05.tex.module.000053,1,2.748047,2221,0.481802,1536,125.6,0.482849,0.661288
Umbrella_tbm_05.tex.module.000064,1,2.597374,1924,0.473058,1371,109.1,0.474311,0.668481
Umbrella_tbm_05.tex.module.000065,1,2.581858,1897,0.472089,1356,107.6,0.473365,0.669279
Umbrella_tbm_05.tex.module.000079,1,2.533181,1816,0.468961,1311,103.1,0.47031,0.671859
Umbrella_tbm_05.tex.module.000088,1,2.501162,1747,0.47561,1291,101.1,0.471777,0.676514
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,2.830967,8479,0.231725,3029,352.625,0.246208,0.398541
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,2.832947,8475,0.230912,3017,351.625,0.245026,0.397461
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,2.838505,8467,0.229885,2997,350.125,0.243246,0.395969
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,2.834942,8471,0.230097,3005,350.625,0.24384,0.39638
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,2.831397,8475,0.230309,3013,351.125,0.244434,0.396791
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,2.834942,8471,0.230097,3005,350.625,0.24384,0.39638
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,2.834942,8471,0.230097,3005,350.625,0.24384,0.39638
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051
Umbrella_tbm_21.tex.module.000024,1,2.985265,2306,0.486627,1493,124.8,0.486379,0.659612
Umbrella_tbm_21.tex.module.000029,1,2.953729,2225,0.484872,1448,120.3,0.484613,0.661153
Umbrella_tbm_21.tex.module.000044,1,2.846154,1982,0.478533,1313,106.8,0.478235,0.666726
Umbrella_tbm_21.tex.module.000049,1,2.846154,1982,0.478533,1313,106.8,0.478235,0.666726
Umbrella_tbm_21.tex.module.000056,1,2.83282,1955,0.477707,1298,105.3,0.477404,0.667453
Umbrella_tbm_21.tex.module.000069,1,2.824534,1909,0.481333,1288,104.3,0.479482,0.674954
Umbrella_tbm_21.tex.module.000079,1,2.823764,1863,0.480253,1254,101.4,0.478357,0.670771
Umbrella_tbm_21.tex.module.000129,1,2.814309,1845,0.479693,1244,100.4,0.477774,0.671333
Umbrella_tbm_21.tex.module.000134,1,2.794935,1809,0.478532,1224,98.4,0.476565,0.672499
Umbrella_tbm_21.tex.module.000139,1,2.779983,1782,0.477622,1209,96.9,0.475618,0.673412
Umbrella_tbm_21.tex.module.000149,1,2.764657,1755,0.476677,1194,95.4,0.474634,0.674362
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,2.754201,6019,0.22498,2083,324.166667,0.243558,0.360342
Umbrella_tbm_24.tex.module.000066,1,2.488764,959,0.46134,712,67.5,0.471005,0.692729
Umbrella_tbm_24.tex.module.000103,1,2.489426,894,0.467173,662,62.25,0.466482,0.6881
Umbrella_tbm_24.tex.module.000131,1,2.545455,859,0.463557,616,58,0.462828,0.690749
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,2.834989,6027,0.264967,2315,264.875,0.269215,0.423419
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,2.834989,6027,0.264967,2315,264.875,0.269215,0.423419
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,2.834989,6027,0.264967,2315,264.875,0.269215,0.423419
Umbrella_tbm_25.tex.module.000003,1,3.14588,3439,0.500622,2221,194.1,0.501244,0.648205
Umbrella_tbm_25.tex.module.000031,1,3.141378,3449,0.499067,2221,194.1,0.501244,0.646677
Umbrella_tbm_25.tex.module.000041,1,3.123621,3368,0.498323,2176,189.6,0.500559,0.647272
Umbrella_tbm_25.tex.module.000084,1,2.895133,2558,0.487805,1726,144.6,0.490881,0.655688
Umbrella_tbm_25.tex.module.000087,1,2.895133,2558,0.487805,1726,144.6,0.490881,0.655688
Umbrella_tbm_25.tex.module.000099,1,2.895133,2538,0.491081,1726,144.6,0.48976,0.657413
Umbrella_tbm_25.tex.module.000106,1,2.904378,2553,0.49114,1736,145.6,0.493109,0.661159
Umbrella_tbm_25.tex.module.000121,1,2.909472,2456,0.494456,1668,139.8,0.491967,0.655899
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,3.003516,11500,0.269994,3982,369.7,0.275721,0.38907
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,3.00605,11495,0.269338,3967,368.7,0.274732,0.38812
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,3.003516,11500,0.269994,3982,369.7,0.275721,0.38907
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,3.006042,11510,0.269063,3972,368.7,0.275474,0.388419
Umbrella_tbm_26.tex.module.000004,1,2.928571,2193,0.481354,1428,118.3,0.482412,0.660038
Umbrella_tbm_26.tex.module.000021,1,2.939076,2198,0.481403,1428,118.3,0.483777,0.661883
Umbrella_tbm_26.tex.module.000041,1,2.800475,1901,0.472503,1263,101.8,0.475348,0.669253
Umbrella_tbm_26.tex.module.000061,1,2.766287,1820,0.472951,1228,98.3,0.475938,0.67845
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,3.004448,6232,0.298292,2473,222.8,0.293142,0.470015
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,3.008492,6242,0.297918,2473,222.8,0.294029,0.47035
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,3.004448,6232,0.298292,2473,222.8,0.293142,0.470015
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,3.004448,6232,0.298292,2473,222.8,0.293142,0.470015
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,2.998389,6237,0.298545,2483,223.3,0.294029,0.470666
Umbrella_tbm_29.tex.module.000009,1,3.058459,1716,0.502055,1129,120.125,0.49921,0.654473
Umbrella_tbm_29.tex.module.000010,1,3.048344,1695,0.501604,1117,118.625,0.498717,0.654682
Umbrella_tbm_29.tex.module.000078,1,2.803299,1147,0.49348,788,79,0.482949,0.665161
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,2.957535,5265,0.292178,1931,220.375,0.288925,0.413661
vis.arbiter.E-f4-shuffled,1,2.947942,7703,0.034671,3669,1818.5,0.524408,0.750069
vis.coherence^1.E-d4-shuffled,1,2.966161,8022,0.007119,3694,1838,0.523227,0.750068
vis.elevator^1.E-f2-shuffled,1,2.903536,6154,0.07685,2913,1432.5,0.528612,0.750089
vis.emodel.E-f4-shuffled,1,2.934014,6293,0.034431,2940,1454.5,0.530837,0.750087
vis.prodcell^01.E-d4-shuffled,1,2.985253,13075,0.009936,6035,3010,0.52681,0.750042
vis.prodcell^04.E-f4-shuffled,1,2.972694,29020,0.028689,13367,6653,0.525342,0.750019
vis.prodcell^05.E-f4-shuffled,1,2.973464,29850,0.027824,13755,6847,0.524914,0.750018
vis.prodcell^08.E-f4-shuffled,1,2.979591,38925,0.021356,17884,8911.5,0.525663,0.750014
vis.prodcell^09.E-f2-shuffled,1,2.933382,11762,0.070931,5479,2709,0.528683,0.750047
vis.prodcell^23.E-f4-shuffled,1,2.979101,38018,0.021853,17465,8702,0.525255,0.750014
vis.prodcell^24.E-f3-shuffled,1,2.967043,24001,0.034632,11075,5507,0.525837,0.750023
vonNeumann-ripple-carry-13-c-shuffled,1,1.47037,1036976,0.005014,764370,382003,0.728408,0.750654
vonNeumann-ripple-carry-15-c-shuffled,1,1.473835,1779163,0.004359,1306622,653071,0.728984,0.750576
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,2.989988,2600,0.446063,1698,150.3,0.488166,0.702504
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,3.044266,3922,0.432288,2372,214.2,0.467636,0.64978
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,2.996056,2963,0.422003,1775,158,0.456435,0.655895
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,3.120723,4313,0.439642,2601,237.1,0.475003,0.648064
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,2.994652,2792,0.420215,1683,148.8,0.458091,0.667727
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,3.040162,4391,0.410128,2465,223.5,0.441227,0.610261
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,3.112801,4826,0.417089,2695,246.5,0.448481,0.606799
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,3.004553,3136,0.400042,1757,156.2,0.430798,0.630404
x120.0,1,3.010204,10850,0.44488,3724,3604,0.627274,0.591932
x120.1,1,3.008593,10844,0.444583,3724,3604,0.627075,0.59199
x120.2,1,3.01101,10853,0.444583,3724,3604,0.626928,0.591902
x120.3,1,3.013963,10864,0.44486,3724,3604,0.627027,0.591796
x120.4,1,3.01101,10853,0.44494,3724,3604,0.627285,0.591902
x120.5,1,3.008324,10843,0.444266,3724,3604,0.626774,0.592
x120.6,1,3.011815,10856,0.444197,3724,3604,0.626493,0.591873
x120.7,1,3.006982,10838,0.444196,3724,3604,0.626786,0.592048
x120.8,1,3.007787,10841,0.443899,3724,3604,0.626439,0.592019
x120.9,1,3.010473,10851,0.44493,3724,3604,0.627308,0.591922
x240.0,1,3.02015,21762,0.445383,7444,7204,0.627068,0.5916
x240.1,1,3.018941,21753,0.445161,7444,7204,0.626919,0.591644
x240.2,1,3.021628,21773,0.445877,7444,7204,0.627473,0.591547
x240.3,1,3.019747,21759,0.445176,7444,7204,0.626885,0.591615
x240.4,1,3.022166,21777,0.445709,7444,7204,0.627272,0.591528
x240.5,1,3.020956,21768,0.445398,7444,7204,0.627034,0.591572
x240.6,1,3.020553,21765,0.445457,7444,7204,0.627118,0.591586
x240.7,1,3.02324,21785,0.445906,7444,7204,0.627405,0.59149
x240.8,1,3.020285,21763,0.445675,7444,7204,0.627352,0.591596
x240.9,1,3.020419,21764,0.445433,7444,7204,0.627101,0.591591
x30.0,1,2.946467,2662,0.436456,934,904,0.623457,0.594128
x30.1,1,2.941113,2657,0.435431,934,904,0.622772,0.594331
x30.2,1,2.943255,2659,0.43875,934,904,0.625954,0.59425
x30.3,1,2.947537,2663,0.437387,934,904,0.624319,0.594087
x30.4,1,2.937901,2654,0.439184,934,904,0.62673,0.594454
x30.5,1,2.940043,2656,0.436681,934,904,0.62409,0.594372
x30.6,1,2.931478,2648,0.438321,934,904,0.626277,0.5947
x30.7,1,2.937768,2648,0.438321,932,902,0.625912,0.594442
x30.8,1,2.928266,2645,0.435148,934,904,0.62331,0.594824
x30.9,1,2.947537,2663,0.436661,934,904,0.623593,0.594087
x60.0,1,2.987661,5389,0.44229,1864,1804,0.626279,0.592699
x60.1,1,2.988197,5390,0.442032,1864,1804,0.625987,0.592679
x60.2,1,2.984442,5383,0.442588,1864,1804,0.626774,0.592818
x60.3,1,2.989807,5393,0.441973,1864,1804,0.62583,0.59262
x60.4,1,2.982833,5380,0.440849,1864,1804,0.625135,0.592877
x60.5,1,2.98015,5375,0.440885,1864,1804,0.625337,0.592976
x60.6,1,2.995708,5404,0.442893,1864,1804,0.626387,0.592404
x60.7,1,2.987661,5389,0.442649,1864,1804,0.626638,0.592699
x60.8,1,2.983369,5381,0.441848,1864,1804,0.626101,0.592857
x60.9,1,2.991953,5397,0.441477,1864,1804,0.625202,0.592541
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,3.619048,146,0.015464,63,31,0.71134,0.901186
