@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1185462553-011.cnf,1,16000,16000,68.9412,0.0146,52.6658,0.0063,52.4024,58.0909,0.0197,55.1042,44.6276,36.8425,153,141,800,152.539
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1274825698-06-SAT.cnf,1,2882,2931,34.4256,0.0007,31.8619,0.0065,31.65,34.4256,0.0077,32.6477,22.9875,18.3907,167,154,766,166.107
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,34000,34000,68.4362,0.0117,58.6606,0.0175,58.6575,62.3514,0.0117,60.6197,33.3343,32.8111,67,57,400,65.5852
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,2115,2130,34.0058,0.0047,29.128,0.0081,28.7884,34.0058,0.012,32.977,17.2209,13.8031,110,100,493,110.035
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf,1,14894,17354,51.4152,0.0001,37.3777,0.0021,37.466,45.4701,0.0013,42.1668,83.2474,69.8208,990,960,4746,981.434
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,1696,1704,27.9121,0.0035,24.2871,0.0102,24.3559,27.9121,0.0151,25.9661,14.2533,11.7805,87,79,392,87.6061
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,2758,2769,38.9903,0.0036,34.06,0.0078,33.1106,38.9903,0.0094,37.7324,25.0459,19.394,141,129,639,140.577
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,104378,105000,150.5,0,76.0927,0.0002,73.7273,109.4,0.0003,91.2,737.667,650.333,5331,5301,24426,5338.33
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,2130,2130,24.7784,0.0441,23.1988,0.05,23.0704,24.7784,0.0459,23.6095,8.6734,7.6824,20,16,100,20.1614
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,16000,16000,64.1235,0.014,51.9205,0.0063,51.8571,57.5556,0.0197,54.6825,43.5185,35.8715,153,140,800,153.067
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,18000,18000,65.5412,0.0138,54.53,0.0056,54.7727,59.0625,0.0179,56.9032,47.5786,37.902,173,159,900,172.729
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,8010,8010,31.9372,0.0111,31.1786,0.0778,31.1528,31.9372,0.0111,31.3024,10.5296,10.4552,15,12,90,15.2343
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,40000,40000,109.1875,0.0063,73.4152,0.0025,72.1,86.8667,0.0091,80.6429,103.829,78.8421,383,363,2000,383.021
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,2960,2982,38.9124,0.0014,35.6229,0.0058,35.0856,38.9124,0.0087,38.1629,24.3939,19.5965,152,140,686,151.452
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,16000,16000,63.8072,0.0149,52.5465,0.0063,52.7963,57.3158,0.0197,55.2222,44.2246,36.8811,154,141,800,152.437
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,12000,12000,54.037,0.0191,46.8503,0.0083,46.6022,50.9867,0.0243,48.8289,34.5167,29.066,115,104,600,114.944
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,1769,1785,28.3951,0.0062,25.2003,0.0124,24.6144,28.3951,0.015,26.8713,13.3515,10.8837,90,81,403,89.8181
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,18000,18000,69.5,0.0135,54.9736,0.0056,54.4444,61.5714,0.0179,58.3396,49.4173,40.1566,172,159,900,171.614
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,18700,18700,60.9944,0.0117,49.4131,0.0318,48.6078,57.1493,0.0117,50.7586,19.549,19.9178,36,30,220,36.1581
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,12750,12750,47.3816,0.0117,46.7179,0.0467,46.872,47.3816,0.0117,47.3816,14.0635,14.233,25,20,150,24.9962
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,16000,16000,63.8902,0.0149,52.0639,0.0063,52.0313,56.8065,0.0197,54.3243,46.7301,38.5152,153,139,800,151.93
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,1949,1955,31.7891,0.0046,27.5706,0.0088,27.0358,31.7891,0.013,30.1103,12.8464,10.9432,102,92,454,101.82
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,2130,2130,24.9503,0.0423,23.5594,0.05,23.8384,24.9503,0.0459,23.9312,9.0282,8.1599,20,16,100,20.1123
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,79252,79800,133.6,0,68.5526,0.0003,65.7273,88.7692,0.0003,78.25,924.4,347,4056,0,18540,4076.4
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,20400,20400,58.5137,0.0117,48.3985,0.0292,48.0615,51.2174,0.0117,48.8765,21.0425,21.2913,39,33,240,39.7905
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,25500,25500,60.0224,0.0117,51.9504,0.0233,51.9924,55.0643,0.0117,53.2804,25.7178,26.0815,49,42,300,49.6331
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,4895,4895,21.5422,0.011,21.3602,0.1273,21.3439,21.5422,0.011,21.4858,7.5094,6.8975,10,7,55,9.654
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,2556,2556,28.9279,0.0434,27.0194,0.0417,26.6997,28.9279,0.0454,28.1425,10.3785,9.3441,24,19,120,23.9378
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,18700,18700,61.1608,0.0117,48.6927,0.0318,48.3634,51.9968,0.0117,49.9063,19.5297,20.0712,36,30,220,36.4506
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,25007,25200,61.3333,0.0002,44.5081,0.001,44.3226,51.1538,0.0011,47.6522,197.271,97.1091,1287,1239,5841,1272.45
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,2547,2556,35.2573,0.0039,31.7801,0.0085,31.2174,35.2573,0.0101,34.2643,24.0395,19.056,130,120,590,130.103
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,1704,1704,20.3714,0.0446,19.6162,0.0625,19.7072,20.3714,0.0461,19.9196,7.1947,6.3588,16,13,80,16.246
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,41695,42000,78.6,0.0001,52.3106,0.0006,51.8824,63.2222,0.0006,57.2857,310.353,166.6,2127,2108,9749,2119.72
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1818639567-059.cnf,1,11900,11900,45.2448,0.0117,44.1486,0.05,44.5182,45.2448,0.0117,45.2448,13.0022,13.4412,23,19,140,23.1026
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2028777924-038.cnf,1,6230,6230,26.2723,0.0111,25.8125,0.1,25.7603,26.2723,0.0111,25.9166,8.8775,8.6652,12,9,70,12.0707
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1796956909-029.cnf,1,5785,5785,25.1796,0.0111,24.5195,0.1077,24.5338,25.1796,0.0111,24.7082,8.2709,7.7903,11,8,65,11.3342
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1279315365-067.cnf,1,75053,75600,129.75,0,68.1463,0.0003,65.1429,96.8333,0.0004,78.25,1625.71,321.067,3835,0,17540,3824.53
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2051531193-03.cnf,1,29191,29400,67.5,0.0001,46.7616,0.0007,46,54.8333,0.0009,50.1071,200.289,138.702,1485,1454,6816,1455.26
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,41695,42000,98.625,0,54.2391,0.0006,53.8889,65.5833,0.0006,60,280.421,155.231,2136,2089,9734,2128.19
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S353643296-086.cnf,1,2113,2125,33.9757,0.0047,28.6026,0.0102,27.1482,33.9757,0.0123,31.5658,17.6553,14.1739,108,98,488,107.527
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,25047,25200,59.5238,0.0002,45.4131,0.001,45.2222,52.6857,0.001,49.0435,187.294,99.1091,1274,1243,5861,1281.2
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,20000,20000,71,0.0123,56.94,0.005,56.9524,63.7931,0.0165,60.1064,55.2051,43.9216,191,177,1000,191.757
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1,166897,168000,214,0,88.6047,0.0002,82.6667,138,0.0002,108.5,1041,1032.6,8536,8536,39032,8546.2
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1332146811-066.cnf,1,75070,75600,152.75,0,64.5033,0.0003,63.9286,85.1429,0.0004,74.8571,492.667,328.357,3777.5,3747,17537,3813.71
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,11900,11900,45.547,0.0117,44.2841,0.05,44.795,45.547,0.0117,45.547,13.5123,13.6572,23,19,140,23.0061
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,2747,2769,36.9089,0.0015,33.9574,0.008,33.6451,36.9089,0.0097,36.0683,20.5312,16.493,139,128,626,138.848
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,3727,3727,37.9175,0.0368,35.631,0.0286,35.5625,37.9175,0.0426,37.0169,14.4042,13.0009,35,29,175,34.5579
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,12000,12000,54.5212,0.0192,47.3178,0.0083,47.5493,51.7778,0.0243,49.1758,33.6531,28.0135,115,103,600,115.571
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,2343,2343,27.1449,0.0431,25.2303,0.0455,25.3888,27.1449,0.0457,25.8297,9.6844,8.7825,22,17,110,21.9873
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,2130,2130,25.2334,0.0441,23.5761,0.05,23.7713,25.2334,0.0458,24.4578,8.8232,7.8581,20,16,100,20.1564
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,2756,2769,38.3231,0.0029,34.0887,0.0079,33.2444,38.3231,0.0094,37.5596,21.2962,17.044,141,130,636,141.16
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1159550149-077.cnf,1,1917,1917,22.5038,0.0443,21.6919,0.0556,21.8425,22.5038,0.0461,22.059,8.2603,7.3426,18,14,90,18.0908
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,20000,20000,79.6452,0.0126,57.2641,0.005,56.8537,65.2857,0.0165,60.0833,54.3957,43.8848,189,174,1000,192
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2053050899-08.cnf,1,13600,13600,50.2106,0.0117,48.7193,0.0437,49.3767,50.2106,0.0117,50.2106,14.8869,15.0481,27,22,160,26.6575
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S906725726-060.SATISFIABLE.cnf,1,1597,1597,19.7261,0.0451,18.7854,0.0667,18.7116,19.7261,0.0462,18.9319,7.4953,6.5054,15,12,75,15.2286
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1307117813-09.UNSAT.shuffled.cnf,1,6675,6675,27.6933,0.0111,27.1391,0.0933,27.0978,27.6933,0.0111,27.1562,9.2554,8.9131,13,10,75,12.9067
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,3195,3195,33.9579,0.0401,31.9386,0.0333,32.2211,33.9579,0.044,32.7783,11.8003,10.7022,30,25,150,29.9599
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1534329206-02.SAT.shuffled.cnf,1,6675,6675,27.7009,0.0111,27.2416,0.0933,27.2075,27.7009,0.0111,27.2741,9.2856,8.8795,13,10,75,13.0068
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,8010,8010,32.4938,0.0111,31.5333,0.0778,31.3353,32.4938,0.0111,31.6821,10.5369,10.3888,15,12,90,15.3495
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S379672572-039.SATISFIABLE.cnf,1,2545,2556,39.9817,0.0035,32.6776,0.0068,31.3884,39.9817,0.0101,35.6801,19.9502,16.1385,131,121,589,130.917
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,3451,3582,41.2778,0.0012,38.7438,0.0065,40.14,41.2778,0.0064,40.5963,24.0021,19.7918,200,187,923,199.64
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S2051339669-029.cnf,1,18700,18700,59.6854,0.0117,49.0942,0.0318,48.662,53.3689,0.0117,49.8707,19.5282,19.9577,36,30,220,36.2115
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1411264373-05.UNSAT.shuffled.cnf,1,2343,2343,26.0077,0.0435,25.0599,0.0455,24.8312,26.0077,0.0455,25.7183,9.4775,8.6281,22,18,110,21.9955
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1171422074-087.cnf,1,5785,5785,24.7419,0.0111,24.0841,0.1077,24.0072,24.7419,0.0111,24.0431,8.5739,8.0189,11,8,65,11.2937
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,1525,1530,24.9963,0.0052,22.4416,0.0113,22.6366,24.9963,0.0167,24.0227,12.9009,10.702,79,71,353,78.7696
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,40000,40000,128.7273,0.0057,73.7624,0.0025,72.75,90.15,0.0091,80.5294,108.297,93.337,382,361,2000,378.087
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1528563858-100.cnf,1,2031,2040,28.2246,0.0049,26.6393,0.0085,26.6392,28.2246,0.0126,27.399,18.4072,15.0697,104,94,471,104.053
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S313074252-14.cnf,1,16692,16800,53.7677,0.0005,39.0678,0.0015,39.1,43.8209,0.0016,41.05,112.207,72.8957,846,820,3904,851.852
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,1917,1917,22.7032,0.0443,21.8578,0.0556,21.9856,22.7032,0.046,22.2784,8.2445,7.3983,18,14,90,18.1024
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,4450,4450,20.0175,0.011,19.7351,0.14,19.7841,20.0175,0.011,19.8076,6.8056,6.3245,9,6,50,8.9081
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S960198064-030.SATISFIABLE.cnf,1,2337,2343,37.2312,0.0043,30.8486,0.0074,29.991,37.2312,0.0109,34.7504,17.1461,14.019,121,110,544,120.913
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1180773190-07.SAT.shuffled.cnf,1,2130,2130,25.0202,0.0441,23.5506,0.05,23.4807,25.0202,0.0458,23.985,9.1926,8.3329,20,16,100,19.9834
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,2130,2130,24.2407,0.0437,23.4065,0.05,23.2351,24.2407,0.0459,24.122,9.0936,8.135,20,16,100,20.0468
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,2752,2769,38.5448,0.0036,33.5276,0.0079,32.903,38.5448,0.0096,34.5594,22.4625,17.7515,139,129,632,139.138
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,34000,34000,66.4125,0.0117,58.5891,0.0175,59.1806,62.541,0.0117,61.0952,34.0352,33.7063,66,59,400,66.049
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,2331,2343,32.3801,0.0043,29.1974,0.0093,29.0492,32.3801,0.0111,30.7139,22.5442,17.7847,118,108,538,118.637
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,5340,5340,23.2264,0.011,22.8584,0.1167,22.7991,23.2264,0.011,22.9311,7.8784,7.5227,10,8,60,10.5065
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,17000,17000,58.4407,0.0117,57.6275,0.035,58.1947,58.4407,0.0117,58.4407,18.1953,18.0542,33,27,200,33.2985
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,66827,67200,131.25,0,66.0935,0.0004,62.5714,91.4,0.0004,77.5,456.8,343.8,3415,3318,15627,3431
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1490060417-003.cnf,1,25027,25200,59.7273,0.0001,44.1251,0.001,43.6122,51.5263,0.0011,47.1481,159.736,95.1774,1282,1243,5850,1280.6
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,20000,20000,69.2857,0.0124,56.3628,0.005,56.25,62.9348,0.0165,58.9524,57.122,45.1117,190,176,1000,190.442
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1019153514-04.SAT.shuffled.cnf,1,2343,2343,26.3666,0.0431,24.9719,0.0455,25.0963,26.3666,0.0455,25.6338,9.5205,8.573,22,18,110,22.0208
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S1737989193-079-UNKNOWN.cnf,1,12750,12750,47.2796,0.0117,46.4415,0.0467,46.9429,47.2796,0.0117,47.2796,14.0232,14.1585,25,20,150,24.9756
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3162,3195,42.8563,0.0006,37.0275,0.0068,37.5654,42.8563,0.0083,38.0479,23.3739,18.3037,162,150,731,161.91
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2126130224-030.cnf,1,66788,67200,120.75,0,62.6684,0.0004,60.3,84.2222,0.0004,71,410,352.467,3404,3355,15602,3166.6
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,17000,17000,57.9055,0.0117,56.914,0.035,56.7964,57.9055,0.0117,57.9055,18.1231,17.9585,33,27,200,32.9523
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1449408666-02-SAT.cnf,1,4079,4234,41.6851,0.0017,30.9037,0.0046,29.4434,40.723,0.0054,31.8242,28.7435,22.3545,235,221,1086,235.164
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,2752,2769,40.3241,0.0036,34.9094,0.0095,34.047,40.3241,0.0096,39.4885,21.0191,16.611,140,128,632,139.832
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1627256190-14.cnf,1,22000,22000,77.3864,0.0102,58.9146,0.0045,58.2222,66.3913,0.0153,63.0536,59.7414,50.54,209,195,1100,209.668
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,6675,6675,27.4881,0.0111,27.0569,0.0933,26.9304,27.4881,0.0111,27.2269,9.5347,9.1323,13,10,75,12.9233
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2125310989-062.cnf,1,6230,6230,26.4585,0.0111,25.7886,0.1,25.6803,26.4585,0.0111,25.8317,8.6349,8.3665,12,9,70,12.0915
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,7120,7120,28.9784,0.0111,28.2966,0.0875,28.2442,28.9784,0.0111,28.3946,9.608,9.53,14,10,80,13.7155
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,5785,5785,24.7154,0.0111,24.1754,0.1077,24.2102,24.7154,0.0111,24.2929,8.4915,7.997,11,8,65,11.2968
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,20886,21000,53.4643,0.0002,42.6537,0.001,42.6154,48.7191,0.0013,45.0278,143.658,89.8171,1076.5,1042,4887,1072.57
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1674394075-027.cnf,1,1602,1615,25.177,0.0062,23.3226,0.0109,23.2147,25.177,0.0163,24.2272,12.6126,10.4606,81,73,368,81.5963
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,104334,105000,203.3333,0,77.0005,0.0002,72.375,108,0.0003,88.6667,672,745.111,5279,5272,24393,4719.11
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,6230,6230,26.0406,0.0111,25.7333,0.1,25.7225,26.0406,0.0111,25.8125,8.8284,8.5442,12,9,70,12.0574
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1257199575-18.UNSAT.shuffled.cnf,1,2116,2130,31.7705,0.0047,28.481,0.0103,27.9029,31.7705,0.0125,31.4174,20.797,16.7268,106,97,485,106.149
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,6230,6230,26.6704,0.0111,25.9313,0.1,25.8428,26.6704,0.0111,25.8911,8.6367,8.4306,12,9,70,12.1301
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,2752,2769,37.0249,0.0036,33.8392,0.0079,33.2698,37.0249,0.0095,33.9508,23.7816,18.8537,138,127,633,138.957
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S786890012-057.cnf,1,2369,2380,34.9049,0.0042,31.0986,0.0091,30.7627,34.9049,0.0109,34.6953,17.861,14.2771,122,111,549,121.71
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,2330,2343,33.0964,0.0043,29.1509,0.0093,28.0864,33.0964,0.0112,32.593,19.7923,16.2924,118,108,536,118.124
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,1597,1597,20.1767,0.0445,18.8794,0.0667,18.9595,20.1767,0.0462,19.1608,7.1424,6.199,15,12,75,15.2631
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1767813611-042.cnf,1,2343,2343,26.9527,0.0427,25.3063,0.0455,25.5334,26.9527,0.0456,25.7127,9.5241,8.6632,22,18,110,22.0012
