@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC

@DATA
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,17.0213,0.2607,1.5292,0.3487,0.6752,0.0646,14.0146,0,0.4074,0.4881,4.0379,0.2524,1.2079,0.5548,1.9582,12647,0.4123,0.2068,10373,0.0286,0.0016,0.0258,0.0132,0.6785,0.0077,22.1514,0.0002,22.5018,3.8317,22.9459,23.0673,22.9149
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,12.5333,15.3122,14.6545,0.9484,0.9351,0.709,29.8486,0.9495,2.1263,0.9339,9.2063,0.0263,0.0182,0.9603,9.5495,30460,0.0015,0.9337,30420,0.05,0.9309,0.0026,0.0063,0.9495,0.0038,234.6801,0.0004,234.6801,0,234.6801,234.6801,234.6801
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,17.5804,9.5449,0.1849,0.7653,0.8199,0.9399,169.014,0.9399,1.5532,0.8098,30.4136,0.0455,5.8339,0.9017,36.1765,84314,0.0181,0.8013,82815,0.0391,0.7749,0.0043,0.0036,0.9399,0.0016,43.6212,0.001,55.1455,2.7829,67.2605,81.4596,47.9911
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,112.958,0.1675,3.7035,0.932,0.9044,0.9856,39.7419,0.9856,2.3114,0.8857,73.4583,0.0232,5.1594,0.9722,76.508,333838,0.0803,0.8228,331857,0.0475,0.4801,0.002,0.0058,0.9856,0.0058,85.9891,0.0004,88.155,3.3315,91.5556,98.1429,87.3899
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,21.0262,0.1837,0.2439,0.591,0,0.4889,14.1429,0,0,0,1.1498,0,0.0001,0.8498,0.4358,1080,0,0,1080,0.0111,0,0.0111,0.0055,1,0.0046,30.1271,0.0028,31.0709,0,31.3787,32.8765,31.2189
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,595.746,0.1023,8.1348,0.9091,0.9012,0.9765,23.61,0.9765,2.0942,0.8908,55.2371,0.0289,12.4248,0.9555,60.385,150604,0.0194,0.8773,149360,0.0596,0.8246,0.0031,0.0077,0.9765,0.0016,66.0111,0.0007,77.9059,3.2677,69.098,120.0189,69.0366
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,2.7557,0.3315,0.5571,0.7928,0.0298,0.4759,1.1181,0,0,0.0031,0.7042,0,0.0438,0.9609,0.4197,332,1.7165,0.0014,332,0.0186,0.0001,0.0271,0.0183,1,0.0181,21.2003,0,22.3639,0.2327,23.0523,25.1844,22.9613
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,271.312,0.0051,1.8947,0.0796,0.7502,0.6159,1189.03,0.1089,0.9943,0.5789,3.3189,0.0005,0.8951,0.2582,2.3361,99699,0.3092,0.4309,99699,0.0093,0.1024,0.0037,0.0015,0.7836,0.0001,23.6774,0,34.9495,2.7128,33.5772,69.3333,26.9231
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,26.4802,0.2166,6.4725,0.704,0.6807,0.0959,28.4274,0,1.039,0.6353,18.8954,0,2.363,0.8152,21.0358,33487,0.1131,0.6303,33487,0.0544,0.6226,0.0176,0.0089,0.9041,0.008,50.5139,0.0006,53.417,2.9848,55.5938,57.5974,53.3096
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,1452.43,3.5278,3.6638,0.8525,0.8953,0.9808,316.25,0.9808,2.3907,0.8857,89.2754,0.022,6.1062,0.9513,97.2264,405748,0.1045,0.7563,403660,0.045,0.4731,0.0021,0.0051,0.9808,0.0051,103.3333,0.0003,110.426,3.237,119.1,120.2338,109.2
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.176,59,54.5069,0.9768,0.5238,0.759,0.0029,0.0361,0.5946,0.5238,6.0923,0.3333,0.0008,0.9983,6.0804,8613,0,0.5238,8217,0.0404,0.5238,0.0197,0.036,0.0361,0.036,35.4444,0.01,35.4444,0,35.4444,35.4444,35.4444
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,90.8413,0.168,11.4825,0.7492,0.8101,0.9349,27.5841,0.9349,1.4622,0.7975,26.8798,0.05,5.8904,0.8756,31.5227,61409,0.0243,0.7865,60191,0.0433,0.7675,0.0055,0.0041,0.9349,0.0016,54.7143,0.001,71.4661,2.9591,83.5157,83.5157,76.1682
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,11.0587,0.2609,0.5163,0.6897,0.6849,0.0913,15.2177,0.0035,1.033,0.6319,19.7836,0,2.3225,0.8062,21.7488,16458,0.1147,0.6164,16458,0.1092,0.601,0.0339,0.0105,0.9087,0.0104,34.2231,0.0012,37.4247,3.3596,41.0814,41.0814,36.9698
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,26.3855,0.1645,6.0045,0.8207,0.8069,0.9335,26.634,0.9335,1.4759,0.7964,27.2324,0.05,5.6995,0.9492,31.8114,61409,0.018,0.788,60464,0.0433,0.7689,0.005,0.0048,0.9335,0.0025,51.703,0.0013,65.7804,2.8428,78.3811,101.6755,56.4813
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,11.9521,1.163,0.2827,0.4274,0.7773,0.3203,16.6934,0.277,0.4761,0.7126,4.8892,0.0824,0.8876,0.6883,2.0005,17262,0.2201,0.5199,12087,0.017,0,0.0278,0.0075,0.416,0.0001,35.8046,0,39.3932,3.1886,48.0683,48.0683,38.1231
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,125.654,0.1308,9.2854,0.3611,0.8496,0.8734,36.9167,0.6948,0.599,0.9343,8.0759,0.0017,1.3461,0.8369,6.7771,62900,0.2756,0.4601,62900,0.0149,0.0153,0.0031,0.0012,0.9169,0.0001,27.4327,0.0001,28.8721,2.011,29.1374,30.1838,27.9851
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,28.9713,0.2086,0.3209,0.479,0.345,0.4719,31.2137,0.15,0.2891,0.1766,1.2034,0.0204,0.5246,0.8471,0.5926,2576,0.6068,0.1504,2560,0.0128,0,0.025,0.0049,0.75,0.0027,19.5602,0.0016,20.6655,0.6317,21.5567,22.0932,20.8413
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,15.8854,0.1757,0.4807,0.101,0.2901,0.6077,18.6697,0.2516,1.1012,0.0884,1.3886,1.4746,0.3565,0.4645,0.3403,11382,0.8697,0.0362,7504,0.025,0.0001,0.2023,0.0034,0.5653,0.0001,13.9581,0,16.1729,2.1433,17.4375,19.3394,16.8886
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,4843.88,0.0186,2.1366,0.4936,0.6443,0.751,1211.3,0.0038,0.5792,0.5804,27.0221,0.3333,0.4481,0.5592,36.6697,661080,0.3413,0.3387,657720,0.0048,0.0026,0.0024,0.0038,0.0038,0.0038,29.4734,0.0012,29.4734,0,29.4734,29.4734,29.4734
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,18.125,0.2292,2.7702,0.1245,0.0454,0.2734,31.424,0.0168,0.0859,0.0014,0.2033,1.0539,0.3145,0.2957,0.0444,14950,2.1823,0.0002,13484,0.001,0,0.0056,0.0009,0.0702,0.0004,10.2296,0.0001,13.2212,0.6672,14.9983,17.7745,12.8148
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,27.6702,0.1282,0.134,0.2071,0.0311,0.2632,27.8031,0,0.1346,0.0013,1.5881,0,0.1653,0.4684,1.0335,2416,1.76,0.0003,2416,0.0172,0,0.0364,0.0035,0,0.0025,26.1901,0.0012,25.1291,0.6221,31.0554,33.2195,30.4301
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,9.0547,0.2863,0.4779,0.6754,0.6068,0.1352,10.9104,0,0.7857,0.5437,9.8199,0,1.9621,0.8018,9.4588,7308,0.1774,0.531,7308,0.0813,0.5173,0.0368,0.0187,0.8648,0.0168,30.9697,0.0018,32.64,2.8566,35.5095,35.5095,33.2675
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,9.3642,0.2154,0.1978,0.6446,0.5832,0.6592,5.3078,0.8333,0.4472,0.5831,1.0231,0,0.0001,0.8242,0.5007,672,0.0001,0.5831,672,0.0179,0.583,0.0089,0.0178,0.8333,0.0164,41.9447,0,44.5324,0,47.878,50.3828,43.2627
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,32.4,0.1601,2.7006,0.8286,0.828,0.9439,40,0.9439,1.6673,0.8114,36.1085,0.04,5.4116,0.9294,42.1967,133795,0.0294,0.7972,132235,0.0327,0.7616,0.0031,0.0029,0.9439,0.0017,56.9929,0.0008,60.9794,2.7606,64.292,72.1957,59.7603
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,1.5771,17.717,18.1704,0.9984,0.9034,0.6868,1.6938,0.9444,1.3603,0.903,9.5531,0.0556,0.0151,0.9992,9.5683,7050,0.0007,0.9027,6670,0.1,0.9021,0.0082,0.0128,0.9444,0.0082,55.8724,0.0016,56.347,0,57.0402,57.7211,56.2379
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,13.2179,0.1751,0.2165,0.8133,0.7908,0.9256,23.8801,0.9256,1.3923,0.7789,24.0726,0.0556,4.4549,0.9178,28.6289,43649,0.0218,0.7684,42889,0.0486,0.7447,0.0064,0.0059,0.9256,0.0034,46.1742,0.0016,52.1045,2.8604,59.8234,60.4937,48.2577
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,4.6461,0.3051,0.2849,0.7127,0.5832,0.6389,2.6744,0.8333,0.4472,0.5831,1.2365,0,0.0001,0.8495,0.7297,288,0.0001,0.5831,288,0.0417,0.5831,0.0208,0.0411,0.8333,0.0382,24.614,0,24.8988,0,25.1276,25.9081,24.7736
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,523.5,0.1222,4.2163,0.7922,0.8528,0.9558,62.9355,0.9558,1.9071,0.8568,47.4667,0.0313,7.7666,0.8919,56.5636,305320,0.1873,0.6729,301912,0.0246,0.17,0.0019,0.0016,0.9558,0.0007,64.16,0.0004,70.5554,2.7072,73.3396,87.7385,70.1628
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,2.7731,0.3447,0.5719,0.7796,0.0246,0.4879,1.127,0,0,0.0016,0.6401,0,0.0406,0.9637,0.3764,412,1.9227,0.0006,412,0.0149,0,0.0218,0.0147,1,0.0146,23.0262,0,25.6007,0.1978,26.0711,30.6715,25.5111
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,5.1343,0.237,0.2337,0.9257,0.8775,0.9395,5.0373,0.9395,1.907,0.8774,3.6752,0,0.0002,0.9402,3.1604,4777,0,0.8774,4777,0.0588,0.8774,0.0069,0.114,0.9395,0.1139,140.109,0.0033,140.109,0,140.109,140.109,140.109
./SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,1.1502,0,0.4609,0.9963,0,0.1801,1,0,0.1674,0,1.5827,0,0.0796,0.999,1.5966,272,0,0,272,0.1463,0,0.2353,0.028,0.0588,0.0221,16.221,0.0074,16.6986,0,17.7851,17.9686,16.5078
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,12.9001,0.2449,0.5695,0.6505,0.6985,0.082,16.9921,0.013,1.0618,0.6524,21.73,0,2.3167,0.7833,23.0998,19482,0.1089,0.6311,19482,0.1047,0.5972,0.0305,0.0097,0.918,0.0096,34.2399,0.0009,34.9737,3.5634,35.4222,35.4222,35.2591
./SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,4.1787,13.4332,0.2254,0.9377,0.881,0.7307,18.9142,0.9642,1.7708,0.8635,35.5231,0.0345,3.9795,0.9693,32.5914,40510,0.0216,0.8559,39970,0.1111,0.8408,0.0083,0.008,0.9642,0.0049,58.3737,0.001,67.774,3.0958,76.3469,97.7533,60.1845
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,29.7778,0.1236,0.12,0.8025,0.8373,0.9547,60.4583,0.9547,1.8728,0.8028,46.7519,0.0323,12.0931,0.9054,55.7324,266431,0.0848,0.7269,263357,0.0258,0.5104,0.0025,0.0018,0.9547,0.0009,63.2153,0.0004,68.1512,2.7519,75.8,79.8312,65.6183
