@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC

@DATA
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,1.0771,0,0.3215,0.32,0.3131
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,5.1654,0.2283,0.1832,0.1832,0.1832
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,299.281,0.2836,0.0161,0.0149,0.0137
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,1.1297,0,0.3256,0.3241,0.3229
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.2563,0.6461,0.0001,0.0001,0.0001
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,15.3242,0.3096,0,0,0
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,1.0408,0,0.317,0.3163,0.3089
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,33.4027,0.1744,0,0,0
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,1.2624,0.0975,0,0,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,46.7313,0.4834,0.0078,0.0009,0.0001
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,93.8397,0.7632,0.1378,0.1307,0.0598
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,7.918,0.0472,0.4604,0.4604,0.4604
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,12.8984,0.3927,0.0334,0.0334,0.0334
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,31.771,0.2433,0,0,0
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,29.2812,1.1418,0.0279,0.0005,0.0001
SAT_Competition2007/crafted/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,1103.43,0.6591,0.0351,0.0269,0.009
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,310.412,0.6911,0.0906,0.0494,0.0234
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf,1,3471,0.6855,0.05,0.0356,0.0128
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,1241.52,0.1955,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,73.6521,0.4836,0.0077,0.0009,0.0001
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,21.5322,0.2903,0,0,0
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2640c305320g4.cnf,1,175.5,0.1924,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,96.4292,0.2657,0,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,27.5946,0.8255,0.1065,0.0978,0.089
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,1,4.6956,0.4506,0.2295,0.2295,0.2295
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,54.2243,2.1333,0.499,0.496,0.4771
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-30-20-26.sat05-1264.reshuffled-07.cnf,1,7.4333,0.4051,0.1184,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,1726,0.5545,0.0009,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,3571.89,0.1897,0,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,21.6939,0.1506,0,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,40.75,0.163,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,14.7354,0,0.042,0.042,0.042
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,5458.3,0.7647,0.0042,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,26.5,0.824,0.1076,0.1009,0.0899
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,51.0907,2.1532,0.4991,0.4963,0.4824
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,1.8898,0.2505,0.1969,0.1968,0.1968
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,15.7221,2.5765,0.4999,0.4996,0.4944
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,24.2601,0.8555,0.1213,0.1022,0.0892
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,1.021,0.4741,0.3623,0.3409,0.3112
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,30.85,0.2629,0,0,0
SAT_Competition2007/crafted/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,505.4,0.6926,0.0905,0.0431,0.0233
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,27,0.0422,0.0888,0.0022,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,22.4606,1.7352,0.4979,0.4867,0.0232
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,1.008,0.3326,0.373,0.3662,0.3222
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g6.cnf,1,2197.05,0.1902,0,0,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,5.2885,0.4506,0.2295,0.2295,0.2295
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,37.6661,1.0348,0.0479,0.0152,0
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,1.0488,0.9596,0.3304,0.2739,0.2572
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,38.4291,0.2836,0,0,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,19.8736,0.2994,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,36.2906,0.0942,0.1143,0.0571,0.0225
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1,51.4607,0.4846,0.0075,0.0008,0.0001
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0,0.8158,0.3528,0.3528,0.3528
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,1,1.0883,0,0.3228,0.3219,0.3156
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,8.0609,0.0079,0.4946,0.4941,0.493
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,253.236,0.5999,0,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,5493.8,1.2398,0.0597,0.035,0.0037
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,60.1,0.1454,0.0241,0.0062,0.0008
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,22.9632,1.2623,0.0061,0.0014,0
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,38.1697,0.3703,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,59.0714,0.195,0,0,0
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,12.4217,0.8001,0.0097,0.0003,0.0001
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,1.8136,1.0721,0.1364,0.0943,0.0047
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1,4.4765,1.1714,0.0481,0.0288,0.0238
