@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.0005,0.0002,0.0002,0.2768,0.1053,239,0.0312,0.3459,0.0362,0.099
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0174,0.0173,0.001,?,?,836,0.1092,0,0.3398,0.5869
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0.0043,0.0041,0.0121,?,?,1921,0.0619,0.0899,0.0737,0.4823
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0.0105,0.0052,0.007,?,?,241,0.0796,0.1867,0.0302,0.1566
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0.0038,0.0016,0.0024,?,?,316,0.0756,0.0057,0.0381,0.1707
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0.043,0.0121,0.0149,?,?,523,0.0646,0,0.0468,0.1423
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.0001,0,0.0001,?,?,8,0.0186,0,0.1882,0.5855
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.0042,0.0042,0.0024,?,?,4079,0,0.0003,0.7775,0.9375
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.0001,0.0001,0.0001,0.1403,0.0274,0,0.0138,0,0.1962,0.6988
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0.0095,0.0048,0.0036,?,?,798,0.0048,0.0151,0.563,0.8201
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.0065,0.0043,0.0054,?,?,0,0.0465,0,0.264,0.5044
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.0154,0.0077,0.0744,0.076,0.0096,4914,0.1946,0.002,0.8175,0.9043
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.0099,0.0038,0.0079,0.1642,0.0174,511,0.0346,0.0212,0.1877,0.6568
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.0029,0.0029,0.0017,?,?,3445,0,0.0501,0.772,0.9296
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0.0001,0.0001,0.0001,0.1607,0.0273,235,0.0165,0,0.3111,0.6125
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0.0148,0.0074,0.0112,?,?,68,0.2445,0.0082,0.1815,0.5729
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.0001,0.0001,0.0001,0.1505,0.0134,32,0.0192,0,0.292,0.7885
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0019,0.0009,0.0029,0.1492,0.0077,0,0.0435,0.5162,0.1314,0.5059
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0.0041,0.004,0.0118,?,?,2118,0.0625,0.0375,0.0749,0.4981
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0.0002,0.0001,0.0002,0.1523,0.0264,747,0.0154,0,0.1554,0.6072
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0.0065,0.0043,0.0053,?,?,0,0.0465,0,0.0017,0.0017
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0007,0.0004,0.0003,0.3006,0.0559,355,0.0313,1.3977,0.0293,0.0852
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0.0025,0.0011,0.0024,?,?,1287,0.0394,0.6501,0.0467,0.2018
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.0062,0.006,0.0041,?,?,0,0.1603,0.0153,0.3943,0.7549
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0005,0.0002,0.0002,0.2547,0.0887,316,0.0308,0.0375,0.0353,0.0927
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0.0062,0.0059,0.0062,?,?,0,0.1096,0,0.3849,0.5064
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.0027,0.0027,0.0016,?,?,3814,0,0.0287,0.7906,0.9409
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0.0032,0.0011,0.0042,?,?,871,0.1109,0.0291,0.0553,0.3127
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.0023,0.0023,0.0013,?,?,1852,0,0.2404,0.7788,0.9389
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.0083,0.0041,0.0056,0.1654,0,0,0.0636,0.0856,0.1686,0.5824
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.0036,0.0036,0.0021,?,?,1387,0,0.0702,0.7859,0.9359
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.0113,0.0055,0.0076,?,?,0,0.0567,0,0.3835,0.5729
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.0001,0.0001,0.0001,0.1548,0.0279,112,0.0152,0,0.187,0.7611
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0071,0.0027,0.0053,?,?,838,0.0525,0.0216,0.2012,0.4378
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0.0047,0.0017,0.0038,0.1615,0.0082,733,0.0339,0.0122,0.1142,0.3601
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0.0199,0.0099,0.0171,?,?,0,0.0924,0,0.4072,0.5949
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0.015,0.008,0.0149,?,?,0,0.0877,0,0.245,0.5828
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.0029,0.001,0.0014,0.3086,0.0105,494,0.0636,0.1982,0.0539,0.3258
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0005,0.0002,0.0002,0.2768,0.1026,268,0.0312,0.0653,0.0328,0.0841
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0.0002,0.0001,0.0005,?,?,0,0.3707,0,0.1359,0.1976
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0028,0.0002,0.0013,?,?,380,0.4528,0.4427,0.0152,0.0406
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0.0001,0.0001,0.0001,?,?,3,0.02,0,0.1325,0.397
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.002,0.0016,0.0023,0.1723,0.0186,0,0.0331,0.1595,0.2879,0.717
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.0001,0,0.0001,?,?,231,0.0159,0,0.2001,0.7733
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.0027,0.0025,0.0025,0.2881,0.0033,697,0.0434,0,0.0462,0.1908
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0.0083,0.0042,0.0033,?,?,623,0.0091,0.0097,0.5751,0.8391
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.0015,0.0014,0.002,?,?,0,0.0102,0,0.6001,0.9392
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0166,0.0084,0.0064,?,?,2570,0.0055,0.0105,0.5134,0.7584
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0.0091,0.0047,0.005,?,?,82,0.0772,0.1821,0.0797,0.2121
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0.0119,0.0119,0.0083,?,?,0,0.1029,0,0.4665,0.5816
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0.0001,0.0001,0.0001,0.1401,0.0245,33,0.0138,0,0.2012,0.7377
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.0094,0.0088,0.0043,?,?,0,0.0391,0.0031,0.3983,0.8655
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.0001,0.0001,0.0001,0.1608,0.029,392,0.0168,0,0.2103,0.7374
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.0042,0.0018,0.0043,?,?,386,0.0777,0.5447,0.029,0.0939
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0.0018,0.0015,0.0021,0.1727,0.0192,0,0.0329,0.0282,0.2205,0.6541
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0.0101,0.0044,0.006,?,?,699,0.0675,0.2551,0.0613,0.3031
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.1557,0.1203,0.0746,?,?,1309,0.0438,0.0815,0.1408,0.9326
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.0008,0.0003,0.0007,?,?,457,0.0366,0,0.0385,0.1274
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0.0001,0.0001,0.0001,0.1461,0.0215,25,0.0138,0,0.2777,0.7272
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0.0041,0.0018,0.0032,?,?,1240,0.0255,0.0093,0.2561,0.819
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.0001,0.0001,0.0001,0.1485,0.0261,299,0.0149,0,0.1593,0.4458
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0.0065,0.0043,0.0053,?,?,0,0.0465,0,0.0269,0.0269
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.0014,0.0008,0.0009,?,?,0,0.0657,0.2664,0.3147,0.6284
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0.0001,0,0.0001,?,?,99,0.0134,0,0.1875,0.5659
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0.0001,0.0001,0.0001,0.1569,0.0262,39,0.0142,0,0.1743,0.5389
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0012,0.0005,0.0011,0.1654,0.0155,427,0.0616,0.0102,0.0709,0.2309
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.0112,0.006,0.0153,?,?,0,0.0727,0,0.173,0.3731
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0019,0.0016,0.0022,0.1724,0.0184,0,0.0329,0.1074,0.2432,0.6798
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.0001,0.0001,0.0001,0.1485,0.0261,299,0.0149,0,0.1755,0.781
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0.0034,0.0012,0.0032,?,?,1509,0.0846,0.0681,0.0766,0.2926
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0.0014,0.0007,0.0014,?,?,551,0.0329,0.2729,0.077,0.2492
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0.0067,0.0034,0.0063,?,?,964,0.028,0.0517,0.0906,0.4699
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0005,0.0002,0.0002,0.2563,0.0887,280,0.0308,0.352,0.0347,0.1012
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.0005,0.0004,0.0006,?,?,25,0.0017,0.285,0.6003,0.9174
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0.0003,0.0002,0.0002,0.3004,0.0918,440,0.0313,0.1009,0.0306,0.087
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.0029,0.0014,0.0052,?,?,0,0.0178,0.002,0.3486,0.5549
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.0309,0.0092,0.031,?,?,2375,0.0352,0.0715,0.3323,0.9232
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0.0131,0.0087,0.0088,0.222,0.006,1160,0.0525,0.076,0.0659,0.256
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.0043,0.0025,0.0051,0.2261,0.0025,2105,0.0564,0.0197,0.1671,0.7442
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0.0359,0.0081,0.0101,?,?,583,0.0566,0.2621,0.181,0.6899
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.0027,0.0027,0.0016,?,?,3814,0,0.0945,0.7661,0.9459
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0.0023,0.0023,0.0057,?,?,46,0.0401,0,0.0274,0.0623
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.0001,0,0.0001,0.1507,0.0258,179,0.0159,0,0.235,0.7348
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.0042,0.0033,0.0024,?,?,3741,0,1.7764,0.7923,0.9343
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.0885,0.0222,0.0225,?,?,725,0.0552,0.0277,0.1988,0.7786
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0.0104,0.0052,0.0037,?,?,1298,0.0057,0.01,0.524,0.7278
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0.0165,0.0083,0.0089,?,?,0,0.0571,0,0.5875,0.6705
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0.0079,0.0077,0.0052,?,?,0,0.1684,0,0.276,0.4691
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.0001,0.0001,0.0001,?,?,2,0.0189,0,0.2476,0.7246
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0.0064,0.0023,0.0086,?,?,3484,0.0984,0.0071,0.1048,0.3855
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.0125,0.0064,0.004,?,?,1525,0.0036,0.0121,0.5137,0.7562
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0.0162,0.0057,0.0112,?,?,266,0.0477,0.0137,0.2053,0.6681
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.0092,0.0036,0.034,0.1713,0.0055,3442,0.1527,0.3575,0.1525,0.5259
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.0028,0.0002,0.0013,?,?,373,0.4528,0.0592,0.0152,0.0508
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0.0084,0.0042,0.007,?,?,250,0.079,0.1578,0.0322,0.1157
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0.0034,0.003,0.0061,?,?,0,0.1151,0,0.1187,0.3345
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0.0063,0.0059,0.0041,?,?,0,0.1512,0.0139,0.3586,0.8001
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0.0068,0.0033,0.0155,?,?,0,0.0485,0,0.2811,0.462
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0.0076,0.0029,0.0081,?,?,318,0.0805,1.7861,0.0335,0.1492
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0.0002,0.0001,0.0005,?,?,0,0.3171,0,0.0943,0.2808
SAT_RACE2008/simon-s03-w08-15.cnf,1,0.0009,0.0004,0.0008,?,?,538,0.031,0,0.0694,0.2083
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.0231,0.0089,0.0363,?,?,666,0.093,0.0925,0.262,0.4507
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0.0035,0.0013,0.001,?,?,0,0.0545,0,0.0145,0.0544
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.0005,0.0002,0.0002,0.2546,0.0887,274,0.0308,0.017,0.0349,0.1009
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.0148,0.0145,0.0147,?,?,521,0.0475,0,0.0393,0.4971
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0012,0.0005,0.001,?,?,668,0.0507,0.1565,0.0662,0.1845
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,0.0039,0.0016,0.0028,?,?,391,0.076,0.029,0.0368,0.1477
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.0001,0.0001,0.0001,0.1362,0.027,139,0.0149,0,0.1094,0.4464
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.0072,0.0034,0.0054,0.1488,0.0101,3032,0.0347,0.0187,0.0994,0.4531
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,0.0026,0.0011,0.0029,?,?,460,0.0535,0.2578,0.185,0.5996
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.02,0.0045,0.0145,?,?,1458,0.0307,0.0108,0.2536,0.633
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.0001,0.0001,0.0001,?,?,21,0.0192,0,0.2572,0.5904
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0.0114,0.0066,0.0103,0.2973,0.0049,1265,0.0417,0.0429,0.1417,0.4983
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0.0001,0,0.0001,0.1509,0.0246,210,0.0163,0,0.2348,0.7119
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.0152,0.0076,0.0434,0.1471,0.0241,4787,0.2074,0.0111,0.7815,0.8714
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.0001,0,0.0001,?,?,43,0.0165,0,0.1336,0.4789
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0199,0.0198,0.001,?,?,986,0.1192,0,0.2508,0.5545
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0.0001,0.0001,0.0001,0.1401,0.0245,33,0.0137,0,0.1648,0.5728
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.0056,0.0035,0.0029,?,?,782,0.0552,0,0.0173,0.0863
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,0.0023,0.0011,0.0024,?,?,335,0.075,0.1487,0.0369,0.1537
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.003,0.0014,0.0032,?,?,0,0.039,0,0.1526,0.3571
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.0005,0.0002,0.0002,0.2768,0.1053,377,0.0312,0.0113,0.0362,0.0844
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0.005,0.0024,0.0035,0.1637,0,966,0.0612,0.2375,0.1393,0.5197
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0005,0.0002,0.0002,0.2547,0.0887,316,0.0308,0.0165,0.0352,0.1007
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0.0128,0.0065,0.0073,?,?,382,0.0787,0.455,0.0194,0.0754
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,0.0031,0.0014,0.002,?,?,389,0.0744,1.1637,0.0255,0.0786
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,0.0002,0.0001,0.0002,0.159,0.027,62,0.0156,0.4211,0.2094,0.7292
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0039,0.0014,0.0029,?,?,281,0.0669,0.0252,0.1304,0.3096
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,0.0145,0.0073,0.0084,?,?,366,0.0798,0.2415,0.0276,0.1184
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0.0001,0.0001,0.0001,?,?,14,0.0116,0,0.1877,0.5216
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0406,0.0091,0.0104,?,?,139,0.0507,0.0345,0.0542,0.1812
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.015,0.0076,0.0055,?,?,2612,0.0043,0.0054,0.5671,0.8587
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0.0142,0.0071,0.0083,?,?,257,0.0797,0.2415,0.0309,0.1036
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0.0077,0.0033,0.0056,?,?,362,0.0782,0.4653,0.0325,0.1201
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.0054,0.0039,0.0039,?,?,43,0.0487,0,0.023,0.1288
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0.0001,0.0001,0.0001,0.1527,0.0262,44,0.0138,0,0.2187,0.5377
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.0001,0.0001,0.0001,?,?,91,0.0199,0,0.1931,0.6351
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.015,0.008,0.0149,?,?,0,0.0877,0,0.3112,0.5747
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0.0292,0.0149,0.0308,?,?,58,0.0631,0,0.2864,0.4987
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0.0157,0.009,0.013,?,?,1111,0.0183,0.0788,0.2939,0.6761
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,0.007,0.0029,0.0062,0.1802,0.0082,3541,0.0408,0.2164,0.2051,0.7154
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0.0096,0.005,0.0093,?,?,956,0.0718,0.076,0.1046,0.4544
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,0.0003,0.0002,0.0002,0.3004,0.0918,488,0.0313,0.0165,0.0302,0.0733
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0.0005,0.0002,0.0002,0.2563,0.0887,338,0.0308,0.0692,0.0374,0.1079
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.0584,0.0131,0.019,?,?,203,0.0526,1.2184,0.0668,0.4366
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,0.0002,0.0001,0.0002,0.1238,0.0135,46,0.0175,0,0.259,0.5909
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0.0001,0.0001,0.0001,?,?,3,0.0202,0,0.3074,0.7431
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,0.0055,0.0052,0.0046,?,?,0,0.1513,0.0061,0.4107,0.721
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.002,0.0016,0.0023,0.1723,0.0186,0,0.0331,0.0041,0.2845,0.7037
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.0005,0.0002,0.0002,0.2562,0.0887,251,0.0308,0.0446,0.0354,0.0927
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.0127,0.0052,0.0073,0.186,0.0498,2696,0.0314,0.0515,0.1839,0.645
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0.0126,0.0063,0.007,?,?,394,0.0791,0,0.0189,0.0629
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.0153,0.0152,0.0003,?,?,0,0.0868,0,0.1559,0.2738
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0052,0.005,0.0072,0.2707,0.015,969,0.0486,0.0634,0.2278,0.9905
